1-110kVI母电压Ua_1,2-110kVI母电压Ub_2,3-110kVI母电压Uc_3,4-110kVI母电压3Uo_4,13-110kV166断路器木普线电流Ia_13,14-110kV166断路器木普线电流Ib_14,15-110kV166断路器木普线电流Ic_15,16-110kV166断路器木普线电流3Io_16
-81.70359802246094,36.516441345214844,41.58212661743164,-5.345385551452637,-3.9019932746887207,16.695695877075195,-2.2099783420562744,10.652787208557129
-81.89006042480469,27.068782806396484,52.30397415161133,-3.3874826431274414,-4.143709659576416,17.679826736450195,-2.538022041320801,11.04989242553711
-79.93215942382812,17.74543571472168,61.534088134765625,-0.21754474937915802,-4.230036735534668,18.059667587280273,-2.7279422283172607,11.101688385009766
-76.85545349121094,8.608556747436523,68.46443939208984,1.1188015937805176,-3.9883205890655518,17.697093963623047,-2.607084035873413,11.04989242553711
-71.13713836669922,-1.7714358568191528,74.64892578125,3.8225722312927246,-3.7293386459350586,16.764759063720703,-2.520756721496582,10.428336143493652
-64.0513916015625,-12.990530014038086,79.03089904785156,3.884727716445923,-3.4012949466705322,15.297194480895996,-2.3135712146759033,9.461470603942871
-55.97115707397461,-22.655733108520508,81.20635223388672,4.879218101501465,-2.814269542694092,13.225339889526367,-2.0200583934783936,8.23562240600586
-46.27487564086914,-31.015666961669922,81.54820251464844,7.6140666007995605,-2.1236512660980225,10.704583168029785,-1.6574838161468506,6.75079345703125
-35.304405212402344,-39.77961349487305,79.71461486816406,8.297778129577637,-1.398501992225647,7.7867207527160645,-1.260378360748291,4.937920570373535
-22.748966217041016,-48.63679122924805,76.76222229003906,9.603047370910645,-0.673352837562561,4.523549556732178,-0.8632728457450867,2.8315348625183105
-10.069214820861816,-55.94007873535156,71.54114532470703,9.851669311523438,0.08632728457450867,0.9841310381889343,-0.37984004616737366,0.517963707447052
2.268681049346924,-60.7260627746582,63.70953369140625,9.23011302947998,0.8978037238121033,-2.693411350250244,0.13812364637851715,-1.7438111305236816
15.07274341583252,-63.771690368652344,54.510501861572266,10.193525314331055,1.7265456914901733,-6.284626007080078,0.656087338924408,-4.074647903442383
27.75249481201172,-65.88497924804688,43.88188552856445,9.913825035095215,2.4862258434295654,-9.78951358795166,1.17405104637146,-6.319157123565674
39.87284469604492,-66.72408294677734,32.196624755859375,9.012568473815918,3.245905876159668,-13.208074569702148,1.76107656955719,-8.40827751159668
50.84331512451172,-65.35665893554688,19.76549530029297,8.453167915344238,3.971055030822754,-16.402183532714844,2.3653676509857178,-10.324743270874023
60.13558578491211,-62.37318801879883,7.147899150848389,7.738377571105957,4.627142429351807,-19.371843338012695,2.9005966186523438,-12.085819244384766
68.12258911132812,-58.20875930786133,-4.879218101501465,7.8937668800354,5.162371635437012,-21.944395065307617,3.4012949466705322,-13.605179786682129
74.24491882324219,-52.80121994018555,-16.906335830688477,6.8060431480407715,5.559476852416992,-24.06804656982422,3.781135082244873,-14.882823944091797
78.2850341796875,-45.77763366699219,-29.088842391967773,4.568439960479736,5.904786109924316,-25.673734664916992,4.10917854309082,-15.83242416381836
80.80233764648438,-37.324462890625,-40.86733627319336,3.2010157108306885,6.0774407386779785,-26.744192123413086,4.316364288330078,-16.4539794921875
81.54820251464844,-28.374052047729492,-51.40271759033203,1.895747184753418,6.111971855163574,-27.227624893188477,4.385426044464111,-16.764759063720703
80.18077850341797,-19.081783294677734,-60.322052001953125,0.2486225813627243,6.06017541885376,-27.124032974243164,4.385426044464111,-16.678430557250977
76.73114013671875,-9.323347091674805,-67.93611907958984,-1.895747184753418,5.870255470275879,-26.450679779052734,4.299098491668701,-16.212263107299805
71.41683197021484,0.8391011953353882,-74.08953094482422,-4.071194648742676,5.611273288726807,-25.22483253479004,4.126444339752197,-15.400787353515625
64.73509979248047,11.063704490661621,-78.44042205810547,-5.127840518951416,5.1796369552612305,-23.429224014282227,3.884727716445923,-14.226736068725586
56.56163787841797,20.94645118713379,-80.74018096923828,-6.184486389160156,4.627142429351807,-21.150184631347656,3.5394186973571777,-12.759172439575195
46.4924201965332,30.54949951171875,-81.20635223388672,-7.67622184753418,3.9365241527557373,-18.370445251464844,3.2113749980926514,-10.998095512390137
35.2733268737793,39.562068939208984,-79.77677154541016,-8.91933536529541,3.142313003540039,-15.141805648803711,2.7452075481414795,-8.97803783416748
23.49483299255371,47.455833435058594,-76.32713317871094,-9.603047370910645,2.24450945854187,-11.585121154785156,2.2099783420562744,-6.819855213165283
11.467716217041016,53.95109939575195,-70.85743713378906,-9.78951358795166,1.3639711141586304,-7.7867207527160645,1.622952938079834,-4.471753120422363
-1.1498794555664062,59.01678466796875,-63.460914611816406,-9.913825035095215,0.44890186190605164,-3.8329312801361084,1.035927414894104,-2.0373239517211914
-14.140409469604492,62.80827713012695,-54.44834518432617,-10.162447929382324,-0.483432799577713,0.18992002308368683,0.43163642287254333,0.37984004616737366
-26.94447135925293,65.01480102539062,-43.9129638671875,-10.069214820861816,-1.346705675125122,4.057382106781006,-0.17265456914901733,2.7624731063842773
-39.18913269042969,65.60528564453125,-32.13446807861328,-9.75843620300293,-2.140916585922241,7.683128356933594,-0.7596800923347473,5.041513442993164
-50.501461029052734,64.61079406738281,-19.734416961669922,-9.354424476623535,-2.8315348625183105,11.067157745361328,-1.3294401168823242,7.165164470672607
-60.1977424621582,62.155643463134766,-7.3343658447265625,-8.795023918151855,-3.4703567028045654,14.17494010925293,-1.8646693229675293,9.098896026611328
-67.93611907958984,58.05337142944336,4.8170623779296875,-7.987000465393066,-4.040116786956787,16.920146942138672,-2.3826329708099365,10.773645401000977
