220kVI母_1,220kVI母_2,220kVI母_3,220kVI母_4,220kV骑洱线_29,220kV骑洱线_30,220kV骑洱线_31,220kV骑洱线_32
-84.01004028320312,30.526710510253906,42.14823532104492,-19.32610321044922,-2.667623996734619,20.777414321899414,-2.421847105026245,15.726853370666504
-83.70771026611328,25.230823516845703,46.36040496826172,-20.780250549316406,-2.754944086074829,20.96947479248047,-2.4740231037139893,15.779305458068848
-82.0422592163086,21.99085807800293,51.31527328491211,-14.776026725769043,-2.8248000144958496,21.109155654907227,-2.5261991024017334,15.8142728805542
-81.55429077148438,17.69602394104004,56.567222595214844,-12.242995262145996,-2.8597280979156494,21.196455001831055,-2.5609829425811768,15.796789169311523
-80.64730072021484,13.00291919708252,61.33111572265625,-10.50739860534668,-2.9121201038360596,21.144075393676758,-2.5609829425811768,15.726853370666504
-79.94717407226562,10.591782569885254,64.36026763916016,-8.341813087463379,-2.89465594291687,21.074235916137695,-2.5609829425811768,15.639432907104492
-77.9793930053711,8.934126853942871,67.34168243408203,-2.3844969272613525,-2.89465594291687,20.934555053710938,-2.5609829425811768,15.499561309814453
-75.23722076416016,6.2377448081970215,71.29920959472656,4.628249168395996,-2.92958402633667,20.742494583129883,-2.5783751010894775,15.272269248962402
-72.53218078613281,4.4293928146362305,74.50873565673828,11.719175338745117,-2.92958402633667,20.445674896240234,-2.5609829425811768,15.02749252319336
-69.61498260498047,2.201245069503784,75.98883056640625,15.495268821716309,-2.9121201038360596,20.09647560119629,-2.491415023803711,14.695297241210938
-66.0613021850586,-2.3949830532073975,77.98350524902344,17.074504852294922,-2.89465594291687,19.67743492126465,-2.4566309452056885,14.3631010055542
-63.00089645385742,-6.027832984924316,79.61214447021484,18.950824737548828,-2.89465594291687,19.188554763793945,-2.4044549465179443,13.943485260009766
-59.65407180786133,-10.408781051635742,81.15059661865234,19.77953338623047,-2.84226393699646,18.62983512878418,-2.3522789478302,13.488901138305664
-55.03428649902344,-15.182615280151367,82.84819030761719,22.554922103881836,-2.8248000144958496,18.036195755004883,-2.2653191089630127,13.016833305358887
-50.70092010498047,-19.50436019897461,84.0789566040039,24.595420837402344,-2.754944086074829,17.407634735107422,-2.178359031677246,12.492313385009766
-46.73352813720703,-22.4698429107666,84.63597869873047,27.33172035217285,-2.6850879192352295,16.674314498901367,-2.1087911128997803,11.932825088500977
-42.729007720947266,-25.887413024902344,84.65719604492188,28.37933349609375,-2.6326959133148193,15.906074523925781,-2.004439115524292,11.320884704589844
-37.31362533569336,-28.922861099243164,84.93305969238281,33.01540756225586,-2.5453760623931885,15.067995071411133,-1.882694959640503,10.691460609436035
-31.56939125061035,-30.257596969604492,84.94367218017578,40.68486404418945,-2.475519895553589,14.212454795837402,-1.760951042175293,9.974617004394531
-26.42451286315918,-32.02827453613281,84.70494079589844,46.1496467590332,-2.4231278896331787,13.304534912109375,-1.6739909648895264,9.240288734436035
-21.422840118408203,-35.09601593017578,84.21688079833984,48.651405334472656,-2.3707358837127686,12.396615028381348,-1.5870310068130493,8.488476753234863
-16.44768714904785,-38.09917068481445,83.3893051147461,50.59027099609375,-2.2659521102905273,11.38393497467041,-1.482679009437561,7.684213161468506
-11.477840423583984,-40.171241760253906,81.8508529663086,52.95912551879883,-2.1262400150299072,10.336335182189941,-1.4131109714508057,6.8274970054626465
-6.8633599281311035,-43.31970977783203,80.14794921875,52.529136657714844,-1.9865280389785767,9.288735389709473,-1.3087589740753174,6.005749225616455
-1.9889839887619019,-46.13987731933594,77.83496856689453,52.013145446777344,-1.8817440271377563,8.241134643554688,-1.1870150566101074,5.1665167808532715
3.5749120712280273,-48.545631408691406,75.04454040527344,52.5838623046875,-1.7594959735870361,7.176074981689453,-1.1000549793243408,4.327284812927246
8.78874397277832,-50.00953674316406,72.34429168701172,54.3350944519043,-1.6547119617462158,6.076095104217529,-0.9783110022544861,3.470568895339966
13.307751655578613,-51.32274627685547,69.54325103759766,55.155982971191406,-1.4975359439849854,4.9761152267456055,-0.8739590048789978,2.6138529777526855
17.954055786132812,-52.409908294677734,66.40269470214844,55.77360534667969,-1.3228960037231445,3.8761351108551025,-0.7696070075035095,1.7746210098266602
23.088327407836914,-52.74359130859375,62.98627471923828,58.06427764892578,-1.183184027671814,2.7761549949645996,-0.7000390291213989,0.8829370141029358
28.360504150390625,-53.38405227661133,59.129539489746094,59.60442352294922,-1.0260080099105835,1.6761749982833862,-0.5782949924468994,0.026220999658107758
33.32504653930664,-53.59933090209961,55.097740173339844,60.792762756347656,-0.8862959742546082,0.5238149762153625,-0.47394299507141113,-0.8304949998855591
38.10395050048828,-54.19673156738281,50.487693786621094,60.28459167480469,-0.7291200160980225,-0.5587049722671509,-0.36959099769592285,-1.6522430181503296
43.17457580566406,-54.71340560913086,45.686668395996094,59.870235443115234,-0.606872022151947,-1.623764991760254,-0.26523900032043457,-2.4914751052856445
47.88983154296875,-55.57990646362305,41.161502838134766,58.53335952758789,-0.44969600439071655,-2.6713650226593018,-0.17827899754047394,-3.295738935470581
51.82009506225586,-55.82748031616211,36.7636604309082,57.352840423583984,-0.3099839985370636,-3.7364249229431152,-0.07392700016498566,-4.100002765655518
55.67610549926758,-56.053524017333984,32.015682220458984,55.46870422363281,-0.17027199268341064,-4.696724891662598,0.013032999821007252,-4.851815223693848
60.152679443359375,-56.01585006713867,27.060813903808594,54.897987365722656,-0.030559999868273735,-5.726864814758301,0.09999299794435501,-5.621110916137695
64.34284210205078,-55.240840911865234,22.10063934326172,54.788536071777344,0.10915199667215347,-6.704625129699707,0.18695299327373505,-6.337954998016357
67.59949493408203,-53.9222526550293,17.060888290405273,54.06146240234375,0.2139360010623932,-7.612545013427734,0.308696985244751,-7.0373148918151855
70.65460205078125,-52.55522155761719,11.92564868927002,52.89657974243164,0.35364800691604614,-8.520464897155762,0.41304901242256165,-7.701706886291504
73.9324722290039,-50.76301574707031,6.318264007568359,51.69260787963867,0.4933600127696991,-9.306164741516113,0.5000090003013611,-8.331130981445312
76.55795288085938,-48.64250946044922,0.6259989738464355,50.08992004394531,0.5806800127029419,-10.126785278320312,0.6043609976768494,-8.925586700439453
78.28705596923828,-46.850303649902344,-4.5463762283325195,47.19725799560547,0.6679999828338623,-10.877565383911133,0.6913210153579712,-9.432622909545898
80.13285064697266,-45.20879364013672,-9.814241409301758,44.030967712402344,0.8077120184898376,-11.558505058288574,0.7782809734344482,-9.939659118652344
82.20140838623047,-43.12595748901367,-15.421626091003418,41.560482025146484,0.9124959707260132,-12.22198486328125,0.8478490114212036,-10.394243240356445
83.68122100830078,-40.7202033996582,-21.029010772705078,38.50364303588867,1.0172799825668335,-12.780705451965332,0.9174169898033142,-10.796375274658203
84.32300567626953,-38.42747116088867,-26.121810913085938,34.680641174316406,1.0871360301971436,-13.304505348205566,0.9869850277900696,-11.198507308959961
84.65715789794922,-35.67189025878906,-31.20400047302246,31.201631546020508,1.1919200420379639,-13.72354507446289,1.0565530061721802,-11.478251457214355
85.0072250366211,-32.469600677490234,-36.38167953491211,28.426240921020508,1.244312047958374,-14.12512493133545,1.091336965560913,-11.757994651794434
84.9913101196289,-28.933624267578125,-41.41082000732422,25.658668518066406,1.3490959405899048,-14.421944618225098,1.1609050035476685,-11.93283462524414
84.24344635009766,-25.709806442260742,-45.95720672607422,22.109296798706055,1.3840240240097046,-14.683844566345215,1.1782970428466797,-12.072707176208496
83.51679992675781,-22.399877548217773,-50.4293212890625,18.81791877746582,1.471343994140625,-14.858445167541504,1.1956889629364014,-12.177611351013184
82.83258056640625,-18.8585205078125,-55.25156784057617,15.268547058105469,1.488808035850525,-14.963205337524414,1.2130810022354126,-12.230063438415527
81.77708435058594,-15.338692665100098,-59.904052734375,11.547179222106934,1.541200041770935,-15.015584945678711,1.2304730415344238,-12.212578773498535
79.96842193603516,-11.974943161010742,-63.91993713378906,7.114373207092285,1.5761280059814453,-14.963205337524414,1.2478649616241455,-12.142642974853516
77.69300842285156,-8.848000526428223,-67.18251037597656,3.056830883026123,1.5761280059814453,-14.893364906311035,1.2478649616241455,-12.020255088806152
75.59262084960938,-5.559598922729492,-70.38673400878906,-0.453451007604599,1.6110559701919556,-14.701305389404297,1.2652570009231567,-11.845415115356445
73.12095642089844,-2.115118980407715,-73.346923828125,-4.041913032531738,1.6110559701919556,-14.456865310668945,1.2304730415344238,-11.618123054504395
69.81656646728516,1.3831809759140015,-75.70233917236328,-7.896186828613281,1.6110559701919556,-14.142584800720215,1.2130810022354126,-11.320895195007324
66.50687408447266,4.7630767822265625,-77.88269805908203,-11.570647239685059,1.5761280059814453,-13.793384552001953,1.1956889629364014,-10.988698959350586
63.594974517822266,8.0999174118042,-79.93572998046875,-14.236584663391113,1.5586639642715454,-13.391804695129395,1.1609050035476685,-10.586566925048828
59.97234344482422,12.0126314163208,-81.90388488769531,-17.223060607910156,1.5237360000610352,-12.885464668273926,1.1609050035476685,-10.18443489074707
55.43742370605469,15.59704303741455,-83.4953842163086,-21.702774047851562,1.471343994140625,-12.32674503326416,1.091336965560913,-9.694883346557617
51.098751068115234,18.65401840209961,-84.44498443603516,-25.494504928588867,1.4364160299301147,-11.733104705810547,1.039160966873169,-9.170363426208496
46.871463775634766,21.824016571044922,-85.27786254882812,-28.746793746948242,1.3665599822998047,-11.052165031433105,0.9695929884910583,-8.680810928344727
42.36836624145508,25.144710540771484,-85.70757293701172,-31.662906646728516,1.2967040538787842,-10.336304664611816,0.9522010087966919,-8.051386833190918
37.23409652709961,28.126338958740234,-85.58025360107422,-35.08719253540039,1.2268480062484741,-9.56806468963623,0.8826329708099365,-7.439446926116943
32.31728744506836,30.677406311035156,-85.11341094970703,-38.27693557739258,1.156991958618164,-8.764904975891113,0.7956730127334595,-6.757571220397949
27.6975040435791,33.48143005371094,-84.46620178222656,-40.35652160644531,1.0696719884872437,-7.909365177154541,0.7434970140457153,-6.040727138519287
