220kV Ⅱ母电压_A相_5,220kV Ⅱ母电压_B相_6,220kV Ⅱ母电压_C相_7,220kV Ⅱ母电压_3U0_8,唐木Ⅰ回线262_A相_37,唐木Ⅰ回线262_B相_38,唐木Ⅰ回线262_C相_39,唐木Ⅰ回线262_3I0_40
-77.61775970458984,52.95872497558594,14.470879554748535,-16.664993286132812,-0.9384295344352722,7.600549221038818,-0.538697361946106,-6.516707420349121
-83.31104278564453,43.692508697509766,36.608314514160156,-3.8625407218933105,-1.0034692287445068,8.233153343200684,-0.6594398617744446,-6.962930202484131
-84.44346618652344,29.159502029418945,54.17490005493164,-0.6697146892547607,-0.9941778182983398,8.53084945678711,-0.705879271030426,-7.186041355133057
-77.75281524658203,8.76758861541748,67.96015167236328,-0.591840922832489,-0.9663037061691284,8.465727806091309,-0.7616065740585327,-7.111670970916748
-67.52983856201172,-7.302860736846924,78.63931274414062,8.20789909362793,-0.8919726610183716,7.954063415527344,-0.7801823616027832,-6.665448188781738
-53.79530715942383,-23.00972557067871,83.4386978149414,12.52210807800293,-0.7711846828460693,7.116793632507324,-0.7244550585746765,-5.94033670425415
-32.829891204833984,-40.71111297607422,82.45181274414062,16.52482032775879,-0.6039398312568665,5.898100852966309,-0.6965913772583008,-4.936336040496826
-10.752828598022461,-53.99753952026367,76.08379364013672,20.589834213256836,-0.4366949498653412,4.493348121643066,-0.6501519680023193,-3.802187442779541
9.610015869140625,-62.017181396484375,63.11921310424805,19.608623504638672,-0.2415759265422821,2.9211413860321045,-0.5294094681739807,-2.5007052421569824
30.44037437438965,-67.63716888427734,47.474456787109375,19.094655990600586,-0.055748291313648224,1.2931166887283325,-0.43653061985969543,-1.1434451341629028
50.501930236816406,-69.0291748046875,28.65088653564453,18.752012252807617,0.12078796327114105,-0.30699893832206726,-0.3157880902290344,0.12085192650556564
66.21041107177734,-63.5961799621582,6.0148162841796875,16.119876861572266,0.2601586878299713,-1.683842658996582,-0.16718193888664246,1.2457044124603271
75.91392517089844,-53.41580581665039,-15.31233024597168,13.861536979675293,0.3902380168437958,-2.828111410140991,-0.055727314203977585,2.1288530826568604
82.44873809814453,-42.31088638305664,-35.92268753051758,8.4570951461792,0.4831518530845642,-3.628169298171997,0.06501519680023193,2.7702980041503906
83.10325622558594,-27.34157943725586,-54.96440887451172,2.5386860370635986,0.4831518530845642,-4.093318939208984,0.06501519680023193,3.077075958251953
75.96587371826172,-8.73642349243164,-68.5211181640625,-0.981209933757782,0.464569091796875,-4.130531311035156,0.1578940451145172,3.077075958251953
66.0649642944336,9.006515502929688,-79.09639739990234,-5.731512069702148,0.4366949498653412,-3.795623302459717,0.1950455904006958,2.7610015869140625
52.36159896850586,24.921142578125,-84.39441680908203,-11.213828086853027,0.33448973298072815,-3.0606863498687744,0.1764698177576065,2.1474456787109375
31.88447380065918,41.09547424316406,-82.97122192382812,-16.10430335998535,0.16724486649036407,-2.0187506675720215,0.1393182873725891,1.2828896045684814
9.8281888961792,54.76626205444336,-76.40583038330078,-19.20368003845215,0.018582763150334358,-0.7535428404808044,0.08359096944332123,0.22311124205589294
-10.482708930969238,63.7000617980957,-63.804840087890625,-17.13223648071289,-0.16724486649036407,0.6698158383369446,0.0,-0.9296301603317261
-31.02216911315918,68.70714569091797,-47.775718688964844,-16.555971145629883,-0.2880328297615051,2.102477550506592,-0.08359096944332123,-2.091667890548706
-51.530460357666016,69.74595642089844,-28.920982360839844,-17.646203994750977,-0.4552777111530304,3.535139322280884,-0.18575771152973175,-3.2351131439208984
-67.06232452392578,64.57266235351562,-6.918597221374512,-15.263265609741211,-0.5853570699691772,4.75383186340332,-0.2972123324871063,-4.248409748077393
-77.06713104248047,54.849369049072266,14.896799087524414,-11.743369102478027,-0.7061449885368347,5.795767784118652,-0.3900911808013916,-5.085077285766602
-83.9551773071289,43.141937255859375,35.74608612060547,-7.491459846496582,-0.7897674441337585,6.493492603302002,-0.4643942713737488,-5.624262809753418
-84.2460708618164,27.757104873657227,54.34111404418945,-2.4763870239257812,-0.7804760336875916,6.856309413909912,-0.538697361946106,-5.865966320037842
-76.85934448242188,10.024553298950195,67.77316284179688,2.8969054222106934,-0.7711846828460693,6.819097518920898,-0.5944246649742126,-5.8287811279296875
-67.72723388671875,-7.2716965675354,78.23416900634766,6.837319850921631,-0.6968536376953125,6.381856441497803,-0.6130004525184631,-5.4569292068481445
-53.82647705078125,-24.26668930053711,83.51141357421875,10.621986389160156,-0.5946484208106995,5.581799030303955,-0.5944246649742126,-4.778299331665039
-32.86105728149414,-40.29558563232422,82.25443267822266,16.664993286132812,-0.4459863305091858,4.44683313369751,-0.5201215744018555,-3.81148362159729
-10.55543327331543,-53.47813415527344,75.20079040527344,20.402936935424805,-0.29732421040534973,3.0699894428253174,-0.5108336806297302,-2.705223798751831
9.506123542785645,-62.23533248901367,62.973777770996094,18.44051742553711,-0.10220519453287125,1.5722066164016724,-0.4086669683456421,-1.4688156843185425
29.858577728271484,-67.49172973632812,46.643394470214844,16.618268966674805,0.08362243324518204,-0.018605995923280716,-0.2879244387149811,-0.18592603504657745
50.62660217285156,-68.37472534179688,27.59128189086914,18.12902069091797,0.2601586878299713,-1.5536006689071655,-0.1393182873725891,1.03188955783844
66.42858123779297,-63.31570053100586,6.087534427642822,16.992063522338867,0.408820778131485,-2.874626398086548,-0.04643942788243294,2.091667890548706
75.89315032958984,-53.800167083740234,-15.842133522033691,11.914691925048828,0.5203173756599426,-3.9444711208343506,0.055727314203977585,2.9655203819274902
82.11628723144531,-42.06156921386719,-36.816078186035156,6.728296756744385,0.5760656595230103,-4.716619968414307,0.16718193888664246,3.541891098022461
82.86430358886719,-26.32354164123535,-54.97480010986328,3.64449405670166,0.6132311820983887,-5.135254859924316,0.2321971356868744,3.8486690521240234
75.69575500488281,-8.507884979248047,-68.89509582519531,-2.0870180130004883,0.5853570699691772,-5.135254859924316,0.2786365747451782,3.8486690521240234
66.0649642944336,8.64293098449707,-79.30416107177734,-6.8528947830200195,0.5760656595230103,-4.744528770446777,0.2879244387149811,3.4954094886779785
52.10186767578125,25.36783218383789,-84.2801513671875,-10.637561798095703,0.4831518530845642,-3.9909861087799072,0.2507728934288025,2.835371971130371
31.59357452392578,41.5006103515625,-83.17899322509766,-16.462522506713867,0.31590697169303894,-2.9118382930755615,0.22290925681591034,1.961519718170166
9.402231216430664,54.54811096191406,-76.13573455810547,-19.92011833190918,0.16724486649036407,-1.618721604347229,0.1950455904006958,0.8738523721694946
-10.617768287658691,63.2845344543457,-63.51396942138672,-17.615055084228516,0.0,-0.17675696313381195,0.06501519680023193,-0.32537055015563965
-31.313066482543945,68.64481353759766,-47.45368194580078,-16.400222778320312,-0.2044103890657425,1.3210257291793823,-0.027863657101988792,-1.524593472480774
-51.8629150390625,69.48625183105469,-28.3392391204834,-17.537179946899414,-0.37165525555610657,2.744384527206421,-0.14860616624355316,-2.686631202697754
-67.36360931396484,63.98054122924805,-6.6069488525390625,-16.166601181030273,-0.4924432337284088,4.000288963317871,-0.2321971356868744,-3.672039270401001
-77.21257781982422,54.641605377197266,14.969517707824707,-12.023715019226074,-0.6503967046737671,5.014316082000732,-0.36222752928733826,-4.527298927307129
-83.89283752441406,43.00688934326172,36.30705261230469,-6.728296756744385,-0.6689794659614563,5.777161598205566,-0.39937907457351685,-5.057188034057617
-84.01750946044922,27.009159088134766,54.58004379272461,-3.0838027000427246,-0.7061449885368347,6.130675792694092,-0.4829700291156769,-5.326780796051025
-76.6723403930664,9.079232215881348,67.93937683105469,1.962419867515564,-0.6968536376953125,6.065554618835449,-0.501545786857605,-5.261706829071045
-67.33244323730469,-7.707998275756836,78.52503967285156,7.1643900871276855,-0.6132311820983887,5.6469197273254395,-0.5201215744018555,-4.880558490753174
-53.36935043334961,-24.630273818969727,83.62568664550781,10.855607986450195,-0.5203173756599426,4.8654680252075195,-0.4829700291156769,-4.2298173904418945
-32.466270446777344,-41.0746955871582,82.04666900634766,15.886256217956543,-0.3995293974876404,3.730502128601074,-0.43653061985969543,-3.300187110900879
-10.067140579223633,-53.852108001708984,75.22156524658203,20.589834213256836,-0.2229931652545929,2.3722643852233887,-0.36222752928733826,-2.184630870819092
9.80741024017334,-62.484649658203125,62.88028335571289,18.73643684387207,-0.018582763150334358,0.883784830570221,-0.269348680973053,-0.9482227563858032
30.18064308166504,-67.89686584472656,46.487571716308594,16.44694709777832,0.16724486649036407,-0.7070278525352478,-0.1950455904006958,0.3346668779850006
50.48115158081055,-73.79733276367188,26.76021957397461,6.8528947830200195,0.464569091796875,-2.344355583190918,0.03715154156088829,1.4223341941833496
