冯大1号线_1,冯大1号线_2,冯大1号线_3,冯大1号线_4,冯大1线_33,冯大1线_34,冯大1线_35,冯大1线_36
-62.39310073852539,-21.729482650756836,84.37924194335938,-0.8202599883079529,0.3139910101890564,0.028425000607967377,-0.34393998980522156,-0.006965999957174063
-58.46584701538086,-27.00918960571289,85.78376007080078,-0.9686880111694336,0.30361101031303406,0.04564499855041504,-0.35773199796676636,-0.01044199988245964
-54.0037956237793,-32.326725006103516,86.5400390625,-0.9374399781227112,0.28631100058555603,0.07664100080728531,-0.35773199796676636,-0.003490000031888485
-49.50933074951172,-37.46052551269531,87.15046691894531,-0.8280720114707947,0.269010990858078,0.09386099874973297,-0.36462798714637756,-0.01044199988245964
-44.75016784667969,-42.32952880859375,87.23149871826172,-0.7811999917030334,0.24825100600719452,0.11796899884939194,-0.36462798714637756,-0.003490000031888485
-39.942386627197266,-47.4092903137207,87.36654663085938,-0.5077800154685974,0.23441100120544434,0.13863299787044525,-0.38531601428985596,-0.01044199988245964
-34.772674560546875,-52.32152557373047,87.09644317626953,-0.40622401237487793,0.21019099652767181,0.16618500649929047,-0.38186800479888916,-0.006965999957174063
-29.662382125854492,-56.79603958129883,86.4590072631836,-0.4609079957008362,0.19289100170135498,0.18684899806976318,-0.38531601428985596,-0.003490000031888485
-24.568296432495117,-60.97873306274414,85.643310546875,-0.5234040021896362,0.16867099702358246,0.20406900346279144,-0.37841999530792236,-0.01044199988245964
-19.31755256652832,-65.00471496582031,84.3252182006836,-0.4765320122241974,0.14445100724697113,0.22473299503326416,-0.37152400612831116,-0.003490000031888485
-13.991180419921875,-68.45787048339844,82.47773742675781,-0.44528400897979736,0.12369100004434586,0.24195300042629242,-0.37152400612831116,-0.003490000031888485
-8.621591567993164,-71.9650650024414,80.45738983154297,-0.32029199600219727,0.09947100281715393,0.25572898983955383,-0.36118000745773315,-0.003490000031888485
-3.2790141105651855,-74.80216979980469,77.97246551513672,-0.21092399954795837,0.0821710005402565,0.27639299631118774,-0.35428398847579956,-1.4000000192027073e-05
2.5011260509490967,-77.77976989746094,74.99056243896484,-0.031247999519109726,0.05795099958777428,0.3005009889602661,-0.35428398847579956,-1.4000000192027073e-05
7.886919975280762,-80.23318481445312,71.88981628417969,0.1249919980764389,0.030270999297499657,0.31083300709724426,-0.33704400062561035,-1.4000000192027073e-05
13.315930366516113,-82.54609680175781,68.6216049194336,0.42965999245643616,0.0025909999385476112,0.32460901141166687,-0.33359599113464355,-1.4000000192027073e-05
18.507251739501953,-84.15648651123047,65.02387237548828,0.5546519756317139,-0.01816900074481964,0.3452729880809784,-0.31635600328445435,-1.4000000192027073e-05
23.774202346801758,-85.53450775146484,60.98857879638672,0.6093360185623169,-0.03892900049686432,0.3521609902381897,-0.30601200461387634,-1.4000000192027073e-05
28.94391632080078,-86.60449981689453,56.823638916015625,0.7577639818191528,-0.059689000248909,0.36249300837516785,-0.28877198696136475,-1.4000000192027073e-05
34.18385696411133,-87.25838470458984,52.258949279785156,0.6952679753303528,-0.08044900000095367,0.36938101053237915,-0.27842798829078674,-1.4000000192027073e-05
39.029449462890625,-87.55020141601562,47.78609085083008,0.6171479821205139,-0.0977490022778511,0.3728249967098236,-0.26118800044059753,0.0034620000515133142
44.1019287109375,-87.685302734375,42.827056884765625,0.6093360185623169,-0.12542900443077087,0.3797129988670349,-0.24050000309944153,-1.4000000192027073e-05
48.47754669189453,-87.1881332397461,38.01387405395508,0.4609079957008362,-0.1496489942073822,0.3866010010242462,-0.22326000034809113,0.0034620000515133142
53.17728805541992,-86.81525421142578,32.88197326660156,0.5546519756317139,-0.17040899395942688,0.3866010010242462,-0.19567599892616272,0.0034620000515133142
57.22878646850586,-85.70203399658203,27.847309112548828,0.3671639859676361,-0.19808900356292725,0.3866010010242462,-0.1715400069952011,0.0034620000515133142
61.210060119628906,-84.49153900146484,22.66139030456543,0.28904399275779724,-0.21884900331497192,0.3797129988670349,-0.1508519947528839,0.0034620000515133142
65.13731384277344,-82.98922729492188,17.410646438598633,0.14061599969863892,-0.2326889932155609,0.38315701484680176,-0.1336120069026947,0.0034620000515133142
68.71884155273438,-81.03297424316406,11.87359619140625,-0.031247999519109726,-0.24998900294303894,0.3728249967098236,-0.1094760000705719,0.0034620000515133142
71.97624969482422,-78.8011245727539,6.552626132965088,-0.17967599630355835,-0.2603690028190613,0.36938101053237915,-0.0887880027294159,0.0034620000515133142
74.72046661376953,-76.25043487548828,1.2748719453811646,-0.2577959895133972,-0.2776690125465393,0.359048992395401,-0.06809999793767929,0.0034620000515133142
77.46468353271484,-73.3917236328125,-4.251373767852783,-0.3905999958515167,-0.298429012298584,0.359048992395401,-0.043963998556137085,0.006938000209629536
80.00902557373047,-70.25199890136719,-9.815434455871582,-0.5077800154685974,-0.3157289922237396,0.3452729880809784,-0.01982799917459488,0.006938000209629536
81.9699478149414,-66.86369323730469,-15.060775756835938,-0.6483960151672363,-0.329569011926651,0.3314970135688782,0.00775599991902709,0.006938000209629536
83.66077423095703,-63.17275619506836,-20.419559478759766,-0.679643988609314,-0.33994901180267334,0.32460901141166687,0.028443999588489532,0.0034620000515133142
84.94644927978516,-59.33591842651367,-25.475831985473633,-0.6405839920043945,-0.35378900170326233,0.3142769932746887,0.05602800101041794,0.006938000209629536
85.92420959472656,-55.20185852050781,-30.515897750854492,-0.6562079787254333,-0.357248991727829,0.29705700278282166,0.07671599835157394,0.0034620000515133142
86.65348052978516,-50.79219436645508,-35.588375091552734,-0.6249600052833557,-0.36416900157928467,0.28328099846839905,0.09740400314331055,0.0034620000515133142
86.84795379638672,-46.382530212402344,-40.20708465576172,-0.539027988910675,-0.360709011554718,0.26261699199676514,0.11119599640369415,0.006938000209629536
87.15586853027344,-41.508121490478516,-45.338985443115234,-0.4765320122241974,-0.37108901143074036,0.24539700150489807,0.13877999782562256,0.006938000209629536
86.77232360839844,-36.66073226928711,-49.79023361206055,-0.5702760219573975,-0.37800899147987366,0.22473299503326416,0.16636399924755096,0.0034620000515133142
86.38878631591797,-31.521530151367188,-54.47917175292969,-0.6327720284461975,-0.37800899147987366,0.2006250023841858,0.19050000607967377,0.010413999669253826
85.57308197021484,-26.61469841003418,-58.60629653930664,-0.4530960023403168,-0.38492900133132935,0.17996099591255188,0.21463599801063538,0.0034620000515133142
84.23338317871094,-21.475494384765625,-62.45252227783203,-0.2577959895133972,-0.3814690113067627,0.15929700434207916,0.23187600076198578,0.006938000209629536
82.83966827392578,-16.40654182434082,-66.21231079101562,-0.14842799305915833,-0.36416900157928467,0.13863299787044525,0.24911600351333618,0.010413999669253826
80.81932067871094,-10.916077613830566,-69.62097930908203,-0.06249599903821945,-0.360709011554718,0.11452499777078629,0.2560119926929474,0.010413999669253826
78.50726318359375,-5.728238105773926,-72.73252868652344,0.14061599969863892,-0.360709011554718,0.09386099874973297,0.2698040008544922,0.006938000209629536
75.97913360595703,-0.302621990442276,-75.60639190673828,0.30466800928115845,-0.3503290116786957,0.07664100080728531,0.2904919981956482,0.010413999669253826
73.04584503173828,5.166225910186768,-78.24256896972656,0.30466800928115845,-0.34340900182724,0.04908899962902069,0.3077319860458374,0.010413999669253826
69.75062561035156,10.883658409118652,-80.69507598876953,0.39841198921203613,-0.3364889919757843,0.021537000313401222,0.3284200131893158,0.010413999669253826
66.37437438964844,16.147153854370117,-82.73162841796875,0.6952679753303528,-0.329569011926651,-0.0025710000190883875,0.3387640118598938,0.013890000060200691
62.41470718383789,21.62140655517578,-84.35763549804688,0.8436959981918335,-0.3088090121746063,-0.02667899988591671,0.345660001039505,0.006938000209629536
58.503658294677734,26.944345474243164,-85.7675552368164,1.0155600309371948,-0.29496899247169495,-0.04045499861240387,0.3594520092010498,0.006938000209629536
54.13344192504883,32.23486328125,-86.61026763916016,1.0468080043792725,-0.28112900257110596,-0.06800699979066849,0.366347998380661,0.0034620000515133142
49.61737060546875,37.3686637878418,-87.21528625488281,0.9218159914016724,-0.26728901267051697,-0.08522699773311615,0.3697960078716278,0.006938000209629536
44.874412536621094,42.31332015991211,-87.33953857421875,0.9218159914016724,-0.2465289980173111,-0.10933499783277512,0.3801400065422058,0.006938000209629536
39.991004943847656,47.36606216430664,-87.4151611328125,0.6874560117721558,-0.22922900319099426,-0.13688699901103973,0.3835879862308502,0.0034620000515133142
34.90772247314453,52.28910446166992,-87.14506530761719,0.539027988910675,-0.21538899838924408,-0.16443899273872375,0.387035995721817,0.0034620000515133142
29.656980514526367,56.85008239746094,-86.46440887451172,0.44528400897979736,-0.19116899371147156,-0.18165899813175201,0.3835879862308502,0.0034620000515133142
24.643924713134766,61.03818130493164,-85.67031860351562,0.5077800154685974,-0.16694900393486023,-0.19887900352478027,0.3801400065422058,0.0034620000515133142
19.382375717163086,64.96148681640625,-84.19557189941406,0.4921559989452362,-0.13926899433135986,-0.22298699617385864,0.376691997051239,0.0034620000515133142
14.034396171569824,68.4632797241211,-82.33187866210938,0.3827880024909973,-0.12196899950504303,-0.23676300048828125,0.366347998380661,-1.4000000192027073e-05
8.643199920654297,71.92183685302734,-80.33854675292969,0.29685598611831665,-0.10120899975299835,-0.25053900480270386,0.366347998380661,0.0034620000515133142
3.30062198638916,74.775146484375,-77.84281921386719,0.265608012676239,-0.08044900000095367,-0.27120301127433777,0.3594520092010498,-1.4000000192027073e-05
-2.4309000968933105,77.84461975097656,-74.99056243896484,0.07812000066041946,-0.052769001573324203,-0.2918669879436493,0.3525559902191162,-1.4000000192027073e-05
-7.805890083312988,80.17915344238281,-71.92762756347656,0.03906000033020973,-0.02854900062084198,-0.3056429922580719,0.345660001039505,-1.4000000192027073e-05
-13.33753776550293,82.54610443115234,-68.6432113647461,-0.20311200618743896,-0.004329000134021044,-0.3194189965724945,0.335316002368927,-1.4000000192027073e-05
-18.442428588867188,84.156494140625,-65.06169128417969,-0.2734200060367584,0.01643100008368492,-0.3366389870643616,0.324972003698349,-0.003490000031888485
-23.720182418823242,85.49668884277344,-61.03719711303711,-0.41403600573539734,0.04411099851131439,-0.3469710052013397,0.304284006357193,-1.4000000192027073e-05
-28.852081298828125,86.58289337158203,-56.856048583984375,-0.6405839920043945,0.06141100078821182,-0.3573029935359955,0.2973879873752594,-0.006965999957174063
-34.0758171081543,87.35565948486328,-52.33457565307617,-0.6483960151672363,0.08563099801540375,-0.36074700951576233,0.2766999900341034,-0.003490000031888485
-38.95382308959961,87.50697326660156,-47.7482795715332,-0.5546519756317139,0.10639099776744843,-0.3710789978504181,0.2698040008544922,-1.4000000192027073e-05
-43.98308563232422,87.65828704833984,-42.79464340209961,-0.6015239953994751,0.1271509975194931,-0.3710789978504181,0.24566799402236938,-0.003490000031888485
-48.391117095947266,87.25839233398438,-38.0408821105957,-0.5624639987945557,0.15483100712299347,-0.37452301383018494,0.22153200209140778,-0.003490000031888485
-53.085453033447266,86.7990493774414,-32.86576843261719,-0.531216025352478,0.1721310019493103,-0.37452301383018494,0.20429199934005737,-0.003490000031888485
-57.212581634521484,85.78850555419922,-27.85811424255371,-0.28123199939727783,0.19635100662708282,-0.3779670000076294,0.18015600740909576,-0.003490000031888485
-61.188453674316406,84.58341217041016,-22.704605102539062,-0.1249919980764389,0.08563099801540375,0.35560500621795654,0.014651999808847904,0.45534199476242065
-64.01910400390625,34.57479476928711,-18.642301559448242,88.92399597167969,0.20673100650310516,0.4072650074958801,0.18705199658870697,0.7890380024909973
-73.92096710205078,25.150217056274414,-17.297203063964844,119.32830047607422,0.26555100083351135,0.465813010931015,0.10774800181388855,0.8377019762992859
-78.29118347167969,24.874614715576172,-12.840554237365723,120.85163879394531,0.2932310104370117,0.5519130229949951,0.05602800101041794,0.9002699851989746
-80.27912139892578,24.226133346557617,-9.253625869750977,119.55484771728516,0.35551100969314575,0.6586769819259644,0.17326000332832336,1.1818259954452515
-81.8673095703125,24.863805770874023,-4.8131818771362305,113.84427642822266,0.25171101093292236,0.672452986240387,0.16636399924755096,1.087973952293396
-86.24292755126953,20.38389015197754,0.3241199851036072,118.40648651123047,0.34859099984169006,0.6965609788894653,0.024995999410748482,1.0740699768066406
-85.43263244628906,17.465730667114258,8.23805046081543,108.05558776855469,0.26555100083351135,1.03062903881073,-0.0818919986486435,1.2096339464187622
-87.10184478759766,24.064014434814453,15.665800094604492,86.78350830078125,0.39357098937034607,1.0202970504760742,0.038787998259067535,1.449478030204773
-84.11994171142578,26.214805603027344,23.81741714477539,64.30838775634766,0.3382109999656677,1.1305049657821655,-0.054308000952005386,1.4077659845352173
-81.40274047851562,32.46723556518555,32.698307037353516,33.17756271362305,0.27247101068496704,1.261376976966858,-0.16809199750423431,1.3591020107269287
-77.16757202148438,33.153541564941406,43.178184509277344,6.312096118927002,0.3347510099411011,1.2958170175552368,-0.0956839993596077,1.5259499549865723
-71.00929260253906,27.490150451660156,53.490604400634766,-11.460204124450684,0.2828510105609894,1.4611289501190186,-0.006035999860614538,1.7345099449157715
-71.91682434082031,29.884122848510742,57.85001754760742,-20.834604263305664,0.34859099984169006,1.5368969440460205,-0.1370600014925003,1.7345099449157715
-77.85902404785156,28.17105484008789,56.332054138183594,-5.234039783477783,0.3139910101890564,1.629884958267212,-0.19567599892616272,1.7484140396118164
-84.18476867675781,23.010234832763672,52.83155822753906,20.545560836791992,0.4108709990978241,1.5093450546264648,-0.1508519947528839,1.7484140396118164
-83.21240997314453,23.51820945739746,56.14298629760742,12.944483757019043,0.3589709997177124,1.691877007484436,-0.20601999759674072,1.8353140354156494
-84.3846435546875,18.80592155456543,58.190345764160156,19.545623779296875,0.300150990486145,1.7607569694519043,-0.30601200461387634,1.741461992263794
-81.32170867919922,11.624006271362305,60.43757629394531,21.40488052368164,0.28631100058555603,1.629884958267212,-0.27498000860214233,1.6371819972991943
-76.16279602050781,5.468850135803223,68.43253326416016,7.83543586730957,0.20327100157737732,1.7125409841537476,-0.25084400177001953,1.654561996459961
-73.79132080078125,-4.209713935852051,74.67724609375,9.718128204345703,0.224031001329422,1.764201045036316,-0.37152400612831116,1.6093740463256836
-69.05376434326172,-6.657725811004639,82.26705932617188,-8.077608108520508,0.16867099702358246,1.8124170303344727,-0.4749639928340912,1.4981420040130615
-64.47286987304688,-7.711505889892578,89.52194213867188,-27.888839721679688,0.23787100613117218,1.6402169466018677,-0.4197959899902344,1.449478030204773
-59.74612045288086,-8.300541877746582,93.324951171875,-40.88019561767578,0.21365100145339966,1.653993010520935,-0.40255600214004517,1.459905982017517
-57.601524353027344,-7.906050205230713,95.06439971923828,-47.7000732421875,0.22057099640369415,1.688433051109314,-0.46806800365448,1.4320980310440063
