220kV I母电压_A相_1,220kV I母电压_B相_2,220kV I母电压_C相_3,220kV I母电压_3U0_4,220kV凤华Ⅰ回线_A相_17,220kV凤华Ⅰ回线_B相_18,220kV凤华Ⅰ回线_C相_19,220kV凤华Ⅰ回线_3I0_20
-15.774386405944824,82.77521514892578,-66.87164306640625,0.4978841245174408,0.019047195091843605,-0.03223303705453873,0.020840587094426155,0.0037870004307478666
-37.1518669128418,86.71343231201172,-49.088401794433594,1.0580037832260132,0.030475512146949768,-0.030336974188685417,0.015156790614128113,0.0037870004307478666
-58.58161544799805,86.3289566040039,-27.69862174987793,0.2645009458065033,0.030475512146949768,-0.026544852182269096,0.001894598826766014,0.005680500529706478
-73.95877075195312,79.91767120361328,-5.872315406799316,0.2956187129020691,0.03809439018368721,-0.024648791179060936,-0.005683796480298042,0.005680500529706478
-82.77110290527344,67.2405776977539,15.340774536132812,-0.2645009458065033,0.03809439018368721,-0.013272426091134548,-0.015156790614128113,0.0037870004307478666
-86.99433135986328,49.773197174072266,36.77212905883789,-0.6379140615463257,0.03809439018368721,0.0,-0.02273518592119217,0.005680500529706478
-86.18940734863281,28.0766544342041,58.0579719543457,0.0466766357421875,0.036189671605825424,0.007584243547171354,-0.030313581228256226,0.005680500529706478
-79.41551208496094,5.486481666564941,73.80409240722656,-0.093353271484375,0.032380230724811554,0.017064549028873444,-0.03220817819237709,0.0037870004307478666
-66.77719116210938,-15.596986770629883,82.65933990478516,0.5134429931640625,0.02095191366970539,0.026544852182269096,-0.03220817819237709,0.0037870004307478666
-49.07935333251953,-37.158443450927734,86.58807373046875,0.7001495361328125,0.009523597545921803,0.03223303705453873,-0.03220817819237709,0.0037870004307478666
-27.158287048339844,-58.5224723815918,85.60069274902344,0.1089121550321579,0.0,0.03981727734208107,-0.02841898240149021,0.0018935002153739333
-5.007243633270264,-73.94281005859375,78.90729522705078,0.1555887907743454,-0.009523597545921803,0.04740152135491371,-0.020840587094426155,0.0037870004307478666
15.711665153503418,-82.85834503173828,66.69495391845703,-0.5445607900619507,-0.02095191366970539,0.04740152135491371,-0.011367592960596085,0.005680500529706478
37.27730941772461,-87.11868286132812,49.223514556884766,-0.8557383418083191,-0.030475512146949768,0.04550546035170555,-0.003789197653532028,0.0
58.75932693481445,-86.31856536865234,27.459571838378906,-0.0466766357421875,-0.036189671605825424,0.04171333834528923,0.007578395307064056,0.0018935002153739333
74.20965576171875,-79.699462890625,5.602085113525391,0.2489420622587204,-0.036189671605825424,0.03792121633887291,0.020840587094426155,0.0018935002153739333
82.8860855102539,-67.33409118652344,-15.268020629882812,0.4356486201286316,-0.03809439018368721,0.028440913185477257,0.02841898240149021,0.0018935002153739333
86.82707214355469,-49.59654998779297,-36.8968505859375,0.6379140615463257,-0.04190382733941078,0.017064549028873444,0.03599737584590912,0.0037870004307478666
86.22076416015625,-27.806488037109375,-58.20348358154297,0.3578542172908783,-0.032380230724811554,0.009480304084718227,0.04547037184238434,0.005680500529706478
79.42596435546875,-5.444917678833008,-73.99117279052734,0.1555887907743454,-0.026666073128581047,-0.005688182543963194,0.0473649688065052,0.0037870004307478666
66.54721069335938,16.09575843811035,-82.88799285888672,-0.2333831787109375,-0.019047195091843605,-0.015168487094342709,0.04547037184238434,0.005680500529706478
48.880733489990234,37.41822052001953,-86.83751678466797,-0.6379140615463257,-0.009523597545921803,-0.020856669172644615,0.04925956949591637,0.005680500529706478
27.22100830078125,58.325042724609375,-85.63187408447266,0.1555887907743454,0.0,-0.024648791179060936,0.03789197653532028,0.005680500529706478
