1-220kV_Ⅰ母电压Ua_1,2-220kV_Ⅰ母电压Ub_2,3-220kV_Ⅰ母电压Uc_3,4-220kV_Ⅰ母电压3Uo_4,13-220kV_思唐线电流Ia_13,14-220kV_思唐线电流Ib_14,15-220kV_思唐线电流Ic_15,16-220kV_思唐线电流3Io_16
-54.49911880493164,34.63094711303711,15.305545806884766,-8.869987487792969,-0.0069061825051903725,0.38674622774124146,0.05524946004152298,0.44199568033218384
-54.244895935058594,50.25130844116211,20.31233024597168,27.655353546142578,-0.013812365010380745,0.42127713561058044,0.04834327846765518,0.45580804347991943
-85.16480255126953,31.589252471923828,5.038471698760986,-83.50459289550781,0.0,0.517963707447052,0.041437096893787384,0.5732131600379944
-72.73963928222656,15.905521392822266,16.76321792602539,-70.19961547851562,0.0,0.4627142548561096,0.04834327846765518,0.517963707447052
-75.82209777832031,27.343555450439453,23.449491500854492,-43.65300750732422,0.0,0.5110574960708618,0.062155645340681076,0.5732131600379944
-89.073486328125,24.206809997558594,19.583494186401367,-78.30931854248047,0.0069061825051903725,0.5801193714141846,0.05524946004152298,0.6491811871528625
-84.30680084228516,30.95556640625,29.565372467041016,-41.81565475463867,0.013812365010380745,0.5939317345619202,0.05524946004152298,0.6491811871528625
-88.97815704345703,32.79325485229492,30.99135398864746,-43.01943588256836,-0.020718548446893692,0.6146502494812012,0.04834327846765518,0.6422749757766724
-91.13905334472656,16.634260177612305,37.23398971557617,-63.95894241333008,0.020718548446893692,0.6146502494812012,0.09668655693531036,0.7251491546630859
-88.75570678710938,19.010583877563477,39.64231491088867,-52.111175537109375,0.0,0.6975244283676147,0.06906183063983917,0.7665863037109375
-87.51637268066406,16.095626831054688,49.46575164794922,-37.919193267822266,-0.013812365010380745,0.7389615774154663,0.04834327846765518,0.7803986668586731
-81.54212188720703,17.331315994262695,57.00761413574219,-12.766446113586426,-0.041437096893787384,0.6837120652198792,0.02762473002076149,0.6768059134483337
-79.09522247314453,10.202346801757812,64.1692123413086,-7.951309680938721,0.0,0.656087338924408,0.07596801221370697,0.7458677291870117
-70.1020736694336,10.234030723571777,72.24978637695312,22.174968719482422,-0.0069061825051903725,0.6975244283676147,0.05524946004152298,0.7458677291870117
-74.26498413085938,17.394683837890625,70.06327819824219,23.283716201782227,-0.0069061825051903725,0.6975244283676147,0.062155645340681076,0.7596800923347473
-71.05541229248047,17.74321174621582,75.83058166503906,38.90122985839844,-0.0069061825051903725,0.6491811871528625,0.07596801221370697,0.7251491546630859
-79.285888671875,3.770432472229004,72.94692993164062,-4.561707496643066,0.013812365010380745,0.6698997020721436,0.10359273850917816,0.7873048186302185
-71.69097137451172,3.548642158508301,77.1614990234375,15.744227409362793,0.0069061825051903725,0.6698997020721436,0.06906183063983917,0.7527739405632019
-73.9789810180664,-0.7604233622550964,75.19681549072266,1.1404268741607666,0.013812365010380745,0.6698997020721436,0.06906183063983917,0.7596800923347473
-71.88163757324219,-3.0416934490203857,76.27422332763672,2.439246416091919,0.0,0.6284626126289368,0.07596801221370697,0.7251491546630859
-70.96007537841797,-3.421905040740967,77.03474426269531,4.9101715087890625,0.0,0.6008378863334656,0.08287419378757477,0.6768059134483337
-65.93917083740234,-6.90717887878418,79.5064468383789,11.816089630126953,0.0069061825051903725,0.6008378863334656,0.07596801221370697,0.6837120652198792
-57.93113327026367,-3.992222547531128,84.86180877685547,39.75654983520508,0.013812365010380745,0.5524946451187134,0.07596801221370697,0.6629935503005981
-51.89332962036133,-6.2101240158081055,90.72418212890625,56.482810974121094,0.0069061825051903725,0.5110574960708618,0.08978037536144257,0.6146502494812012
-46.45930862426758,-10.994454383850098,87.96727752685547,52.998172760009766,0.0,0.5041513442993164,0.06906183063983917,0.5801193714141846
-40.45328140258789,-11.089507102966309,89.83689880371094,66.30315399169922,0.013812365010380745,0.4627142548561096,0.062155645340681076,0.5455884337425232
-39.086830139160156,-15.11341381072998,87.7454605102539,58.225128173828125,0.013812365010380745,0.44199568033218384,0.062155645340681076,0.5317760705947876
-32.95369338989258,-21.70374870300293,84.4815444946289,51.88942337036133,0.0069061825051903725,0.37293386459350586,0.07596801221370697,0.4765266180038452
-31.777912139892578,-19.96111297607422,79.34800720214844,48.05632400512695,0.0,0.35221531987190247,0.062155645340681076,0.43508949875831604
-28.314119338989258,-23.699861526489258,80.23528289794922,49.101715087890625,0.020718548446893692,0.3107782304286957,0.062155645340681076,0.40055859088897705
-21.863203048706055,-21.73543357849121,77.3199462890625,58.6369514465332,0.013812365010380745,0.2555287480354309,0.05524946004152298,0.33840295672416687
-20.11541748046875,-23.16122817993164,76.14746856689453,57.1480598449707,0.0069061825051903725,0.21409165859222412,0.05524946004152298,0.2969658672809601
-14.681395530700684,-21.481958389282227,74.94330596923828,67.4435806274414,0.0,0.18646693229675293,0.034530915319919586,0.2417163997888565
-7.118252277374268,-25.981130599975586,75.10174560546875,72.92396545410156,0.013812365010380745,0.13121746480464935,0.034530915319919586,0.17956075072288513
-1.3028943538665771,-27.501977920532227,75.38694763183594,80.90695190429688,0.0069061825051903725,0.06906183063983917,0.02762473002076149,0.11740510910749435
4.544241428375244,-31.81104278564453,72.15471649169922,77.92916870117188,0.0069061825051903725,0.020718548446893692,0.034530915319919586,0.08287419378757477
12.202718734741211,-31.05061912536621,68.4471664428711,86.197265625,0.0069061825051903725,-0.020718548446893692,0.034530915319919586,0.02762473002076149
17.382518768310547,-33.14178466796875,66.86273956298828,88.98497772216797,0.013812365010380745,-0.08287419378757477,0.020718548446893692,-0.034530915319919586
22.721206665039062,-34.59926223754883,61.82426452636719,86.79915618896484,0.0069061825051903725,-0.14502984285354614,0.013812365010380745,-0.10359273850917816
25.295217514038086,-37.355796813964844,54.219024658203125,73.27243041992188,0.0069061825051903725,-0.17956075072288513,0.013812365010380745,-0.14502984285354614
27.86922836303711,-34.91610336303711,47.59613037109375,70.51639556884766,0.0,-0.22790402173995972,0.0069061825051903725,-0.20027929544448853
30.602128982543945,-34.94778823852539,40.49790573120117,62.78683853149414,0.0069061825051903725,-0.2762473225593567,-0.0069061825051903725,-0.2555287480354309
36.35393142700195,-37.2607421875,36.85372543334961,62.34333801269531,0.0069061825051903725,-0.33840295672416687,0.0,-0.3176844120025635
41.8832893371582,-37.545902252197266,33.938385009765625,66.39818572998047,0.0,-0.37293386459350586,-0.0069061825051903725,-0.36602768301963806
47.6668701171875,-36.880531311035156,31.434993743896484,73.65257263183594,0.0,-0.41437095403671265,-0.013812365010380745,-0.41437095403671265
54.68978500366211,-36.31021499633789,29.69212532043457,83.50459289550781,0.0069061825051903725,-0.4696204364299774,-0.02762473002076149,-0.4765266180038452
60.981815338134766,-35.77157974243164,26.301456451416016,89.36511993408203,0.0,-0.5317760705947876,-0.02762473002076149,-0.538682222366333
64.0324935913086,-36.24684524536133,20.977787017822266,84.61334228515625,-0.0069061825051903725,-0.5524946451187134,-0.041437096893787384,-0.58702552318573
67.36917114257812,-35.708213806152344,17.175167083740234,84.93013000488281,0.0069061825051903725,-0.6008378863334656,-0.041437096893787384,-0.635368824005127
70.57874298095703,-33.80715560913086,8.9361572265625,79.25967407226562,0.0069061825051903725,-0.656087338924408,-0.041437096893787384,-0.6906182765960693
70.86474609375,-35.739898681640625,-0.697147011756897,59.80905532836914,0.0,-0.6975244283676147,-0.04834327846765518,-0.7320553660392761
72.19941711425781,-34.44084167480469,-8.14394474029541,51.319210052490234,0.0,-0.7182430028915405,-0.05524946004152298,-0.7734924554824829
74.23320007324219,-32.57146453857422,-13.530989646911621,48.974998474121094,0.0,-0.7596800923347473,-0.062155645340681076,-0.8218357563018799
75.50431823730469,-30.543670654296875,-20.185575485229492,43.272865295410156,0.0,-0.7942110300064087,-0.062155645340681076,-0.8425542712211609
79.19055938720703,-28.70598030090332,-23.132606506347656,47.51778793334961,-0.0069061825051903725,-0.8287419080734253,-0.06906183063983917,-0.8839913606643677
82.97212982177734,-25.44249725341797,-25.50924301147461,55.5958137512207,-0.0069061825051903725,-0.8494604825973511,-0.08287419378757477,-0.918522298336029
84.43391418457031,-24.175125122070312,-29.660436630249023,52.998172760009766,-0.013812365010380745,-0.8701789975166321,-0.08287419378757477,-0.9530532360076904
85.16480255126953,-23.03449058532715,-34.41371154785156,48.02464294433594,-0.0069061825051903725,-0.8908975720405579,-0.08978037536144257,-0.9806779623031616
85.4508056640625,-23.383018493652344,-38.6282844543457,40.64354705810547,0.0,-0.9116160869598389,-0.08287419378757477,-0.9944903254508972
84.7834701538086,-21.73543357849121,-45.124427795410156,31.013277053833008,-0.0069061825051903725,-0.918522298336029,-0.08978037536144257,-1.0152088403701782
83.38523864746094,-20.658166885375977,-49.655879974365234,22.618467330932617,-0.0069061825051903725,-0.9392408728599548,-0.09668655693531036,-1.0290212631225586
81.828125,-17.71152687072754,-55.01123809814453,15.617512702941895,-0.0069061825051903725,-0.9461470246315002,-0.08978037536144257,-1.035927414894104
