5-玉溪墨江II回线电压Ua_5,6-玉溪墨江II回线电压Ub_6,7-玉溪墨江II回线电压Uc_7,8-玉溪墨江II回线电压3Uo_8,13-玉溪墨江II回线路电流Ia_13,14-玉溪墨江II回线路电流Ib_14,15-玉溪墨江II回线路电流Ic_15,16-玉溪墨江II回线路电流3Io_16
73.77874755859375,-78.53365325927734,5.127840518951416,0.062155645340681076,-0.20027929544448853,0.16920147836208344,0.03453091159462929,0.0
80.89556884765625,-71.85192108154297,-8.359933853149414,0.7458677291870117,-0.20373238623142242,0.14848291873931885,0.06215564161539078,0.0
85.49508666992188,-63.24336624145508,-21.3504638671875,1.2431129217147827,-0.20373238623142242,0.12085819244384766,0.08632728457450867,0.0034530912525951862
87.39083862304688,-52.583675384521484,-34.15452575683594,0.9634124636650085,-0.20027929544448853,0.08287419378757477,0.11740510165691376,0.0034530912525951862
87.35975646972656,-40.6497917175293,-46.430267333984375,0.4972451627254486,-0.19682620465755463,0.04834327846765518,0.14502982795238495,-0.0034530912525951862
85.43292999267578,-27.876806259155273,-57.462894439697266,0.5283229947090149,-0.18992002308368683,0.020718548446893692,0.16920147836208344,-0.0034530912525951862
81.48604583740234,-14.48226547241211,-67.19025421142578,0.37293386459350586,-0.17610765993595123,-0.013812365010380745,0.18992002308368683,0.0
75.98527526855469,-0.9323346614837646,-75.70557403564453,-0.21754474937915802,-0.15884220600128174,-0.04834327846765518,0.20027929544448853,-0.0034530912525951862
68.96168518066406,12.306818008422852,-82.32514953613281,-0.8080233931541443,-0.13812364637851715,-0.07251491397619247,0.20373238623142242,-0.0034530912525951862
59.607261657714844,25.483814239501953,-86.36526489257812,-0.8391011953353882,-0.10704582929611206,-0.10359273850917816,0.20373238623142242,0.0
48.20170211791992,38.38111114501953,-87.85700225830078,-0.5904785990715027,-0.07251491397619247,-0.13121746480464935,0.20373238623142242,-0.0034530912525951862
35.70841598510742,50.346073150634766,-87.32868194580078,-0.6837120652198792,-0.041437096893787384,-0.15884220600128174,0.19337311387062073,-0.0034530912525951862
22.531421661376953,61.036842346191406,-84.8113784790039,-0.7458677291870117,-0.010359274223446846,-0.18301384150981903,0.18646693229675293,-0.0034530912525951862
8.857179641723633,70.42234802246094,-80.27401733398438,-0.37293386459350586,0.017265455797314644,-0.19682620465755463,0.17610765993595123,-0.0034530912525951862
-4.568439960479736,78.25395965576172,-74.24491882324219,0.12431129068136215,0.04834327846765518,-0.20718547701835632,0.15538911521434784,0.0034530912525951862
-17.558969497680664,83.84796142578125,-66.5376205444336,0.4972451627254486,0.07596801221370697,-0.21063856780529022,0.13121746480464935,0.0
-30.487342834472656,87.01789855957031,-56.654869079589844,0.5594007968902588,0.10704582929611206,-0.21063856780529022,0.10013964772224426,-0.0034530912525951862
-43.042781829833984,87.8880844116211,-45.03176498413086,0.4972451627254486,0.13467055559158325,-0.20718547701835632,0.06215564161539078,-0.0034530912525951862
-54.54157638549805,86.73820495605469,-32.41416931152344,0.3107782304286957,0.16229529678821564,-0.20027929544448853,0.02762473002076149,0.0
-64.79725646972656,83.5682601928711,-18.988550186157227,0.18646693229675293,0.18301384150981903,-0.18301384150981903,-0.0034530912525951862,-0.0034530912525951862
-73.77874755859375,78.59580993652344,-5.158918380737305,0.0,0.19682620465755463,-0.17265456914901733,-0.037984006106853485,-0.0034530912525951862
-80.89556884765625,71.85192108154297,8.266700744628906,-0.8080233931541443,0.20027929544448853,-0.14848291873931885,-0.06215564161539078,-0.0034530912525951862
-85.52616882324219,63.2122917175293,21.41261863708496,-1.3674241304397583,0.20373238623142242,-0.12085819244384766,-0.08632728457450867,0.0034530912525951862
-87.42191314697266,52.64583206176758,34.12344741821289,-0.9634124636650085,0.20027929544448853,-0.08632728457450867,-0.11395201086997986,0.0
-87.35975646972656,40.71194839477539,46.39918899536133,-0.4972451627254486,0.19682620465755463,-0.05524946004152298,-0.14502982795238495,0.0034530912525951862
-85.43292999267578,27.90788459777832,57.40073776245117,-0.5904785990715027,0.18992002308368683,-0.013812365010380745,-0.16920147836208344,0.0034530912525951862
-81.48604583740234,14.48226547241211,67.15917205810547,-0.43508949875831604,0.17610765993595123,0.013812365010380745,-0.18992002308368683,-0.0034530912525951862
-76.01634979248047,0.9323346614837646,75.70557403564453,0.15538911521434784,0.15538911521434784,0.041437096893787384,-0.20373238623142242,0.0034530912525951862
-68.89952850341797,-12.306818008422852,82.26299285888672,0.6837120652198792,0.13467055559158325,0.07596801221370697,-0.20718547701835632,0.0034530912525951862
-59.5761833190918,-25.452735900878906,86.33419036865234,0.7458677291870117,0.10359273850917816,0.10359273850917816,-0.20373238623142242,0.0034530912525951862
-48.29493713378906,-38.28787612915039,87.85700225830078,0.6837120652198792,0.06560873240232468,0.13121746480464935,-0.20027929544448853,0.0
-35.770572662353516,-50.22175979614258,87.42191314697266,0.8080233931541443,0.037984006106853485,0.15884220600128174,-0.20027929544448853,0.0
-22.531421661376953,-61.00576400756836,84.8113784790039,0.7458677291870117,0.0034530912525951862,0.17956075072288513,-0.18646693229675293,0.0034530912525951862
-8.857179641723633,-70.36019134521484,80.21186065673828,0.37293386459350586,-0.02417163923382759,0.20027929544448853,-0.17610765993595123,0.0034530912525951862
4.537362098693848,-78.19180297851562,74.1827621459961,-0.15538911521434784,-0.05179636925458908,0.20718547701835632,-0.15538911521434784,0.0034530912525951862
17.558969497680664,-83.75473022460938,66.4133071899414,-0.5283229947090149,-0.07942110300064087,0.21409165859222412,-0.13121746480464935,0.0
30.39410972595215,-86.92466735839844,56.59271240234375,-0.6215564608573914,-0.10704582929611206,0.21409165859222412,-0.09668655693531036,0.0034530912525951862
42.91847229003906,-87.825927734375,45.03176498413086,-0.5594007968902588,-0.13467055559158325,0.20718547701835632,-0.06560873240232468,0.0
54.510501861572266,-86.70712280273438,32.41416931152344,-0.2797003984451294,-0.16920147836208344,0.20027929544448853,-0.03107782080769539,0.0034530912525951862
64.79725646972656,-83.53718566894531,18.988550186157227,-0.12431129068136215,-0.18301384150981903,0.18646693229675293,0.0034530912525951862,-0.0034530912525951862
73.71659088134766,-78.56473541259766,5.189996242523193,0.062155645340681076,-0.20373238623142242,0.16920147836208344,0.03107782080769539,0.0
80.89556884765625,-71.88300323486328,-8.266700744628906,0.7147899270057678,-0.20373238623142242,0.14502982795238495,0.05870255082845688,0.0
85.52616882324219,-63.274444580078125,-21.3504638671875,1.2431129217147827,-0.20718547701835632,0.11740510165691376,0.08632728457450867,0.0034530912525951862
87.42191314697266,-52.61475372314453,-34.15452575683594,0.9634124636650085,-0.20373238623142242,0.08287419378757477,0.11395201086997986,0.0034530912525951862
87.35975646972656,-40.71194839477539,-46.430267333984375,0.4972451627254486,-0.19682620465755463,0.04834327846765518,0.14502982795238495,0.0
85.43292999267578,-27.876806259155273,-57.40073776245117,0.5283229947090149,-0.18992002308368683,0.013812365010380745,0.16920147836208344,0.0
81.45497131347656,-14.48226547241211,-67.15917205810547,0.40401169657707214,-0.18301384150981903,-0.013812365010380745,0.18992002308368683,0.0034530912525951862
75.9542007446289,-0.9634124636650085,-75.64341735839844,-0.21754474937915802,-0.16229529678821564,-0.041437096893787384,0.19682620465755463,0.0034530912525951862
68.93061065673828,12.244662284851074,-82.26299285888672,-0.7769455313682556,-0.13467055559158325,-0.07596801221370697,0.20373238623142242,-0.0034530912525951862
59.700496673583984,25.42165756225586,-86.36526489257812,-0.8080233931541443,-0.10704582929611206,-0.10013964772224426,0.21063856780529022,0.0
48.263858795166016,38.350032806396484,-87.85700225830078,-0.5904785990715027,-0.07251491397619247,-0.12776437401771545,0.20373238623142242,-0.0034530912525951862
35.73949432373047,50.31499481201172,-87.35975646972656,-0.7458677291870117,-0.037984006106853485,-0.15538911521434784,0.19682620465755463,-0.0034530912525951862
