17-220kVⅡ段母线电压Ua_17,18-220kVⅡ段母线电压Ub_18,19-220kVⅡ段母线电压Uc_19,20-220kVⅡ段母线电压3Uo_20,5-220kV甘镇线路电流Ia_5,6-220kV甘镇线路电流Ib_6,7-220kV甘镇线路电流Ic_7,8-220kV甘镇线路电流3Io_8
70.81647491455078,-23.93454933166504,-76.9266357421875,-52.872337341308594,-0.9665358662605286,-1.1407142877578735,0.3457925617694855,1.727433204650879
60.77998352050781,-18.387218475341797,-89.02045440673828,-80.9442138671875,-0.9665358662605286,-1.3826839923858643,0.3457925617694855,2.0038225650787354
57.91241455078125,-7.8535237312316895,-89.98670959472656,-69.72792053222656,-0.9665358662605286,-0.9333117008209229,0.3803718090057373,1.4510438442230225
59.25269317626953,-1.8075571060180664,-87.27495574951172,-51.6572380065918,-0.8284593224525452,-0.8987446427345276,0.44953033328056335,1.243751883506775
63.211181640625,16.236848831176758,-80.26178741455078,-1.4955050945281982,-0.7594210505485535,-1.1407142877578735,0.5186888575553894,1.3473979234695435
66.20343017578125,29.731197357177734,-75.33698272705078,35.82980728149414,-0.7249019145965576,-0.7604762315750122,0.4841095805168152,0.9673625826835632
63.83456802368164,24.215030670166016,-74.8071060180664,22.61951446533203,-0.7939401865005493,-0.5530735850334167,0.44953033328056335,0.8637166023254395
58.785152435302734,16.735485076904297,-78.17342376708984,-4.829235076904297,-0.7594210505485535,-0.7259091138839722,0.4841095805168152,0.9673625826835632
49.06035614013672,13.80599594116211,-84.09564971923828,-37.10721969604492,-0.6558636426925659,-0.6222078204154968,0.4841095805168152,0.7600706219673157
38.89918899536133,3.615114212036133,-89.20747375488281,-81.19346618652344,-0.5523062348365784,-0.3802381157875061,0.5186888575553894,0.4145839512348175
32.852359771728516,1.8387218713760376,-90.61009979248047,-97.17667388916016,-0.4142296612262726,-0.5876407027244568,0.6224266290664673,0.38003531098365784
32.97703552246094,14.304632186889648,-86.24635314941406,-67.8585433959961,-0.37971052527427673,-0.5185065269470215,0.691585123538971,0.1727433204650879
32.852359771728516,23.685230255126953,-80.35529327392578,-41.62489318847656,-0.2071148306131363,-0.24196970462799072,0.7607436180114746,-0.27638930082321167
30.701684951782227,28.515769958496094,-75.14997100830078,-27.916095733642578,-0.17259569466114044,-0.1382683962583542,0.7261644005775452,-0.4145839512348175
29.579591751098633,36.649776458740234,-71.1602554321289,-8.661466598510742,-0.1380765587091446,-0.10370130091905594,0.7607436180114746,-0.4836812913417816
24.46784019470215,36.55628204345703,-70.63037109375,-17.011369705200195,-0.0690382793545723,0.20740260183811188,0.7261644005775452,-0.8637166023254395
16.11448860168457,25.866764068603516,-71.09791564941406,-50.75370407104492,-0.03451913967728615,0.3802381157875061,0.7261644005775452,-1.1055572032928467
8.259843826293945,20.63108253479004,-70.78622436523438,-72.96818542480469,0.10355741530656815,0.34567099809646606,0.7607436180114746,-1.243751883506775
3.3039376735687256,22.843780517578125,-69.00955200195312,-74.6817855834961,0.17259569466114044,0.5185065269470215,0.829902172088623,-1.554689884185791
-0.7168921232223511,25.02531623840332,-64.9886703491211,-70.72492980957031,0.31067225337028503,0.7259091138839722,0.8644813895225525,-1.9001765251159668
-3.864983558654785,32.84767532348633,-58.287200927734375,-51.06526565551758,0.44874879717826843,0.6567749381065369,0.8990606665611267,-2.0383710861206055
-6.5767059326171875,43.9734992980957,-51.2740364074707,-24.23964500427246,0.5523062348365784,0.7604762315750122,0.9336399435997009,-2.2802116870880127
-11.220919609069824,47.58861541748047,-46.87911605834961,-18.444562911987305,0.6213445067405701,1.002445936203003,0.9336399435997009,-2.5911498069763184
-18.51451873779297,45.40707778930664,-45.008941650390625,-31.68601417541504,0.6903827786445618,1.071580171585083,0.9336399435997009,-2.694795846939087
-26.618515014648438,43.19438171386719,-43.63747787475586,-47.20187759399414,0.7594210505485535,1.1752814054489136,0.9336399435997009,-2.902087688446045
-34.41082000732422,36.99258804321289,-41.8919792175293,-68.4816665649414,0.862978458404541,1.4172511100769043,0.9336399435997009,-3.2475743293762207
-39.49140548706055,30.011680603027344,-37.684078216552734,-82.09700012207031,0.9665358662605286,1.5209524631500244,0.9682191610336304,-3.489414930343628
-41.26805114746094,30.011680603027344,-31.04494857788086,-73.65362548828125,1.1046124696731567,1.590086579322815,1.0373777151107788,-3.731255531311035
-41.17454147338867,33.034664154052734,-21.63172149658203,-51.781864166259766,1.2081698179244995,1.7629221677780151,0.9682191610336304,-4.007645130157471
-41.26805114746094,34.561737060546875,-12.561359405517578,-33.4619255065918,1.2772080898284912,1.9357576370239258,1.0373777151107788,-4.284034252166748
-42.39014434814453,37.39773178100586,-5.672872066497803,-18.631500244140625,1.3807655572891235,1.9703247547149658,1.0373777151107788,-4.3531317710876465
-46.13044738769531,38.36384201049805,-1.496142029762268,-16.26361846923828,1.4152846336364746,2.108593225479126,1.0373777151107788,-4.594972133636475
-52.98767852783203,34.81105422973633,0.49871402978897095,-31.000574111938477,1.4843229055404663,2.281428575515747,0.9682191610336304,-4.7677154541015625
-60.68647766113281,32.22438049316406,1.496142029762268,-47.139564514160156,1.553361177444458,2.315995693206787,0.9682191610336304,-4.87136173248291
-66.95149230957031,33.065826416015625,3.3039803504943848,-53.40199279785156,1.6569186449050903,2.4196970462799072,0.9682191610336304,-5.078653335571289
-71.78272247314453,34.561737060546875,6.82614803314209,-52.96580505371094,1.691437840461731,2.5925326347351074,0.9682191610336304,-5.320494174957275
-74.46327209472656,37.49122619628906,12.717207908630371,-42.216861724853516,1.7604761123657227,2.6616668701171875,0.9682191610336304,-5.458688735961914
-75.33601379394531,41.85429382324219,20.104408264160156,-23.304954528808594,1.7949951887130737,2.7653679847717285,0.9682191610336304,-5.596883296966553
-75.27367401123047,42.695743560791016,26.618860244750977,-10.40622329711914,1.8295143842697144,2.9382035732269287,0.9336399435997009,-5.769626617431641
-76.17758178710938,38.86247634887695,31.73067855834961,-9.783095359802246,1.8640334606170654,3.041904926300049,0.8990606665611267,-5.873272895812988
-77.82955169677734,33.43980407714844,35.90740966796875,-14.768112182617188,1.8640334606170654,3.145606279373169,0.8644813895225525,-5.9078216552734375
-79.35684204101562,26.89520263671875,39.46074676513672,-22.681827545166016,1.8640334606170654,3.24930739402771,0.829902172088623,-6.011467456817627
-80.41659545898438,20.257104873657227,42.982913970947266,-29.878944396972656,1.9330717325210571,3.31844162940979,0.829902172088623,-6.080564975738525
-80.26074981689453,17.38994598388672,47.409000396728516,-26.794466018676758,1.9330717325210571,3.35300874710083,0.7953228950500488,-6.115113258361816
-79.69969940185547,18.26255989074707,52.926025390625,-14.674643516540527,1.9675909280776978,3.35300874710083,0.7607436180114746,-6.149662017822266
-78.42176055908203,19.696138381958008,58.100181579589844,-0.9970033764839172,1.9675909280776978,3.45671010017395,0.7261644005775452,-6.184210777282715
-77.48668670654297,21.316707611083984,62.276912689208984,10.71778678894043,1.9330717325210571,3.45671010017395,0.691585123538971,-6.149662017822266
-77.39318084716797,21.94000244140625,65.17568969726562,16.94905662536621,1.9330717325210571,3.5258443355560303,0.6224266290664673,-6.115113258361816
-78.45293426513672,19.384490966796875,66.54714965820312,12.961044311523438,1.898552656173706,3.5949785709381104,0.5532681345939636,-6.115113258361816
-79.35684204101562,15.333069801330566,67.13937377929688,5.390049457550049,1.8640334606170654,3.5604114532470703,0.5532681345939636,-6.011467456817627
-78.8581314086914,12.278922080993652,67.85627746582031,2.2744140625,1.8295143842697144,3.5949785709381104,0.4841095805168152,-5.976918697357178
-77.0503158569336,9.692245483398438,70.22516632080078,5.047329425811768,1.7949951887130737,3.5949785709381104,0.44953033328056335,-5.873272895812988
-73.8087158203125,7.822359085083008,73.7161636352539,13.584171295166016,1.7604761123657227,3.5604114532470703,0.4149510860443115,-5.80417537689209
-69.3826904296875,7.3237223625183105,77.51885986328125,26.95024871826172,1.725956916809082,3.4912772178649902,0.3457925617694855,-5.631432056427002
-64.67613983154297,5.95247220993042,80.47997283935547,37.85497283935547,1.6569186449050903,3.45671010017395,0.3457925617694855,-5.5277862548828125
-60.68647766113281,2.3996877670288086,82.41249084472656,41.9987678527832,1.6223995685577393,3.38757586479187,0.2766340672969818,-5.320494174957275
-57.663063049316406,-2.0880401134490967,82.94237518310547,40.34748077392578,1.553361177444458,3.31844162940979,0.2420547902584076,-5.113202095031738
-54.60847854614258,-7.074404239654541,82.25664520263672,35.7363395690918,1.4498038291931152,3.21474027633667,0.17289628088474274,-4.94045877456665
-51.398048400878906,-12.247756958007812,81.25921630859375,30.657854080200195,1.3807655572891235,3.145606279373169,0.1383170336484909,-4.733166694641113
-47.252540588378906,-15.520058631896973,80.79167175292969,31.405607223510742,1.3117272853851318,3.007337808609009,0.10373777151107788,-4.491326332092285
-42.39014434814453,-16.579660415649414,81.4150619506836,39.132381439208984,1.2426890134811401,2.9036364555358887,0.06915851682424545,-4.284034252166748
-36.748512268066406,-17.04713249206543,81.9449462890625,48.97779083251953,1.1736507415771484,2.7999351024627686,0.034579258412122726,-4.042193412780762
-31.013376235961914,-17.421110153198242,81.8514404296875,58.137760162353516,1.1046124696731567,2.6616668701171875,0.0,-3.8003530502319336
