阿太甲线_1,阿太甲线_2,阿太甲线_3,阿太甲线_4,阿太甲线_21,阿太甲线_22,阿太甲线_23,阿太甲线_24
66.30241394042969,15.847921371459961,-82.09756469726562,0.14994999766349792,-0.21573799848556519,-0.04589200019836426,0.2589240074157715,-0.0017519999528303742
62.31376647949219,21.15218734741211,-83.50801086425781,0.039462000131607056,-0.2071080058813095,-0.05888200178742409,0.2632389962673187,0.003449999960139394
58.141117095947266,26.41860580444336,-84.52396392822266,-0.06313399970531464,-0.18639600276947021,-0.0839959979057312,0.2701430022716522,-1.8000000636675395e-05
53.77363204956055,31.328161239624023,-85.27511596679688,-0.18151399493217468,-0.1803549975156784,-0.10304799675941467,0.27618399262428284,0.0017160000279545784
49.346614837646484,36.58376693725586,-85.97223663330078,-0.29200199246406555,-0.16568399965763092,-0.11170800030231476,0.2770470082759857,0.010386000387370586
44.67605972290039,41.374366760253906,-86.23703002929688,-0.4419499933719635,-0.14410899579524994,-0.13162599503993988,0.2779099941253662,0.0008490000036545098
39.805259704589844,46.2136344909668,-86.28026580810547,-0.3709219992160797,-0.13030099868774414,-0.14115199446678162,0.27618399262428284,0.002583000110462308
34.9344596862793,50.766326904296875,-86.09652709960938,-0.3077859878540039,-0.12167099863290787,-0.16193599998950958,0.2770470082759857,0.006051000207662582
29.91753578186035,55.58937072753906,-85.72905731201172,-0.2998940050601959,-0.09837000072002411,-0.17579199373722076,0.27618399262428284,0.006918000057339668
24.64624786376953,59.59054946899414,-84.61582946777344,-0.18940599262714386,-0.09491799771785736,-0.18791599571704865,0.2787730097770691,0.003449999960139394
19.439903259277344,63.69446563720703,-83.2918472290039,-0.08681000024080276,-0.06730200350284576,-0.20350399613380432,0.2710059881210327,0.006918000057339668
14.130731582641602,67.45773315429688,-81.6868667602539,0.015785999596118927,-0.05522000044584274,-0.21476200222969055,0.265828013420105,0.004317000042647123
8.92438793182373,71.06420135498047,-79.8711166381836,0.015785999596118927,-0.03278199955821037,-0.22168999910354614,0.26237601041793823,0.003449999960139394
3.6098039150238037,73.96776580810547,-77.5852279663086,-0.04735000059008598,-0.01811099983751774,-0.24074199795722961,0.24943099915981293,0.0008490000036545098
-1.6723079681396484,76.74696350097656,-75.00211334228516,-0.07102599740028381,1.2000000424450263e-05,-0.24507200717926025,0.24770499765872955,0.0008490000036545098
-6.95442008972168,79.01249694824219,-71.98668670654297,0.07892200350761414,0.017271999269723892,-0.2494020015001297,0.23562300205230713,0.003449999960139394
-12.333948135375977,81.13204193115234,-68.69564819335938,0.05524599924683571,0.03280600160360336,-0.2597939968109131,0.23303399980068207,0.003449999960139394
-17.66476821899414,82.3107681274414,-65.07496643066406,-0.45773398876190186,0.0509289987385273,-0.2623920142650604,0.21491099894046783,0.009518999606370926
-36.49311447143555,50.669002532958984,-68.760498046875,-98.72891998291016,0.11738000065088272,0.28145599365234375,0.14069299399852753,0.545324981212616
-46.36460494995117,39.37918472290039,-72.05693817138672,-137.9916229248047,0.10702399909496307,0.5118119716644287,0.16744600236415863,0.7854840159416199
-46.121063232421875,13.722970008850098,-64.61022186279297,-171.61154174804688,0.025901999324560165,0.553380012512207,0.0949539989233017,0.7135229706764221
-51.29493713378906,21.51986312866211,-62.70261001586914,-165.653076171875,0.0647369995713234,0.7109919786453247,0.074242003262043,0.8574450016021729
-45.054901123046875,28.82472038269043,-49.39796447753906,-116.47013092041016,0.051791999489068985,0.9586679935455322,0.03627000004053116,1.0412490367889404
-42.689857482910156,21.655038833618164,-32.186222076416016,-92.74678039550781,0.08890099823474884,1.1240739822387695,0.04317399859428406,1.2432600259780884
-57.22648620605469,13.014653205871582,-36.228416442871094,-140.7222442626953,0.12083200365304947,1.2106740474700928,0.05784500017762184,1.3828469514846802
-63.03897476196289,12.760523796081543,-32.640159606933594,-145.26014709472656,0.11824300140142441,1.2738920450210571,-0.011195000261068344,1.375910997390747
-65.99933624267578,13.706748962402344,-26.079702377319336,-137.6680450439453,0.17174899578094482,1.345770001411438,-0.000838999985717237,1.5189659595489502
-59.494117736816406,15.837106704711914,-8.441046714782715,-92.6205062866211,0.1803790032863617,1.4202460050582886,-0.013783999718725681,1.5805230140686035
-53.735748291015625,41.74745178222656,3.545025110244751,-15.33415412902832,0.09580499678850174,1.6601279973983765,-0.12683700025081635,1.629075050354004
-52.999717712402344,38.58976364135742,9.435384750366211,-8.507574081420898,0.1527629941701889,1.9043400287628174,-0.1363299936056137,1.9013129472732544
-64.07807922363281,32.23653793334961,9.889321327209473,-38.11046600341797,0.1941870003938675,2.050693988800049,-0.10871399939060211,2.131934881210327
-72.7048110961914,27.110702514648438,7.008988857269287,-67.58708953857422,0.16484500467777252,2.1433560848236084,-0.1371929943561554,2.18135404586792
-77.15347290039062,24.174701690673828,7.187321186065674,-81.05873107910156,0.14327000081539154,2.233419895172119,-0.1777539998292923,2.196959972381592
-80.53056335449219,30.176471710205078,16.525432586669922,-59.57670593261719,0.17692700028419495,2.341670036315918,-0.21054799854755402,2.300132989883423
-78.73918914794922,27.548669815063477,25.506881713867188,-45.118560791015625,0.2002280056476593,2.4403939247131348,-0.19587700068950653,2.437985897064209
-86.88424682617188,30.60362434387207,20.19474983215332,-63.767356872558594,0.15189999341964722,2.596273899078369,-0.24938300251960754,2.498676061630249
-93.25958251953125,20.492534637451172,20.70272445678711,-91.40514373779297,0.13550299406051636,2.722709894180298,-0.2536979913711548,2.604449987411499
-99.83516693115234,12.511801719665527,22.048320770263672,-114.86016845703125,0.2002280056476593,2.764277935028076,-0.2795880138874054,2.686815023422241
-94.69917297363281,13.641864776611328,27.609037399291992,-94.1831283569336,0.1933239996433258,2.8430840969085693,-0.30202600359916687,2.7266969680786133
-91.765869140625,15.63704776763916,35.67180633544922,-70.94908142089844,0.15448899567127228,2.9305500984191895,-0.34345000982284546,2.742302894592285
-89.47659301757812,16.588680267333984,44.312801361083984,-50.22468566894531,0.1657080054283142,3.0284080505371094,-0.3158339858055115,2.866283893585205
-86.0453872680664,16.188562393188477,50.35447311401367,-34.01451873779297,0.19936500489711761,3.128864049911499,-0.3486280143260956,2.969456911087036
-89.0490493774414,16.10205078125,52.7052116394043,-35.182533264160156,0.17520099878311157,3.206804037094116,-0.3425869941711426,3.0336151123046875
-87.89629364013672,9.46225357055664,57.12028121948242,-37.62905502319336,0.13032500445842743,3.2483720779418945,-0.4029969871044159,2.9789938926696777
