220kV线路电压量_A相_5,220kV线路电压量_B相_6,220kV线路电压量_C相_7,220kV线路电压量_3U0_8,220kV永天线电流_A相_29,220kV永天线电流_B相_30,220kV永天线电流_C相_31,220kV永天线电流_3I0_32
-25.933975219726562,-55.420040130615234,81.60957336425781,0.4988899827003479,-0.0776936486363411,-0.2960125803947449,0.4223768413066864,0.0
-4.745542526245117,-70.82317352294922,75.42781829833984,-0.015590311959385872,0.02842450514435768,-0.35293805599212646,0.3767144978046417,0.0
16.213937759399414,-80.72071838378906,63.67728805541992,-1.0601412057876587,0.13643762469291687,-0.392785906791687,0.3044157326221466,-0.003791031427681446
36.32005310058594,-84.4674301147461,47.3345947265625,-1.1225024461746216,0.2330809384584427,-0.40417101979255676,0.2111884206533432,-0.001895515713840723
55.728904724121094,-82.16736602783203,26.347789764404297,0.0,0.3145645260810852,-0.39088839292526245,0.11225330829620361,-0.003791031427681446
71.09988403320312,-76.04774475097656,5.298648357391357,0.6392027735710144,0.3752034604549408,-0.3453480005264282,0.005707795266062021,0.0
80.5077133178711,-63.98543167114258,-16.145294189453125,0.6236124634742737,0.41310280561447144,-0.2770374119281769,-0.10083771497011185,-0.001895515713840723
84.08768463134766,-47.38543701171875,-36.06197738647461,1.0757315158843994,0.41499778628349304,-0.18405909836292267,-0.20548062026500702,0.001895515713840723
81.87101745605469,-26.351839065551758,-54.9189338684082,1.0601412057876587,0.4093128740787506,-0.08538824319839478,-0.2987079620361328,0.007582062855362892
75.39793395996094,-5.078869342803955,-70.16033935546875,0.3741675019264221,0.3619386851787567,0.024667713791131973,-0.3576884865760803,0.003791031427681446
63.43000411987305,16.266952514648438,-79.8641357421875,-0.046770937740802765,0.29182490706443787,0.12903112173080444,-0.40144824981689453,0.009477578103542328
47.143218994140625,36.561614990234375,-83.80176544189453,0.046770937740802765,0.20086650550365448,0.22390694916248322,-0.4128638505935669,0.007582062855362892
26.495946884155273,55.35759735107422,-81.90048217773438,0.06236124783754349,0.10043325275182724,0.31498774886131287,-0.40144824981689453,0.011373094283044338
5.026528835296631,70.66706085205078,-75.57327270507812,0.15590311586856842,-0.005684901028871536,0.37191322445869446,-0.35578590631484985,0.013268609531223774
-16.286785125732422,80.61664581298828,-63.75001525878906,0.87305748462677,-0.11369802057743073,0.4060685336589813,-0.2891949713230133,0.018955156207084656
-36.2055778503418,84.540283203125,-47.386539459228516,1.434308648109436,-0.21413126587867737,0.4212486743927002,-0.19977283477783203,0.015164125710725784
-55.31262969970703,82.1569595336914,-26.441295623779297,0.6236124634742737,-0.2937198877334595,0.4079660475254059,-0.09703251719474792,0.01705964095890522
-71.01663208007812,75.82918548583984,-5.132416248321533,-0.46770936250686646,-0.35246387124061584,0.3605281412601471,0.007610393688082695,0.01705964095890522
-80.79911041259766,64.07909393310547,16.082956314086914,-0.9042381048202515,-0.38467830419540405,0.2941150665283203,0.11986369639635086,0.011373094283044338
-84.3686752319336,47.83295822143555,35.83340835571289,-0.9821896553039551,-0.39794307947158813,0.1973417103290558,0.22260400652885437,0.013268609531223774
-81.89183044433594,26.539175033569336,54.991661071777344,-0.45211905241012573,-0.3884682357311249,0.09677334129810333,0.3101235330104828,0.011373094283044338
-75.41874694824219,5.047646999359131,70.24345397949219,-0.15590311586856842,-0.3448840081691742,-0.0018975165439769626,0.37481188774108887,0.007582062855362892
-63.62773513793945,-15.93391227722168,79.58362579345703,-0.031180623918771744,-0.27287524938583374,-0.11385098844766617,0.4128638505935669,0.005686547141522169
