110kV II母电压_5,110kV II母电压_6,110kV II母电压_7,110kV II母电压_8,110kV 禄腰德线_13,110kV 禄腰德线_14,110kV 禄腰德线_15,110kV 禄腰德线_16
50.89289093017578,-86.2267837524414,35.22916793823242,-0.2502079904079437,0.03181999921798706,0.003447999944910407,-0.012124000117182732,0.00687999976798892
55.1087760925293,-85.29875183105469,30.04715919494629,-0.2423889935016632,0.03440000116825104,0.012930000200867653,-0.01298999972641468,0.00430000014603138
59.11784362792969,-84.01012420654297,24.817415237426758,-0.12510399520397186,0.02751999907195568,0.015515999868512154,-0.007794000208377838,0.00343999988399446
62.92539978027344,-82.47225952148438,19.481592178344727,-0.007818999700248241,0.022360000759363174,0.013791999779641628,-0.006062000058591366,0.009460000321269035
66.20795440673828,-80.48893737792969,14.283672332763672,0.03909499943256378,0.028379999101161957,0.015515999868512154,-0.01298999972641468,0.000859999970998615
69.41626739501953,-78.51622009277344,9.080448150634766,0.0,0.029239999130368233,0.012067999690771103,-0.013856000266969204,0.00343999988399446
72.43367767333984,-76.22001647949219,3.8135759830474854,0.007818999700248241,0.026660000905394554,0.016378000378608704,-0.011257999576628208,0.00430000014603138
75.10639190673828,-73.66397094726562,-1.5328559875488281,-0.17983700335025787,0.02322000078856945,0.021549999713897705,-0.0043299999088048935,0.000859999970998615
77.73667907714844,-70.66777801513672,-6.842160224914551,0.4300450086593628,0.02322000078856945,0.022412000223994255,-0.012124000117182732,0.006020000204443932
79.75181579589844,-67.39582824707031,-12.135552406311035,0.35185500979423523,0.02322000078856945,0.019826000556349754,-0.006928000133484602,0.007739999797195196
81.49120330810547,-64.01781463623047,-17.36529541015625,0.2345699965953827,0.016340000554919243,0.017240000888705254,-0.012124000117182732,0.005160000175237656
83.15634155273438,-60.27389907836914,-22.610952377319336,0.41440701484680176,0.014619999565184116,0.018964000046253204,-0.006062000058591366,0.007739999797195196
84.47148895263672,-56.27543640136719,-27.819480895996094,0.5004159808158875,0.018060000613331795,0.020687999203801155,-0.011257999576628208,0.0
85.49496459960938,-52.23455047607422,-33.05983352661133,0.31275999546051025,0.015479999594390392,0.022412000223994255,-0.0043299999088048935,0.00343999988399446
86.301025390625,-47.870182037353516,-38.15697479248047,0.30494099855422974,0.015479999594390392,0.024997999891638756,-0.00519599998369813,0.006020000204443932
86.4548110961914,-43.12929916381836,-43.0684814453125,0.31275999546051025,0.009460000321269035,0.030169999226927757,-0.006928000133484602,0.00343999988399446
86.01466369628906,-38.18159866333008,-47.688262939453125,0.2345699965953827,0.00687999976798892,0.027583999559283257,-0.006062000058591366,0.005160000175237656
85.10254669189453,-32.95814514160156,-52.18605422973633,-0.10164699703454971,0.00343999988399446,0.028446000069379807,-0.002597999991849065,0.006020000204443932
84.22754669189453,-27.66044807434082,-56.27544021606445,0.4691399931907654,0.002580000087618828,0.027583999559283257,-0.0017320000333711505,0.00687999976798892
