1-500kV阿太甲线线路电压Ua_1,2-500kV阿太甲线线路电压Ub_2,3-500kV阿太甲线线路电压Uc_3,4-500kV阿太甲线线路电压3Uo_4,9-500kV阿太甲线线路电流Ia_9,10-500kV阿太甲线线路电流Ib_10,11-500kV阿太甲线线路电流Ic_11,12-500kV阿太甲线线路电流3Io_12
-68.21723175048828,27.04623031616211,35.087379455566406,-10.675332069396973,-0.1940608024597168,1.2788511514663696,0.23725494742393494,1.3222469091415405
-75.64115142822266,33.211883544921875,35.564109802246094,-11.596714973449707,-0.18687336146831512,1.3363276720046997,0.24444448947906494,1.3941081762313843
-88.32235717773438,24.789730072021484,31.178186416625977,-56.9986457824707,-0.24437285959720612,1.4440959692001343,0.26601311564445496,1.4731554985046387
-78.50875854492188,28.253936767578125,44.46308135986328,-9.023197174072266,-0.22999797761440277,1.4009885787963867,0.28039219975471497,1.4515972137451172
-85.70964050292969,15.128091812133789,42.77863311767578,-48.197853088378906,-0.15093617141246796,1.4081732034683228,0.3522876501083374,1.6025058031082153
-84.62632751464844,23.32777214050293,48.753658294677734,-22.0814151763916,-0.1653110533952713,1.4153577089309692,0.3379085659980774,1.5809473991394043
-86.37875366210938,27.4276123046875,51.23265838623047,-13.47125244140625,-0.20124822854995728,1.4872033596038818,0.3522876501083374,1.6456224918365479
-82.39596557617188,21.706905364990234,56.4766960144043,-7.30751895904541,-0.1653110533952713,1.4369114637374878,0.3666667342185974,1.631250262260437
-83.16065979003906,19.54574966430664,62.38815689086914,-1.9698529243469238,-0.12218642979860306,1.4872033596038818,0.40980398654937744,1.7677866220474243
-78.82738494873047,3.305297374725342,63.564090728759766,-20.683456420898438,-0.15093617141246796,1.4512804746627808,0.39542490243911743,1.68873929977417
-77.48916625976562,12.14061164855957,67.75932312011719,4.289196014404297,-0.15812361240386963,1.4656496047973633,0.40980398654937744,1.7174837589263916
-80.6435317993164,0.5402889847755432,68.29961395263672,-20.206878662109375,-0.12937386333942413,1.4584650993347168,0.43137261271476746,1.7749727964401245
-70.16082763671875,9.34382152557373,78.40631103515625,30.786893844604492,-0.09343668073415756,1.4225423336029053,0.42418307065963745,1.7606005668640137
-75.80046081542969,0.8581060171127319,68.23605346679688,-11.882660865783691,-0.10781155526638031,1.4225423336029053,0.42418307065963745,1.7318559885025024
-72.45491790771484,0.7945426106452942,78.81947326660156,12.422781944274902,-0.10781155526638031,1.3650658130645752,0.44575169682502747,1.7031115293502808
-67.70743560791016,-12.49021053314209,82.12480926513672,3.3678131103515625,-0.07187437266111374,1.3650658130645752,0.46732035279273987,1.7534143924713135
-63.34229278564453,-8.867095947265625,84.66737365722656,22.049644470214844,-0.06468693166971207,1.2932202816009521,0.42418307065963745,1.652808666229248
-57.60707473754883,-13.79326057434082,85.8115234375,25.195053100585938,-0.07187437266111374,1.2572975158691406,0.40980398654937744,1.6025058031082153
-54.803192138671875,-16.272233963012695,88.06804656982422,29.643108367919922,-0.07906180620193481,1.185451865196228,0.40261444449424744,1.5306445360183716
-49.896392822265625,-14.492457389831543,88.03627014160156,41.23982238769531,-0.05031205713748932,1.171082854270935,0.42418307065963745,1.5593889951705933
-46.61457443237305,-20.308509826660156,87.43241119384766,35.83861541748047,-0.06468693166971207,1.0992372035980225,0.3666667342185974,1.422852635383606
-43.970001220703125,-24.789730072021484,87.84557342529297,33.26509475708008,-0.06468693166971207,1.0489453077316284,0.3666667342185974,1.3581775426864624
-42.950408935546875,-28.190372467041016,82.79222869873047,20.270421981811523,-0.03593718633055687,0.9842843413352966,0.3666667342185974,1.3366191387176514
-39.19065475463867,-20.08603858947754,82.56975555419922,40.54084396362305,-0.014374873600900173,0.9339924454689026,0.3738562762737274,1.3006885051727295
-34.634342193603516,-23.740934371948242,80.7581787109375,38.72985076904297,-0.007187436800450087,0.8477777242660522,0.323529452085495,1.1713383197784424
-34.41130828857422,-22.342538833618164,75.0691909790039,32.025997161865234,-0.007187436800450087,0.7974858283996582,0.323529452085495,1.1354076862335205
-31.193212509155273,-28.603534698486328,68.93525695800781,16.044769287109375,0.03593718633055687,0.7400093674659729,0.3379085659980774,1.1282215118408203
-25.649168014526367,-26.219907760620117,69.82515716552734,31.39055824279785,0.043124619871377945,0.6466101408004761,0.316339910030365,1.0204297304153442
-23.48253059387207,-33.11653518676758,64.42221069335938,13.566567420959473,0.06468693166971207,0.5747645497322083,0.28758174180984497,0.9341961741447449
-16.377233505249023,-28.571752548217773,62.41993713378906,30.5327205657959,0.07906180620193481,0.49573445320129395,0.294771283864975,0.8695210814476013
-8.347928047180176,-30.383310317993164,58.95569610595703,35.20317840576172,0.10062411427497864,0.4310734272003174,0.301960825920105,0.8551488518714905
-2.0391886234283447,-32.13130569458008,60.48123550415039,45.814964294433594,0.09343668073415756,0.33767417073249817,0.25163403153419495,0.6970540881156921
4.588174343109131,-38.837242126464844,54.76046371459961,35.64798355102539,0.12218642979860306,0.273013174533844,0.22287584841251373,0.639565110206604
13.764522552490234,-41.50690841674805,53.77522277832031,45.11598587036133,0.1365613043308258,0.17961393296718597,0.21568630635738373,0.5533316135406494
20.232574462890625,-43.31846618652344,53.77522277832031,53.344886779785156,0.1365613043308258,0.10776835680007935,0.20849676430225372,0.47428423166275024
27.146697998046875,-43.1595573425293,49.23038864135742,57.697628021240234,0.1365613043308258,0.02155367098748684,0.1581699550151825,0.3233756124973297
32.30839538574219,-40.68058395385742,45.670799255371094,64.90982818603516,0.15093617141246796,-0.05029189959168434,0.11503270268440247,0.23714211583137512
36.068145751953125,-44.62151336669922,39.56864929199219,53.78969192504883,0.17249847948551178,-0.15087570250034332,0.10065361112356186,0.1365363746881485
39.573001861572266,-44.30369567871094,33.911441802978516,50.644283294677734,0.14374874532222748,-0.20835214853286743,0.07189543545246124,0.03593062236905098
42.47247314453125,-47.322959899902344,26.601572036743164,37.776695251464844,0.15093617141246796,-0.28019773960113525,0.021568631753325462,-0.08623349666595459
47.028785705566406,-40.01316833496094,21.707138061523438,49.9453010559082,0.17968592047691345,-0.3735969662666321,0.007189543917775154,-0.17246699333190918
49.51404571533203,-42.4285774230957,15.986369132995605,39.96895217895508,0.1940608024597168,-0.4454425275325775,-0.007189543917775154,-0.23714211583137512
55.249263763427734,-37.661319732666016,10.551639556884766,48.86505889892578,0.1653110533952713,-0.5029190182685852,-0.05032680556178093,-0.366492360830307
55.75905990600586,-40.01316833496094,1.5255382061004639,29.833740234375,0.17968592047691345,-0.5532109141349792,-0.07908497750759125,-0.4455397129058838
60.156063079833984,-38.55120849609375,-1.3666279315948486,35.07609176635742,0.1940608024597168,-0.6322410106658936,-0.10784315317869186,-0.5174009799957275
64.52120208740234,-38.58298873901367,-7.595909118652344,31.771820068359375,0.20843566954135895,-0.6753483414649963,-0.11503270268440247,-0.5605177283287048
65.1903076171875,-32.03595733642578,-12.33143424987793,35.902156829833984,0.17968592047691345,-0.7400093674659729,-0.14379087090492249,-0.6826818585395813
68.15350341796875,-32.5126838684082,-15.986369132995605,33.96407699584961,0.20843566954135895,-0.7903012633323669,-0.1725490540266037,-0.7401708364486694
70.22455596923828,-31.241416931152344,-21.8024845123291,29.674880981445312,0.2228105366230011,-0.8262240886688232,-0.1869281381368637,-0.7832875847816467
71.88139343261719,-28.571752548217773,-26.093059539794922,29.70665168762207,0.21562311053276062,-0.8549622893333435,-0.21568630635738373,-0.8335904479026794
73.53823852539062,-28.3174991607666,-29.77977752685547,26.593013763427734,0.1940608024597168,-0.9196233153343201,-0.23725494742393494,-0.9270100593566895
74.81272888183594,-28.508190155029297,-35.0238151550293,19.38081169128418,0.2228105366230011,-0.9411769509315491,-0.25163403153419495,-0.9629406929016113
78.6362075805664,-25.361801147460938,-38.9965705871582,24.65493392944336,0.2228105366230011,-0.9627306461334229,-0.27320265769958496,-0.9916852116584778
79.49649047851562,-20.244945526123047,-43.0011100769043,28.14983367919922,0.20124822854995728,-0.9842843413352966,-0.309150367975235,-1.0563603639602661
78.954833984375,-22.755701065063477,-46.8149528503418,16.26717185974121,0.1940608024597168,-1.013022541999817,-0.316339910030365,-1.1210354566574097
80.10187530517578,-18.8465518951416,-53.20314407348633,13.8207426071167,0.20124822854995728,-1.013022541999817,-0.323529452085495,-1.1210354566574097
80.962158203125,-18.179136276245117,-56.09531021118164,11.43785572052002,0.20843566954135895,-1.041760802268982,-0.3450981080532074,-1.1569660902023315
83.47927856445312,-12.680900573730469,-58.002235412597656,22.24027442932129,0.17968592047691345,-1.0489453077316284,-0.3810458183288574,-1.214455008506775
81.40823364257812,-14.397112846374512,-64.13616943359375,4.861088752746582,0.17249847948551178,-1.0273916721343994,-0.3666667342185974,-1.221641182899475
82.39596557617188,-8.295024871826172,-64.358642578125,16.87083625793457,0.17249847948551178,-1.041760802268982,-0.3882353603839874,-1.2288273572921753
80.962158203125,-8.19968032836914,-70.0158462524414,4.606914043426514,0.17249847948551178,-1.034576177597046,-0.40261444449424744,-1.2431995868682861
79.0504150390625,-5.688925266265869,-71.41426086425781,3.2724976539611816,0.1365613043308258,-1.0273916721343994,-0.41699352860450745,-1.279130220413208
77.01123046875,-4.09984016418457,-74.0203857421875,-2.1604838371276855,0.1365613043308258,-0.9914689064025879,-0.41699352860450745,-1.2503856420516968
