17-110kV II段母线电压Ua_17,18-110kV II段母线电压Ub_18,19-110kV II段母线电压Uc_19,20-110kV II段母线电压3Uo_20,25-110kV中金线间隔162  Ia_25,26-110kV中金线间隔162  Ib_26,27-110kV中金线间隔162  Ic_27,28-110kV中金线间隔162  3Io_28
-79.70992279052734,67.3406982421875,12.140910148620605,-0.41208508610725403,-0.5649898648262024,0.5644693970680237,0.0,0.03535779193043709
-81.6494140625,63.853187561035156,17.498126983642578,-0.5705793499946594,-0.6003017425537109,0.5644693970680237,0.0,0.03535779193043709
-83.11197662353516,60.04862976074219,22.760244369506836,-0.6022781729698181,-0.6003017425537109,0.5291900634765625,0.0,0.0
-84.22480010986328,56.148956298828125,27.768766403198242,-0.538880467414856,-0.6003017425537109,0.5291900634765625,0.07070639729499817,0.03535779193043709
-84.70172882080078,51.90053176879883,32.58708953857422,-0.2852896749973297,-0.6356135606765747,0.45863139629364014,0.10605959594249725,0.0
-84.89249420166016,47.52528762817383,37.27861785888672,-0.1584942638874054,-0.6356135606765747,0.45863139629364014,0.14141279458999634,0.0
-84.9242935180664,42.8329963684082,42.03354263305664,-0.09509655833244324,-0.6356135606765747,0.42335206270217896,0.17676599323749542,0.03535779193043709
-84.63813781738281,37.88706970214844,46.725067138671875,-0.12679541110992432,-0.6356135606765747,0.42335206270217896,0.2474723905324936,0.0
-84.25659942626953,32.84602737426758,51.22639846801758,-0.22189196944236755,-0.6356135606765747,0.3527933657169342,0.2828255891799927,0.03535779193043709
-83.5571060180664,27.70987319946289,55.664329528808594,-0.34868738055229187,-0.6356135606765747,0.317514032125473,0.2828255891799927,0.0
-82.5396728515625,22.54201316833496,59.721866607666016,-0.4754827916622162,-0.6709254384040833,0.28223469853401184,0.35353198647499084,0.0
-81.1724853515625,17.405858993530273,63.462406158447266,-0.4437839388847351,-0.6356135606765747,0.24695536494255066,0.38888517022132874,0.0
-79.42376708984375,12.428227424621582,66.82255554199219,-0.34868738055229187,-0.6356135606765747,0.21167603135108948,0.424238383769989,0.0
-77.3888931274414,7.355481147766113,69.96080780029297,-0.09509655833244324,-0.6356135606765747,0.1763966828584671,0.4595915675163269,0.0
-75.19503784179688,2.187621593475342,73.03565979003906,0.03169885277748108,-0.6356135606765747,0.10583801567554474,0.4595915675163269,0.0
-72.49246978759766,-3.2021708488464355,75.8569107055664,0.3169885277748108,-0.6003017425537109,0.07055867463350296,0.5302979946136475,0.03535779193043709
-69.40835571289062,-8.718781471252441,78.36117553710938,0.5071816444396973,-0.5649898648262024,0.03527933731675148,0.4949447810649872,0.03535779193043709
-65.97450256347656,-14.298802375793457,80.58013916015625,0.6022781729698181,-0.5649898648262024,0.0,0.5656511783599854,0.03535779193043709
-62.15911102294922,-19.720298767089844,82.228515625,0.6339770555496216,-0.5296779870986938,-0.03527933731675148,0.5656511783599854,0.03535779193043709
-58.24833297729492,-24.919862747192383,83.46479034423828,0.5705793499946594,-0.4943661093711853,-0.10583801567554474,0.5656511783599854,0.0
-54.146785736083984,-29.83408546447754,84.2255859375,0.4754827916622162,-0.5296779870986938,-0.14111734926700592,0.5656511783599854,0.03535779193043709
-49.918060302734375,-34.55807876586914,84.6376724243164,0.34868738055229187,-0.45905426144599915,-0.14111734926700592,0.6010043621063232,0.0
-45.56215286254883,-39.12355041503906,84.82787322998047,0.3169885277748108,-0.4237423837184906,-0.21167603135108948,0.6363575458526611,0.0
-40.92008972167969,-43.75243377685547,84.82787322998047,0.2852896749973297,-0.38843053579330444,-0.21167603135108948,0.6363575458526611,0.03535779193043709
-36.18264389038086,-48.2227897644043,84.51087951660156,0.34868738055229187,-0.38843053579330444,-0.317514032125473,0.6363575458526611,0.03535779193043709
-31.127248764038086,-52.81996536254883,84.13048553466797,0.34868738055229187,-0.3531186580657959,-0.317514032125473,0.6717107892036438,0.0
-25.912878036499023,-57.322025299072266,83.40139770507812,0.34868738055229187,-0.31780678033828735,-0.3880727291107178,0.6363575458526611,0.03535779193043709
-20.634918212890625,-61.411930084228516,82.19681549072266,0.41208508610725403,-0.24718305468559265,-0.3880727291107178,0.6363575458526611,0.03535779193043709
-15.484136581420898,-65.05796813964844,80.64353942871094,0.34868738055229187,-0.24718305468559265,-0.3880727291107178,0.6363575458526611,0.0
-10.39694595336914,-68.2601318359375,78.74156951904297,0.22189196944236755,-0.2118711918592453,-0.45863139629364014,0.6363575458526611,0.0
-5.373345375061035,-71.30377960205078,76.64939880371094,0.06339770555496216,-0.1412474662065506,-0.4939107298851013,0.6010043621063232,0.03535779193043709
-0.25435954332351685,-74.2523193359375,74.36703491210938,-0.06339770555496216,-0.10593559592962265,-0.4939107298851013,0.6010043621063232,0.0
5.023601055145264,-76.85209655761719,71.60917663574219,-0.25359082221984863,-0.0706237331032753,-0.5291900634765625,0.6010043621063232,0.03535779193043709
10.428741455078125,-79.1982421875,68.47093200683594,-0.4437839388847351,0.0,-0.5644693970680237,0.6010043621063232,0.03535779193043709
15.865675926208496,-81.19564056396484,64.88888549804688,-0.5705793499946594,0.03531186655163765,-0.5997487306594849,0.6010043621063232,0.03535779193043709
21.270816802978516,-82.7491683959961,61.116641998291016,-0.6022781729698181,0.0706237331032753,-0.5644693970680237,0.5302979946136475,0.03535779193043709
26.453392028808594,-84.04905700683594,57.18590545654297,-0.5705793499946594,0.10593559592962265,-0.5997487306594849,0.5302979946136475,0.03535779193043709
31.34981346130371,-84.77826690673828,53.03327178955078,-0.538880467414856,0.1412474662065506,-0.6703073978424072,0.4595915675163269,0.0
36.11905288696289,-85.12701416015625,48.65873718261719,-0.4754827916622162,0.17655932903289795,-0.635028064250946,0.424238383769989,0.0
40.76111602783203,-85.09530639648438,44.06230926513672,-0.41208508610725403,0.2118711918592453,-0.6703073978424072,0.4595915675163269,0.0
45.3395881652832,-84.87337493896484,39.24398422241211,-0.38038623332977295,0.24718305468559265,-0.6703073978424072,0.38888517022132874,0.0
49.79087829589844,-84.3978042602539,34.330562591552734,-0.34868738055229187,0.2824949324131012,-0.6703073978424072,0.35353198647499084,0.03535779193043709
54.24217224121094,-83.85882568359375,29.353740692138672,-0.41208508610725403,0.31780678033828735,-0.635028064250946,0.31817877292633057,0.03535779193043709
58.534488677978516,-83.03450775146484,24.218421936035156,-0.38038623332977295,0.3531186580657959,-0.6703073978424072,0.2828255891799927,0.03535779193043709
62.44526672363281,-81.79802703857422,19.083101272583008,-0.41208508610725403,0.38843053579330444,-0.6703073978424072,0.2828255891799927,0.03535779193043709
