1-500kV大宝Ⅰ回线路电压Ua_1,2-500kV大宝Ⅰ回线路电压Ub_2,3-500kV大宝Ⅰ回线路电压Uc_3,4-500kV大宝Ⅰ回线路电压3Uo_4,9-500kV大宝Ⅰ回线路电流Ia_9,10-500kV大宝Ⅰ回线路电流Ib_10,11-500kV大宝Ⅰ回线路电流Ic_11,12-500kV大宝Ⅰ回线路电流3Io_12
79.04279327392578,-32.84308624267578,-45.6204833984375,1.0254782438278198,0.29022878408432007,-0.03449047729372978,-0.2554643750190735,0.0
78.48352813720703,-27.62299346923828,-50.247745513916016,1.0254782438278198,0.29022878408432007,-0.02069428749382496,-0.2623687982559204,0.0
77.76891326904297,-22.371828079223633,-54.81290054321289,0.9633280038833618,0.2764083743095398,0.006898095831274986,-0.27617770433425903,0.0
76.83679962158203,-17.244951248168945,-59.12961196899414,0.7768774032592773,0.26949816942214966,0.02069428749382496,-0.28308212757110596,0.0
75.78041076660156,-12.242361068725586,-63.16682052612305,0.6525770425796509,0.2625879645347595,0.04138857498764992,-0.28998658061027527,0.0
74.4754638671875,-7.426203727722168,-66.70714569091797,0.5904268622398376,0.24876753985881805,0.06208286061882973,-0.2968910336494446,0.0
72.79766845703125,-2.765406370162964,-69.62635803222656,0.7147272229194641,0.2349471151828766,0.0758790522813797,-0.3106999099254608,0.0
70.65381622314453,1.9264628887176514,-72.14185333251953,0.8079525232315063,0.2211267054080963,0.09657333791255951,-0.3106999099254608,0.0
68.23033905029297,6.897980213165283,-74.7505111694336,0.7458023428916931,0.2003960758447647,0.11036953330039978,-0.3106999099254608,0.0
65.68257141113281,11.99378490447998,-77.35916900634766,0.5282766222953796,0.18657565116882324,0.1310638189315796,-0.31760433316230774,0.0
62.8241081237793,16.8099422454834,-79.50199890136719,0.2486007809638977,0.16584502160549164,0.14486001431941986,-0.3106999099254608,0.0
59.4685173034668,21.2843074798584,-80.7752685546875,0.031075097620487213,0.15202461183071136,0.16555429995059967,-0.3106999099254608,-0.006901963148266077
55.491519927978516,25.603313446044922,-81.17899322509766,-0.15537548065185547,0.13129398226737976,0.18624858558177948,-0.3106999099254608,-0.006901963148266077
50.95526123046875,29.98446273803711,-81.08582305908203,-0.2486007809638977,0.11056335270404816,0.20004476606845856,-0.3106999099254608,0.0
46.10829544067383,34.427757263183594,-80.80632781982422,-0.4039762616157532,0.08983272314071655,0.21384096145629883,-0.3037954568862915,-0.006901963148266077
41.230262756347656,38.93319320678711,-80.5578842163086,-0.6215019226074219,0.06910209357738495,0.2276371568441391,-0.3037954568862915,-0.006901963148266077
36.47650909423828,43.40755844116211,-80.40260314941406,-0.8390276432037354,0.05528167635202408,0.24143335223197937,-0.2968910336494446,-0.006901963148266077
31.505264282226562,47.81978225708008,-79.99888610839844,-1.1187034845352173,0.034551046788692474,0.25522953271865845,-0.28998658061027527,-0.006901963148266077
25.75726318359375,52.573795318603516,-79.09827423095703,-1.2740789651870728,0.01382041908800602,0.2690257430076599,-0.28308212757110596,-0.006901963148266077
19.822839736938477,56.98601531982422,-77.60761260986328,-1.3051540851593018,-0.00691020954400301,0.27592381834983826,-0.2692732512950897,-0.006901963148266077
