220kV Ⅰ母电压_A相_1,220kV Ⅰ母电压_B相_2,220kV Ⅰ母电压_C相_3,220kV Ⅰ母电压_3U0_4,木景线261_A相_9,木景线261_B相_10,木景线261_C相_11,木景线261_3I0_12
8.398777961730957,57.470157623291016,-74.12374114990234,-3.0777204036712646,-0.4739808142185211,4.85715913772583,-0.21380050480365753,-5.479442596435547
-13.607483863830566,63.13813400268555,-59.18890380859375,-3.1865286827087402,-0.6040931940078735,9.853891372680664,-0.2974615693092346,-10.335587501525879
-35.47777557373047,66.98612213134766,-41.70953369140625,-3.326425075531006,-0.5762119889259338,14.859929084777832,-0.33464425802230835,-15.368488311767578
-54.00110626220703,66.6637191772461,-23.066951751708984,-3.761658191680908,-0.6319743990898132,19.959016799926758,-0.39971399307250977,-20.233936309814453
-68.75910949707031,62.004539489746094,-2.9184210300445557,-3.1088085174560547,-0.6412681341171265,24.471893310546875,-0.4926707148551941,-24.634235382080078
-78.60126495361328,52.727779388427734,18.060976028442383,-2.5958549976348877,-0.6877368688583374,27.877487182617188,-0.5298534035682678,-27.936784744262695
-83.02552795410156,38.18864059448242,39.55966567993164,-1.9896373748779297,-0.762086808681488,30.054834365844727,-0.5763317942619324,-30.085769653320312
-82.76404571533203,22.203907012939453,58.15031814575195,-1.1191710233688354,-0.7249118089675903,30.882970809936523,-0.6135144829750061,-30.783491134643555
-76.66629791259766,7.415168762207031,70.34329223632812,0.17098446190357208,-0.7342056035995483,30.175798416137695,-0.5670360922813416,-30.104373931884766
-63.42489242553711,-10.2959566116333,78.18460845947266,1.0103627443313599,-0.762086808681488,28.091501235961914,-0.5298534035682678,-28.00190544128418
-46.22988510131836,-28.35028076171875,82.58820343017578,1.9119172096252441,-0.6970306038856506,24.499807357788086,-0.5205577611923218,-24.522600173950195
-28.39686393737793,-42.55662155151367,81.66386413574219,2.7046632766723633,-0.6691493988037109,19.670564651489258,-0.4926707148551941,-19.750181198120117
-7.802600383758545,-53.58057403564453,74.38338470458984,3.264248847961426,-0.5947994589805603,13.994573593139648,-0.39041832089424133,-14.18701171875
14.820756912231445,-61.6821403503418,60.90256881713867,3.4974093437194824,-0.5390369892120361,7.834727764129639,-0.3253485858440399,-8.102876663208008
36.53416061401367,-65.31172180175781,42.924678802490234,3.4663214683532715,-0.49256831407546997,1.5073941946029663,-0.2323918491601944,-1.9257124662399292
55.549076080322266,-65.65492248535156,23.233123779296875,3.3730571269989014,-0.44609957933425903,-4.410523891448975,-0.1766178011894226,3.8328189849853516
69.71089935302734,-61.4117431640625,3.0742087364196777,3.0155441761016846,-0.41821837425231934,-9.509610176086426,-0.04647836834192276,8.791296005249023
78.19335174560547,-51.30298614501953,-18.497180938720703,1.7564767599105835,-0.33457469940185547,-13.613072395324707,0.009295674040913582,12.735750198364258
82.77450561523438,-37.51264190673828,-40.49439239501953,0.7772021293640137,-0.26951849460601807,-16.311494827270508,0.07436539232730865,15.31266975402832
83.41251373291016,-23.46230125427246,-58.93964385986328,-0.5595855116844177,-0.26022475957870483,-17.576961517333984,0.11154808849096298,16.512752532958984
76.3420639038086,-7.872766971588135,-71.55844116210938,-1.4455958604812622,-0.26951849460601807,-17.3908634185791,0.08366106450557709,16.28017807006836
