220kVⅠ电压_A相_1,220kVⅠ电压_B相_2,220kVⅠ电压_C相_3,220kVⅠ电压_3U0_4,通蔓Ⅰ回线277_A相_21,通蔓Ⅰ回线277_B相_22,通蔓Ⅰ回线277_C相_23,通蔓Ⅰ回线277_3I0_24
22.112590789794922,60.05698013305664,-82.5463638305664,-0.20174391567707062,0.5494129657745361,1.3967455625534058,-1.9075161218643188,-0.1582302451133728
0.8356198668479919,73.70487213134766,-74.52275848388672,0.23278144001960754,0.018624167889356613,1.722652792930603,-1.72141695022583,-0.1675378978252411
-21.747007369995117,83.48014068603516,-61.368621826171875,0.9621633291244507,-0.5121645927429199,1.9368205070495605,-1.3864384889602661,-0.13030725717544556
-42.376373291015625,85.81204223632812,-43.04233169555664,0.6207505464553833,-1.0057051181793213,2.020625114440918,-0.9956303238868713,-0.13961490988731384
-59.370792388916016,82.0539321899414,-22.23923110961914,0.21726268529891968,-1.4433729648590088,2.0113136768341064,-0.46524783968925476,-0.1582302451133728
-73.20030212402344,74.47523498535156,-0.7596929669380188,0.43452537059783936,-1.7972321510314941,1.7878342866897583,0.0744396522641182,-0.13030725717544556
-82.62191772460938,61.42073059082031,21.531572341918945,0.2483002096414566,-2.030034303665161,1.4898618459701538,0.6048221588134766,-0.13030725717544556
-85.25411987304688,43.10902404785156,42.26182556152344,-0.4966004192829132,-2.1510913372039795,1.1173964738845825,1.0979849100112915,-0.13030725717544556
-81.59828186035156,22.16351318359375,59.51622009277344,-0.15518763661384583,-2.1417791843414307,0.5866331458091736,1.544622778892517,-0.12099959701299667
-74.02547454833984,0.8120028376579285,73.54452514648438,0.4500441253185272,-1.9648497104644775,0.07449309527873993,1.8702962398529053,-0.13030725717544556
-60.92713165283203,-21.382741928100586,82.93141174316406,0.7293818593025208,-1.6482388973236084,-0.409712016582489,2.11222505569458,-0.09307660907506943
-42.261474609375,-42.5156364440918,85.18968200683594,0.48108166456222534,-1.2850675582885742,-0.9497869610786438,2.195969820022583,-0.08376894891262054
-21.66344451904297,-59.70302963256836,81.64097595214844,0.3724503219127655,-0.8101512789726257,-1.3688106536865234,2.1308350563049316,-0.055845968425273895
-0.5118171572685242,-73.6111831665039,74.40828704833984,0.4500441253185272,-0.260738343000412,-1.676094651222229,1.916821002960205,-0.027922984212636948
21.788787841796875,-83.38644409179688,61.212520599365234,-0.4966004192829132,0.27005043625831604,-1.8995739221572876,1.591147541999817,-0.055845968425273895
42.55393981933594,-85.75999450683594,42.65727996826172,-0.5741942524909973,0.7635908722877502,-2.002002000808716,1.172424554824829,-0.06515362858772278
59.66325759887695,-81.76244354248047,21.96865463256836,0.3414127826690674,1.2198829650878906,-1.9647554159164429,0.6513469815254211,-0.055845968425273895
73.62855529785156,-74.18374633789062,0.26016882061958313,-0.2483002096414566,1.5458059310913086,-1.759899377822876,0.130269393324852,-0.08376894891262054
82.83081817626953,-61.285396575927734,-21.96865463256836,-0.031037526205182076,1.7599838972091675,-1.4898618459701538,-0.40011313557624817,-0.07446128875017166
85.58836364746094,-42.973690032958984,-42.28263854980469,1.008719563484192,1.918289303779602,-1.070838212966919,-0.9025807976722717,-0.09307660907506943
81.78629302978516,-21.98653793334961,-59.76598358154297,-0.015518763102591038,1.8903530836105347,-0.5680098533630371,-1.3399137258529663,-0.09307660907506943
74.03591918945312,-0.37477055191993713,-73.9191665649414,-0.21726268529891968,1.7041113376617432,-0.07449309527873993,-1.6935020685195923,-0.09307660907506943
61.418060302734375,21.653409957885742,-83.19158172607422,0.15518763661384583,1.4340609312057495,0.4748934805393219,-1.8889061212539673,-0.13961490988731384
42.97175216674805,42.85917663574219,-86.1366958618164,-0.3258940279483795,1.0243291854858398,0.9590985774993896,-1.9912606477737427,-0.13030725717544556
21.96635627746582,60.06739044189453,-82.51514434814453,-0.35693153738975525,0.530788779258728,1.3688106536865234,-1.9354310035705566,-0.13030725717544556
0.7207221388816833,73.6111831665039,-74.6372299194336,0.10863134264945984,0.018624167889356613,1.7319644689559937,-1.72141695022583,-0.1582302451133728
-21.61121940612793,83.37603759765625,-61.285369873046875,0.9311257600784302,-0.5121645927429199,1.92750883102417,-1.395743489265442,-0.1582302451133728
-42.88819122314453,85.92655944824219,-43.052738189697266,-0.6673068404197693,-1.0057051181793213,2.039248466491699,-0.9677155017852783,-0.1675378978252411
-80.36573791503906,-3.518679141998291,-46.35167694091797,-211.03965759277344,-0.5587250590324402,6.499522686004639,-0.1581842601299286,-5.761442184448242
-83.22773742675781,54.87265396118164,-11.801258087158203,-68.14289093017578,-1.6296147108078003,9.842400550842285,-0.009304956533014774,-8.237279891967773
-66.96448516845703,17.97857666015625,45.217342376708984,-5.881611347198486,-1.9555376768112183,12.328607559204102,0.2512338161468506,-10.713117599487305
-77.19038391113281,5.756892204284668,49.119873046875,-38.3934211730957,-1.825168490409851,12.915240287780762,0.8095312118530273,-11.941729545593262
-87.75053405761719,22.67361831665039,55.218231201171875,-15.937769889831543,-1.8344805240631104,13.008357048034668,1.2282541990280151,-12.45365047454834
-65.3245849609375,-6.266996383666992,81.1102294921875,15.78258228302002,-1.666862964630127,12.133063316345215,1.3026939630508423,-11.885883331298828
-61.7523078918457,-8.192900657653809,77.61356353759766,14.339337348937988,-1.5551179647445679,10.177618980407715,1.6283674240112305,-10.275657653808594
-48.49728775024414,-7.453769683837891,80.10077667236328,42.80074691772461,-1.2385071516036987,7.197895526885986,1.72141695022583,-7.743974208831787
-21.799232482910156,-20.518688201904297,81.3912124633789,67.53765869140625,-0.8660237789154053,3.6315383911132812,1.7493318319320679,-4.607292175292969
-3.4260413646698,-26.410913467407227,68.00813293457031,66.57549285888672,-0.40041959285736084,-0.4469585716724396,1.6004525423049927,-0.8469971418380737
14.89492416381836,-27.566455841064453,55.09334945678711,73.90035247802734,-0.02793625183403492,-4.581325531005859,1.414353370666504,3.062220573425293
39.347251892089844,-31.709753036499023,35.38296127319336,74.58317565917969,0.3911075294017792,-8.473589897155762,1.1631195545196533,6.803900241851807
54.01237869262695,-35.58238220214844,18.09734344482422,63.90626525878906,0.7822150588035583,-12.123751640319824,0.8746659159660339,10.340811729431152
68.07168579101562,-29.3674373626709,-3.382194757461548,61.87331008911133,1.0802017450332642,-15.205903053283691,0.4280279874801636,13.505415916442871
80.11505126953125,-26.28598976135254,-25.89200210571289,48.6823616027832,1.2664433717727661,-17.440696716308594,-0.009304956533014774,16.00917625427246
81.51471710205078,-24.714035034179688,-42.85500717163086,24.597240447998047,1.3316279649734497,-18.595338821411133,-0.45594286918640137,17.535633087158203
78.91384887695312,-14.11635684967041,-61.00438690185547,6.936887264251709,1.294379711151123,-18.68845558166504,-0.8467510342597961,18.01963233947754
72.7093734741211,-6.339868545532227,-75.1575698852539,-14.74282455444336,1.2012587785720825,-17.58968162536621,-1.1072897911071777,17.29363441467285
59.088768005371094,0.08328234404325485,-82.81694030761719,-40.84538269042969,1.0243291854858398,-15.233838081359863,-1.2933889627456665,15.376255989074707
41.989898681640625,9.660752296447754,-85.03357696533203,-57.543575286865234,0.7729029655456543,-12.012011528015137,-1.4608781337738037,12.574649810791016
24.24342155456543,16.59400749206543,-80.47541809082031,-68.59293365478516,0.428355872631073,-8.091812133789062,-1.4236583709716797,9.000508308410645
3.1962459087371826,22.371719360351562,-71.84822082519531,-80.21648406982422,-0.009312083944678307,-3.687408208847046,-1.3119988441467285,4.914444923400879
-18.717884063720703,27.50399398803711,-56.498260498046875,-82.916748046875,-0.3911075294017792,0.819424033164978,-1.0979849100112915,0.6143056154251099
-37.822242736816406,31.053903579711914,-38.90044403076172,-79.71988677978516,-0.7729029655456543,5.05621862411499,-0.7443965077400208,-3.611372470855713
-55.777626037597656,32.08452224731445,-19.824865341186523,-76.30575561523438,-1.0802017450332642,8.995040893554688,-0.41872304677963257,-7.557820796966553
-70.34874725341797,30.439697265625,2.7577896118164062,-64.97705841064453,-1.4061247110366821,12.263425827026367,-0.02791486866772175,-10.908578872680664
-78.51692962646484,26.046552658081055,25.663053512573242,-47.19255828857422,-1.592366337776184,14.582023620605469,0.3721982538700104,-13.458877563476562
-81.3058090209961,20.54991912841797,43.63551712036133,-30.494369506835938,-1.6575509309768677,15.932210922241211,0.7630064487457275,-15.097025871276855
-80.36573791503906,14.428666114807129,59.63069534301758,-10.971765518188477,-1.6482388973236084,16.12775421142578,1.1072897911071777,-15.655486106872559
-73.4823226928711,6.756279945373535,73.77347564697266,11.732185363769531,-1.5085575580596924,15.215214729309082,1.395743489265442,-15.199410438537598
-60.96891403198242,-1.322107195854187,80.61071014404297,31.316864013671875,-1.2291951179504395,13.250459671020508,1.6004525423049927,-13.691569328308105
-43.58802032470703,-9.483777046203613,82.56717681884766,51.33606719970703,-0.9312083721160889,10.186930656433105,1.7493318319320679,-11.104040145874023
-23.32423973083496,-17.218624114990234,80.28810119628906,68.73260498046875,-0.6052854657173157,6.322601318359375,1.740026831626892,-7.6881279945373535
-2.830662250518799,-23.058799743652344,70.44331359863281,77.01962280273438,-0.15830542147159576,2.1509881019592285,1.6376723051071167,-3.7416796684265137
18.571651458740234,-27.36865997314453,55.436771392822266,80.96138763427734,0.260738343000412,-2.234792947769165,1.414353370666504,0.5026137232780457
38.10426712036133,-31.397443771362305,38.952476501464844,79.564697265625,0.6052854657173157,-6.4529643058776855,1.07937490940094,4.597984790802002
55.28669738769531,-31.751394271850586,17.805953979492188,71.83635711669922,0.959144651889801,-10.224177360534668,0.7350915670394897,8.35827922821045
69.51313018798828,-29.95041275024414,-4.329209327697754,61.81123352050781,1.2385071516036987,-13.408757209777832,0.353588342666626,11.64388370513916
78.73628234863281,-26.587888717651367,-24.278955459594727,48.853065490722656,1.4526851177215576,-15.708731651306152,-0.0837446078658104,14.166259765625
81.29536437988281,-21.27863883972168,-42.88623046875,30.09088134765625,1.4899333715438843,-17.030982971191406,-0.511772632598877,15.832331657409668
80.31351470947266,-14.782615661621094,-59.65150833129883,10.847615242004395,1.4713093042373657,-17.273086547851562,-0.8839708566665649,16.483867645263672
74.19259643554688,-7.318436145782471,-72.87849426269531,-10.025120735168457,1.3223159313201904,-16.351234436035156,-1.1631195545196533,16.04640769958496
62.02388381958008,0.9993880987167358,-81.70341491699219,-32.17039489746094,1.061577558517456,-14.311985969543457,-1.395743489265442,14.473413467407227
44.089393615722656,9.348443031311035,-83.58704376220703,-51.801631927490234,0.7263425588607788,-11.239145278930664,-1.5074028968811035,11.913805961608887
24.316537857055664,16.854265213012695,-79.9446792602539,-66.9789810180664,0.30729877948760986,-7.384128093719482,-1.5353177785873413,8.469971656799316
3.802070379257202,22.631977081298828,-71.15097045898438,-77.57830047607422,-0.1489933431148529,-3.044905185699463,-1.4422682523727417,4.449061870574951
-18.226959228515625,37.49787521362305,-54.73952102661133,-61.81123352050781,-0.28867459297180176,0.19554437696933746,-0.9677155017852783,0.949381411075592
-40.444000244140625,45.11820983886719,-39.94111633300781,-61.578453063964844,0.02793625183403492,0.2234792858362198,-0.01860991306602955,-0.2792298197746277
-57.626434326171875,47.07534408569336,-21.885400772094727,-56.56589126586914,0.33523502945899963,0.13967455923557281,1.1258997917175293,-1.8056862354278564
-69.08486938476562,36.488075256347656,3.0595853328704834,-52.01889419555664,0.6890941858291626,0.17692109942436218,2.1866648197174072,-3.155297040939331
