500kV鲁仁乙线_1,500kV鲁仁乙线_2,500kV鲁仁乙线_3,500kV鲁仁乙线_4,500kV鲁仁乙线_41,500kV鲁仁乙线_42,500kV鲁仁乙线_43,500kV鲁仁乙线_44
-84.43933868408203,54.0008659362793,29.51612091064453,-1.6138980388641357,0.2802880108356476,-0.18508300185203552,-0.10290800034999847,0.001756999990902841
-85.12510681152344,49.51585006713867,34.61949920654297,-1.5984539985656738,0.28374800086021423,-0.17124299705028534,-0.11674799770116806,0.001756999990902841
-85.45469665527344,45.00426483154297,39.59080123901367,-1.3899600505828857,0.2802880108356476,-0.15740300714969635,-0.13750800490379333,-0.005162999965250492
-85.6088638305664,40.42890930175781,44.424747467041016,-1.189188003540039,0.28374800086021423,-0.13664300739765167,-0.158268004655838,-0.008623000234365463
-85.31116485595703,35.73664855957031,49.03680419921875,-0.8185319900512695,0.28374800086021423,-0.12626299262046814,-0.1651879996061325,-0.005162999965250492
-84.6998291015625,30.736173629760742,53.511505126953125,-0.7258679866790771,0.28374800086021423,-0.10550300031900406,-0.1790280044078827,-0.005162999965250492
-83.76952362060547,25.762269973754883,57.6269645690918,-0.5328180193901062,0.2802880108356476,-0.08128300309181213,-0.19286799430847168,0.005216999910771847
-82.42457580566406,20.58643341064453,61.494117736816406,-0.4942080080509186,0.27682799100875854,-0.0709030032157898,-0.21362799406051636,-0.008623000234365463
-80.85636138916016,15.511564254760742,64.93863677978516,-0.4864859879016876,0.26990801095962524,-0.053603000938892365,-0.22054800391197205,-0.005162999965250492
-78.80970001220703,10.240076065063477,68.2510757446289,-0.44015398621559143,0.26990801095962524,-0.03976299986243248,-0.23784799873828888,-0.005162999965250492
-76.4759750366211,4.963274002075195,71.19371032714844,-0.5096520185470581,0.25606799125671387,-0.0224629994481802,-0.24476799368858337,-0.005162999965250492
-73.95087432861328,-0.22318999469280243,73.87218475341797,-0.41698798537254333,0.24914799630641937,0.001756999990902841,-0.24822799861431122,0.001756999990902841
-71.06428527832031,-5.351200103759766,76.34463500976562,-0.13899600505828857,0.23530800640583038,0.012137000449001789,-0.2620680034160614,-0.005162999965250492
-67.82684326171875,-10.622688293457031,78.49481201171875,0.04633200168609619,0.22492800652980804,0.03635700047016144,-0.2689880132675171,-0.005162999965250492
-64.34486389160156,-15.88354778289795,80.42311096191406,0.3397679924964905,0.2145480066537857,0.057117000222206116,-0.27244800329208374,-0.005162999965250492
-60.61834716796875,-21.160350799560547,82.07669067382812,0.4942080080509186,0.20070800185203552,0.06749700009822845,-0.2759079933166504,-0.005162999965250492
-56.79082489013672,-26.24053382873535,83.44498443603516,0.6640920042991638,0.1834080070257187,0.08825699985027313,-0.2932080030441284,-0.005162999965250492
-52.63371276855469,-31.384485244750977,84.47516632080078,0.6949800252914429,0.1695680022239685,0.10555700212717056,-0.29666799306869507,-0.005162999965250492
-48.221435546875,-36.46466827392578,85.15667724609375,0.7335900068283081,0.15918800234794617,0.11939699947834015,-0.2932080030441284,-0.005162999965250492
-43.61246109008789,-41.470458984375,85.4736557006836,0.6100379824638367,0.1384280025959015,0.14015699923038483,-0.29666799306869507,-0.005162999965250492
-38.98754119873047,-46.13615036010742,85.42082977294922,0.47876399755477905,0.1245879977941513,0.1609169989824295,-0.29666799306869507,0.001756999990902841
-34.21908950805664,-50.5255126953125,85.07743072509766,0.43243199586868286,0.11074800044298172,0.17129699885845184,-0.29666799306869507,-0.005162999965250492
-29.227365493774414,-54.845794677734375,84.41705322265625,0.44015398621559143,0.08998800069093704,0.18513700366020203,-0.29666799306869507,-0.005162999965250492
-24.038949966430664,-58.91632080078125,83.28121185302734,0.47876399755477905,0.07614800333976746,0.19897699356079102,-0.2828280031681061,-0.005162999965250492
-18.850534439086914,-62.7158317565918,81.91291046142578,0.5559840202331543,0.05538799986243248,0.2128169983625412,-0.2759079933166504,0.001756999990902841
-13.65148639678955,-66.01582336425781,80.1748046875,0.6949800252914429,0.041547998785972595,0.22665700316429138,-0.27244800329208374,0.001756999990902841
-8.425857543945312,-69.25736236572266,78.13028717041016,0.7335900068283081,0.020788000896573067,0.23703700304031372,-0.2759079933166504,-0.005162999965250492
-3.2852859497070312,-72.17475128173828,75.84803009033203,0.679535984992981,0.006947999820113182,0.2508769929409027,-0.26552799344062805,-0.005162999965250492
1.9935020208358765,-74.89020538330078,73.18539428710938,0.4478760063648224,-0.013811999931931496,0.2577970027923584,-0.2551479935646057,-0.005162999965250492
7.235077857971191,-77.2124252319336,70.11597442626953,0.177606001496315,-0.02765199914574623,0.2716369926929474,-0.24130800366401672,-0.005162999965250492
12.396913528442383,-79.29019927978516,66.81938171386719,-0.06177600100636482,-0.04841199889779091,0.2716369926929474,-0.23092800378799438,-0.005162999965250492
17.64380645751953,-81.15541076660156,63.337886810302734,-0.3088800013065338,-0.06225199997425079,0.2785570025444031,-0.22054800391197205,-0.005162999965250492
22.70995330810547,-82.77086639404297,59.6926155090332,-0.6332039833068848,-0.08301199972629547,0.2820169925689697,-0.2101680040359497,-0.005162999965250492
27.81331443786621,-83.9612045288086,55.72508239746094,-0.71042400598526,-0.09685199707746506,0.28547701239585876,-0.19286799430847168,-0.005162999965250492
33.0283088684082,-84.77955627441406,51.35075759887695,-0.5482620000839233,-0.11069200187921524,0.28547701239585876,-0.172107994556427,0.001756999990902841
38.11572265625,-85.33221435546875,46.923606872558594,-0.41698798537254333,-0.13145199418067932,0.28547701239585876,-0.1651879996061325,-0.005162999965250492
43.160606384277344,-85.56071472167969,42.34324264526367,-0.14671799540519714,-0.152211993932724,0.29239699244499207,-0.14442799985408783,-0.005162999965250492
47.79084014892578,-85.40660858154297,37.625526428222656,-0.03088800050318241,-0.16605199873447418,0.29239699244499207,-0.13058799505233765,0.001756999990902841
52.171226501464844,-84.89646911621094,32.71233367919922,0.007722000125795603,-0.18335199356079102,0.2889370024204254,-0.11674799770116806,-0.0017030000453814864
56.461238861083984,-84.17375946044922,27.751598358154297,0.11582999676465988,-0.19373199343681335,0.28547701239585876,-0.09944800287485123,0.001756999990902841
60.50139617919922,-83.00468444824219,22.579540252685547,0.07722000032663345,-0.20757199823856354,0.2820169925689697,-0.0821480005979538,-0.005162999965250492
64.26512908935547,-81.6336669921875,17.39163589477539,0.015444000251591206,-0.22141200304031372,0.2785570025444031,-0.06138800084590912,-0.005162999965250492
67.5504150390625,-79.6568603515625,12.124484062194824,0.0,-0.2352519929409027,0.2716369926929474,-0.05100800096988678,-0.008623000234365463
70.64432525634766,-77.46749114990234,6.8837480545043945,-0.015444000251591206,-0.2421720027923584,0.26817700266838074,-0.026788000017404556,0.001756999990902841
73.40864562988281,-75.0443115234375,1.7222570180892944,0.07722000032663345,-0.2490919977426529,0.25433701276779175,-0.012947999872267246,-0.005162999965250492
75.95500946044922,-72.22257232666016,-3.4603660106658936,0.37065601348876953,-0.2629320025444031,0.24049699306488037,0.004352000076323748,-0.005162999965250492
78.1983642578125,-69.02354431152344,-8.701102256774902,0.679535984992981,-0.26985201239585876,0.23011699318885803,0.02165200002491474,-0.005162999965250492
80.15464782714844,-65.53756713867188,-13.90485668182373,1.0888019800186157,-0.2733120024204254,0.22319699823856354,0.04241200163960457,-0.0017030000453814864
81.93550872802734,-61.93467330932617,-19.045215606689453,1.413125991821289,-0.28369200229644775,0.2128169983625412,0.06317199766635895,0.001756999990902841
83.36019897460938,-58.182987213134766,-24.217273712158203,1.5135120153427124,-0.28369200229644775,0.19897699356079102,0.07355199754238129,-0.005162999965250492
84.45529174804688,-54.06463623046875,-29.39461326599121,1.583009958267212,-0.28369200229644775,0.18167699873447418,0.09085199981927872,-0.005162999965250492
85.13042449951172,-49.579620361328125,-34.54553985595703,1.5057899951934814,-0.28369200229644775,0.1609169989824295,0.1116119995713234,-0.005162999965250492
85.51317596435547,-45.0255241394043,-39.569671630859375,1.2200759649276733,-0.29061201214790344,0.14707699418067932,0.12891200184822083,0.001756999990902841
83.98748779296875,-41.45451736450195,-45.867008209228516,-6.787638187408447,-0.29061201214790344,-0.0709030032157898,0.14621199667453766,-0.20238299667835236
87.8894271850586,-25.63473892211914,-47.029266357421875,26.67951011657715,-0.2560119926929474,-0.05014299973845482,0.17043200135231018,-0.11934299767017365
88.24560546875,-17.217361450195312,-49.4066162109375,37.660194396972656,-0.26985201239585876,-0.019003000110387802,0.19811199605464935,-0.07436300069093704
84.87525939941406,-12.370993614196777,-57.373382568359375,25.91503143310547,-0.2490919977426529,-0.19200299680233002,0.23617200553417206,-0.1989230066537857
84.16822814941406,-1.1584539413452148,-60.215633392333984,39.5289192199707,-0.21449199318885803,-0.12972299754619598,0.21541200578212738,-0.1158830001950264
81.1806411743164,3.9004740715026855,-63.10543441772461,37.822357177734375,-0.21795199811458588,-0.12280300259590149,0.25001201033592224,-0.07782299816608429
78.28873443603516,9.820269584655762,-68.8586196899414,33.49031448364258,-0.2352519929409027,-0.15048299729824066,0.3053719997406006,-0.07436300069093704
75.74237060546875,7.274864196777344,-72.55143737792969,17.752878189086914,-0.2041119933128357,-0.14010299742221832,0.25693199038505554,-0.08474300056695938
69.76187133789062,6.445879936218262,-78.75896453857422,-4.942080020904541,-0.17297199368476868,-0.12972299754619598,0.30191200971603394,0.001756999990902841
66.95502471923828,5.345881938934326,-79.6993408203125,-13.289562225341797,-0.21449199318885803,-0.13664300739765167,0.3122920095920563,-0.025923000648617744
65.8918228149414,3.082118034362793,-80.44424438476562,-20.231639862060547,-0.21103200316429138,-0.12972299754619598,0.2776919901371002,-0.05014299973845482
