220kV II母电压_Ua_5,220kV II母电压_Ub_6,220kV II母电压_Uc_7,220kV II母电压_3U0_8,220kV仁麦牵线265电流_Ia_29,220kV仁麦牵线265电流_Ib_30,220kV仁麦牵线265电流_Ic_31,220kV仁麦牵线265电流_3I0_32
88.19444274902344,3.6327929496765137,-55.56174850463867,63.38813018798828,-0.012212264351546764,-6.273955821990967,-0.047185350209474564,-6.241242408752441
70.84241485595703,-11.958593368530273,-76.13323974609375,-30.579669952392578,-0.005233835894614458,-5.994647979736328,-0.012233248911798,-5.9500651359558105
77.99836730957031,-9.198917388916016,-61.62090301513672,12.476567268371582,-0.05408283323049545,-6.10637092590332,-0.012233248911798,-6.116452217102051
78.55182647705078,-9.565315246582031,-71.55573272705078,-4.527723789215088,0.001744591980241239,-6.3228349685668945,-0.019223669543862343,-6.268973350524902
54.051639556884766,-8.809133529663086,-90.021728515625,-78.28052520751953,-0.03314754739403725,-6.120336532592773,0.008738011121749878,-6.074855327606201
73.03285217285156,1.1537625789642334,-69.39564514160156,8.369665145874023,0.05059358850121498,-5.757236003875732,-0.012233248911798,-5.645022869110107
75.80013275146484,-7.655370712280273,-61.847049713134766,11.673890113830566,-0.040125977247953415,-5.477928161621094,-0.012233248911798,-5.4578375816345215
66.0250015258789,-7.7956929206848145,-74.69837951660156,-28.974313735961914,0.001744591980241239,-5.401118278503418,-0.03320451080799103,-5.353845596313477
65.44816589355469,-4.8645124435424805,-74.59700775146484,-24.8128604888916,-0.06106125935912132,-5.079914093017578,-0.0052428292110562325,-5.069601058959961
53.887939453125,0.7639778852462769,-78.64424133300781,-42.050941467285156,-0.005233835894614458,-4.6400041580200195,-0.03320451080799103,-4.618969917297363
47.098358154296875,-0.841934859752655,-91.7451171875,-79.52740478515625,-0.012212264351546764,-4.0604400634765625,-0.012233248911798,-4.022750377655029
46.72418975830078,-5.262092590332031,-83.98596954345703,-74.09569549560547,0.015701448544859886,-3.606564521789551,0.008738011121749878,-3.5097239017486572
56.304439544677734,3.1650514602661133,-70.401611328125,-19.162948608398438,-0.012212264351546764,-3.1038100719451904,0.0017475909553468227,-3.066025495529175
48.672977447509766,-2.252955198287964,-71.1424331665039,-42.931549072265625,-0.040125977247953415,-2.587090253829956,-0.019223669543862343,-2.5945959091186523
37.95463562011719,1.5279557704925537,-73.3025131225586,-59.07861328125,-0.03314754739403725,-1.944682002067566,-0.02621408924460411,-1.9706449508666992
35.522544860839844,3.4534919261932373,-78.620849609375,-69.30300903320312,-0.012212264351546764,-1.3302043676376343,-0.0052428292110562325,-1.3050973415374756
18.622636795043945,0.6080640554428101,-83.128173828125,-111.45525360107422,0.001744591980241239,-0.6319343447685242,-0.019223669543862343,-0.6187513470649719
28.397768020629883,8.785745620727539,-75.15067291259766,-66.12346649169922,-0.012212264351546764,0.04538755118846893,0.008738011121749878,0.08146024495363235
29.489089965820312,9.12096118927002,-68.08556365966797,-51.44927978515625,-0.03314754739403725,0.6738305687904358,0.008738011121749878,0.6915456056594849
15.387645721435547,11.412894248962402,-63.29750061035156,-63.5673713684082,-0.05408283323049545,1.253394603729248,0.0017475909553468227,1.2323030233383179
12.643749237060547,17.43896484375,-63.8433723449707,-58.6344108581543,-0.012212264351546764,1.9097684621810913,-0.019223669543862343,1.8770523071289062
0.16369837522506714,17.992460250854492,-67.11079406738281,-85.44227600097656,-0.03314754739403725,2.6429519653320312,0.008738011121749878,2.6396589279174805
-1.3563578128814697,16.51127815246582,-60.03008270263672,-78.34286499023438,0.001744591980241239,3.313291072845459,-0.012233248911798,3.3121395111083984
-2.9699559211730957,14.180365562438965,-53.744781494140625,-74.04893493652344,-0.03314754739403725,3.9626822471618652,-0.0052428292110562325,3.9360904693603516
-6.6025004386901855,16.823104858398438,-55.6163330078125,-79.22347259521484,-0.026169119402766228,4.681900501251221,0.008738011121749878,4.670965671539307
-11.879823684692383,16.565847396850586,-48.753971099853516,-76.94013214111328,-0.03314754739403725,5.449997425079346,0.008738011121749878,5.4474382400512695
-19.830886840820312,16.378751754760742,-39.06867980957031,-74.04893493652344,-0.026169119402766228,6.218094348907471,-0.012233248911798,6.182313919067383
-19.464513778686523,17.134933471679688,-38.67097473144531,-71.38373565673828,-0.026169119402766228,6.9303297996521,-0.0052428292110562325,6.903323650360107
-30.90781021118164,14.71047306060791,-37.204925537109375,-93.1417465209961,-0.026169119402766228,7.6425652503967285,-0.0052428292110562325,7.603535175323486
-35.17176055908203,17.844341278076172,-30.709075927734375,-83.72002410888672,-0.01919069141149521,8.403679847717285,-0.012233248911798,8.352276802062988
-36.6528434753418,18.740846633911133,-30.857240676879883,-84.78766632080078,-0.03314754739403725,9.234621047973633,-0.0052428292110562325,9.177278518676758
-45.056026458740234,16.62041664123535,-26.271934509277344,-95.42508697509766,-0.005233835894614458,9.995735168457031,0.008738011121749878,9.97454833984375
-39.93460464477539,16.90106201171875,-15.29995059967041,-66.62222290039062,-0.012212264351546764,10.680039405822754,-0.0052428292110562325,10.62623119354248
-44.87673568725586,16.09031105041504,-12.258676528930664,-71.36814880371094,-0.026169119402766228,11.322447776794434,-0.012233248911798,11.24324893951416
-52.586151123046875,17.220685958862305,-10.402718544006348,-79.86250305175781,-0.040125977247953415,12.048648834228516,-0.0052428292110562325,11.964259147644043
-57.93362808227539,17.60267448425293,-5.786220073699951,-80.25994110107422,-0.026169119402766228,12.78881549835205,-0.0052428292110562325,12.713000297546387
-64.00605773925781,16.90106201171875,-2.136690378189087,-85.70723724365234,-0.01919069141149521,13.515015602111816,-0.0052428292110562325,13.434009552001953
-62.4002571105957,16.18385887145996,3.992647647857666,-73.4177017211914,-0.005233835894614458,14.115528106689453,-0.0052428292110562325,14.057960510253906
-63.17197799682617,15.240579605102539,14.083440780639648,-59.07861328125,-0.005233835894614458,14.632247924804688,-0.0052428292110562325,14.557121276855469
-61.776641845703125,15.840847969055176,18.512784957885742,-47.61513137817383,-0.012212264351546764,15.176898002624512,-0.019223669543862343,15.056282043457031
-69.93817901611328,15.817461013793945,16.882972717285156,-64.70514678955078,-0.03314754739403725,15.763444900512695,-0.0052428292110562325,15.652502059936523
-78.33356475830078,16.370954513549805,19.44856071472168,-73.93203735351562,-0.026169119402766228,16.336027145385742,0.015728430822491646,16.248722076416016
-75.87808990478516,15.497838020324707,28.221467971801758,-55.992591857910156,-0.012212264351546764,16.78291893005371,0.008738011121749878,16.720151901245117
-77.57743072509766,13.611279487609863,36.64345932006836,-47.37355041503906,-0.012212264351546764,17.146018981933594,-0.0052428292110562325,17.039060592651367
-75.72998046875,14.071226119995117,41.39252853393555,-35.16194534301758,-0.005233835894614458,17.481189727783203,-0.0052428292110562325,17.385698318481445
-78.1542739868164,13.891924858093262,42.772796630859375,-37.16474151611328,-0.012212264351546764,17.81635856628418,-0.012233248911798,17.697673797607422
-81.74005126953125,13.852946281433105,44.823707580566406,-40.126075744628906,-0.012212264351546764,18.137563705444336,-0.0052428292110562325,18.016582489013672
-81.35808563232422,13.8451509475708,48.41865158081055,-33.01887130737305,-0.026169119402766228,18.430835723876953,-0.0052428292110562325,18.314693450927734
-82.4883804321289,12.02095890045166,54.407623291015625,-27.844331741333008,-0.005233835894614458,18.57048988342285,0.0017475909553468227,18.4810791015625
-78.9571762084961,11.179023742675781,60.856685638427734,-11.611546516418457,-0.012212264351546764,18.640317916870117,-0.012233248911798,18.515743255615234
