5-110kVⅠ段母线电压Ua_5,6-110kVⅠ段母线电压Ub_6,7-110kVⅠ段母线电压Uc_7,8-110kVⅠ段母线电压3Uo_8,17-110kV云金线189线路电流Ia_17,18-110kV云金线189线路电流Ib_18,19-110kV云金线189线路电流Ic_19,20-110kV云金线189线路电流3Io_20
31.934293746948242,51.49618911743164,-83.4433364868164,-0.03170304745435715,-0.03536562994122505,0.03530709818005562,-0.03531241789460182,0.0
26.796899795532227,56.03064727783203,-82.68216705322266,-0.4755456745624542,-0.03536562994122505,0.03530709818005562,0.03531241789460182,0.03531987592577934
22.262039184570312,59.64552688598633,-81.73070526123047,-0.44384264945983887,-0.03536562994122505,0.0,0.0,0.03531987592577934
18.234577178955078,62.46767044067383,-80.71581268310547,-0.1268121898174286,-0.03536562994122505,0.03530709818005562,0.03531241789460182,0.03531987592577934
13.097183227539062,65.25810241699219,-78.27371978759766,-0.28532740473747253,-0.03536562994122505,0.0,-0.03531241789460182,0.03531987592577934
7.198693752288818,68.87298583984375,-75.86334228515625,-0.4755456745624542,-0.03536562994122505,0.03530709818005562,0.0,0.03531987592577934
1.9978753328323364,71.98051452636719,-73.89698791503906,-0.28532740473747253,-0.03536562994122505,0.0,0.0,0.03531987592577934
-3.1395184993743896,75.31000518798828,-72.12092590332031,-0.1268121898174286,-0.03536562994122505,0.0,0.0,0.0
-8.879446029663086,78.60779571533203,-69.77397918701172,-0.0634060949087143,-0.0707312598824501,0.0,0.03531241789460182,0.03531987592577934
-15.09505844116211,81.36651611328125,-65.99983978271484,-0.5389517545700073,-0.03536562994122505,0.03530709818005562,0.03531241789460182,0.0
-20.422725677490234,83.55447387695312,-62.76486587524414,-0.7608730792999268,0.0,-0.03530709818005562,0.0,0.03531987592577934
-24.418476104736328,84.15695190429688,-59.43474578857422,-0.5072487592697144,-0.03536562994122505,0.0,0.0,0.0
-29.46073341369629,85.1716537475586,-55.50202941894531,-0.3804365396499634,-0.0707312598824501,-0.03530709818005562,0.03531241789460182,0.0
-34.82011413574219,85.39362335205078,-50.395843505859375,-0.2536243796348572,-0.03536562994122505,0.0,0.03531241789460182,0.03531987592577934
-39.862369537353516,85.04481506347656,-44.90907287597656,-0.44384264945983887,-0.03536562994122505,0.0,0.03531241789460182,0.03531987592577934
-43.73127365112305,84.53746795654297,-40.59577178955078,-0.3804365396499634,-0.03536562994122505,0.0,0.0,0.0
-47.4099006652832,83.36421203613281,-36.060462951660156,0.0634060949087143,-0.03536562994122505,0.03530709818005562,0.03531241789460182,0.0
-52.864418029785156,83.55447387695312,-30.446826934814453,-0.22192132472991943,-0.03536562994122505,-0.03530709818005562,0.03531241789460182,0.03531987592577934
-57.17729187011719,82.85686492919922,-25.30892562866211,-0.5389517545700073,-0.03536562994122505,0.0,0.0,0.0
-60.729068756103516,82.03241729736328,-20.963909149169922,-0.5072487592697144,-0.03536562994122505,-0.03530709818005562,0.0,0.03531987592577934
-63.0440673828125,80.19326782226562,-17.062910079956055,-0.09510913491249084,0.0,-0.03530709818005562,0.03531241789460182,0.03531987592577934
-66.18358612060547,77.71992492675781,-11.57613754272461,0.15851522982120514,-0.03536562994122505,0.0,0.03531241789460182,0.03531987592577934
-69.54508972167969,75.59539031982422,-6.02593469619751,0.03170304745435715,0.0,-0.03530709818005562,0.03531241789460182,0.03531987592577934
-72.4626235961914,73.24889373779297,-0.9514633417129517,0.2536243796348572,-0.03536562994122505,-0.03530709818005562,0.03531241789460182,0.0
-75.60214233398438,71.02922821044922,4.2498698234558105,0.6340609192848206,0.0,0.0,0.03531241789460182,0.03531987592577934
-78.90022277832031,68.08024597167969,10.339235305786133,0.9193883538246155,0.0,-0.03530709818005562,0.03531241789460182,0.03531987592577934
-81.5006332397461,64.78246307373047,16.428600311279297,0.5072487592697144,-0.03536562994122505,-0.03530709818005562,0.0,0.03531987592577934
-83.24480438232422,61.73835372924805,21.407926559448242,0.09510913491249084,0.03536562994122505,-0.03530709818005562,0.03531241789460182,0.03531987592577934
-83.78392028808594,58.06005096435547,25.594364166259766,0.1902182698249817,-0.03536562994122505,0.0,0.0,0.03531987592577934
-84.86213684082031,53.652435302734375,30.985990524291992,0.348733514547348,-0.03536562994122505,-0.07061419636011124,0.03531241789460182,0.03531987592577934
-84.79871368408203,48.35695266723633,36.18732452392578,0.3804365396499634,0.0,-0.03530709818005562,0.03531241789460182,0.03531987592577934
-84.25959777832031,43.410274505615234,40.69091796875,0.1268121898174286,-0.03536562994122505,-0.03530709818005562,0.0,0.03531987592577934
-83.68878173828125,38.84410858154297,44.496768951416016,0.44384264945983887,0.0,-0.03530709818005562,0.0,0.0
-83.05453491210938,33.70717239379883,48.746639251708984,0.8876852989196777,-0.03536562994122505,-0.03530709818005562,0.0,0.03531987592577934
-83.21309661865234,28.443401336669922,54.138267517089844,0.9510913491249084,0.03536562994122505,0.0,0.0,0.03531987592577934
-82.03974151611328,23.84552764892578,57.722110748291016,0.6023578643798828,0.0,0.0,0.03531241789460182,0.03531987592577934
-81.08837127685547,19.691585540771484,61.08395004272461,0.4121395945549011,0.03536562994122505,-0.03530709818005562,0.0,0.0
-79.05878448486328,15.06200122833252,63.68461608886719,0.348733514547348,0.0,-0.07061419636011124,0.0,0.0
-76.58522033691406,9.10062026977539,67.20503234863281,0.348733514547348,0.0,-0.03530709818005562,0.0,-0.03531987592577934
-74.30193328857422,3.8051371574401855,70.40828704833984,0.0,0.0,-0.03530709818005562,0.0,0.03531987592577934
-71.92351531982422,-1.395216941833496,73.26268005371094,-0.0634060949087143,0.0,-0.07061419636011124,0.0,0.0
-69.86221313476562,-6.880956649780273,76.52937316894531,0.1902182698249817,0.03536562994122505,-0.03530709818005562,0.0,0.03531987592577934
-66.81783294677734,-13.096014022827148,79.5423355102539,0.4755456745624542,0.0,-0.07061419636011124,0.0,0.0
-63.55146408081055,-18.835430145263672,82.07957458496094,0.44384264945983887,0.03536562994122505,-0.03530709818005562,-0.03531241789460182,0.03531987592577934
-60.44365692138672,-23.08449935913086,83.4433364868164,0.03170304745435715,0.03536562994122505,-0.07061419636011124,-0.03531241789460182,0.0
-56.51133346557617,-27.523826599121094,84.04592895507812,-0.15851522982120514,0.0,-0.07061419636011124,0.03531241789460182,0.03531987592577934
-51.691062927246094,-33.13640213012695,84.87052917480469,-0.15851522982120514,0.03536562994122505,-0.07061419636011124,0.0,0.03531987592577934
-46.33168029785156,-38.20991897583008,84.61680603027344,-0.1902182698249817,0.03536562994122505,-0.03530709818005562,0.0,0.0
-41.76511001586914,-42.68095779418945,84.64852142333984,-0.4755456745624542,0.03536562994122505,-0.03530709818005562,0.0,0.0
-37.230247497558594,-46.200706481933594,83.60191345214844,-0.4121395945549011,0.03536562994122505,-0.03530709818005562,0.0,0.03531987592577934
-31.966005325317383,-51.14738845825195,83.09446716308594,0.0,0.0,-0.03530709818005562,0.0,0.0
-26.86032485961914,-55.840389251708984,82.52359008789062,0.3170304596424103,0.03536562994122505,-0.07061419636011124,0.0,0.0
-22.325464248657227,-59.64552688598633,81.76242065429688,0.3804365396499634,0.0,-0.03530709818005562,0.0,0.0
-18.139440536499023,-62.657928466796875,80.68409729003906,0.15851522982120514,0.0,-0.03530709818005562,0.0,0.0
-12.811772346496582,-65.5751953125,78.14685821533203,0.28532740473747253,0.03536562994122505,-0.07061419636011124,0.0,0.0
-7.198693752288818,-68.80956268310547,75.73648071289062,0.4121395945549011,0.03536562994122505,-0.03530709818005562,0.0,0.0
-2.2198615074157715,-71.79025268554688,73.92870330810547,0.22192132472991943,0.03536562994122505,-0.03530709818005562,0.0,0.0
2.917532205581665,-75.15145874023438,72.21607208251953,0.03170304745435715,0.0,-0.07061419636011124,0.0,-0.03531987592577934
8.94287109375,-78.76634216308594,69.7105484008789,0.1268121898174286,0.03536562994122505,-0.03530709818005562,-0.03531241789460182,0.0
16.712385177612305,-71.15606689453125,68.56879425048828,-22.85789680480957,0.0707312598824501,-2.0831189155578613,0.03531241789460182,-1.9425932168960571
23.752517700195312,-37.10009002685547,66.63414764404297,-86.48590850830078,-0.03536562994122505,-7.0261125564575195,-0.07062483578920364,-7.0639753341674805
23.815942764282227,-49.720458984375,58.6418571472168,-51.13701248168945,-0.0707312598824501,-10.097829818725586,-0.03531241789460182,-10.101484298706055
28.097105026245117,-49.022850036621094,55.34345245361328,-52.246620178222656,0.0707312598824501,-14.687752723693848,0.03531241789460182,-14.445829391479492
40.17949295043945,-46.834896087646484,56.13633728027344,-75.70687103271484,0.0707312598824501,-19.913204193115234,-0.07062483578920364,-19.779130935668945
37.9913444519043,-30.40938949584961,43.3867301940918,-76.7530746459961,-0.0707312598824501,-24.07944107055664,-0.24718691408634186,-24.37071418762207
43.25558853149414,-31.202125549316406,39.4857292175293,-77.13350677490234,0.17682814598083496,-27.257080078125,0.07062483578920364,-26.913745880126953
48.836952209472656,-44.171302795410156,35.997032165527344,-59.44321060180664,0.03536562994122505,-31.77638816833496,-0.03531241789460182,-31.575969696044922
48.67839050292969,-39.7636833190918,28.226747512817383,-54.6877555847168,0.03536562994122505,-36.013240814208984,0.0,-35.95563507080078
56.76502990722656,-39.953941345214844,27.11670684814453,-65.75211334228516,0.03536562994122505,-39.57925796508789,0.03531241789460182,-39.4169807434082
59.90454864501953,-43.18830871582031,20.488178253173828,-54.307315826416016,0.03536562994122505,-42.61566925048828,0.0,-42.454490661621094
61.52187728881836,-52.003543853759766,14.430527687072754,-34.270992279052734,0.0707312598824501,-46.53475570678711,0.03531241789460182,-46.33967590332031
65.64447784423828,-41.0003547668457,10.497812271118164,-53.95858383178711,0.03536562994122505,-50.13608169555664,-0.03531241789460182,-50.04826354980469
67.071533203125,-40.14419937133789,3.583845376968384,-46.8888053894043,0.10609689354896545,-52.536964416503906,0.03531241789460182,-52.30873489379883
72.0186538696289,-41.60283279418945,0.4440162479877472,-48.91780090332031,0.10609689354896545,-55.64398956298828,0.0,-55.452205657958984
76.26809692382812,-36.02196502685547,-5.645349502563477,-55.575439453125,0.03536562994122505,-58.53916931152344,0.0,-58.41907501220703
75.22159576416016,-33.263240814208984,-14.715967178344727,-43.623390197753906,0.0,-61.04597473144531,0.03531241789460182,-60.8914680480957
77.56830596923828,-31.93144416809082,-19.029268264770508,-43.274658203125,0.03536562994122505,-63.09378433227539,0.10593724995851517,-62.869380950927734
80.99323272705078,-36.1488037109375,-21.122486114501953,-38.36068344116211,0.0707312598824501,-65.24752044677734,0.07062483578920364,-65.02389526367188
82.29344177246094,-34.34136199951172,-27.846160888671875,-32.21029281616211,0.0707312598824501,-67.3659439086914,0.03531241789460182,-67.14308166503906
84.57672119140625,-33.10469436645508,-33.93552780151367,-27.613353729248047,0.10609689354896545,-68.742919921875,0.07062483578920364,-68.52056121826172
