1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,13-220kV青山变线路电流Ia_13,14-220kV青山变线路电流Ib_14,15-220kV青山变线路电流Ic_15,16-220kV青山变线路电流3Io_16
-41.804508209228516,-42.70237350463867,85.1456527709961,1.1436657905578613,-0.28352782130241394,-0.6020392775535583,0.8156468272209167,-0.070815309882164
-36.929439544677734,-47.34117126464844,84.85971069335938,0.9848233461380005,-0.2480868399143219,-0.6020392775535583,0.7801839113235474,-0.070815309882164
-32.11809539794922,-51.91642761230469,84.41492462158203,0.6989068984985352,-0.21264585852622986,-0.6020392775535583,0.7801839113235474,-0.106222964823246
-27.338619232177734,-56.0468635559082,83.62065124511719,0.5082958936691284,-0.14176391065120697,-0.6728674173355103,0.744720995426178,-0.106222964823246
-22.240507125854492,-60.209075927734375,82.69930267333984,0.44475892186164856,-0.07088195532560349,-0.7436956167221069,0.7801839113235474,-0.106222964823246
-16.983081817626953,-64.08533477783203,81.33316040039062,0.5082958936691284,-0.03544097766280174,-0.7436956167221069,0.6737951636314392,-0.106222964823246
-11.884970664978027,-67.23081970214844,79.36337280273438,0.41299042105674744,0.0,-0.7436956167221069,0.6737951636314392,-0.106222964823246
-6.7549967765808105,-70.5033950805664,77.55243682861328,0.4765274226665497,0.07088195532560349,-0.8145237565040588,0.6737951636314392,-0.106222964823246
-1.3701171875,-73.26761627197266,75.04254913330078,0.6036013960838318,0.10632292926311493,-0.8145237565040588,0.6383323073387146,-0.106222964823246
3.9828989505767822,-75.80941772460938,72.34203338623047,0.857749342918396,0.17720487713813782,-0.8499377965927124,0.6028693914413452,-0.106222964823246
9.01728343963623,-77.6204605102539,69.57797241210938,1.6201932430267334,0.21264585852622986,-0.8853518962860107,0.5319435596466064,-0.141630619764328
14.210983276367188,-79.87631225585938,65.95610809326172,0.44475892186164856,0.2480868399143219,-0.8853518962860107,0.5319435596466064,-0.141630619764328
19.46841049194336,-81.8462142944336,62.71548843383789,0.5082958936691284,0.28352782130241394,-0.8853518962860107,0.46101775765419006,-0.1770382672548294
24.534658432006836,-83.46661376953125,58.775917053222656,-0.31768494844436646,0.318968802690506,-0.9207659959793091,0.3546290397644043,-0.212445929646492
29.664630889892578,-84.13384246826172,54.328006744384766,-0.31768494844436646,0.3898507356643677,-0.9207659959793091,0.3191661536693573,-0.141630619764328
34.85832977294922,-84.95993041992188,49.62593460083008,-0.9212863445281982,0.4252917170524597,-0.9207659959793091,0.2837032377719879,-0.1770382672548294
40.02016830444336,-85.75424194335938,45.05094528198242,-1.2707397937774658,0.46073269844055176,-0.9207659959793091,0.3191661536693573,-0.1770382672548294
44.863372802734375,-85.62715148925781,40.41241455078125,-0.6036013960838318,0.4961736798286438,-0.9207659959793091,0.21277743577957153,-0.1770382672548294
49.1649055480957,-85.214111328125,35.932735443115234,-0.19061096012592316,0.5316146612167358,-0.8853518962860107,0.17731451988220215,-0.1770382672548294
53.5301628112793,-84.70574951171875,31.13534927368164,-0.19061096012592316,0.6024966239929199,-0.8499377965927124,0.07092580944299698,-0.212445929646492
57.67237854003906,-83.94320678710938,26.115568161010742,-0.28591644763946533,0.637937605381012,-0.8145237565040588,0.03546290472149849,-0.1770382672548294
61.655277252197266,-82.4816665649414,20.746309280395508,-0.22237946093082428,0.6024966239929199,-0.8145237565040588,0.03546290472149849,-0.1770382672548294
64.84159851074219,-80.79772186279297,15.853611946105957,-0.22237946093082428,0.673378586769104,-0.7791096568107605,-0.03546290472149849,-0.1770382672548294
68.1872329711914,-78.98667907714844,10.484352111816406,-0.5082958936691284,0.7442604899406433,-0.7791096568107605,-0.07092580944299698,-0.1770382672548294
71.08677673339844,-76.66728210449219,5.273947238922119,-0.5082958936691284,0.7442604899406433,-0.7436956167221069,-0.14185161888599396,-0.1770382672548294
74.1775131225586,-74.37965393066406,0.06354153156280518,-0.41299042105674744,0.7442604899406433,-0.7082815170288086,-0.21277743577957153,-0.141630619764328
76.4397964477539,-71.36125946044922,-5.14686393737793,-0.1270739734172821,0.7442604899406433,-0.6728674173355103,-0.24824033677577972,-0.141630619764328
78.70207977294922,-68.3746337890625,-10.29372787475586,0.0,0.7797014713287354,-0.6374533772468567,-0.3191661536693573,-0.106222964823246
80.45455932617188,-65.13382720947266,-15.249967575073242,0.031768493354320526,0.7797014713287354,-0.5666252374649048,-0.3546290397644043,-0.106222964823246
82.36634826660156,-61.797706604003906,-20.71453857421875,-0.31768494844436646,0.7797014713287354,-0.5666252374649048,-0.3900919556617737,-0.106222964823246
83.2585220336914,-57.34954071044922,-25.98848533630371,-0.2541479468345642,0.7797014713287354,-0.46038299798965454,-0.42555487155914307,-0.141630619764328
83.92765045166016,-53.15555953979492,-30.84941291809082,-0.31768494844436646,0.7797014713287354,-0.38955482840538025,-0.46101775765419006,-0.141630619764328
84.37373352050781,-48.739166259765625,-35.86919403076172,-0.5082958936691284,0.7797014713287354,-0.38955482840538025,-0.49648067355155945,-0.035407654941082
84.59677124023438,-44.00505065917969,-40.793663024902344,-0.41299042105674744,0.8151424527168274,-0.3541407585144043,-0.6028693914413452,-0.070815309882164
84.56491088867188,-39.08029556274414,-45.84521484375,-0.667138397693634,0.7797014713287354,-0.24789853394031525,-0.6028693914413452,-0.070815309882164
84.15068817138672,-34.06022644042969,-50.293121337890625,-0.41299042105674744,0.7442604899406433,-0.17707037925720215,-0.6383323073387146,-0.035407654941082
