1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,5-220kV甘北线路电流Ia_5,6-220kV甘北线路电流Ib_6,7-220kV甘北线路电流Ic_7,8-220kV甘北线路电流3Io_8
72.4819107055664,2.123868703842163,-74.78003692626953,-0.34880563616752625,-0.4936627149581909,-0.07058954238891602,0.459031343460083,0.0
69.62078094482422,7.195794105529785,-77.15853881835938,-0.6341920495033264,-0.42313945293426514,-0.07058954238891602,0.459031343460083,0.0
66.31459045410156,12.362818717956543,-79.02962493896484,-0.6341920495033264,-0.42313945293426514,-0.07058954238891602,0.4943414628505707,0.03531421348452568
62.53154373168945,17.434743881225586,-80.39329528808594,-0.7293208837509155,-0.38787785172462463,-0.14117908477783203,0.4943414628505707,0.0
58.68491744995117,22.443269729614258,-81.75697326660156,-1.0464168787002563,-0.35261622071266174,-0.14117908477783203,0.4943414628505707,0.0
54.80649948120117,27.64199447631836,-83.05722045898438,-0.982997715473175,-0.35261622071266174,-0.21176862716674805,0.4943414628505707,0.0
50.54659652709961,32.96751403808594,-83.9451904296875,-0.6659016609191895,-0.35261622071266174,-0.17647385597229004,0.4943414628505707,0.0
45.80984115600586,38.13454055786133,-84.19889831542969,-0.44393444061279297,-0.31735458970069885,-0.21176862716674805,0.4943414628505707,0.0
40.97771072387695,43.016265869140625,-84.26232147216797,-0.3805152475833893,-0.28209298849105835,-0.24706339836120605,0.4943414628505707,0.0
36.36811828613281,47.67609786987305,-84.16718292236328,-0.2536768317222595,-0.24683135747909546,-0.28235816955566406,0.4943414628505707,0.03531421348452568
31.63136100769043,52.27253341674805,-84.0720443725586,-0.28538644313812256,-0.21156972646713257,-0.31765294075012207,0.4943414628505707,0.0
26.735652923583984,56.55196762084961,-83.43777465820312,-0.1585480123758316,-0.17630811035633087,-0.3529477119445801,0.4943414628505707,0.0
21.776363372802734,60.451011657714844,-82.32781219482422,-0.12683841586112976,-0.14104649424552917,-0.3529477119445801,0.459031343460083,0.0
