220kVIII母_1,220kVIII母_2,220kVIII母_3,220kVIII母_4,220kV龙嵩I回_13,220kV龙嵩I回_14,220kV龙嵩I回_15,220kV龙嵩I回_16
-37.030635833740234,-47.079654693603516,84.2177734375,0.24314799904823303,-0.031077999621629715,-0.011238999664783478,0.04462800174951553,3.000000106112566e-06
-32.401119232177734,-51.87300491333008,84.2177734375,-0.015704000368714333,-0.024173999205231667,-0.015558999963104725,0.04119599983096123,-0.0017350000562146306
-26.874874114990234,-56.234031677246094,83.22398376464844,0.07842399924993515,-0.020721999928355217,-0.019879000261425972,0.04205400124192238,0.0008720000041648746
-21.851015090942383,-60.01683044433594,81.8413314819336,0.03920400142669678,-0.017270000651478767,-0.022470999509096146,0.04377000033855438,0.0008720000041648746
-16.897380828857422,-63.832054138183594,80.70172119140625,-1.5999999959603883e-05,-0.018996000289916992,-0.028519000858068466,0.049775999039411545,-0.0008660000166855752
-11.425154685974121,-67.48516082763672,78.90319061279297,-0.007860000245273113,-0.018132999539375305,-0.03283900022506714,0.04462800174951553,0.0008720000041648746
-6.3418731689453125,-70.73296356201172,76.91561889648438,-0.18827199935913086,-0.012091999873518944,-0.03283900022506714,0.050634000450372696,-0.004342000000178814
-0.6913809776306152,-73.43496704101562,74.11250305175781,-0.04707999899983406,-0.011229000054299831,-0.03715899959206581,0.04462800174951553,-0.0052109998650848866
3.792279005050659,-75.23989868164062,71.25537109375,-0.298088014125824,-0.010366000235080719,-0.039751000702381134,0.04462800174951553,0.004348000045865774
9.680459022521973,-78.02836608886719,68.23621368408203,-0.10983200371265411,-0.006914000026881695,-0.038022998720407486,0.045485999435186386,-0.0017350000562146306
14.661103248596191,-79.82249450683594,64.96320343017578,-0.298088014125824,-0.0034620000515133142,-0.039751000702381134,0.04377000033855438,-0.0017350000562146306
20.009082794189453,-81.50853729248047,61.285125732421875,-0.298088014125824,0.003441999899223447,-0.039751000702381134,0.04462800174951553,-0.004342000000178814
24.914098739624023,-82.96762084960938,57.9419059753418,-0.2824000120162964,0.0025790000800043344,-0.04493499919772148,0.040337998420000076,-0.0008660000166855752
29.894742965698242,-83.41615295410156,53.2862434387207,-0.3137759864330292,0.007757000159472227,-0.044071000069379807,0.035190001130104065,0.001740999985486269
35.08066177368164,-84.22135162353516,48.9654426574707,-0.2510240077972412,0.008620000444352627,-0.04666300117969513,0.03604799881577492,-0.0008660000166855752
39.57512664794922,-84.16190338134766,44.34758758544922,-0.298088014125824,0.010346000082790852,-0.045798998326063156,0.03690600022673607,0.001740999985486269
44.50175094604492,-84.25376892089844,39.61091232299805,-0.1255200058221817,0.0155239999294281,-0.053575001657009125,0.0274679996073246,-0.0060800001956522465
48.612674713134766,-83.68635559082031,34.80402374267578,-0.4079039990901947,0.021564999595284462,-0.0544390007853508,0.03261600062251091,-0.0060800001956522465
53.96605682373047,-83.90791320800781,29.77569007873535,-0.2824000120162964,0.02242800034582615,-0.045798998326063156,0.0274679996073246,-0.0017350000562146306
57.363914489746094,-82.66499328613281,25.060617446899414,-0.4000599980354309,0.023290999233722687,-0.05271099880337715,0.02317800000309944,-0.0034729999024420977
61.54505920410156,-81.55177307128906,19.843252182006836,-0.1333640068769455,0.023290999233722687,-0.055302999913692474,0.02232000045478344,-0.0034729999024420977
64.79166412353516,-79.81168365478516,14.944544792175293,-0.07061199843883514,0.030194999650120735,-0.055302999913692474,0.020603999495506287,-0.006949000060558319
69.08084869384766,-55.7909049987793,10.062041282653809,40.76525115966797,0.03451000154018402,-0.5970309972763062,1.2000000424450263e-05,-0.5144450068473816
70.80409240722656,-52.76466369628906,2.959726095199585,37.094261169433594,0.0258799996227026,-0.9184389710426331,-0.02744399942457676,-0.8950669765472412
75.8117446899414,-47.679500579833984,1.2746139764785767,51.15070724487305,0.027605999261140823,-1.2510789632797241,-0.04803600162267685,-1.2374529838562012
76.2601089477539,-42.38357925415039,-6.0545430183410645,48.56218719482422,0.06730400025844574,-1.6001349687576294,-0.024011999368667603,-1.5389959812164307
78.74502563476562,-53.1429443359375,-10.342937469482422,27.046096801757812,0.052632998675107956,-1.876615047454834,-0.050609998404979706,-1.8544429540634155
81.46763610839844,-39.24385452270508,-15.79794692993164,46.29527282714844,0.05694799870252609,-2.173830986022949,-0.0737759992480278,-2.172497034072876
81.90519714355469,-50.87326431274414,-22.54379653930664,15.076151847839355,0.062125999480485916,-2.4217989444732666,-0.0754920020699501,-2.4114720821380615
84.02818298339844,-39.627540588378906,-26.2974910736084,31.650524139404297,0.052632998675107956,-2.6602630615234375,-0.1003739982843399,-2.6808619499206543
81.04087829589844,-35.50969314575195,-35.10111999511719,18.26081657409668,0.06040000170469284,-2.872807025909424,-0.10981199890375137,-2.911147117614746
83.39614868164062,-34.920654296875,-37.412750244140625,19.3354434967041,0.06040000170469284,-3.0784389972686768,-0.10552199929952621,-3.099720001220703
82.98019409179688,-24.085636138916016,-43.96956253051758,26.222475051879883,0.05781099945306778,-3.217542886734009,-0.12611399590969086,-3.277864933013916
85.49752807617188,-30.840635299682617,-45.163185119628906,16.51160430908203,0.06730400025844574,-3.360102891921997,-0.12439800053834915,-3.4203810691833496
82.899169921875,-16.141756057739258,-51.65518569946289,26.324447631835938,0.046592000871896744,-3.443047046661377,-0.14413200318813324,-3.5394339561462402
81.92140197753906,-25.523099899291992,-56.81854248046875,-0.8079479932785034,0.06126299872994423,-3.532038927078247,-0.13555200397968292,-3.6072158813476562
79.33384704589844,-11.164671897888184,-60.804481506347656,12.93474006652832,0.06040000170469284,-3.581286907196045,-0.12782999873161316,-3.668045997619629
80.00909423828125,-15.704031944274902,-64.83902740478516,-0.9569839835166931,0.06040000170469284,-3.619302988052368,-0.14155800640583038,-3.711496114730835
76.61123657226562,-8.008735656738281,-67.62594604492188,1.5766279697418213,0.046592000871896744,-3.6106629371643066,-0.14927999675273895,-3.7236618995666504
74.60709381103516,-2.955996036529541,-72.99993896484375,-2.3924360275268555,0.04831799864768982,-3.5933830738067627,-0.13898399472236633,-3.696722984313965
74.3045883178711,-5.506683826446533,-72.9891357421875,-7.5302557945251465,0.05177000164985657,-3.5545029640197754,-0.14413200318813324,-3.6480588912963867
69.50220489501953,5.025712013244629,-77.45036315917969,-4.965268135070801,0.03537299856543541,-3.4853830337524414,-0.14069999754428864,-3.5985260009765625
69.29692840576172,1.8373520374298096,-77.89324188232422,-11.78170394897461,0.03882500156760216,-3.390342950820923,-0.13640999794006348,-3.5020670890808105
