220kV II段母线电压_A相_5,220kV II段母线电压_B相_6,220kV II段母线电压_C相_7,220kV II段母线电压_3U0_8,220kV玉秀II回_A相_13,220kV玉秀II回_B相_14,220kV玉秀II回_C相_15,220kV玉秀II回_3I0_16
31.855995178222656,51.343379974365234,-84.07670593261719,-1.5270329713821411,-0.3567271828651428,-0.48645588755607605,1.064023494720459,0.15607288479804993
11.2347412109375,67.25464630126953,-79.12979888916016,-1.0284099578857422,-0.11890906095504761,-0.559883177280426,1.0089877843856812,0.23869970440864563
-10.871325492858887,78.81986999511719,-68.48927307128906,-0.7790984511375427,0.14634960889816284,-0.6057752370834351,0.8897438049316406,0.31214576959609985
-32.26094436645508,84.23426055908203,-52.23810958862305,-0.26489347219467163,0.402461439371109,-0.6333104968070984,0.7246366739273071,0.3764110803604126
-52.17613220214844,84.1927719116211,-31.963045120239258,0.15581969916820526,0.594545304775238,-0.6057752370834351,0.5228391289710999,0.40395334362983704
-68.00029754638672,79.18290710449219,-11.07609748840332,0.21814757585525513,0.7500417232513428,-0.5048127174377441,0.23848803341388702,0.40395334362983704
-79.24542236328125,68.80013275146484,10.879050254821777,0.6076967716217041,0.914685070514679,-0.3763149380683899,-0.01834523305296898,0.34886881709098816
-84.79010772705078,52.93035888671875,32.18083190917969,0.5142049789428711,0.9970067143440247,-0.26617398858070374,-0.31186896562576294,0.26624199748039246
-84.02174377441406,32.5693359375,52.03069305419922,0.9972460269927979,0.9970067143440247,-0.1193193718791008,-0.5503569841384888,0.18361516296863556
-79.20388793945312,11.96975040435791,67.72183227539062,1.0284099578857422,0.9329787492752075,0.04589206725358963,-0.7338092923164368,0.0826268196105957
-68.22872924804688,-10.310166358947754,78.87052154541016,0.8725903034210205,0.8232165575027466,0.2202819138765335,-0.880571186542511,0.04590379074215889
-52.155364990234375,-31.677310943603516,84.57450866699219,1.5737788677215576,0.6494264006614685,0.4130285978317261,-0.9539521336555481,-0.04590379074215889
-31.565261840820312,-51.59231948852539,84.06633758544922,1.7295985221862793,0.46648937463760376,0.5507047772407532,-0.9998152256011963,-0.10098833590745926
-10.829792022705078,-67.34799194335938,78.72533416748047,1.2309755086898804,0.21952441334724426,0.6241320967674255,-0.9447795152664185,-0.22033819556236267
11.141291618347168,-79.0273208618164,68.21963500976562,0.7635164856910706,-0.04573425278067589,0.6883809566497803,-0.8255354762077332,-0.2570612132549286
32.33362579345703,-84.48320007324219,52.092918395996094,0.015581969171762466,-0.31099292635917664,0.6792025566101074,-0.6420831680297852,-0.3396880626678467
52.51877975463867,-84.36910247802734,31.776369094848633,0.0934918150305748,-0.5122236609458923,0.6792025566101074,-0.4402855932712555,-0.3764110803604126
