1-220kV母线Ⅰ电压Ua_1,2-220kV母线Ⅰ电压Ub_2,3-220kV母线Ⅰ电压Uc_3,4-220kV母线Ⅰ电压3Uo_4,41-220kV瑞达Ⅰ线路电流Ia_41,42-220kV瑞达Ⅰ线路电流Ib_42,43-220kV瑞达Ⅰ线路电流Ic_43,44-220kV瑞达Ⅰ线路电流3Io_44
74.6701889038086,-0.6662926077842712,-73.82245635986328,0.22208143770694733,0.11367565393447876,0.03560037165880203,-0.1566281020641327,0.0
71.741943359375,4.790961265563965,-76.39212036132812,0.19035550951957703,0.11367565393447876,0.04984051734209061,-0.14950864017009735,0.007106075529009104
68.55907440185547,10.184758186340332,-78.64454650878906,0.09517775475978851,0.09946619719266891,0.05696059390902519,-0.1566281020641327,0.007106075529009104
65.12156677246094,15.356457710266113,-80.57972717285156,-0.28553327918052673,0.09236147254705429,0.07120074331760406,-0.1566281020641327,0.0
61.49309539794922,20.4012451171875,-82.16594696044922,-0.539340615272522,0.08525674045085907,0.08544088900089264,-0.16374756395816803,0.007106075529009104
57.60999298095703,25.31911849975586,-83.40319061279297,-0.8248739242553711,0.07104728370904922,0.09256096184253693,-0.1566281020641327,0.007106075529009104
53.663230895996094,30.078351974487305,-84.35491943359375,-1.2690367698669434,0.0639425590634346,0.09968103468418121,-0.16374756395816803,0.0
49.11172103881836,34.36166000366211,-85.08457946777344,-2.8236067295074463,0.05683782696723938,0.11392118781805038,-0.16374756395816803,0.007106075529009104
36.53937530517578,2.9189960956573486,-93.39634704589844,-97.0495834350586,0.03552364185452461,0.655046820640564,-0.17086702585220337,0.5329556465148926
31.733238220214844,12.65955924987793,-92.82530975341797,-83.05845642089844,0.021314185112714767,0.754727840423584,-0.14950864017009735,0.6324406862258911
27.309045791625977,1.6181391477584839,-93.77703857421875,-112.151123046875,0.021314185112714767,0.8971293568611145,-0.13526973128318787,0.7745621800422668
25.717609405517578,11.295246124267578,-86.00458526611328,-85.24754333496094,0.042628370225429535,0.9327297210693359,-0.1423891931772232,0.831410825252533
26.95892906188965,21.099266052246094,-83.0542221069336,-60.786861419677734,-0.0071047283709049225,0.9683300852775574,-0.12815026938915253,0.838516891002655
25.526636123657227,21.860742568969727,-81.34111022949219,-58.18533706665039,-0.014209456741809845,1.110731601715088,-0.12103080749511719,0.9735323190689087
18.078716278076172,33.82228088378906,-72.585205078125,-35.0888671875,-0.042628370225429535,1.4453750848770142,-0.14950864017009735,1.243563175201416
16.64642333984375,21.44827651977539,-72.0776138305664,-58.883304595947266,-0.05683782696723938,1.794258713722229,-0.14950864017009735,1.5917608737945557
15.150472640991211,24.52591323852539,-64.01964569091797,-40.86298370361328,-0.11367565393447876,1.98650062084198,-0.1566281020641327,1.7338824272155762
-2.769098997116089,31.633033752441406,-73.15624237060547,-76.55464172363281,-0.1278851181268692,2.221463203430176,-0.1566281020641327,1.9470646381378174
-7.607065200805664,23.256784439086914,-71.22106170654297,-95.05084991455078,-0.14209456741809845,2.442185401916504,-0.1566281020641327,2.1389286518096924
-13.813666343688965,21.226179122924805,-65.57413482666016,-99.8731918334961,-0.13498984277248383,2.620187282562256,-0.1423891931772232,2.3378987312316895
-25.335664749145508,28.84095001220703,-69.12725830078125,-112.05594635009766,-0.1563040316104889,2.848029613494873,-0.17086702585220337,2.5155506134033203
-29.88717269897461,23.859621047973633,-61.64031982421875,-113.54706573486328,-0.1563040316104889,3.0972323417663574,-0.13526973128318787,2.8211119174957275
-37.39875030517578,25.065292358398438,-59.48306655883789,-117.63970947265625,-0.1278851181268692,3.3179545402526855,-0.12815026938915253,3.055612325668335
-34.979766845703125,31.22056770324707,-46.60300064086914,-72.68408203125,-0.13498984277248383,3.581397294998169,-0.12815026938915253,3.3185372352600098
-36.79400634765625,31.379207611083984,-41.685733795166016,-53.648529052734375,-0.17051348090171814,3.9231607913970947,-0.14950864017009735,3.616992235183716
-43.54169464111328,29.221689224243164,-43.5257453918457,-59.8033561706543,-0.18472294509410858,4.2649245262146,-0.13526973128318787,3.9509778022766113
-42.36403274536133,19.576311111450195,-32.77120590209961,-29.029216766357422,-0.22735130786895752,4.492766857147217,-0.12103080749511719,4.135735988616943
-46.34262466430664,24.494184494018555,-30.931196212768555,-8.692901611328125,-0.24866549670696259,4.699248790740967,-0.1423891931772232,4.306281566619873
-43.44620895385742,19.03693199157715,-23.000120162963867,2.284266233444214,-0.2557702362537384,4.863010406494141,-0.12815026938915253,4.476827621459961
-53.47225570678711,22.653947830200195,-22.365633010864258,-10.342649459838867,-0.2841891348361969,5.019652366638184,-0.12103080749511719,4.604736804962158
-52.358253479003906,23.859621047973633,-14.46628189086914,10.025390625,-0.29839858412742615,5.1976542472839355,-0.11391135305166245,4.768176555633545
-59.51971435546875,26.588247299194336,-12.404202461242676,3.4898509979248047,-0.33392223715782166,5.425496578216553,-0.11391135305166245,4.967146396636963
-62.76624298095703,27.984289169311523,-6.059341907501221,3.331221580505371,-0.3410269618034363,5.696059226989746,-0.08543351292610168,5.258495807647705
-64.19853973388672,24.33554458618164,0.5393131375312805,3.6167547702789307,-0.3765506148338318,5.938141822814941,-0.1067918911576271,5.45035982131958
