220kV I母电压_A相_1,220kV I母电压_B相_2,220kV I母电压_C相_3,220kV I母电压_3U0_4,220kV凤华Ⅱ回线_A相_9,220kV凤华Ⅱ回线_B相_10,220kV凤华Ⅱ回线_C相_11,220kV凤华Ⅱ回线_3I0_12
77.81612396240234,-73.94281005859375,-3.897554636001587,0.0,-0.05123894661664963,0.0513247586786747,0.013276772573590279,0.009496794082224369
84.84089660644531,-59.665489196777344,-24.830020904541016,0.6067962646484375,-0.05123894661664963,0.04942384362220764,0.030346909537911415,0.005698076914995909
86.04305267333984,-39.53799819946289,-46.14704513549805,0.6379140615463257,-0.04934120550751686,0.0342165045440197,0.03793363645672798,-0.0018993589328601956
82.43658447265625,-17.321903228759766,-65.11514282226562,0.0,-0.04175025224685669,0.02091008611023426,0.049313727766275406,0.005698076914995909
73.83332824707031,3.7407829761505127,-77.67047119140625,-0.015558878891170025,-0.036057036370038986,0.0,0.05690045282244682,0.005698076914995909
58.83250045776367,25.406150817871094,-84.54055786132812,-0.2956187129020691,-0.026568342000246048,-0.007603668142110109,0.06069381907582283,0.009496794082224369
39.0753173828125,46.62470245361328,-86.07878875732422,-0.3889719843864441,-0.015181909315288067,-0.019009169191122055,0.05879713594913483,0.0037987178657203913
16.80928611755371,65.16236114501953,-82.07730102539062,0.1555887907743454,0.0,-0.0342165045440197,0.049313727766275406,0.0075974357314407825
-4.6622772216796875,77.99532318115234,-73.37796020507812,0.1244710311293602,0.01707964763045311,-0.03801833838224411,0.043623682111501694,0.005698076914995909
-24.92123031616211,84.4066162109375,-59.097320556640625,0.8557383418083191,0.020875126123428345,-0.04752292484045029,0.0455203615128994,0.0075974357314407825
-46.38233947753906,86.20426940917969,-39.557579040527344,0.6223551630973816,0.036057036370038986,-0.043721091002225876,0.03224359080195427,0.0018993589328601956
-65.7422866821289,82.72325897216797,-17.034912109375,0.093353271484375,0.05123894661664963,-0.04562200978398323,0.017070136964321136,0.005698076914995909
-78.0983657836914,73.77655792236328,4.24053955078125,0.015558878891170025,0.0588298998773098,-0.039919257164001465,-0.003793363692238927,0.0
-84.8827133178711,59.707054138183594,24.809234619140625,-0.4356486201286316,0.06072763726115227,-0.030414672568440437,-0.009483409114181995,0.0075974357314407825
-85.91761779785156,39.42369842529297,46.209407806396484,-0.4356486201286316,0.06642085313796997,-0.015207336284220219,-0.0227601807564497,-0.0037987178657203913
-82.63520050048828,17.467378616333008,65.18789672851562,0.1711476743221283,0.06072763726115227,-0.0038018340710550547,-0.03414027392864227,0.005698076914995909
-73.79151153564453,-3.6888277530670166,77.56653594970703,0.18670654296875,0.04744346812367439,0.01710825227200985,-0.0455203615128994,0.005698076914995909
-58.72796630859375,-25.541234970092773,84.46780395507812,0.4512074887752533,0.03985251113772392,0.019009169191122055,-0.05121040716767311,-0.0037987178657203913
-39.148494720458984,-46.60392379760742,85.96446228027344,0.5445607900619507,0.028466081246733665,0.036117423325777054,-0.0474170446395874,0.0
-16.767471313476562,-65.24549102783203,81.94218444824219,0.0466766357421875,0.015181909315288067,0.0513247586786747,-0.043623682111501694,0.0037987178657203913
4.672730445861816,-78.16158294677734,73.25324249267578,0.093353271484375,-0.0037954773288220167,0.06273026019334793,-0.03793363645672798,0.0018993589328601956
24.952590942382812,-84.60404205322266,59.055747985839844,-0.7001495361328125,-0.011386431753635406,0.06463117897510529,-0.039830319583415985,0.0037987178657203913
46.507781982421875,-86.3601303100586,39.44325256347656,-0.4356486201286316,-0.02467060275375843,0.060829345136880875,-0.020863499492406845,0.0075974357314407825
