通红乙线电压_A相_5,通红乙线电压_B相_6,通红乙线电压_C相_7,通红乙线电压_3U0_8,通红乙线电流_A相_29,通红乙线电流_B相_30,通红乙线电流_C相_31,通红乙线电流_3I0_32
87.11582946777344,-50.474822998046875,-36.56715393066406,0.21817301213741302,-0.007599950768053532,0.005706502124667168,0.0037915667053312063,-0.003785073757171631
86.5645980834961,-30.245410919189453,-55.99345397949219,0.7012704014778137,-0.005699963308870792,0.0019021673360839486,0.0018957833526656032,-0.0018925368785858154
79.54415893554688,-7.844481468200684,-71.8669204711914,0.0,-0.007599950768053532,-0.0019021673360839486,0.005687350407242775,0.0
67.40660095214844,14.857759475708008,-82.92017364501953,-0.7480217814445496,-0.005699963308870792,-0.0019021673360839486,0.01137470081448555,0.0
50.58875274658203,36.28202438354492,-87.7923355102539,-1.1687840223312378,-0.013299914076924324,-0.0019021673360839486,0.0132704833522439,-0.003785073757171631
30.28668785095215,56.28285598754883,-87.25213623046875,-0.7791893482208252,-0.007599950768053532,-0.0038043346721678972,0.009478917345404625,-0.0018925368785858154
7.717280864715576,72.07571411132812,-80.1776351928711,-0.14025408029556274,-0.005699963308870792,-0.0038043346721678972,0.0132704833522439,0.0
-15.143343925476074,82.95409393310547,-67.81544494628906,0.4986811876296997,-0.009499938227236271,-0.0076086693443357944,0.015166266821324825,0.0
-36.74549102783203,87.46337127685547,-50.8615837097168,0.2805081605911255,-0.007599950768053532,-0.009510836564004421,0.0132704833522439,0.0
-56.413116455078125,86.61138153076172,-30.427610397338867,0.14025408029556274,-0.007599950768053532,-0.009510836564004421,0.0132704833522439,0.0
-71.97248840332031,79.49420928955078,-7.760131359100342,0.14025408029556274,-0.003799975384026766,-0.0076086693443357944,0.007583133410662413,0.0018925368785858154
-82.92436981201172,67.07810974121094,14.99045467376709,-0.8882758617401123,0.003799975384026766,-0.0076086693443357944,0.005687350407242775,-0.0018925368785858154
-87.52145385742188,50.256629943847656,36.608707427978516,-0.561016321182251,0.001899987692013383,-0.0076086693443357944,0.005687350407242775,0.0
-86.9598159790039,30.037609100341797,56.23238754272461,-0.7480217814445496,0.007599950768053532,-0.005706502124667168,0.005687350407242775,-0.0018925368785858154
-79.7625732421875,7.667850494384766,71.87731170654297,0.0935027226805687,0.005699963308870792,-0.005706502124667168,-0.0037915667053312063,-0.0018925368785858154
-67.40660095214844,-15.117509841918945,82.75395965576172,0.6856866478919983,0.005699963308870792,-0.0076086693443357944,0.0,0.0018925368785858154
-50.42234420776367,-36.54177474975586,87.42874145507812,0.9661948084831238,0.009499938227236271,-0.0038043346721678972,-0.007583133410662413,-0.0018925368785858154
-30.026670455932617,-56.376365661621094,86.691162109375,0.6545190811157227,0.005699963308870792,-0.005706502124667168,-0.0037915667053312063,-0.0018925368785858154
-7.550870418548584,-72.28351593017578,79.8659896850586,0.2025892287492752,0.005699963308870792,0.0,-0.005687350407242775,0.0
15.122542381286621,-83.25540161132812,67.67000579833984,-0.5921838879585266,0.005699963308870792,-0.0019021673360839486,-0.005687350407242775,-0.0018925368785858154
36.766292572021484,-87.75428771972656,50.695369720458984,-0.3895946741104126,0.0,0.005706502124667168,-0.005687350407242775,-0.005677610635757446
56.475521087646484,-86.82957458496094,30.251008987426758,-0.1870054453611374,0.0,0.0038043346721678972,-0.005687350407242775,-0.0018925368785858154
72.0348892211914,-79.67083740234375,7.510809898376465,-0.2025892287492752,0.0,0.005706502124667168,-0.0037915667053312063,-0.0018925368785858154
82.8931655883789,-67.05732727050781,-15.44754409790039,0.7168542146682739,0.001899987692013383,0.0,-0.0037915667053312063,0.0
87.16783142089844,-50.21506881713867,-36.84764099121094,0.23375681042671204,-0.007599950768053532,0.005706502124667168,0.0037915667053312063,-0.0018925368785858154
86.45018768310547,-29.996049880981445,-56.28432846069336,0.45192983746528625,-0.005699963308870792,0.0019021673360839486,0.0037915667053312063,-0.003785073757171631
79.49215698242188,-7.48082971572876,-71.96041870117188,0.34284332394599915,-0.007599950768053532,0.005706502124667168,0.01137470081448555,-0.0018925368785858154
67.28179168701172,15.262970924377441,-82.94094848632812,-0.3116757273674011,-0.007599950768053532,0.0038043346721678972,0.005687350407242775,0.0018925368785858154
50.3287353515625,36.562557220458984,-87.84427642822266,-1.2622867822647095,-0.013299914076924324,-0.005706502124667168,0.015166266821324825,0.0
29.99547004699707,56.5322151184082,-87.18980407714844,-0.6701028347015381,-0.007599950768053532,-0.0019021673360839486,0.01137470081448555,0.0018925368785858154
7.363658905029297,72.28351593017578,-80.0737533569336,-0.26492437720298767,-0.009499938227236271,-0.005706502124667168,0.015166266821324825,-0.0018925368785858154
-15.444962501525879,83.08916473388672,-67.53495788574219,0.6545190811157227,-0.013299914076924324,-0.0038043346721678972,0.01137470081448555,0.0
-37.067909240722656,87.46337127685547,-50.65381622314453,0.03116757422685623,-0.003799975384026766,-0.005706502124667168,0.0132704833522439,0.0
-80.86503601074219,-18.951435089111328,-52.17052459716797,-265.11138916015625,0.032299790531396866,0.8521709442138672,-0.01895783469080925,-0.8686744570732117
-80.24099731445312,67.98204040527344,-15.624147415161133,-46.424102783203125,0.06269959360361099,0.6372260451316833,0.020853618159890175,-0.7191640138626099
-68.46746826171875,71.4003677368164,29.025177001953125,57.940521240234375,0.04939968138933182,0.30815109610557556,0.0227494016289711,-0.38607752323150635
-63.44395446777344,74.66283416748047,58.66326904296875,123.1430892944336,0.009499938227236271,0.05706501752138138,0.009478917345404625,-0.0851641595363617
-87.7814712524414,38.51588439941406,55.0377197265625,11.563170433044434,0.02279985323548317,-0.011413004249334335,0.01137470081448555,-0.03406566381454468
-85.28531646728516,-1.5065560340881348,65.45728302001953,-37.27642059326172,0.001899987692013383,-0.020923839882016182,0.007583133410662413,0.0
-68.42586517333984,-8.478273391723633,84.92513275146484,15.022770881652832,-0.005699963308870792,-0.005706502124667168,-0.017062051221728325,0.022710442543029785
-52.2840576171875,-35.648231506347656,84.63426208496094,-4.721887588500977,0.015199901536107063,-0.04565201699733734,-0.0018957833526656032,0.018925368785858154
-20.4788761138916,-61.903865814208984,96.24848937988281,24.46654510498047,0.015199901536107063,-0.04565201699733734,0.007583133410662413,0.018925368785858154
-9.287778854370117,-75.30702209472656,80.65550231933594,-6.747779846191406,-0.003799975384026766,-0.017119506374001503,-0.020853618159890175,0.03406566381454468
13.323230743408203,-77.58243560791016,64.35610961914062,0.0935027226805687,0.015199901536107063,-0.04565201699733734,-0.0037915667053312063,0.018925368785858154
44.681182861328125,-95.34941101074219,58.226959228515625,13.324137687683105,0.011399926617741585,-0.039945513010025024,-0.005687350407242775,0.0246029794216156
61.33262252807617,-90.985595703125,34.15704345703125,7.869812488555908,-0.003799975384026766,-0.0038043346721678972,-0.024645185098052025,0.03217312693595886
72.67973327636719,-85.61393737792969,7.147216320037842,-9.895705223083496,-0.003799975384026766,-0.02853250876069069,-0.01137470081448555,0.030280590057373047
83.85002899169922,-74.70439910888672,-12.632288932800293,-5.859503746032715,0.001899987692013383,-0.034239012748003006,0.0,0.022710442543029785
88.80073547363281,-45.57072067260742,-36.72298049926758,11.469667434692383,0.001899987692013383,-0.030434677377343178,-0.009478917345404625,0.026495516300201416
89.21675872802734,-29.63239860534668,-55.77529525756836,6.747779846191406,-0.007599950768053532,-0.02282600849866867,-0.0037915667053312063,0.02838805317878723
78.36888122558594,-12.125178337097168,-70.86963653564453,-7.6672234535217285,-0.013299914076924324,-0.015217338688671589,0.0018957833526656032,0.02081790566444397
65.37847137451172,19.439767837524414,-85.15367889404297,-0.21817301213741302,-0.011399926617741585,-0.015217338688671589,-0.005687350407242775,0.02838805317878723
52.991302490234375,37.37297821044922,-86.86776733398438,6.482855319976807,-0.02089986391365528,-0.011413004249334335,-0.0018957833526656032,0.026495516300201416
29.81865882873535,55.89842224121094,-87.2001953125,-2.0882275104522705,-0.017099888995289803,-0.0038043346721678972,-0.005687350407242775,0.022710442543029785
4.451477527618408,77.7486801147461,-84.956298828125,-4.3011250495910645,-0.007599950768053532,-0.02282600849866867,0.005687350407242775,0.0246029794216156
-14.716917037963867,82.10210418701172,-66.40262603759766,2.1505625247955322,-0.017099888995289803,-0.015217338688671589,0.005687350407242775,0.02838805317878723
-35.48701095581055,86.08148956298828,-47.807395935058594,5.329655170440674,-0.017099888995289803,-0.009510836564004421,-0.0018957833526656032,0.0246029794216156
-57.994014739990234,88.15950012207031,-32.006649017333984,-2.6804113388061523,-0.009499938227236271,-0.019021673128008842,0.007583133410662413,0.02081790566444397
-73.69898986816406,77.80062866210938,-6.108376502990723,-2.7894978523254395,-0.013299914076924324,-0.015217338688671589,0.0037915667053312063,0.022710442543029785
-83.7668228149414,68.0651626586914,15.790361404418945,0.7480217814445496,-0.001899987692013383,-0.015217338688671589,-0.005687350407242775,0.02081790566444397
-86.52299499511719,51.222904205322266,37.034629821777344,3.553103446960449,-0.005699963308870792,-0.020923839882016182,0.005687350407242775,0.01703283190727234
-87.17823028564453,28.188182830810547,57.36471939086914,-2.275233030319214,-0.005699963308870792,-0.005706502124667168,-0.0018957833526656032,0.02081790566444397
-80.688232421875,8.0730619430542,70.41254425048828,-3.3816819190979004,-0.001899987692013383,-0.011413004249334335,-0.0132704833522439,0.018925368785858154
