220kVIII母_1,220kVIII母_2,220kVIII母_3,220kVIII母_4,220kV龙嵩I回_13,220kV龙嵩I回_14,220kV龙嵩I回_15,220kV龙嵩I回_16
39.57512664794922,-84.16190338134766,44.34758758544922,-0.298088014125824,0.010346000082790852,-0.045798998326063156,0.03690600022673607,0.001740999985486269
44.50175094604492,-84.25376892089844,39.61091232299805,-0.1255200058221817,0.0155239999294281,-0.053575001657009125,0.0274679996073246,-0.0060800001956522465
48.612674713134766,-83.68635559082031,34.80402374267578,-0.4079039990901947,0.021564999595284462,-0.0544390007853508,0.03261600062251091,-0.0060800001956522465
53.96605682373047,-83.90791320800781,29.77569007873535,-0.2824000120162964,0.02242800034582615,-0.045798998326063156,0.0274679996073246,-0.0017350000562146306
57.363914489746094,-82.66499328613281,25.060617446899414,-0.4000599980354309,0.023290999233722687,-0.05271099880337715,0.02317800000309944,-0.0034729999024420977
61.54505920410156,-81.55177307128906,19.843252182006836,-0.1333640068769455,0.023290999233722687,-0.055302999913692474,0.02232000045478344,-0.0034729999024420977
64.79166412353516,-79.81168365478516,14.944544792175293,-0.07061199843883514,0.030194999650120735,-0.055302999913692474,0.020603999495506287,-0.006949000060558319
69.08084869384766,-55.7909049987793,10.062041282653809,40.76525115966797,0.03451000154018402,-0.5970309972763062,1.2000000424450263e-05,-0.5144450068473816
70.80409240722656,-52.76466369628906,2.959726095199585,37.094261169433594,0.0258799996227026,-0.9184389710426331,-0.02744399942457676,-0.8950669765472412
75.8117446899414,-47.679500579833984,1.2746139764785767,51.15070724487305,0.027605999261140823,-1.2510789632797241,-0.04803600162267685,-1.2374529838562012
76.2601089477539,-42.38357925415039,-6.0545430183410645,48.56218719482422,0.06730400025844574,-1.6001349687576294,-0.024011999368667603,-1.5389959812164307
78.74502563476562,-53.1429443359375,-10.342937469482422,27.046096801757812,0.052632998675107956,-1.876615047454834,-0.050609998404979706,-1.8544429540634155
81.46763610839844,-39.24385452270508,-15.79794692993164,46.29527282714844,0.05694799870252609,-2.173830986022949,-0.0737759992480278,-2.172497034072876
81.90519714355469,-50.87326431274414,-22.54379653930664,15.076151847839355,0.062125999480485916,-2.4217989444732666,-0.0754920020699501,-2.4114720821380615
84.02818298339844,-39.627540588378906,-26.2974910736084,31.650524139404297,0.052632998675107956,-2.6602630615234375,-0.1003739982843399,-2.6808619499206543
81.04087829589844,-35.50969314575195,-35.10111999511719,18.26081657409668,0.06040000170469284,-2.872807025909424,-0.10981199890375137,-2.911147117614746
83.39614868164062,-34.920654296875,-37.412750244140625,19.3354434967041,0.06040000170469284,-3.0784389972686768,-0.10552199929952621,-3.099720001220703
82.98019409179688,-24.085636138916016,-43.96956253051758,26.222475051879883,0.05781099945306778,-3.217542886734009,-0.12611399590969086,-3.277864933013916
85.49752807617188,-30.840635299682617,-45.163185119628906,16.51160430908203,0.06730400025844574,-3.360102891921997,-0.12439800053834915,-3.4203810691833496
82.899169921875,-16.141756057739258,-51.65518569946289,26.324447631835938,0.046592000871896744,-3.443047046661377,-0.14413200318813324,-3.5394339561462402
81.92140197753906,-25.523099899291992,-56.81854248046875,-0.8079479932785034,0.06126299872994423,-3.532038927078247,-0.13555200397968292,-3.6072158813476562
79.33384704589844,-11.164671897888184,-60.804481506347656,12.93474006652832,0.06040000170469284,-3.581286907196045,-0.12782999873161316,-3.668045997619629
80.00909423828125,-15.704031944274902,-64.83902740478516,-0.9569839835166931,0.06040000170469284,-3.619302988052368,-0.14155800640583038,-3.711496114730835
76.61123657226562,-8.008735656738281,-67.62594604492188,1.5766279697418213,0.046592000871896744,-3.6106629371643066,-0.14927999675273895,-3.7236618995666504
74.60709381103516,-2.955996036529541,-72.99993896484375,-2.3924360275268555,0.04831799864768982,-3.5933830738067627,-0.13898399472236633,-3.696722984313965
74.3045883178711,-5.506683826446533,-72.9891357421875,-7.5302557945251465,0.05177000164985657,-3.5545029640197754,-0.14413200318813324,-3.6480588912963867
69.50220489501953,5.025712013244629,-77.45036315917969,-4.965268135070801,0.03537299856543541,-3.4853830337524414,-0.14069999754428864,-3.5985260009765625
69.29692840576172,1.8373520374298096,-77.89324188232422,-11.78170394897461,0.03882500156760216,-3.390342950820923,-0.13640999794006348,-3.5020670890808105
63.02520751953125,14.407055854797363,-81.59832763671875,-7.138055801391602,0.0362359993159771,-3.2624709606170654,-0.13640999794006348,-3.3769309520721436
62.32294845581055,10.14330005645752,-81.44710540771484,-15.797831535339355,0.03537299856543541,-3.115591049194336,-0.12782999873161316,-3.2326769828796387
56.726478576660156,18.924800872802734,-83.66691589355469,-13.836832046508789,0.030194999650120735,-2.9574790000915527,-0.12782999873161316,-3.0675671100616455
54.111907958984375,18.82752799987793,-85.20079803466797,-21.335695266723633,0.03278400003910065,-2.776038885116577,-0.11495999991893768,-2.8798630237579346
48.715309143066406,24.2369327545166,-85.36822509765625,-21.602392196655273,0.03278400003910065,-2.568679094314575,-0.10123199969530106,-2.669564962387085
45.10137176513672,27.835996627807617,-86.18377685546875,-23.077064514160156,0.02242800034582615,-2.3466310501098633,-0.1003739982843399,-2.4505770206451416
41.00125503540039,28.122407913208008,-85.23860168457031,-28.09722328186035,0.02501700073480606,-2.103847026824951,-0.08836200088262558,-2.1907460689544678
35.46420669555664,35.07195281982422,-85.56806182861328,-26.097003936767578,0.010346000082790852,-1.8420549631118774,-0.07635000348091125,-1.9317840337753296
32.417476654052734,34.01817321777344,-84.14220428466797,-30.88184356689453,0.0155239999294281,-1.5664390325546265,-0.07120200246572495,-1.6458829641342163
25.475906372070312,40.632667541503906,-83.4130630493164,-30.183727264404297,0.010346000082790852,-1.282183051109314,-0.060047999024391174,-1.3486850261688232
23.072017669677734,39.6761589050293,-81.59292602539062,-32.68596267700195,0.007757000159472227,-0.9806470274925232,-0.045462001115083694,-1.039320945739746
15.422784805297852,45.512481689453125,-81.26886749267578,-35.33723449707031,0.006893999874591827,-0.6618310213088989,-0.03430800139904022,-0.7082319855690002
12.14917278289795,45.031524658203125,-78.83841705322266,-37.80025100708008,-0.00432500010356307,-0.33955898880958557,-0.019721999764442444,-0.3762739896774292
5.083356857299805,49.192604064941406,-76.96967315673828,-39.533775329589844,-0.0017359999474138021,-0.0034630000591278076,-0.008568000048398972,-0.03475699946284294
1.1939170360565186,50.430118560791016,-73.4914321899414,-38.09048080444336,-0.007776999846100807,0.31880900263786316,0.008592000231146812,0.3119739890098572
-3.75431489944458,52.38096237182617,-70.41825866699219,-37.9649772644043,-0.006914000026881695,0.65836101770401,0.020603999495506287,0.6613119840621948
-9.572269439697266,55.191043853759766,-67.0102310180664,-37.33745574951172,-0.015544000081717968,1.0048249959945679,0.03604799881577492,1.0080430507659912
-13.386080741882324,55.50447463989258,-63.98566818237305,-38.15323257446289,-0.01640699990093708,1.343513011932373,0.04805999994277954,1.3712849617004395
-20.392475128173828,58.81172561645508,-60.356197357177734,-38.28657913208008,-0.018132999539375305,1.7012089490890503,0.06436199694871902,1.7293130159378052
-23.374378204345703,57.9146614074707,-56.9859733581543,-39.094512939453125,-0.017270000651478767,2.049401044845581,0.08323799818754196,2.1003758907318115
-30.11607551574707,59.6223258972168,-52.26009750366211,-39.79262924194336,-0.020721999928355217,2.407097101211548,0.09353400021791458,2.4653561115264893
-34.054134368896484,59.00086212158203,-48.25255584716797,-40.65546798706055,-0.020721999928355217,2.752696990966797,0.10983599722385406,2.8277289867401123
-39.666812896728516,60.573429107666016,-44.131591796875,-40.553497314453125,-0.030215000733733177,3.1095290184020996,0.12270600348711014,3.1918399333953857
-43.73991775512695,59.21162033081055,-39.016845703125,-41.094730377197266,-0.02935199998319149,3.458585023880005,0.13986599445343018,3.5481300354003906
-48.26679611206055,60.39509582519531,-34.51781463623047,-39.14157485961914,-0.0319410003721714,3.7964088916778564,0.15445199608802795,3.902682065963745
-53.48512649536133,59.81686782836914,-28.73874282836914,-39.16510772705078,-0.037981998175382614,4.134232997894287,0.16732199490070343,4.260709762573242
-56.80195617675781,60.065452575683594,-24.925636291503906,-37.76887512207031,-0.037981998175382614,4.467737197875977,0.1750440001487732,4.595274925231934
-61.79340362548828,58.90899658203125,-18.876516342163086,-37.9649772644043,-0.04229699820280075,4.798648834228516,0.19477799534797668,4.935053825378418
-63.92719268798828,57.579612731933594,-14.45849895477295,-36.2628288269043,-0.03970799967646599,5.102777004241943,0.20421600341796875,5.263535976409912
-68.51889038085938,56.87168884277344,-8.409379005432129,-34.87443923950195,-0.0457490012049675,5.408633232116699,0.21279600262641907,5.565948009490967
-71.39815521240234,55.18023681640625,-3.8293309211730957,-34.937191009521484,-0.050926998257637024,5.698072910308838,0.22566600143909454,5.864883899688721
-74.3098373413086,54.061607360839844,1.2692129611968994,-33.12522888183594,-0.04315999895334244,5.975417137145996,0.23510399460792542,6.158606052398682
-76.72453308105469,51.33258819580078,6.39476203918457,-33.054630279541016,-0.04661199823021889,6.229433059692383,0.24883200228214264,6.417568206787109
-78.6368408203125,50.38688659667969,11.369083404541016,-29.29735565185547,-0.05178999900817871,6.4670329093933105,0.2479739934206009,6.664363861083984
-81.3216323852539,47.776756286621094,17.077939987182617,-28.614927291870117,-0.050064001232385635,6.6908087730407715,0.2565540075302124,6.894649028778076
-81.95906829833984,46.296058654785156,21.398740768432617,-24.78705596923828,-0.0526529997587204,6.897305011749268,0.2651340067386627,7.110160827636719
-84.03343963623047,43.21577835083008,27.080591201782227,-23.986967086791992,-0.06300900131464005,7.088249206542969,0.27028200030326843,7.306554794311523
-83.85517120361328,40.627262115478516,31.450000762939453,-20.402259826660156,-0.06300900131464005,7.2567291259765625,0.27028200030326843,7.4725341796875
-85.04901123046875,37.36865234375,36.721378326416016,-18.990339279174805,-0.060419999063014984,7.393240928649902,0.2762880027294159,7.624608993530273
-85.03280639648438,34.43428039550781,41.18800354003906,-16.276315689086914,-0.06214600056409836,7.5176568031311035,0.28057798743247986,7.751482963562012
-84.96257781982422,30.93789291381836,46.03810119628906,-13.836832046508789,-0.06128299981355667,7.613561153411865,0.278003990650177,7.841858863830566
-84.85453796386719,27.538776397705078,50.76397705078125,-11.169872283935547,-0.060419999063014984,7.681817054748535,0.28400999307632446,7.918331146240234
-83.64989471435547,24.44768714904785,54.766117095947266,-7.412596225738525,-0.060419999063014984,7.731064796447754,0.278003990650177,7.973947048187256
-83.17992401123047,21.005340576171875,58.914085388183594,-5.514348030090332,-0.06128299981355667,7.752665042877197,0.2797200083732605,7.998279094696045
-81.01911926269531,17.930463790893555,62.26810836791992,-1.2315239906311035,-0.0595569983124733,7.7587127685546875,0.27542999386787415,7.997409820556641
-80.31686401367188,13.888272285461426,66.20003509521484,-0.19611600041389465,-0.05783100053668022,7.731064796447754,0.2762880027294159,7.980030059814453
-77.50782012939453,10.624256134033203,68.94374084472656,3.9612040519714355,-0.0595569983124733,7.684409141540527,0.27028200030326843,7.9339728355407715
-75.91423034667969,6.398327827453613,72.17353820800781,4.8789520263671875,-0.05178999900817871,7.617016792297363,0.27028200030326843,7.861845970153809
-72.67303466796875,2.9830000400543213,74.52837371826172,8.753888130187988,-0.0526529997587204,7.520248889923096,0.2659919857978821,7.765387058258057
