220kV I 母电压_A_1,220kV I 母电压_B_2,220kV I 母电压_C_3,220kV I 母电压_N_4,220kV凤华I回电流_A_9,220kV凤华I回电流_B_10,220kV凤华I回电流_C_11,220kV凤华I回电流_N_12
43.17300033569336,-88.13441467285156,44.973628997802734,0.01575399935245514,0.1746000051498413,0.061312999576330185,-0.21787500381469727,0.008735000155866146
54.96659851074219,-86.81929016113281,31.821659088134766,-0.03150799870491028,0.1222200021147728,0.09634900093078613,-0.21787500381469727,0.008735000155866146
65.06487274169922,-83.8628921508789,18.869760513305664,0.11027800291776657,0.09602999687194824,0.11386699974536896,-0.2091600000858307,0.008735000155866146
73.35198211669922,-79.06531524658203,5.791500091552734,0.17329399287700653,0.06983999907970428,0.1489029973745346,-0.18301500380039215,0.017470000311732292
80.14382934570312,-72.6369857788086,-7.413119792938232,0.18904800713062286,0.026189999654889107,0.16642099618911743,-0.18301500380039215,0.008735000155866146
84.81915283203125,-63.841426849365234,-20.78622055053711,0.3150799870491028,0.0,0.20145699381828308,-0.18301500380039215,0.008735000155866146
87.59906768798828,-53.20469665527344,-34.10667037963867,0.4411120116710663,-0.03491999953985214,0.2189749926328659,-0.165584996342659,0.017470000311732292
87.85179138183594,-41.10554885864258,-47.11122131347656,-0.7089300155639648,-0.08730000257492065,0.22773399949073792,-0.13944000005722046,0.008735000155866146
85.6931381225586,-28.196279525756836,-58.673160552978516,-2.1110360622406006,-0.10475999861955643,0.22773399949073792,-0.09586499631404877,0.026204999536275864
82.5867919921875,-14.17178726196289,-67.44464874267578,1.6069079637527466,-0.13095000386238098,0.22773399949073792,-0.06100500002503395,0.026204999536275864
76.78475952148438,-0.9679319858551025,-75.79493713378906,-0.09452400356531143,-0.16586999595165253,0.2102160006761551,-0.04357500001788139,0.034940000623464584
68.45552825927734,11.562579154968262,-82.60784912109375,-4.489890098571777,-0.1746000051498413,0.2189749926328659,0.0,0.05240999907255173
58.925880432128906,22.95682144165039,-87.67278289794922,-9.279106140136719,-0.1746000051498413,0.2715289890766144,0.11329499632120132,0.17470000684261322
