220kV I母_1,220kV I母_2,220kV I母_3,220kV I母_4,文南II回264开关_37,文南II回264开关_38,文南II回264开关_39,文南II回264开关_40
84.60285186767578,-45.14887237548828,-38.79723358154297,0.9665259718894958,0.3720110058784485,-0.04724700003862381,-0.3363359868526459,-0.012896999716758728
84.33295440673828,-40.56596755981445,-43.259727478027344,0.6993539929389954,0.3720110058784485,0.0042929998598992825,-0.38808000087738037,0.004298999905586243
83.96049499511719,-35.55662536621094,-47.997413635253906,0.5264779925346375,0.3378030061721802,0.021472999826073647,-0.40532800555229187,-0.012896999716758728
83.51786041259766,-30.725414276123047,-52.53005599975586,0.2671639919281006,0.320699006319046,0.03865300118923187,-0.40532800555229187,0.004298999905586243
82.8053207397461,-25.89420509338379,-56.59864044189453,0.29073798656463623,0.2864910066127777,0.0901930034160614,-0.42257601022720337,0.004298999905586243
81.3316650390625,-20.480010986328125,-60.445987701416016,0.29073798656463623,0.26938700675964355,0.10737299919128418,-0.4398239850997925,0.004298999905586243
79.94977569580078,-15.368104934692383,-64.22858428955078,0.19644199311733246,0.26938700675964355,0.1589130014181137,-0.42257601022720337,-0.012896999716758728
78.2656021118164,-10.164432525634766,-67.80073547363281,0.24358999729156494,0.2522830069065094,0.1589130014181137,-0.4398239850997925,0.004298999905586243
76.19816589355469,-4.987751007080078,-70.84407806396484,0.5186200141906738,0.2522830069065094,0.22763299942016602,-0.4398239850997925,0.004298999905586243
73.812255859375,0.21052299439907074,-73.75252532958984,0.3221699893474579,0.20097100734710693,0.22763299942016602,-0.4743199944496155,0.004298999905586243
70.9675064086914,5.711084842681885,-76.47210693359375,0.2121579945087433,0.20097100734710693,0.2619929909706116,-0.4743199944496155,0.004298999905586243
68.07957458496094,11.071298599243164,-79.07298278808594,-0.10216200351715088,0.18386699259281158,0.2619929909706116,-0.4743199944496155,-0.012896999716758728
64.99732208251953,16.188602447509766,-81.31771850585938,-0.42434000968933105,0.14965899288654327,0.27917298674583435,-0.4398239850997925,0.004298999905586243
61.06757354736328,21.29511070251465,-82.7044906616211,-0.7936660051345825,0.13255499303340912,0.2963530123233795,-0.4743199944496155,0.004298999905586243
57.073055267333984,26.455598831176758,-84.05888366699219,-1.092270016670227,0.0983470007777214,0.2963530123233795,-0.42257601022720337,0.004298999905586243
52.80863571166992,31.4217586517334,-84.79273986816406,-1.1865659952163696,0.0983470007777214,0.3307130038738251,-0.42257601022720337,0.004298999905586243
48.4146614074707,36.128814697265625,-84.9438247680664,-0.9115359783172607,0.04703500121831894,0.3307130038738251,-0.40532800555229187,0.004298999905586243
43.89653778076172,40.976219177246094,-85.14887237548828,-0.5814999938011169,0.01282699964940548,0.3307130038738251,-0.40532800555229187,0.004298999905586243
39.011348724365234,45.375587463378906,-84.59848022460938,-0.4321979880332947,-0.02138100005686283,0.36507299542427063,-0.37083199620246887,0.004298999905586243
34.169342041015625,50.039459228515625,-84.19378662109375,0.01570799946784973,-0.02138100005686283,0.3822529911994934,-0.38808000087738037,0.004298999905586243
29.24636459350586,54.62776184082031,-83.73512268066406,0.25930601358413696,-0.07269299775362015,0.3994329869747162,-0.3363359868526459,-0.012896999716758728
24.08587646484375,58.4063606262207,-82.35374450683594,0.25144800543785095,-0.0897969976067543,0.3994329869747162,-0.30184000730514526,-0.012896999716758728
18.698673248291016,62.51963806152344,-81.1180648803711,0.2121579945087433,-0.14110900461673737,0.41661301255226135,-0.30184000730514526,-0.012896999716758728
13.47880744934082,66.01214599609375,-79.55322265625,-0.14145199954509735,-0.14110900461673737,0.43379300832748413,-0.28459200263023376,0.004298999905586243
