220kV I母电压_A相_1,220kV I母电压_B相_2,220kV I母电压_C相_3,220kV I母电压_3U0_4,220kV凤华Ⅰ回线_A相_17,220kV凤华Ⅰ回线_B相_18,220kV凤华Ⅰ回线_C相_19,220kV凤华Ⅰ回线_3I0_20
59.072933197021484,-86.34973907470703,27.168554306030273,-0.015558878891170025,-0.032380230724811554,0.04171333834528923,0.007578395307064056,0.0037870004307478666
74.38736724853516,-79.58515930175781,5.103198051452637,-0.015558878891170025,-0.03809439018368721,0.03602515533566475,0.017051389440894127,0.0037870004307478666
83.02198791503906,-67.04314422607422,-15.756513595581055,0.4200897216796875,-0.03809439018368721,0.030336974188685417,0.02841898240149021,0.005680500529706478
86.93161010742188,-49.25364303588867,-37.16707992553711,0.9179738759994507,-0.039999108761548996,0.017064549028873444,0.034102778881788254,0.0018935002153739333
86.08486938476562,-27.4116268157959,-58.60882568359375,0.2022654265165329,-0.036189671605825424,0.005688182543963194,0.04168117418885231,0.0037870004307478666
79.23780059814453,-5.029274940490723,-74.12628936767578,0.2489420622587204,-0.030475512146949768,-0.005688182543963194,0.04547037184238434,0.0037870004307478666
66.30677795410156,16.438663482666016,-83.06468200683594,-0.3422953486442566,-0.019047195091843605,-0.013272426091134548,0.0473649688065052,0.0018935002153739333
48.52531433105469,37.90660095214844,-86.8998794555664,-0.5756785273551941,-0.009523597545921803,-0.020856669172644615,0.04547037184238434,0.005680500529706478
26.79241371154785,58.71990203857422,-85.45518493652344,0.466766357421875,-0.0019047195091843605,-0.028440913185477257,0.04168117418885231,0.005680500529706478
4.296403408050537,74.150634765625,-78.83453369140625,-0.3422953486442566,0.011428317055106163,-0.030336974188685417,0.03220817819237709,0.0018935002153739333
-16.412052154541016,83.02460479736328,-66.21685028076172,0.9490916132926941,0.019047195091843605,-0.030336974188685417,0.026524383574724197,0.0018935002153739333
-37.862709045410156,86.73421478271484,-48.44400405883789,0.9024149775505066,0.028570791706442833,-0.030336974188685417,0.015156790614128113,0.005680500529706478
-59.35517883300781,86.16270446777344,-26.846355438232422,0.1711476743221283,0.03428494930267334,-0.026544852182269096,0.003789197653532028,0.0037870004307478666
-74.35600280761719,79.4500732421875,-5.0304436683654785,0.18670654296875,0.039999108761548996,-0.020856669172644615,-0.005683796480298042,0.005680500529706478
-82.96971893310547,66.81454467773438,15.995564460754395,-0.1089121550321579,0.036189671605825424,-0.011376365087926388,-0.017051389440894127,0.005680500529706478
-87.10931396484375,48.952301025390625,37.59321212768555,-0.840179443359375,0.04190382733941078,-0.003792121773585677,-0.020840587094426155,0.005680500529706478
-86.05351257324219,27.28693389892578,58.827091217041016,0.1244710311293602,0.036189671605825424,0.009480304084718227,-0.02841898240149021,0.007574000861495733
-79.08100128173828,4.7591071128845215,74.18865203857422,-0.2489420622587204,0.028570791706442833,0.017064549028873444,-0.034102778881788254,0.0018935002153739333
-66.18133544921875,-16.45944595336914,82.9295654296875,0.5445607900619507,0.019047195091843605,0.026544852182269096,-0.03220817819237709,0.005680500529706478
-48.33715057373047,-37.94816589355469,86.65043640136719,0.7157084345817566,0.009523597545921803,0.03412909805774689,-0.03220817819237709,0.0018935002153739333
-26.42654037475586,-59.13554382324219,85.465576171875,0.0,-0.003809439018368721,0.04360939934849739,-0.030313581228256226,0.005680500529706478
-4.150053977966309,-74.45197296142578,78.55391693115234,0.2178243100643158,-0.011428317055106163,0.04740152135491371,-0.02273518592119217,0.0037870004307478666
16.464319229125977,-83.1492919921875,66.1233139038086,-0.5756785273551941,-0.02095191366970539,0.04550546035170555,-0.011367592960596085,0.005680500529706478
38.0404167175293,-87.06672668457031,48.4232177734375,-0.8246206045150757,-0.028570791706442833,0.04550546035170555,-0.001894598826766014,0.0037870004307478666
59.51198196411133,-86.24583435058594,26.638486862182617,-0.0466766357421875,-0.03428494930267334,0.04360939934849739,0.007578395307064056,0.0037870004307478666
74.55461883544922,-79.43968200683594,4.864148139953613,-0.015558878891170025,-0.03809439018368721,0.03223303705453873,0.01894598826766014,0.0037870004307478666
83.09516143798828,-66.76258850097656,-16.14107322692871,0.3734130859375,-0.04190382733941078,0.030336974188685417,0.02841898240149021,0.0037870004307478666
86.98387145996094,-48.81721878051758,-37.61399841308594,0.9024149775505066,-0.04190382733941078,0.017064549028873444,0.034102778881788254,0.0018935002153739333
85.98033905029297,-27.058330535888672,-58.920631408691406,0.0622355155646801,-0.03809439018368721,0.007584243547171354,0.03789197653532028,0.0037870004307478666
79.0391845703125,-4.572068214416504,-74.34455108642578,0.2956187129020691,-0.026666073128581047,-0.005688182543963194,0.0473649688065052,0.0037870004307478666
65.9618148803711,16.83352279663086,-83.14783477783203,-0.3267364501953125,-0.022856634110212326,-0.015168487094342709,0.03978657349944115,0.005680500529706478
48.18034744262695,38.28068161010742,-86.98302459716797,-0.6379140615463257,-0.009523597545921803,-0.020856669172644615,0.043575771152973175,0.009467501193284988
26.342910766601562,59.04202651977539,-85.47596740722656,0.1400299072265625,-0.0019047195091843605,-0.030336974188685417,0.04168117418885231,0.005680500529706478
3.993250846862793,74.35845184326172,-78.5643081665039,0.0,0.011428317055106163,-0.028440913185477257,0.030313581228256226,0.007574000861495733
-16.788379669189453,83.0453872680664,-66.01937866210938,0.653472900390625,0.015237756073474884,-0.03223303705453873,0.024629784747958183,0.005680500529706478
-38.3017578125,86.81733703613281,-47.95551300048828,1.1202392578125,0.028570791706442833,-0.030336974188685417,0.01894598826766014,0.0037870004307478666
-59.80467987060547,86.02761840820312,-26.492977142333984,-0.280059814453125,0.036189671605825424,-0.026544852182269096,0.001894598826766014,0.0018935002153739333
-74.4291763305664,79.43968200683594,-4.510769844055176,0.9802093505859375,0.04190382733941078,-0.022752730175852776,-0.005683796480298042,0.005680500529706478
-83.13697052001953,66.40928649902344,16.26579475402832,-0.6690317988395691,0.03809439018368721,-0.013272426091134548,-0.017051389440894127,0.0037870004307478666
-87.1197738647461,48.67174530029297,37.95698547363281,-0.7001495361328125,0.03809439018368721,-0.005688182543963194,-0.024629784747958183,0.0037870004307478666
-86.09532165527344,25.967267990112305,59.10771560668945,-1.7425944805145264,0.028570791706442833,0.16685335338115692,-0.030313581228256226,-0.14579951763153076
-70.70771789550781,-4.281118392944336,82.08769989013672,10.875656127929688,0.06856989860534668,0.0625700131058693,0.017051389440894127,-0.12307751178741455
-68.95152282714844,-4.998101711273193,79.1463394165039,8.526266098022461,0.022856634110212326,0.0,-0.02841898240149021,0.02461550198495388
-53.86707305908203,-16.927043914794922,82.96074676513672,21.47125244140625,-0.009523597545921803,-0.03223303705453873,-0.0473649688065052,0.11361001431941986
-23.551816940307617,-28.720901489257812,87.7001724243164,61.9554557800293,-0.024761352688074112,-0.22752730548381805,-0.06441635638475418,0.3408300280570984
-11.216644287109375,-20.865257263183594,70.0104751586914,65.64291381835938,-0.07237934321165085,-0.4133412837982178,-0.09283534437417984,0.6002395749092102
8.707796096801758,-29.07419776916504,56.91469192504883,63.21572494506836,-0.13713979721069336,-0.6503489017486572,-0.13072732090950012,0.9410696029663086
34.4862174987793,-29.645706176757812,42.59247589111328,82.29090881347656,-0.184757798910141,-0.9176934957504272,-0.16483008861541748,1.2970476150512695
42.49362564086914,-24.67877769470215,16.972551345825195,60.16618347167969,-0.24570880830287933,-1.1376365423202515,-0.21030046045780182,1.62462317943573
63.80838394165039,-30.310733795166016,-1.1121022701263428,56.011962890625,-0.3028503954410553,-1.3575795888900757,-0.2368248552083969,1.9408377408981323
80.16816711425781,-23.25520133972168,-23.250211715698242,58.11241149902344,-0.33713534474372864,-1.537705421447754,-0.2576654255390167,2.171844720840454
74.45008850097656,-17.124473571777344,-45.60658645629883,20.179866790771484,-0.369515597820282,-1.6552611589431763,-0.27282223105430603,2.332792282104492
81.11943817138672,-15.316428184509277,-61.00971984863281,8.339559555053711,-0.37332502007484436,-1.702662706375122,-0.2804006338119507,2.3971712589263916
79.35279083251953,-5.455308437347412,-77.71204376220703,-6.612523555755615,-0.3657061457633972,-1.6742217540740967,-0.26713842153549194,2.3460466861724854
60.755950927734375,0.02078212797641754,-85.14337921142578,-42.1956787109375,-0.35046839714050293,-1.5794187784194946,-0.24629785120487213,2.2021408081054688
50.312870025634766,5.74625825881958,-84.49898529052734,-49.228294372558594,-0.3028503954410553,-1.4068771600723267,-0.21408966183662415,1.95598566532135
30.681129455566406,14.589054107666016,-84.956298828125,-68.81692504882812,-0.24570880830287933,-1.1812459230422974,-0.17619769275188446,1.6227296590805054
6.115318775177002,18.298664093017578,-75.03052520751953,-87.79875183105469,-0.17904363572597504,-0.8892525434494019,-0.13072732090950012,1.2307751178741455
-10.746234893798828,21.8627986907959,-59.118106842041016,-83.28668212890625,-0.1047595739364624,-0.5915709733963013,-0.08146774768829346,0.8028441071510315
-33.148162841796875,24.398218154907227,-42.12477111816406,-88.31219482421875,-0.036189671605825424,-0.2768248915672302,-0.030313581228256226,0.36733904480934143
-54.06568908691406,23.109725952148438,-17.13884735107422,-83.22444152832031,0.03428494930267334,0.003792121773585677,0.024629784747958183,-0.03976350277662277
-65.52276611328125,24.720340728759766,5.695626258850098,-60.8663330078125,0.09523597359657288,0.26734459400177,0.05873256176710129,-0.3976350426673889
-76.7812271118164,22.55900001525879,17.12845230102539,-64.27372741699219,0.14666339755058289,0.46832704544067383,0.08715154230594635,-0.6873405575752258
-80.60721588134766,16.074975967407227,45.211631774902344,-33.327117919921875,0.17904363572597504,0.6105316281318665,0.10420293360948563,-0.8747971057891846
-80.00091552734375,11.440561294555664,62.64149856567383,-10.144389152526855,0.1961861103773117,0.682581901550293,0.11557053029537201,-0.9675785899162292
-76.36308288574219,5.15396785736084,70.45738983154297,-1.1357982158660889,0.19237667322158813,0.682581901550293,0.10799213498830795,-0.9637916088104248
-64.1324462890625,-1.776871919631958,82.6385498046875,29.157339096069336,0.1695200353860855,0.6200119256973267,0.08336234837770462,-0.8634361028671265
-49.016632080078125,-7.252962589263916,82.76327514648438,46.08539962768555,0.1333303600549698,0.4891837239265442,0.05683796480298042,-0.6646185517311096
-30.81702423095703,-14.464361190795898,79.2190933227539,59.06150436401367,0.08190293610095978,0.2919933795928955,0.020840587094426155,-0.382487028837204
-9.084122657775879,-20.283357620239258,74.084716796875,77.62324523925781,0.026666073128581047,0.04550546035170555,-0.024629784747958183,-0.0321895033121109
11.864763259887695,-24.87620735168457,56.68603515625,75.8028564453125,-0.03428494930267334,-0.2199430614709854,-0.06631095707416534,0.34651052951812744
30.869293212890625,-27.69218635559082,40.27473068237305,75.14938354492188,-0.10095013678073883,-0.4891837239265442,-0.10799213498830795,0.7233170866966248
47.34406661987305,-26.40369415283203,22.304405212402344,74.97824096679688,-0.1695200353860855,-0.7432558536529541,-0.14020031690597534,1.0698275566101074
65.59593963623047,-26.050397872924805,-1.9435805082321167,65.06723022460938,-0.23428049683570862,-0.9707831740379333,-0.1686192899942398,1.3974031209945679
76.258544921875,-23.140899658203125,-23.7075252532959,50.70638656616211,-0.2742795944213867,-1.1547011137008667,-0.19703827798366547,1.654919147491455
77.39797973632812,-17.24916648864746,-42.5509033203125,30.35537338256836,-0.3047551214694977,-1.281737208366394,-0.21408966183662415,1.8215471506118774
79.47823333740234,-12.261455535888672,-61.737266540527344,9.428680419921875,-0.3161834478378296,-1.331034779548645,-0.2159842699766159,1.8916066884994507
76.4362564086914,-6.109945774078369,-75.08248901367188,-8.308441162109375,-0.3142787218093872,-1.3196583986282349,-0.20651127398014069,1.8613107204437256
63.20207977294922,0.21821235120296478,-81.48487091064453,-31.211111068725586,-0.2914220690727234,-1.232439637184143,-0.18567068874835968,1.7344461679458618
49.48704147338867,6.255420684814453,-83.86498260498047,-48.637054443359375,-0.2495182603597641,-1.0864429473876953,-0.15725170075893402,1.5091196298599243
31.402421951293945,12.770617485046387,-81.21464538574219,-64.14926147460938,-0.19428138434886932,-0.8759801387786865,-0.11178132891654968,1.20426607131958
9.000494956970215,17.9038028717041,-72.84789276123047,-79.64590454101562,-0.12190204858779907,-0.6200119256973267,-0.06631095707416534,0.8293530941009521
-10.119023323059082,21.54067611694336,-58.7231559753418,-82.0886459350586,-0.05523686483502388,-0.3356027901172638,-0.017051389440894127,0.4279310405254364
-30.984281539916992,23.982576370239258,-40.05646896362305,-81.73078918457031,0.024761352688074112,-0.05119364336133003,0.030313581228256226,0.013254501856863499
-51.75545883178711,24.896989822387695,-17.076486587524414,-76.12959289550781,0.08952181786298752,0.21804700791835785,0.07578395307064056,-0.35976505279541016
-66.8503646850586,23.68123435974121,4.541950225830078,-67.05876922607422,0.14666339755058289,0.47211915254592896,0.10988672822713852,-0.7138496041297913
-74.5337142944336,22.257659912109375,17.149240493774414,-60.89745330810547,0.19237667322158813,0.6731016039848328,0.1420949101448059,-0.9921941161155701
-78.72557830810547,16.251623153686523,44.30739974975586,-31.257787704467773,0.22666162252426147,0.8115140795707703,0.15156790614128113,-1.1796506643295288
-79.69776153564453,11.087265014648438,62.922122955322266,-9.739858627319336,0.24189937114715576,0.8778762221336365,0.15535710752010345,-1.2629646062850952
-74.49189758300781,4.800671577453613,71.42398834228516,3.2362468242645264,0.23999466001987457,0.8683958649635315,0.14588411152362823,-1.2497100830078125
-62.53305435180664,-1.9743021726608276,82.29556274414062,31.10219955444336,0.2228521853685379,0.7925534844398499,0.12883271276950836,-1.1323131322860718
-48.514862060546875,-7.575085639953613,83.03350067138672,46.84778594970703,0.1828530728816986,0.6560370922088623,0.09662453830242157,-0.9316021203994751
-30.336162567138672,-13.996763229370117,79.38539123535156,60.91300964355469,0.13523508608341217,0.46263885498046875,0.05873256176710129,-0.638109564781189
-9.125937461853027,-19.254642486572266,73.357177734375,78.15225219726562,0.07428406178951263,0.2199430614709854,0.011367592960596085,-0.2878120243549347
11.321179389953613,-30.24838638305664,57.143348693847656,66.06300354003906,0.0057141585275530815,0.03412909805774689,-0.034102778881788254,0.005680500529706478
30.440696716308594,-103.8275146484375,40.8775520324707,-55.716346740722656,0.019047195091843605,0.030336974188685417,0.020840587094426155,-0.05491150543093681
66.55766296386719,-78.79544067382812,38.5702018737793,45.77422332763672,-0.036189671605825424,0.028440913185477257,-0.017051389440894127,0.03408300504088402
68.34522247314453,-74.28571319580078,-2.047515392303467,-13.862960815429688,-0.0019047195091843605,0.030336974188685417,0.043575771152973175,-0.05112450569868088
