1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,21-220kV耿沾Ⅱ回264线路电流Ia_21,22-220kV耿沾Ⅱ回264线路电流Ib_22,23-220kV耿沾Ⅱ回264线路电流Ic_23,24-220kV耿沾Ⅱ回264线路电流3Io_24
58.184226989746094,-81.83280944824219,23.204151153564453,-0.7807596325874329,0.11759095638990402,-0.15243558585643768,0.03460397943854332,0.0
62.21308898925781,-80.89579010009766,18.363447189331055,-0.5621469020843506,0.1314251869916916,-0.15243558585643768,0.027683183550834656,0.0
65.49239349365234,-79.2716293334961,13.710124015808105,-0.03123038448393345,0.1314251869916916,-0.15243558585643768,0.020762387663125992,0.0
69.17770385742188,-77.74116516113281,8.80695915222168,0.4684557616710663,0.13834230601787567,-0.13857780396938324,0.0,0.0
72.0510025024414,-75.21121978759766,3.4977993965148926,0.6558380722999573,0.14525941014289856,-0.13857780396938324,-0.006920795887708664,0.0
75.08045196533203,-72.89991760253906,-1.6552085876464844,0.9681419134140015,0.15217652916908264,-0.13857780396938324,-0.020762387663125992,0.0
76.9855728149414,-69.46418762207031,-6.808216571807861,1.2492153644561768,0.15217652916908264,-0.1247200295329094,-0.027683183550834656,0.0
79.23423767089844,-66.2470932006836,-12.460909843444824,0.8744507431983948,0.15909364819526672,-0.1247200295329094,-0.041524775326251984,0.0
80.233642578125,-62.28038787841797,-17.582687377929688,0.6870684623718262,0.15909364819526672,-0.11086224764585495,-0.05536636710166931,0.0
81.57659912109375,-58.68849182128906,-22.79815673828125,0.0936911553144455,0.1660107672214508,-0.10393335670232773,-0.062287162989377975,0.0
82.70093536376953,-54.9091911315918,-27.763782501220703,0.03123038448393345,0.15909364819526672,-0.0970044657588005,-0.06920795887708664,0.0
83.26309967041016,-50.56767654418945,-32.32341384887695,0.6246076822280884,0.1660107672214508,-0.09007557481527328,-0.0761287584900856,-0.006923489738255739
83.54418182373047,-46.50727081298828,-36.69566345214844,0.5933772921562195,0.15909364819526672,-0.07621779292821884,-0.08304955065250397,0.0
84.1063461303711,-41.541080474853516,-42.25466537475586,0.5309165120124817,0.15909364819526672,-0.06928890198469162,-0.0968911424279213,0.0
83.7315673828125,-36.73106384277344,-46.377071380615234,1.0618330240249634,0.15909364819526672,-0.055431123822927475,-0.10381194204092026,0.0
83.20063781738281,-31.42129898071289,-50.967933654785156,1.3429064750671387,0.15909364819526672,-0.04157334193587303,-0.11765353381633759,0.0
82.73216247558594,-26.92361831665039,-55.37141418457031,0.7807596325874329,0.15909364819526672,-0.027715561911463737,-0.12457432597875595,0.0
81.60783386230469,-21.863727569580078,-59.368896484375,0.6246076822280884,0.15217652916908264,-0.027715561911463737,-0.13149511814117432,0.0
80.54595947265625,-17.303579330444336,-63.17900085449219,0.0936911553144455,0.15217652916908264,-0.013857780955731869,-0.13841591775417328,0.0
78.7969970703125,-11.681477546691895,-66.67679595947266,0.6870684623718262,0.14525941014289856,0.0,-0.14533671736717224,0.0
76.67325592041016,-6.933925151824951,-69.4250717163086,0.5621469020843506,0.13834230601787567,0.006928890477865934,-0.14533671736717224,0.0
74.04981231689453,-1.6241626739501953,-72.20457458496094,0.4059950113296509,0.1314251869916916,0.020786670967936516,-0.15917830169200897,0.0
71.67622375488281,3.4669625759124756,-75.14022827148438,0.0,0.1314251869916916,0.027715561911463737,-0.15917830169200897,0.0
68.30322265625,8.932894706726074,-77.01404571533203,0.4059950113296509,0.1245080754160881,0.04157334193587303,-0.16609910130500793,0.0
65.39869689941406,13.930317878723145,-79.3563232421875,-0.0624607689678669,0.11759095638990402,0.055431123822927475,-0.1730199009180069,0.0
61.213680267333984,19.333782196044922,-80.63676452636719,-0.1249215379357338,0.11067384481430054,0.0623600147664547,-0.1730199009180069,0.0
57.52836608886719,24.456140518188477,-82.35443878173828,-0.6246076822280884,0.10375672578811646,0.06928890198469162,-0.1730199009180069,0.0
53.09349822998047,29.734668731689453,-82.91658020019531,-0.0936911553144455,0.09683961421251297,0.08314668387174606,-0.1730199009180069,0.0
49.314491271972656,34.326053619384766,-83.91595458984375,-0.4372253715991974,0.08992249518632889,0.09007557481527328,-0.1730199009180069,0.0
