17-220kVⅡ母电压Ua_17,18-220kVⅡ母电压Ub_18,19-220kVⅡ母电压Uc_19,20-220kVⅡ母电压3Uo_20,29-220kV临南线电流Ia_29,30-220kV临南线电流Ib_30,31-220kV临南线电流Ic_31,32-220kV临南线电流3Io_32
-81.95221710205078,13.083763122558594,58.64384841918945,-17.74543571472168,-1.6920148134231567,9.668655395507812,0.36257457733154297,8.30468463897705
-77.44593048095703,5.81155252456665,68.52659606933594,-4.972451686859131,-1.5884220600128174,9.409673690795898,0.39710551500320435,8.23562240600586
-71.38575744628906,-1.6160467863082886,76.57575225830078,6.961431980133057,-1.4157674312591553,8.960771560668945,0.41437095403671265,7.942110061645508
-63.274444580078125,-9.012568473815918,82.3873062133789,18.366992950439453,-1.2085819244384766,8.30468463897705,0.44890186190605164,7.475942611694336
-53.42277526855469,-16.06723403930664,86.0234146118164,29.648242950439453,-0.9841310381889343,7.389615535736084,0.43163642287254333,6.8025898933410645
-42.07937240600586,-22.655733108520508,87.54622650146484,40.6497917175293,-0.7251491546630859,6.319157123565674,0.39710551500320435,5.939317226409912
-29.461774826049805,-28.746986389160156,86.36526489257812,50.097450256347656,-0.43163642287254333,5.0933098793029785,0.34530913829803467,4.920655250549316
-16.00507926940918,-34.24776077270508,82.54269409179688,57.43181610107422,-0.15538911521434784,3.694807767868042,0.293512761592865,3.8156659603118896
-2.268681049346924,-38.971588134765625,76.82437896728516,63.33660125732422,0.12085819989442825,2.2099783420562744,0.2762472927570343,2.5898184776306152
10.877237319946289,-42.79416275024414,70.20480346679688,68.2158203125,0.39710551500320435,0.6906182765960693,0.258981853723526,1.312174677848816
23.370521545410156,-45.6533203125,62.559654235839844,71.696533203125,0.6906182765960693,-0.9150692224502563,0.2417163997888565,-0.017265455797314644
35.2733268737793,-47.549068450927734,53.0809211730957,72.65995025634766,0.966865599155426,-2.434429407119751,0.18992002308368683,-1.3294401168823242
46.678890228271484,-48.13954544067383,41.551048278808594,71.47898864746094,1.2085819244384766,-3.884727716445923,0.10359273850917816,-2.5725531578063965
57.30750274658203,-47.207210540771484,28.498363494873047,68.96168518066406,1.4330328702926636,-5.231433391571045,0.03453091159462929,-3.7466042041778564
66.97270965576172,-44.90745162963867,14.79304313659668,65.66743469238281,1.6402183771133423,-6.4400153160095215,-0.017265455797314644,-4.834327697753906
75.2704849243164,-41.675357818603516,0.9323346614837646,61.47193145751953,1.76107656955719,-7.510473728179932,-0.06906182318925858,-5.8184590339660645
81.67251586914062,-37.6973991394043,-12.43112850189209,56.0333137512207,1.8819347620010376,-8.425542831420898,-0.12085819989442825,-6.681731700897217
85.49508666992188,-32.818180084228516,-25.048725128173828,48.9786491394043,1.9164656400680542,-9.150691986083984,-0.17265456914901733,-7.406880855560303
86.48957824707031,-26.913393020629883,-36.76506423950195,40.15254592895508,1.9164656400680542,-9.634124755859375,-0.20718547701835632,-7.959375381469727
84.99784088134766,-20.23166275024414,-47.7666130065918,29.74147605895996,1.847403883934021,-9.893106460571289,-0.2762472927570343,-8.32194995880127
81.921142578125,-12.990530014038086,-58.39522933959961,18.21160316467285,1.7438111305236816,-9.910371780395508,-0.328043669462204,-8.49460506439209
77.57024383544922,-5.562930107116699,-68.24689483642578,6.122331142425537,1.6056874990463257,-9.668655395507812,-0.36257457733154297,-8.425542831420898
71.57222747802734,1.8335914611816406,-76.32713317871094,-5.873708248138428,1.4502983093261719,-9.219754219055176,-0.39710551500320435,-8.166561126708984
63.616302490234375,9.105801582336426,-82.13868713378906,-17.37250328063965,1.2431129217147827,-8.529135704040527,-0.39710551500320435,-7.683128356933594
53.795711517333984,16.06723403930664,-85.58832550048828,-28.46728515625,0.9841310381889343,-7.631331920623779,-0.41437095403671265,-7.027040958404541
42.3901481628418,22.686809539794922,-86.92466735839844,-39.09590148925781,0.7078837156295776,-6.54360818862915,-0.37984004616737366,-6.198298931121826
29.617164611816406,28.77806282043457,-85.71263122558594,-48.761104583740234,0.43163642287254333,-5.317760467529297,-0.34530913829803467,-5.196902275085449
15.849689483642578,34.278839111328125,-82.07653045654297,-56.996726989746094,0.15538911521434784,-3.9365241527557373,-0.328043669462204,-4.057382106781006
1.9579027891159058,39.03374481201172,-76.66898345947266,-63.55414581298828,-0.13812364637851715,-2.451694965362549,-0.293512761592865,-2.8488004207611084
-11.281249046325684,44.65882873535156,-70.26695251464844,-65.69851684570312,-0.39710551500320435,-0.9841310381889343,-0.2417163997888565,-1.5884220600128174
-24.396089553833008,61.59624481201172,-63.49198913574219,-47.02074432373047,-0.5524945855140686,-0.06906182318925858,-0.06906182318925858,-0.656087338924408
-35.863807678222656,79.52814483642578,-53.42277526855469,-17.90082550048828,-0.6215564608573914,0.17265456914901733,0.17265456914901733,-0.293512761592865
-44.06835174560547,88.50963592529297,-38.2257194519043,10.815082550048828,-0.8287419080734253,0.15538911521434784,0.293512761592865,-0.41437095403671265
-53.14307403564453,84.31413269042969,-23.805612564086914,11.902806282043457,-1.0704582929611206,0.08632728457450867,0.328043669462204,-0.656087338924408
-64.20677947998047,72.69102478027344,-12.027116775512695,-8.391012191772461,-1.2085819244384766,0.08632728457450867,0.44890186190605164,-0.673352837562561
-75.67449951171875,65.29450225830078,-2.0200583934783936,-23.836688995361328,-1.2085819244384766,0.08632728457450867,0.673352837562561,-0.43163642287254333
-83.84796142578125,62.21780014038086,9.603047370910645,-22.282798767089844,-1.1049891710281372,0.08632728457450867,0.9150692224502563,-0.12085819989442825
-84.46952056884766,54.63481140136719,26.198604583740234,-6.402031421661377,-1.0704582929611206,0.06906182318925858,1.0704582929611206,0.08632728457450867
-82.5116195678711,41.17811584472656,41.17811584472656,-0.12431129068136215,-1.0704582929611206,0.08632728457450867,1.1049891710281372,0.12085819989442825
-81.45497131347656,27.876806259155273,51.58918380737305,-3.7293386459350586,-1.0531928539276123,0.08632728457450867,1.122254729270935,0.13812364637851715
-81.73467254638672,16.813100814819336,58.45738220214844,-11.84065055847168,-1.0013965368270874,0.08632728457450867,1.1395201683044434,0.22445093095302582
-80.7091064453125,5.842630386352539,64.48648071289062,-18.584537506103516,-0.811476469039917,0.06906182318925858,1.2431129217147827,0.5006982684135437
-72.34916687011719,-8.515323638916016,75.08401489257812,-9.820591926574707,-0.656087338924408,0.08632728457450867,1.2949092388153076,0.7251491546630859
-62.52857971191406,-24.24070167541504,83.28856658935547,-5.749397277832031,-0.5006982684135437,0.06906182318925858,1.2431129217147827,0.811476469039917
-52.583675384521484,-35.67734146118164,87.11113739013672,-1.4295798540115356,-0.328043669462204,0.08632728457450867,1.1049891710281372,0.8632728457450867
-43.291404724121094,-45.124996185302734,86.17880249023438,-3.5739495754241943,-0.15538911521434784,0.06906182318925858,0.966865599155426,0.880538284778595
-32.50740051269531,-55.10097885131836,82.35623168945312,-8.763945579528809,0.05179636925458908,0.08632728457450867,0.8632728457450867,0.9841310381889343
