220kVⅠ母_1,220kVⅠ母_2,220kVⅠ母_3,220kVⅠ母_4,220kV苏崇II线_17,220kV苏崇II线_18,220kV苏崇II线_19,220kV苏崇II线_20
16.377403259277344,62.87959289550781,-79.1443099975586,0.22485899925231934,-0.09668999910354614,0.9029030203819275,-0.756879985332489,-0.008812000043690205
11.091631889343262,66.68950653076172,-77.62679290771484,0.19384300708770752,-0.131850004196167,0.9029030203819275,-0.7306299805641174,0.008816000074148178
5.609500885009766,70.60643768310547,-76.11458587646484,0.15507300198078156,-0.2065649926662445,0.9379670023918152,-0.6737549901008606,0.022036999464035034
0.5200880169868469,74.08458709716797,-74.5174789428711,0.17058099806308746,-0.272489994764328,0.964264988899231,-0.6343799829483032,-0.004404999781399965
-4.537483215332031,76.92596435546875,-72.17752838134766,0.3256610035896301,-0.31204500794410706,0.9774140119552612,-0.5950049757957458,0.01322299987077713
-9.446457862854004,79.46234130859375,-69.7845230102539,0.348922997713089,-0.38675999641418457,0.9861800074577332,-0.5468800067901611,0.008816000074148178
-22.703344345092773,41.91972732543945,-74.87297821044922,-95.04853820800781,-0.43070998787879944,2.28354811668396,-0.4550049901008606,1.2471829652786255
-33.0413818359375,28.258623123168945,-76.857421875,-138.78884887695312,-0.4834499955177307,3.0681049823760986,-0.41125500202178955,2.124176025390625
-44.743316650390625,13.580829620361328,-80.12592315673828,-193.18316650390625,-0.4175249934196472,3.0724880695343018,-0.21875500679016113,2.393002986907959
-42.38169860839844,39.47431945800781,-67.94864654541016,-122.98619842529297,-0.44828999042510986,3.8570449352264404,-0.18813000619411469,3.1377859115600586
-44.85476303100586,10.07592487335205,-61.294925689697266,-164.9663543701172,-0.38675999641418457,4.514494895935059,-0.004379999823868275,4.133768081665039
-50.6181640625,18.594717025756836,-57.52766418457031,-152.95541381835938,-0.3428100049495697,5.022922992706299,0.07436999678611755,4.755155086517334
-56.084373474121094,6.742251873016357,-55.01262283325195,-180.67596435546875,-0.3515999913215637,5.588329792022705,0.20562000572681427,5.376542091369629
-50.87820816040039,22.495595932006836,-40.914581298828125,-120.47390747070312,-0.2768850028514862,6.2019500732421875,0.3849950134754181,6.293198108673096
-53.97749328613281,10.696640968322754,-34.648193359375,-135.2917938232422,-0.45268499851226807,6.8988471031188965,0.31937000155448914,6.720676898956299
-53.39903259277344,24.619943618774414,-22.407251358032227,-88.0234146118164,-0.413129985332489,7.328381061553955,0.4724949896335602,7.320028781890869
-59.024452209472656,29.47330093383789,-17.32410430908203,-80.15310668945312,-0.395550012588501,7.937617778778076,0.5687450170516968,8.091254234313965
-60.218528747558594,32.45915985107422,-9.741829872131348,-64.40473175048828,-0.45268499851226807,8.595067977905273,0.5731199979782104,8.633315086364746
-67.80223083496094,32.03107833862305,-6.89781379699707,-73.55445098876953,-0.43950000405311584,9.015835762023926,0.6956200003623962,9.25029468536377
-73.14107513427734,35.44501495361328,-1.7509939670562744,-68.08788299560547,-0.30764999985694885,9.445369720458984,0.8968700170516968,9.977450370788574
-80.77253723144531,32.91934585571289,-3.326875925064087,-88.1009521484375,-0.3515999913215637,10.006394386291504,0.927495002746582,10.537138938903809
-87.05602264404297,24.00457763671875,-4.860310077667236,-117.01561737060547,-0.24612000584602356,10.348267555236816,1.0981199741363525,11.149711608886719
-94.40621948242188,23.0146427154541,-6.812918186187744,-134.93511962890625,-0.2856749892234802,10.729589462280273,1.1856199502944946,11.612446784973145
-99.6495361328125,16.250978469848633,-5.104385852813721,-152.6607666015625,-0.1977750062942505,11.132824897766113,1.3168699741363525,12.185357093811035
-100.02633666992188,14.60287094116211,-0.8118320107460022,-148.5123748779297,-0.0703200027346611,11.44840145111084,1.4612449407577515,12.780302047729492
