220kVⅡ段母线电压_A相_5,220kVⅡ段母线电压_B相_6,220kVⅡ段母线电压_C相_7,220kVⅡ段母线电压_3U0_8,厂新Ⅰ回272断路器_A相_21,厂新Ⅰ回272断路器_B相_22,厂新Ⅰ回272断路器_C相_23,厂新Ⅰ回272断路器_3I0_24
-45.24294662475586,84.60382843017578,-39.34336853027344,0.12476930767297745,0.009293553419411182,-0.0743328258395195,0.1390402466058731,0.02788865752518177
-62.62006759643555,81.73889923095703,-19.130739212036133,0.14036546647548676,0.04646776616573334,-0.09291603416204453,0.129770889878273,0.03718487545847893
-75.36675262451172,72.19609832763672,2.839962959289551,-0.38990408182144165,0.08364198356866837,-0.08362443000078201,0.11123219132423401,0.009296218864619732
-82.5049057006836,57.67353439331055,24.425762176513672,-0.5302695631980896,0.1208161935210228,-0.10220763832330704,0.055616095662117004,0.03718487545847893
-84.37788391113281,39.244258880615234,44.59678268432617,-0.6706350445747375,0.15799041092395782,-0.11149923503398895,0.037077397108078,0.02788865752518177
-81.63084411621094,19.18978500366211,62.18790817260742,-0.17155779898166656,0.15799041092395782,-0.08362443000078201,0.0,0.018592437729239464
-72.12025451660156,-3.260805130004883,75.05616760253906,-0.5302695631980896,0.17657750844955444,-0.09291603416204453,-0.027808047831058502,0.03718487545847893
-57.3861198425293,-24.70085906982422,82.18208312988281,0.14036546647548676,0.14869685471057892,-0.03716641291975975,-0.046346746385097504,0.05577731505036354
-39.124534606933594,-44.99494171142578,84.37706756591797,0.5146734118461609,0.18587106466293335,-0.009291603229939938,-0.074154794216156,0.046481095254421234
-18.917129516601562,-62.55953598022461,81.349853515625,-0.12476930767297745,0.14869685471057892,0.018583206459879875,-0.0648854449391365,0.05577731505036354
2.9967727661132812,-75.50899505615234,72.21620178222656,-0.2807309329509735,0.11152263730764389,0.03716641291975975,-0.0834241434931755,0.046481095254421234
24.68175506591797,-82.70777130126953,57.80833053588867,-0.20275013148784637,0.06505487114191055,0.0743328258395195,-0.0834241434931755,0.05577731505036354
60.43491744995117,-6.886236667633057,53.26231002807617,184.5338134765625,0.055761318653821945,-4.376345157623291,0.037077397108078,4.378519058227539
76.552978515625,-5.115192413330078,35.30708694458008,183.23931884765625,-0.3624485731124878,-12.76666259765625,-0.296619176864624,13.563183784484863
89.36209869384766,-9.959519386291504,10.017891883850098,153.94972229003906,-0.7063100337982178,-20.497276306152344,-0.5746996402740479,21.976261138916016
89.32048034667969,-11.126325607299805,-16.176345825195312,107.16123962402344,-0.8271262645721436,-26.45319366455078,-0.519083559513092,27.990915298461914
91.29751586914062,-2.7607455253601074,-34.54768371582031,93.37422943115234,-0.9944102168083191,-29.937545776367188,-0.5376222729682922,31.700105667114258
84.38829040527344,-3.4483273029327393,-61.38689422607422,33.84367370605469,-1.0408779382705688,-31.30341148376465,-0.5376222729682922,33.168907165527344
67.5834732055664,-5.854864120483398,-78.57231140136719,-29.040056228637695,-1.1524006128311157,-30.021169662475586,-0.6025077104568481,32.071956634521484
51.33013916015625,0.3542088568210602,-84.9388198852539,-57.36268997192383,-1.1059328317642212,-26.8062744140625,-0.519083559513092,28.69742774963379
