220kVⅡ段母线电压_A相_5,220kVⅡ段母线电压_B相_6,220kVⅡ段母线电压_C相_7,220kVⅡ段母线电压_3U0_8,耿沾Ⅱ回274_A相_33,耿沾Ⅱ回274_B相_34,耿沾Ⅱ回274_C相_35,耿沾Ⅱ回274_3I0_36
-67.85923767089844,-9.663216590881348,77.06243896484375,0.419636994600296,1.5843075513839722,0.2525877356529236,-1.7493058443069458,0.09373438358306885
-52.531837463378906,-30.961732864379883,83.17142486572266,1.05686354637146,1.2542434930801392,0.7577632665634155,-1.8896244764328003,0.0749875083565712
-32.924373626708984,-50.47499465942383,82.06163787841797,0.10879477113485336,0.8015841841697693,1.1974530220031738,-1.8896244764328003,0.06561406701803207
-12.840194702148438,-65.48359680175781,77.98552703857422,1.05686354637146,0.2923424541950226,1.5716570615768433,-1.777369499206543,0.046867191791534424
9.71046257019043,-78.04266357421875,67.98711395263672,0.2797579765319824,-0.19803844392299652,1.8148897886276245,-1.5341506004333496,0.046867191791534424
28.488859176635742,-76.34044647216797,52.24272918701172,17.127405166625977,-0.6695585250854492,1.9645713567733765,-1.1599675416946411,0.0749875083565712
53.868709564208984,-64.46642303466797,35.76194763183594,45.989105224609375,-0.5092417001724243,-4.453028202056885,-0.34611934423446655,5.455341339111328
68.05614471435547,-59.35975646972656,14.468653678894043,41.00008773803711,-0.6412673592567444,-9.495428085327148,0.364828497171402,9.982711791992188
73.28963470458984,-57.8236083984375,-11.78235912322998,7.52238130569458,-0.6695585250854492,-13.761354446411133,1.0570671558380127,13.55399227142334
83.5804443359375,-38.673622131347656,-30.607166290283203,26.141830444335938,-0.6506977677345276,-16.792407989501953,1.683823823928833,15.972339630126953
81.48704528808594,-28.854717254638672,-49.0482177734375,6.247928142547607,-0.6506977677345276,-18.700847625732422,2.226389169692993,17.293994903564453
77.37279510498047,-14.811395645141602,-65.56011199951172,-5.253233432769775,-0.5563937425613403,-19.103116989135742,2.619281530380249,17.200260162353516
69.3308334350586,4.7018656730651855,-78.30705261230469,-6.418891429901123,-0.40550729632377625,-18.261157989501953,2.8437912464141846,15.953592300415039
51.87894821166992,19.118844985961914,-82.94324493408203,-20.577754974365234,-0.25462085008621216,-16.034645080566406,2.815727472305298,13.628979682922363
32.81037521362305,34.04441452026367,-83.28551483154297,-28.224472045898438,-0.11316482722759247,-12.638742446899414,2.5818631649017334,10.282662391662598
12.581110954284668,50.0390625,-79.60352325439453,-28.83061408996582,-0.00943040195852518,-8.176359176635742,2.16090726852417,6.167722702026367
-10.187176704406738,56.3808708190918,-66.70101165771484,-37.22335433959961,0.06601281464099884,-3.0684733390808105,1.5809234380722046,1.5184969902038574
-29.36974334716797,61.98574447631836,-51.412986755371094,-33.91288375854492,0.1508864313364029,2.104897975921631,0.982230544090271,-3.149475336074829
-49.18447494506836,63.55303192138672,-33.148258209228516,-31.721446990966797,0.21689924597740173,7.0724568367004395,0.2899918854236603,-7.508124351501465
-64.94713592529297,59.432411193847656,-12.300949096679688,-31.441688537597656,0.3206336796283722,11.731297492980957,-0.3928922116756439,-11.576196670532227
-76.10846710205078,53.7133674621582,8.3181791305542,-26.219539642333984,0.37721607089042664,15.697860717773438,-1.0851309299468994,-14.903767585754395
-84.11933898925781,45.18150329589844,29.694448471069336,-16.521263122558594,0.37721607089042664,18.747623443603516,-1.7493058443069458,-17.27524757385254
-82.94828033447266,29.44634246826172,48.48814010620117,-8.936713218688965,0.3017728626728058,20.637353897094727,-2.34799861907959,-18.512540817260742
-77.19661712646484,13.109175682067871,64.60591125488281,0.4662633240222931,0.1697472333908081,21.067689895629883,-2.712827205657959,-18.43755340576172
-68.50176239013672,-4.027204990386963,78.56634521484375,11.205862045288086,0.07544321566820145,20.029272079467773,-2.8812096118927,-17.087778091430664
-50.68716049194336,-20.955997467041016,83.37886047363281,19.83173370361328,-0.01886080391705036,17.522106170654297,-2.815727472305298,-14.538203239440918
-32.63420104980469,-34.97855758666992,83.40997314453125,25.722192764282227,-0.08487361669540405,13.920391082763672,-2.5912177562713623,-11.0794038772583
-13.151095390319824,-47.34041976928711,79.03307342529297,31.721446990966797,-0.1697472333908081,9.383167266845703,-2.170261859893799,-6.814489841461182
10.643163681030273,-57.180084228515625,66.49357604980469,34.84541320800781,-0.26405125856399536,4.284636497497559,-1.6089872121810913,-2.165264368057251
29.45265007019043,-62.390541076660156,52.543514251708984,33.43107986450195,-0.3677856922149658,-0.9729305505752563,-0.982230544090271,2.56832218170166
48.84248352050781,-62.73305892944336,34.423988342285156,34.70553207397461,-0.43379849195480347,-6.034040451049805,-0.2993464469909668,6.992585182189941
64.83313751220703,-60.24200439453125,12.871397018432617,29.343503952026367,-0.4903809130191803,-10.786432266235352,0.4396651089191437,11.051283836364746
75.75611114501953,-53.27743148803711,-7.695871829986572,25.06942367553711,-0.5186721086502075,-14.8184814453125,1.1599675416946411,14.406974792480469
