1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,21-220kV耿沾Ⅱ回264线路电流Ia_21,22-220kV耿沾Ⅱ回264线路电流Ib_22,23-220kV耿沾Ⅱ回264线路电流Ic_23,24-220kV耿沾Ⅱ回264线路电流3Io_24
-66.05455780029297,79.30286407470703,-13.429051399230957,-0.2810734510421753,-0.1314251869916916,0.15243558585643768,-0.013841591775417328,0.006923489738255739
-69.67740631103516,77.7099380493164,-8.463424682617188,-0.7182988524436951,-0.13834230601787567,0.15243558585643768,0.0,0.0
-72.08222961425781,74.96134948730469,-3.4041082859039307,-0.9369115233421326,-0.14525941014289856,0.13857780396938324,0.006920795887708664,0.006923489738255739
-75.14291381835938,72.89991760253906,1.8425906896591187,-0.7182988524436951,-0.15217652916908264,0.13857780396938324,0.020762387663125992,0.006923489738255739
-76.82941436767578,69.3704833984375,7.026828765869141,-0.7182988524436951,-0.15217652916908264,0.13164891302585602,0.027683183550834656,0.006923489738255739
-79.14054107666016,66.21585845947266,12.648292541503906,-0.4684557616710663,-0.15909364819526672,0.1247200295329094,0.041524775326251984,0.006923489738255739
-80.13995361328125,62.46779251098633,17.520227432250977,-0.2498430758714676,-0.15909364819526672,0.11086224764585495,0.05536636710166931,0.0
-81.73275756835938,58.96959686279297,22.82938575744629,0.187382310628891,-0.1660107672214508,0.11086224764585495,0.06920795887708664,0.006923489738255739
-82.79462432861328,54.9091911315918,27.73255157470703,-0.2186126857995987,-0.15909364819526672,0.0970044657588005,0.06920795887708664,0.006923489738255739
-83.88772583007812,50.81755065917969,32.51079559326172,-0.9681419134140015,-0.1660107672214508,0.09007557481527328,0.08304955065250397,0.006923489738255739
-84.04388427734375,46.600975036621094,36.758121490478516,-1.186754584312439,-0.15909364819526672,0.08314668387174606,0.08997035026550293,0.006923489738255739
-84.356201171875,41.541080474853516,42.12974166870117,-1.1242938041687012,-0.1660107672214508,0.06928890198469162,0.0968911424279213,0.006923489738255739
-84.01265716552734,36.824764251708984,46.564453125,-1.0618330240249634,-0.15909364819526672,0.0623600147664547,0.10381194204092026,0.006923489738255739
-83.35679626464844,31.483768463134766,51.280235290527344,-0.9993723034858704,-0.15909364819526672,0.04850223287940025,0.12457432597875595,0.006923489738255739
-82.48231506347656,26.736215591430664,55.46510314941406,-0.4996861517429352,-0.15909364819526672,0.03464445099234581,0.12457432597875595,0.006923489738255739
-81.54536437988281,21.83249282836914,59.74365997314453,0.0936911553144455,-0.15909364819526672,0.027715561911463737,0.13841591775417328,0.0
-80.45226287841797,17.17864227294922,63.491302490234375,0.4372253715991974,-0.15217652916908264,0.013857780955731869,0.13841591775417328,0.0
-78.54714965820312,11.619009971618652,66.7080307006836,-0.4059950113296509,-0.14525941014289856,0.006928890477865934,0.14533671736717224,0.0
-76.89187622070312,6.965158939361572,69.6124496459961,-0.5309165120124817,-0.13834230601787567,-0.006928890477865934,0.14533671736717224,0.0
-74.54952239990234,1.6241626739501953,72.54810333251953,-0.5933772921562195,-0.13834230601787567,-0.013857780955731869,0.1522575169801712,0.0
-71.86360931396484,-3.4044947624206543,74.8591537475586,-0.7182988524436951,-0.1314251869916916,-0.027715561911463737,0.16609910130500793,0.0
-68.61553955078125,-9.026596069335938,77.17019653320312,-0.7807596325874329,-0.1245080754160881,-0.04157334193587303,0.16609910130500793,0.0
