17-220kV_Ⅱ母电压Ua_17,18-220kV_Ⅱ母电压Ub_18,19-220kV_Ⅱ母电压Uc_19,20-220kV_Ⅱ母电压3Uo_20,5-220kV_唐木Ⅰ回线电流１Ia_5,6-220kV_唐木Ⅰ回线电流１Ib_6,7-220kV_唐木Ⅰ回线电流１Ic_7,8-220kV_唐木Ⅰ回线电流１3Io_8
-82.1837387084961,18.165115356445312,63.71881103515625,-0.5072910189628601,0.021529389545321465,0.014383755624294281,-0.028733670711517334,0.0
-80.11722564697266,12.807516098022461,66.95230102539062,-0.538996696472168,0.02870585210621357,0.014383755624294281,-0.028733670711517334,0.0
-77.79637145996094,7.608425140380859,69.83708953857422,-0.5072910189628601,0.014352926053106785,0.014383755624294281,-0.03591708838939667,-0.007185351103544235
-75.18937683105469,2.345931053161621,72.65846252441406,-0.2853511869907379,0.021529389545321465,0.02157563343644142,-0.028733670711517334,0.0
-72.39163970947266,-2.979966640472412,75.32134246826172,-0.06341137737035751,0.014352926053106785,0.02157563343644142,-0.028733670711517334,0.0
-69.46672058105469,-8.242460250854492,77.76231384277344,0.1585284322500229,0.014352926053106785,0.02157563343644142,-0.028733670711517334,0.0
-66.25567626953125,-13.34644603729248,79.91796875,0.6341137290000916,0.007176463026553392,0.02157563343644142,-0.028733670711517334,-0.007185351103544235
-62.822078704833984,-18.51383399963379,81.88343048095703,1.0145820379257202,0.007176463026553392,0.02157563343644142,-0.021550253033638,0.0
-59.16593551635742,-23.744626998901367,83.6269760131836,1.23652184009552,0.014352926053106785,0.02157563343644142,-0.028733670711517334,0.0
-55.41441345214844,-29.00712013244629,85.05352020263672,1.268227458000183,0.007176463026553392,0.028767511248588562,-0.028733670711517334,0.0
-51.40855407714844,-34.111106872558594,86.03624725341797,1.0145820379257202,0.007176463026553392,0.02157563343644142,-0.028733670711517334,0.0
-47.021183013916016,-39.15168762207031,86.6702651977539,0.8560535311698914,0.0,0.028767511248588562,-0.021550253033638,0.0
-42.37947082519531,-44.097164154052734,86.8604736328125,0.6658194065093994,0.0,0.028767511248588562,-0.028733670711517334,0.0
-37.547000885009766,-48.8524284362793,86.63856506347656,0.41217392683029175,0.0,0.028767511248588562,-0.021550253033638,0.0
-32.4601936340332,-53.32238006591797,85.90943908691406,0.2853511869907379,0.0,0.0359593890607357,-0.028733670711517334,0.0
-27.150836944580078,-57.41190719604492,84.83161163330078,0.443879634141922,-0.014352926053106785,0.0359593890607357,-0.021550253033638,0.0
-21.682519912719727,-61.374629974365234,83.37336730957031,0.5707023739814758,-0.007176463026553392,0.028767511248588562,-0.021550253033638,0.0
-16.24599266052246,-64.98863220214844,81.6615219116211,0.7292308211326599,-0.014352926053106785,0.028767511248588562,-0.021550253033638,0.0
-10.936636924743652,-68.25391387939453,79.6326675415039,0.8243478536605835,-0.014352926053106785,0.04315126687288284,-0.014366835355758667,0.0
-5.690866470336914,-71.07537078857422,77.22339630126953,0.7609364986419678,-0.014352926053106785,0.028767511248588562,-0.014366835355758667,0.0
-0.4450956881046295,-73.83342742919922,74.56051635742188,0.538996696472168,-0.014352926053106785,0.0359593890607357,-0.014366835355758667,0.0
4.800674915313721,-76.46467590332031,71.73914337158203,0.12682275474071503,-0.014352926053106785,0.028767511248588562,-0.014366835355758667,0.0
9.919275283813477,-78.77890014648438,68.66415405273438,-0.3170568645000458,-0.021529389545321465,0.0359593890607357,-0.014366835355758667,0.0
15.101461410522461,-80.8712158203125,65.36725616455078,-0.6024080514907837,-0.014352926053106785,0.028767511248588562,-0.0071834176778793335,0.0
20.410816192626953,-82.70992279052734,61.785057067871094,-0.7926421761512756,-0.021529389545321465,0.028767511248588562,0.0,0.007185351103544235
25.68838119506836,-84.32671356201172,58.10775375366211,-0.8243478536605835,-0.021529389545321465,0.0359593890607357,-0.0071834176778793335,0.007185351103544235
30.99773597717285,-85.65818786621094,54.24024200439453,-0.697525143623352,-0.021529389545321465,0.028767511248588562,0.0,0.0
36.1799201965332,-86.5775375366211,50.05572509765625,-0.47558531165122986,-0.02870585210621357,0.028767511248588562,0.0,0.0
41.26673126220703,-87.0213623046875,45.61759567260742,-0.221939817070961,-0.02870585210621357,0.028767511248588562,0.0071834176778793335,0.0
46.13098907470703,-87.05306243896484,40.894161224365234,0.0,-0.021529389545321465,0.028767511248588562,0.0,-0.007185351103544235
50.613739013671875,-86.67264556884766,36.10732650756836,0.1585284322500229,-0.02870585210621357,0.028767511248588562,0.0071834176778793335,0.0
54.74677276611328,-85.81669616699219,31.09858512878418,0.1585284322500229,-0.02870585210621357,0.028767511248588562,0.0071834176778793335,0.0
58.689048767089844,-84.45352172851562,25.7728328704834,0.09511706233024597,-0.02870585210621357,0.02157563343644142,0.0071834176778793335,-0.007185351103544235
62.44056701660156,-82.8684310913086,20.288576126098633,-0.03170568868517876,-0.02870585210621357,0.02157563343644142,0.014366835355758667,0.0
65.90595245361328,-80.9980239868164,14.899423599243164,-0.1585284322500229,-0.02870585210621357,0.014383755624294281,0.0071834176778793335,0.0
68.98983001708984,-78.90570831298828,9.5736722946167,-0.348762571811676,-0.035882316529750824,0.014383755624294281,0.014366835355758667,0.0
71.97833251953125,-76.528076171875,4.247920989990234,-0.25364550948143005,-0.02870585210621357,0.02157563343644142,0.014366835355758667,-0.007185351103544235
74.83966064453125,-73.83342742919922,-1.1095315217971802,-0.09511706233024597,-0.02870585210621357,0.02157563343644142,0.014366835355758667,0.0
77.35127258300781,-70.94856262207031,-6.4035820960998535,0.19023412466049194,-0.02870585210621357,0.014383755624294281,0.021550253033638,0.0
