220kVIII母_1,220kVIII母_2,220kVIII母_3,220kVIII母_4,220kV龙嵩I回_13,220kV龙嵩I回_14,220kV龙嵩I回_15,220kV龙嵩I回_16
81.77014923095703,-59.50345230102539,-22.257543563842773,0.08626800030469894,0.04055099934339523,-0.04493499919772148,1.2000000424450263e-05,-0.006949000060558319
83.47718048095703,-55.834136962890625,-27.518117904663086,0.24314799904823303,0.043140001595020294,-0.04234300181269646,-0.0042779999785125256,3.000000106112566e-06
83.39614868164062,-51.15427017211914,-32.20618438720703,0.1568640023469925,0.04572900012135506,-0.038022998720407486,-0.005135999992489815,-0.004342000000178814
84.37931823730469,-46.841880798339844,-37.44515609741211,0.21177199482917786,0.05349599942564964,-0.03888700157403946,-0.009425999596714973,-0.0052109998650848866
84.33069610595703,-42.324134826660156,-41.86317443847656,0.2588360011577606,0.04831799864768982,-0.038022998720407486,-0.01028400007635355,3.000000106112566e-06
84.04978942871094,-37.23897171020508,-46.70787048339844,0.19608399271965027,0.052632998675107956,-0.039751000702381134,-0.019721999764442444,-0.006949000060558319
83.90393829345703,-32.548301696777344,-51.196102142333984,0.32943201065063477,0.049180999398231506,-0.03456699848175049,-0.020579999312758446,3.000000106112566e-06
82.9423828125,-27.165916442871094,-55.695133209228516,0.06273599714040756,0.04745500162243843,-0.024198999628424644,-0.020579999312758446,0.0008720000041648746
82.045654296875,-22.669788360595703,-59.25439453125,0.2509920001029968,0.05004400014877319,-0.025926999747753143,-0.018864000216126442,0.001740999985486269
80.29540252685547,-17.16311264038086,-63.17011642456055,-0.10983200371265411,0.04486599937081337,-0.020742999389767647,-0.024011999368667603,-0.0008660000166855752
79.17719268798828,-12.380572319030762,-66.73477935791016,0.22745999693870544,0.04745500162243843,-0.019879000261425972,-0.024011999368667603,0.001740999985486269
76.50859832763672,-6.5118279457092285,-69.93216705322266,-0.007860000245273113,0.046592000871896744,-0.01728699915111065,-0.025728000327944756,-0.0017350000562146306
74.7313461303711,-1.6158039569854736,-72.99993896484375,0.1411760002374649,0.04745500162243843,-0.015558999963104725,-0.02744399942457676,-0.0008660000166855752
71.3604965209961,3.572036027908325,-74.98210144042969,0.007828000001609325,0.04486599937081337,-0.012966999784111977,-0.025728000327944756,-0.0017350000562146306
68.85936737060547,9.197600364685059,-78.12008666992188,-0.06276799738407135,0.04486599937081337,-0.010374999605119228,-0.03344999998807907,0.001740999985486269
65.51553344726562,14.174683570861816,-79.69718170166016,0.03920400142669678,0.037099000066518784,-0.009510999545454979,-0.03173400089144707,0.0008720000041648746
61.78274917602539,19.535451889038086,-81.52271270751953,-0.258868008852005,0.037099000066518784,-0.004327000118792057,-0.03259199857711792,0.0008720000041648746
58.406497955322266,24.317991256713867,-82.86216735839844,-0.1333640068769455,0.03882500156760216,0.0008570000063627958,-0.041172001510858536,-0.0017350000562146306
53.86341857910156,29.921939849853516,-84.01797485351562,-0.35299599170684814,0.03796200081706047,0.002584999892860651,-0.04460399970412254,3.000000106112566e-06
49.99558639526367,34.601802825927734,-84.72550964355469,-0.054924000054597855,0.0362359993159771,0.009496999904513359,-0.04202999919652939,-0.0017350000562146306
44.76104736328125,39.724796295166016,-84.79572296142578,-0.4392800033092499,0.033647000789642334,0.010360999964177608,-0.045462001115083694,-0.0034729999024420977
40.90401840209961,44.004764556884766,-85.02256774902344,-0.19611600041389465,0.031058000400662422,0.013817000202834606,-0.04631999880075455,-0.0034729999024420977
35.50741958618164,48.7170524597168,-84.43925476074219,-0.2902440130710602,0.03278400003910065,0.018137000501155853,-0.045462001115083694,-0.004342000000178814
31.00755500793457,53.74277114868164,-84.8983383178711,-0.10983200371265411,0.03192099928855896,0.014681000262498856,-0.04803600162267685,-0.0008660000166855752
25.34625816345215,58.082183837890625,-83.52108764648438,-1.5999999959603883e-05,0.0258799996227026,0.016409000381827354,-0.0471780002117157,-0.0034729999024420977
20.333202362060547,61.85417556762695,-82.41387939453125,-0.2510240077972412,0.021564999595284462,0.020728999748826027,-0.045462001115083694,3.000000106112566e-06
15.384970664978027,65.39920043945312,-80.82058715820312,-0.007860000245273113,0.0258799996227026,0.02936900034546852,-0.04631999880075455,0.001740999985486269
9.961362838745117,69.12796020507812,-79.28670501708984,-0.24318000674247742,0.016387000679969788,0.02936900034546852,-0.045462001115083694,0.001740999985486269
4.932100772857666,72.40278625488281,-77.22891998291016,0.2666800022125244,0.010346000082790852,0.036281000822782516,-0.045462001115083694,-0.002604000037536025
-0.8426370024681091,75.20205688476562,-74.43120574951172,-0.06276799738407135,0.006031000055372715,0.030232999473810196,-0.045462001115083694,-0.0008660000166855752
-5.277678966522217,76.9043197631836,-71.50926208496094,0.2509920001029968,0.006031000055372715,0.04060100018978119,-0.045462001115083694,0.003478999948129058
-11.263094902038574,79.6873779296875,-68.47930145263672,0.07057999819517136,0.006893999874591827,0.041464999318122864,-0.045462001115083694,3.000000106112566e-06
-16.027658462524414,81.57337188720703,-65.4493408203125,0.2588360011577606,0.005167999770492315,0.04405700042843819,-0.04374599829316139,0.004348000045865774
-21.445865631103516,83.08649444580078,-61.56602096557617,0.2666800022125244,-0.006914000026881695,0.04405700042843819,-0.03859800100326538,0.0026100000832229853
-26.167213439941406,84.55097961425781,-58.36322784423828,0.12548799812793732,-0.005187999922782183,0.047513000667095184,-0.04202999919652939,0.001740999985486269
-31.353132247924805,84.96708679199219,-53.45372009277344,0.37649598717689514,-0.011229000054299831,0.04405700042843819,-0.040314000099897385,3.000000106112566e-06
