1-220kV母线Ⅰ电压Ua_1,2-220kV母线Ⅰ电压Ub_2,3-220kV母线Ⅰ电压Uc_3,4-220kV母线Ⅰ电压3Uo_4,89-220kV瑞达II线路电流Ia_89,90-220kV瑞达II线路电流Ib_90,91-220kV瑞达II线路电流Ic_91,92-220kV瑞达II线路电流3Io_92
9.32581615447998,-35.7577018737793,78.9617919921875,91.05339050292969,0.08539994806051254,-0.8040376901626587,0.13498826324939728,-0.6109033226966858
10.40799331665039,-44.387779235839844,72.42658233642578,66.68788146972656,0.09251660853624344,-0.9534606337547302,0.13498826324939728,-0.7529738545417786
16.901052474975586,-45.149253845214844,69.95208740234375,72.4302749633789,0.09963327646255493,-1.1242296695709229,0.12788362801074982,-0.9163549542427063
19.988439559936523,-49.940216064453125,63.987918853759766,58.91503143310547,0.10674993693828583,-1.3163448572158813,0.12788362801074982,-1.0939431190490723
25.208349227905273,-50.0036735534668,61.2279052734375,63.26148223876953,0.12809991836547852,-1.5226908922195435,0.14209291338920593,-1.271531343460083
28.39122200012207,-50.130584716796875,56.40581130981445,60.05716323852539,0.1494499146938324,-1.74326753616333,0.1491975635290146,-1.4491194486618042
35.29805374145508,-49.21046829223633,52.725791931152344,67.48103332519531,0.17079989612102509,-1.9211519956588745,0.1491975635290146,-1.5982935428619385
39.34030532836914,-44.387779235839844,49.458187103271484,76.93535614013672,0.20638321340084076,-2.099036455154419,0.1634068489074707,-1.7474676370620728
43.764495849609375,-46.29146957397461,43.303672790527344,70.68534851074219,0.22773319482803345,-2.276921033859253,0.17051149904727936,-1.882434606552124
49.46183776855469,-46.450111389160156,40.38503646850586,75.28560638427734,0.22773319482803345,-2.4334592819213867,0.17051149904727936,-2.024505138397217
52.26276397705078,-48.60763168334961,33.2470703125,64.02290344238281,0.24908319115638733,-2.6042282581329346,0.1634068489074707,-2.1949899196624756
57.60999298095703,-48.480716705322266,28.171180725097656,64.72087860107422,0.25619983673095703,-2.7821128368377686,0.177616149187088,-2.3441638946533203
60.63372039794922,-50.09885787963867,22.524255752563477,57.2970085144043,0.2704331576824188,-2.9528818130493164,0.177616149187088,-2.486234426498413
65.88545989990234,-48.35380554199219,18.59044075012207,62.56351089477539,0.2917831540107727,-3.1165354251861572,0.177616149187088,-2.642512083053589
69.57759094238281,-45.46653747558594,13.609725952148438,65.4822998046875,0.3060164749622345,-3.265958547592163,0.177616149187088,-2.7774789333343506
73.52435302734375,-43.784942626953125,8.946253776550293,67.22722625732422,0.3060164749622345,-3.422496795654297,0.19182543456554413,-2.9053425788879395
74.63835906982422,-41.944705963134766,3.457948923110962,62.72214126586914,0.3202497959136963,-3.5505735874176025,0.18472078442573547,-3.0261025428771973
77.12100219726562,-40.485206604003906,-2.220701217651367,59.70817947387695,0.33448314666748047,-3.6857657432556152,0.18472078442573547,-3.132655382156372
78.58512115478516,-39.69200134277344,-7.740729808807373,54.029239654541016,0.34159979224205017,-3.806727170944214,0.19182543456554413,-3.246311902999878
79.06255340576172,-40.421749114990234,-14.751800537109375,41.275421142578125,0.34159979224205017,-3.9205732345581055,0.18472078442573547,-3.3599681854248047
80.78130340576172,-36.80473327636719,-19.161479949951172,42.925167083740234,0.34871646761894226,-4.027303695678711,0.19182543456554413,-3.4523141384124756
80.87678527832031,-34.520301818847656,-24.713232040405273,37.373130798339844,0.36294978857040405,-4.134034633636475,0.19182543456554413,-3.5304529666900635
83.51856994628906,-31.82340431213379,-28.52014923095703,40.1332893371582,0.37718310952186584,-4.212303638458252,0.19182543456554413,-3.6156952381134033
83.00931549072266,-28.682310104370117,-33.469139099121094,36.00891876220703,0.37718310952186584,-4.283457279205322,0.19182543456554413,-3.6725234985351562
83.42308807373047,-26.112323760986328,-38.227787017822266,32.994956970214844,0.37718310952186584,-4.340380668640137,0.19182543456554413,-3.72935152053833
83.42308807373047,-24.08171844482422,-43.01815414428711,28.14089012145996,0.38429975509643555,-4.383072853088379,0.19182543456554413,-3.764869213104248
83.23211669921875,-22.844318389892578,-48.34783935546875,20.748750686645508,0.38429975509643555,-4.418649673461914,0.18472078442573547,-3.800386905670166
82.62736511230469,-19.60803985595703,-52.24992752075195,18.559661865234375,0.37718310952186584,-4.447111129760742,0.18472078442573547,-3.835904598236084
81.44970703125,-16.815956115722656,-57.674781799316406,11.928945541381836,0.37718310952186584,-4.454226493835449,0.17051149904727936,-3.857215166091919
80.11289978027344,-13.167210578918457,-61.25962829589844,9.708130836486816,0.38429975509643555,-4.461341857910156,0.17051149904727936,-3.871422052383423
78.04402923583984,-10.533768653869629,-64.84447479248047,4.314724922180176,0.37718310952186584,-4.447111129760742,0.17051149904727936,-3.850111484527588
76.8027114868164,-7.614772319793701,-68.27069854736328,1.3324886560440063,0.37718310952186584,-4.418649673461914,0.1634068489074707,-3.828800916671753
73.42887115478516,-5.013058662414551,-71.82382202148438,-6.281732082366943,0.37718310952186584,-4.368842124938965,0.1634068489074707,-3.800386905670166
71.13719940185547,-2.792083263397217,-75.21832275390625,-12.214478492736816,0.37006643414497375,-4.326149940490723,0.1634068489074707,-3.750662088394165
68.36810302734375,0.09518465399742126,-77.66109466552734,-16.243671417236328,0.36294978857040405,-4.262111186981201,0.1634068489074707,-3.700937509536743
65.47168731689453,3.2362782955169678,-79.85006713867188,-19.606618881225586,0.35583311319351196,-4.190957546234131,0.1491975635290146,-3.6441092491149902
61.87504196166992,7.011936187744141,-81.59490966796875,-22.303321838378906,0.34871646761894226,-4.0984578132629395,0.14209291338920593,-3.5730741024017334
58.21473693847656,9.93093204498291,-83.68871307373047,-27.18911361694336,0.33448314666748047,-3.998842477798462,0.13498826324939728,-3.4949352741241455
54.522605895996094,13.198939323425293,-83.9425048828125,-28.362972259521484,0.3273664712905884,-3.8778810501098633,0.12077897787094116,-3.4025893211364746
49.8756103515625,15.419914245605469,-85.30664825439453,-34.96196365356445,0.3131331503391266,-3.7569196224212646,0.12077897787094116,-3.2960364818573
45.67422103881836,17.672616958618164,-86.54389953613281,-40.48227310180664,0.3060164749622345,-3.614611864089966,0.11367432773113251,-3.182379961013794
40.70893859863281,19.79840850830078,-87.52735137939453,-47.17644119262695,0.284666508436203,-3.472304344177246,0.10656968504190445,-3.061619997024536
35.998287200927734,22.49530792236328,-87.93976593017578,-51.26908493041992,0.2633165121078491,-3.3299968242645264,0.09946504235267639,-2.9337565898895264
31.12849235534668,25.25566291809082,-87.55907440185547,-54.28304672241211,0.25619983673095703,-3.1734585762023926,0.08525574952363968,-2.7987895011901855
26.13138198852539,28.01601791381836,-87.30528259277344,-57.70944595336914,0.23484985530376434,-2.9955739974975586,0.07815109938383102,-2.663822650909424
20.91147232055664,31.315752029418945,-85.90941619873047,-58.69295120239258,0.22061653435230255,-2.8176896572113037,0.07104645669460297,-2.507544994354248
15.85070514678955,33.56845474243164,-84.38664245605469,-60.850311279296875,0.19926655292510986,-2.6184589862823486,0.07104645669460297,-2.3370604515075684
10.439821243286133,35.47214889526367,-82.29283905029297,-63.38838577270508,0.17079989612102509,-2.4192285537719727,0.049732521176338196,-2.1665756702423096
4.774308681488037,36.45572280883789,-80.96041870117188,-69.2259521484375,0.1494499146938324,-2.2199978828430176,0.056837163865566254,-1.9960910081863403
-0.6047457456588745,37.820037841796875,-78.8983383178711,-72.55717468261719,0.12809991836547852,-2.0136518478393555,0.03552322834730148,-1.8113993406295776
-6.302087306976318,39.02570724487305,-76.26522064208984,-75.63459014892578,0.11386659741401672,-1.8001905679702759,0.03552322834730148,-1.6409146785736084
-11.617484092712402,40.73903274536133,-73.50521087646484,-77.15743255615234,0.09963327646255493,-1.6080753803253174,0.03552322834730148,-1.4562230110168457
-16.77373695373535,42.547542572021484,-70.20587921142578,-77.22088623046875,0.07828328758478165,-1.3874987363815308,0.014209290966391563,-1.271531343460083
-21.611703872680664,44.578147888183594,-66.62103271484375,-75.82494354248047,0.05693329870700836,-1.1598066091537476,0.007104645483195782,-1.0868395566940308
-26.545156478881836,46.13283157348633,-62.528602600097656,-74.68281555175781,0.02846664935350418,-0.9392299056053162,0.0,-0.8879408836364746
-31.60592269897461,46.196285247802734,-58.816856384277344,-76.90362548828125,0.01423332467675209,-0.7044224143028259,-0.007104645483195782,-0.6961456537246704
-36.60303497314453,46.10110092163086,-54.97821807861328,-79.06098937988281,-0.007116662338376045,-0.48384571075439453,-0.014209290966391563,-0.5043504238128662
-41.34551239013672,45.52999496459961,-51.203025817871094,-81.69424438476562,-0.021349987015128136,-0.27038437128067017,-0.02131393738090992,-0.312555193901062
-46.11982345581055,45.434810638427734,-46.63472366333008,-82.29703521728516,-0.04269997403025627,-0.06403840333223343,-0.028418581932783127,-0.13496701419353485
-50.38487243652344,45.27616882324219,-41.622283935546875,-81.05972290039062,-0.06404995918273926,0.1423075646162033,-0.03552322834730148,0.04972468689084053
-54.013343811035156,45.75209045410156,-36.19742965698242,-77.18916320800781,-0.08539994806051254,0.334422767162323,-0.04262787476181984,0.21310581266880035
-57.673648834228516,46.5770263671875,-30.201536178588867,-71.66885375976562,-0.09963327646255493,0.5336533188819885,-0.04262787476181984,0.3906939923763275
-61.14297866821289,46.70393753051758,-24.36426544189453,-67.25894927978516,-0.12098325788974762,0.7257685661315918,-0.049732521176338196,0.5540751218795776
