220kVⅠ段母线电压_A相_1,220kVⅠ段母线电压_B相_2,220kVⅠ段母线电压_C相_3,220kVⅠ段母线电压_3U0_4,耿沾Ⅱ回274_A相_33,耿沾Ⅱ回274_B相_34,耿沾Ⅱ回274_C相_35,耿沾Ⅱ回274_3I0_36
-0.26072290539741516,71.95325469970703,-72.16309356689453,0.5435767769813538,-0.1603168398141861,-1.131967306137085,1.4031864404678345,0.05624062940478325
-23.319055557250977,81.30376434326172,-58.67272186279297,-0.10871535539627075,0.18860803544521332,-1.3097141981124878,1.1973857879638672,0.046867191791534424
-41.69480514526367,81.7287826538086,-40.0975227355957,-0.031061530113220215,0.5281025171279907,-1.3471345901489258,0.9073939323425293,0.0749875083565712
-59.50739288330078,79.87319946289062,-19.81008529663086,0.6988844275474548,0.8675969839096069,-1.3284244537353516,0.5332108736038208,0.0749875083565712
-72.5956802368164,72.098388671875,0.2905617654323578,-0.12424612045288086,1.1033570766448975,-1.2161632776260376,0.1496732234954834,0.09373438358306885
-81.40811920166016,57.98970413208008,23.089282989501953,-0.869722843170166,1.3108258247375488,-1.0384162664413452,-0.2338644117116928,0.09373438358306885
-81.11610412597656,40.086910247802734,41.394676208496094,-0.1863691806793213,1.3768386840820312,-0.7577632665634155,-0.5425654649734497,0.08436094969511032
-79.25975799560547,20.090105056762695,59.71044158935547,0.574638307094574,1.3579778671264648,-0.3835591673851013,-0.8980393409729004,0.06561406701803207
-71.82394409179688,-0.6012518405914307,71.98667907714844,-0.4193306565284729,1.2636739015579224,-0.028065305203199387,-1.1319037675857544,0.08436094969511032
-57.57804489135742,-22.95123291015625,81.10823822021484,0.6367613673210144,1.0750658512115479,0.34613877534866333,-1.3564136028289795,0.0749875083565712
-39.43172836303711,-41.600406646728516,81.89691162109375,1.1648074388504028,0.8393057584762573,0.6829224228858948,-1.3938318490982056,0.08436094969511032
-19.7419376373291,-59.66905975341797,79.24034118652344,0.04659229516983032,0.4715200960636139,0.9916408061981201,-1.4031864404678345,0.046867191791534424
0.3232963979244232,-72.19168853759766,72.06969451904297,-0.29508453607559204,0.13202562928199768,1.2255183458328247,-1.2909315824508667,0.046867191791534424
23.235624313354492,-81.54219055175781,59.004791259765625,0.3727383613586426,-0.22632965445518494,1.3939101696014404,-1.0944854021072388,0.0374937541782856
41.49665451049805,-82.06050872802734,40.0767707824707,-0.031061530113220215,-0.5375329256057739,1.4500408172607422,-0.7951390147209167,0.0374937541782856
59.66382598876953,-79.67623138427734,19.903480529785156,-0.32614606618881226,-0.8675969839096069,1.4126203060150146,-0.4396651089191437,0.0187468770891428
72.73125457763672,-71.75629425048828,-0.21792131662368774,0.4037998914718628,-1.1222178936004639,1.3003591299057007,-0.08419118821620941,0.0187468770891428
81.25167846679688,-58.2073974609375,-23.07890510559082,0.5901690721511841,-1.3579778671264648,1.141322374343872,0.32741019129753113,0.0093734385445714
81.55412292480469,-39.72408676147461,-41.3220329284668,0.32614606618881226,-1.3956995010375977,0.8513142466545105,0.6548203825950623,0.0374937541782856
79.29104614257812,-19.39555549621582,-59.46139144897461,-0.2174307107925415,-1.3768386840820312,0.4771101772785187,0.9915851354598999,0.0187468770891428
71.44850158691406,0.7982136607170105,-72.08007049560547,0.4037998914718628,-1.2825347185134888,0.11226122081279755,1.253513216972351,0.0374937541782856
57.90134048461914,23.5421199798584,-81.6063461303711,-0.24849224090576172,-1.1127874851226807,-0.2619428336620331,1.4312502145767212,0.0374937541782856
39.786312103271484,42.32605743408203,-81.83464813232422,-0.7144151926040649,-0.8487361669540405,-0.589371383190155,1.5154414176940918,0.028120314702391624
19.376924514770508,59.98005294799805,-79.40637969970703,0.10871535539627075,-0.4809505045413971,-0.8887346386909485,1.4780230522155762,0.0187468770891428
-0.17729157209396362,72.61670684814453,-72.1112060546875,0.574638307094574,-0.1508864313364029,-1.1226122379302979,1.3844773769378662,0.05624062940478325
-22.75589370727539,81.95684814453125,-58.50668716430664,0.2018999457359314,0.20746883749961853,-1.3097141981124878,1.1693220138549805,0.0749875083565712
-41.88252639770508,81.83245086669922,-39.49564743041992,0.15530765056610107,0.5375329256057739,-1.3658448457717896,0.8886847496032715,0.0749875083565712
