220kV_220kV III母电压_Ua_1,220kV_220kV III母电压_Ub_2,220kV_220kV III母电压_Uc_3,220kV_220kV III母电压_3U0_4,220kV_220kV建岗II回_Ia_17,220kV_220kV建岗II回_Ib_18,220kV_220kV建岗II回_Ic_19,220kV_220kV建岗II回_3I0_20
-48.90230178833008,83.93394470214844,-34.28459548950195,0.44349905848503113,0.04322585090994835,-0.04668391868472099,0.021612925454974174,0.0008645170019008219
-53.30509948730469,83.62134552001953,-29.64337921142578,0.29566603899002075,0.040632300078868866,-0.049277469515800476,0.021612925454974174,-0.0017290340038016438
-57.63901901245117,83.14981079101562,-24.91739273071289,0.0855875313282013,0.038903266191482544,-0.04668391868472099,0.021612925454974174,-0.0008645170019008219
-61.36894607543945,82.20143127441406,-20.159616470336914,0.2567625939846039,0.04236133396625519,-0.049277469515800476,0.01296775508671999,0.0008645170019008219
-65.13066101074219,80.54840087890625,-14.686585426330566,0.3267887830734253,0.05446457117795944,-0.05273553729057312,0.01383227203041315,0.0017290340038016438
-68.33077239990234,78.31785583496094,-9.308921813964844,0.311227411031723,0.05446457117795944,-0.05360005423426628,0.01296775508671999,-0.0034580680076032877
-71.13351440429688,75.74823760986328,-3.8941702842712402,0.2567625939846039,0.05360005423426628,-0.05446457117795944,0.007780652958899736,0.0008645170019008219
-74.08990478515625,72.91900634765625,1.6954210996627808,0.11671027541160583,0.0553290881216526,-0.04236133396625519,0.0,0.0025935510639101267
-76.47938537597656,69.91492462158203,7.136663436889648,0.1089295893907547,0.056193605065345764,-0.04495488479733467,0.0025935510639101267,0.0017290340038016438
-78.937744140625,66.87376403808594,12.551414489746094,-0.031122740358114243,0.05965167284011841,-0.04322585090994835,-0.006051619071513414,0.0
-80.7391357421875,63.424644470214844,17.611186981201172,-0.27232396602630615,0.056193605065345764,-0.038903266191482544,-0.006916136015206575,-0.0025935510639101267
-82.13255310058594,60.0232048034668,22.52260971069336,-0.23342055082321167,0.06051618978381157,-0.03371616452932358,-0.011238721199333668,0.0017290340038016438
-82.92728424072266,55.970088958740234,27.3333683013916,-0.2412012368440628,0.06570329517126083,-0.03458068147301674,-0.01815485768020153,-0.0025935510639101267
-83.1445083618164,51.6043815612793,31.95339012145996,-0.21007849276065826,0.06829684227705002,-0.03458068147301674,-0.01815485768020153,0.0008645170019008219
-83.60545349121094,47.138004302978516,36.838321685791016,-0.194517120718956,0.06224522367119789,-0.03371616452932358,-0.023341959342360497,0.0025935510639101267
-83.31405639648438,42.5126838684082,41.28880310058594,-0.062245480716228485,0.06138070672750473,-0.031122611835598946,-0.02680002711713314,0.0
-83.34584045410156,37.81848907470703,45.924720764160156,-0.03890342637896538,0.06310974061489105,-0.02593551017343998,-0.0276645440608263,0.0025935510639101267
-83.39352416992188,33.04481887817383,50.693092346191406,-0.05446479469537735,0.05878715589642525,-0.023341959342360497,-0.0276645440608263,-0.0025935510639101267
-82.94847869873047,28.276445388793945,55.01111602783203,-0.046684108674526215,0.06224522367119789,-0.019883891567587852,-0.02507099322974682,-0.0017290340038016438
-82.41336059570312,23.43389892578125,59.23907470703125,-0.2645432949066162,0.056193605065345764,-0.011238721199333668,-0.03717423230409622,0.0017290340038016438
-80.90867614746094,18.32644271850586,62.99019241333008,-0.046684108674526215,0.05965167284011841,-0.004322585184127092,-0.040632300078868866,0.0017290340038016438
-79.11788940429688,12.92758560180664,66.51348876953125,-0.1322716474533081,0.06483877450227737,-0.006916136015206575,-0.04322585090994835,-0.0008645170019008219
-76.88204956054688,7.518133163452148,69.69770050048828,-0.21007849276065826,0.056193605065345764,-0.0008645170019008219,-0.04581940174102783,0.0008645170019008219
-73.99453735351562,2.1775565147399902,72.22493743896484,-0.031122740358114243,0.057058122009038925,0.0025935510639101267,-0.04495488479733467,0.0
-71.44610595703125,-3.327263832092285,75.20782470703125,-0.023342054337263107,0.05446457117795944,0.0,-0.04581940174102783,0.0008645170019008219
-68.15592956542969,-8.800294876098633,77.60790252685547,0.3968149423599243,0.05187102034687996,0.006051619071513414,-0.048412952572107315,0.0025935510639101267
-65.00880432128906,-13.923645973205566,79.76426696777344,0.622454822063446,0.05360005423426628,0.006916136015206575,-0.038903266191482544,0.0
-61.63385772705078,-19.137065887451172,81.50736999511719,0.5679900050163269,0.05446457117795944,0.010374204255640507,-0.05187102034687996,0.0008645170019008219
-57.68140411376953,-24.186241149902344,82.6570816040039,0.622454822063446,0.049277469515800476,0.01642582379281521,-0.05446457117795944,-0.0034580680076032877
-53.73955154418945,-28.954614639282227,83.37763214111328,0.389034241437912,0.04236133396625519,0.023341959342360497,-0.05446457117795944,0.0017290340038016438
-49.28377151489258,-33.813053131103516,83.67433166503906,0.2645432949066162,0.05014198645949364,0.022477442398667336,-0.05446457117795944,0.0017290340038016438
