17-源安一线线路电压UA_17,18-源安一线线路电压UB_18,19-源安一线线路电压UC_19,20-源安一线线路电压3U0_20,5-源安一线线路电流IA_5,6-源安一线线路电流IB_6,7-源安一线线路电流IC_7,8-源安一线线路电流3I0_8
-76.32713317871094,2.952393054962158,73.00180053710938,-0.3107782304286957,0.20373238623142242,0.037984006106853485,-0.2520756721496582,-0.0034530912525951862
-73.5301284790039,-2.268681049346924,75.7988052368164,-0.031077822670340538,0.19682620465755463,0.05870255082845688,-0.2486225664615631,0.0034530912525951862
-70.36019134521484,-7.551910877227783,78.3471908569336,0.37293386459350586,0.19682620465755463,0.07942110300064087,-0.2451694756746292,0.010359274223446846
-67.12809753417969,-12.804062843322754,80.49156188964844,0.7147899270057678,0.17610765993595123,0.08978037536144257,-0.2486225664615631,0.0069061825051903725
-63.616302490234375,-18.087291717529297,82.23191833496094,0.8391011953353882,0.15193602442741394,0.09668655693531036,-0.2624349296092987,-0.0034530912525951862
-59.76265335083008,-23.308366775512695,83.63041687011719,0.8701789975166321,0.13467055559158325,0.12085819244384766,-0.2624349296092987,0.0
-58.92354965209961,-20.697830200195312,80.67802429199219,-2.952393054962158,0.20027929544448853,0.08287419378757477,-0.17956075072288513,0.09323346614837646
-52.241817474365234,-25.390581130981445,85.12215423583984,6.8992767333984375,0.15538911521434784,0.013812365010380745,-0.2624349296092987,-0.10359273850917816
-47.455833435058594,-38.8472785949707,84.50059509277344,-1.9579027891159058,0.15884220600128174,-0.07251491397619247,-0.2555287480354309,-0.15193602442741394
-41.923980712890625,-39.313446044921875,86.33419036865234,9.23011302947998,0.07942110300064087,-0.10013964772224426,-0.258981853723526,-0.2520756721496582
-32.88033676147461,-48.20170211791992,87.2043685913086,9.913825035095215,0.07596801221370697,-0.12085819244384766,-0.2417163848876953,-0.2866065800189972
-31.543989181518555,-45.03176498413086,86.80035400390625,15.942922592163086,0.10013964772224426,-0.14502982795238495,-0.2624349296092987,-0.3004189431667328
-25.701358795166016,-53.0809211730957,87.04898071289062,16.06723403930664,0.04489018768072128,-0.12776437401771545,-0.2624349296092987,-0.3349498510360718
-19.11285972595215,-55.536067962646484,85.37078094482422,18.988550186157227,0.020718548446893692,-0.19337311387062073,-0.21754474937915802,-0.35912150144577026
-15.07274341583252,-58.11552810668945,83.5682601928711,17.869747161865234,0.02417163923382759,-0.2797003984451294,-0.22790402173995972,-0.4730735123157501
-7.67622184753418,-64.5797119140625,83.5993423461914,20.23166275024414,-0.05870255082845688,-0.2555287480354309,-0.2624349296092987,-0.5835724472999573
-6.868198871612549,-62.52857971191406,80.46047973632812,18.70884895324707,0.06560873240232468,-0.4972451329231262,-0.15884220600128174,-0.5835724472999573
1.3363463878631592,-69.9561767578125,75.73665618896484,12.337895393371582,0.03107782080769539,-0.5594007968902588,-0.15193602442741394,-0.6664466261863708
5.594007968902588,-72.03839111328125,74.1827621459961,12.835140228271484,-0.04489018768072128,-0.5524945855140686,-0.15193602442741394,-0.742414653301239
9.78951358795166,-71.85192108154297,69.9561767578125,12.897295951843262,-0.04489018768072128,-0.5904785990715027,-0.15884220600128174,-0.8045702576637268
15.601066589355469,-75.36371612548828,66.78623962402344,11.84065055847168,-0.017265455797314644,-0.7113367915153503,-0.12085819244384766,-0.8529135584831238
21.03968620300293,-77.072998046875,62.71504592895508,11.964961051940918,-0.02762473002076149,-0.76313316822052,-0.12776437401771545,-0.9081630110740662
23.805612564086914,-74.36922454833984,57.43181610107422,12.15142822265625,-0.09323346614837646,-0.8425542712211609,-0.09323346614837646,-1.0186619758605957
29.74147605895996,-76.88653564453125,54.790199279785156,13.083763122558594,-0.041437096893787384,-0.9841310381889343,-0.07596801221370697,-1.1084423065185547
35.521949768066406,-77.1351547241211,49.44481658935547,13.67424201965332,-0.09668655693531036,-1.0531928539276123,-0.03453091159462929,-1.1913164854049683
39.00266647338867,-75.9542007446289,45.03176498413086,13.643163681030273,-0.08632728457450867,-1.1049891710281372,-0.04489018768072128,-1.2431129217147827
44.22373962402344,-77.88101959228516,40.71194839477539,11.996039390563965,-0.07596801221370697,-1.2154881954193115,0.0,-1.298362374305725
49.94205856323242,-76.04743194580078,35.02470397949219,15.507833480834961,-0.09668655693531036,-1.2810968160629272,0.020718548446893692,-1.3743302822113037
54.790199279785156,-76.32713317871094,30.86027717590332,15.880766868591309,-0.11740510165691376,-1.3363463878631592,0.0,-1.4744700193405151
58.11552810668945,-74.8043212890625,25.26626968383789,15.383522033691406,-0.14502982795238495,-1.4192205667495728,0.037984006106853485,-1.5331724882125854
62.497501373291016,-73.09503936767578,20.48028564453125,17.12388038635254,-0.12085819244384766,-1.52626633644104,0.02762473002076149,-1.6333122253417969
66.78623962402344,-71.6343765258789,14.575498580932617,16.657712936401367,-0.14157673716545105,-1.5987812280654907,0.07942110300064087,-1.6851085424423218
69.80078887939453,-70.08049011230469,9.913825035095215,16.750946044921875,-0.14157673716545105,-1.6505776643753052,0.08978037536144257,-1.7299987077713013
73.03288269042969,-68.86845397949219,4.8170623779296875,15.880766868591309,-0.14157673716545105,-1.7265456914901733,0.11740510165691376,-1.7645297050476074
76.29605102539062,-66.81731414794922,-1.1498794555664062,14.730887413024902,-0.16920147836208344,-1.7679827213287354,0.11049892008304596,-1.8335914611816406
77.97425842285156,-64.36216735839844,-5.283229827880859,14.606575965881348,-0.13121746480464935,-1.837044596672058,0.10704582929611206,-1.885387897491455
80.18077850341797,-62.21780014038086,-10.286759376525879,13.208074569702148,-0.11049892008304596,-1.9061063528060913,0.16574838757514954,-1.888840913772583
81.45497131347656,-58.11552810668945,-16.191545486450195,12.12035083770752,-0.13121746480464935,-1.9475435018539429,0.18646693229675293,-1.9233719110488892
82.48053741455078,-55.287445068359375,-20.63567352294922,11.654183387756348,-0.14502982795238495,-2.0027928352355957,0.17265456914901733,-1.9993398189544678
83.47502899169922,-51.216251373291016,-26.88231658935547,9.292268753051758,-0.13121746480464935,-2.071854829788208,0.21063856780529022,-2.0200583934783936
