5-玉溪墨江II回线电压Ua_5,6-玉溪墨江II回线电压Ub_6,7-玉溪墨江II回线电压Uc_7,8-玉溪墨江II回线电压3Uo_8,13-玉溪墨江II回线路电流Ia_13,14-玉溪墨江II回线路电流Ib_14,15-玉溪墨江II回线路电流Ic_15,16-玉溪墨江II回线路电流3Io_16
30.984588623046875,0.15538911521434784,-97.49112701416016,-109.36285400390625,-0.13121746480464935,-5.628538608551025,0.18646693229675293,-5.221074104309082
14.886277198791504,0.6837120652198792,-100.9096908569336,-142.64720153808594,-0.10013964772224426,-4.668579578399658,0.18301384150981903,-4.25766134262085
7.67622184753418,1.2431129217147827,-101.4380111694336,-157.16055297851562,-0.06906182318925858,-3.5428717136383057,0.17610765993595123,-3.1043291091918945
1.212035059928894,1.8025137186050415,-98.60993194580078,-163.34503173828125,-0.03453091159462929,-2.2824933528900146,0.16574838757514954,-1.8232321739196777
-12.493284225463867,2.7659261226654053,-94.13471984863281,-176.49095153808594,-0.0034530912525951862,-0.9047099351882935,0.14157673716545105,-0.43163642287254333
-34.527462005615234,3.853649854660034,-87.825927734375,-200.0790252685547,0.03107782080769539,0.5455884337425232,0.10704582929611206,1.0048495531082153
-55.59822463989258,4.568439960479736,-78.96874237060547,-220.0931396484375,0.06560873240232468,1.975168228149414,0.06906182318925858,2.434429407119751
-66.72408294677734,4.9102959632873535,-67.5321044921875,-221.89564514160156,0.11049892008304596,3.3633108139038086,0.03107782080769539,3.8053066730499268
-74.0584487915039,5.034607410430908,-54.417266845703125,-213.72218322753906,0.14157673716545105,4.703110218048096,-0.0034530912525951862,5.152012348175049
-84.8113784790039,5.034607410430908,-40.46332550048828,-208.43894958496094,0.16920147836208344,5.9876604080200195,-0.037984006106853485,6.429656028747559
-94.3211898803711,4.848140239715576,-26.32291603088379,-201.19781494140625,0.18646693229675293,7.165164470672607,-0.05870255082845688,7.614066123962402
