220kV Ⅰ母电压_A相_1,220kV Ⅰ母电压_B相_2,220kV Ⅰ母电压_C相_3,220kV Ⅰ母电压_3U0_4,唐木Ⅰ回线262_A相_37,唐木Ⅰ回线262_B相_38,唐木Ⅰ回线262_C相_39,唐木Ⅰ回线262_3I0_40
-83.23471069335938,29.369476318359375,47.5463752746582,-2.0518136024475098,0.14866210520267487,23.64822006225586,-0.24148501455783844,-24.105310440063477
-83.33930206298828,14.674338340759277,65.28539276123047,-1.1813472509384155,0.13937072455883026,23.676130294799805,-0.2879244387149811,-24.068124771118164
-64.57540893554688,-9.723958969116211,78.58965301513672,0.9792746305465698,0.13007934391498566,22.122529983520508,-0.4272427260875702,-22.385494232177734
-53.02839660644531,-17.024728775024414,80.24100494384766,2.8601038455963135,0.13937072455883026,19.378145217895508,-0.3900911808013916,-19.68027114868164
-37.517330169677734,-23.951099395751953,76.79290008544922,4.088083267211914,0.16724486649036407,15.349946975708008,-0.34365177154541016,-15.738638877868652
-13.774831771850586,-38.42783737182617,72.41007995605469,5.331606388092041,0.18582762777805328,10.447266578674316,-0.2786365747451782,-10.7744140625
6.693919658660889,-43.492618560791016,59.708194732666016,6.06217622756958,0.14866210520267487,4.828256130218506,-0.2136213630437851,-5.243113994598389
28.59558868408203,-49.36859130859375,44.731815338134766,6.170984745025635,0.14866210520267487,-1.1163597106933594,-0.1578940451145172,0.6228522062301636
48.24851989746094,-51.406982421875,26.380033493041992,6.217617034912109,0.14866210520267487,-6.633037567138672,-0.12074250727891922,6.144855499267578
64.0733642578125,-48.557395935058594,5.4317946434021,5.067357540130615,0.11149658262729645,-11.712474822998047,-0.09287885576486588,11.192747116088867
74.85684967041016,-42.59822082519531,-16.98084831237793,3.699481964111328,0.10220519453287125,-15.954641342163086,0.018575770780444145,15.357490539550781
80.70357513427734,-32.63506317138672,-37.565582275390625,2.207253932952881,0.07433105260133743,-18.97811508178711,0.06501519680023193,18.378787994384766
81.9482192993164,-22.6615047454834,-56.28086853027344,-0.2487046718597412,0.027874145656824112,-20.727079391479492,0.09287885576486588,20.08001136779785
76.7813491821289,-11.367152214050293,-69.35664367675781,-1.9119172096252441,0.037165526300668716,-20.885231018066406,0.20433348417282104,20.21945571899414
66.88690185546875,1.6847928762435913,-79.98135375976562,-4.352331638336182,0.018582763150334358,-19.564205169677734,0.1950455904006958,18.936567306518555
51.689613342285156,15.329535484313965,-85.1950454711914,-6.031088352203369,-0.009291381575167179,-16.894245147705078,0.269348680973053,16.259231567382812
33.6683235168457,25.947891235351562,-83.86566162109375,-7.818653106689453,-0.009291381575167179,-12.884652137756348,0.2321971356868744,12.261821746826172
13.147276878356934,36.12944793701172,-77.28103637695312,-8.766839981079102,-0.027874145656824112,-7.944760322570801,0.22290925681591034,7.344078540802002
-9.612051010131836,43.85661697387695,-64.92189025878906,-9.481865882873535,-0.027874145656824112,-2.3815674781799316,0.1764698177576065,1.7848899364471436
-30.959379196166992,47.99580001831055,-47.338661193847656,-8.953368186950684,-0.018582763150334358,3.3490793704986572,0.13003039360046387,-3.8672616481781006
-49.7546501159668,48.90059280395508,-27.688650131225586,-8.1450777053833,-0.027874145656824112,8.86575698852539,0.03715154156088829,-9.36137580871582
-65.24479675292969,47.44459915161133,-6.968898773193359,-7.274611473083496,0.009291381575167179,13.917284965515137,-0.018575770780444145,-14.39067554473877
-76.41527557373047,40.819828033447266,15.776091575622559,-5.906735897064209,0.009291381575167179,18.178058624267578,-0.13003039360046387,-18.64838218688965
-81.88546752929688,31.605466842651367,36.95281982421875,-3.637305736541748,0.07433105260133743,21.248046875,-0.1764698177576065,-21.651086807250977
-82.29338073730469,21.392709732055664,55.23189926147461,-1.6010363101959229,0.08362243324518204,22.913284301757812,-0.2321971356868744,-23.305828094482422
-77.11605072021484,10.223156929016113,68.99313354492188,0.5595855116844177,0.09291381388902664,23.108646392822266,-0.26006078720092773,-23.463865280151367
-67.24251556396484,-2.2567903995513916,79.23357391357422,2.642487049102783,0.11149658262729645,21.834136962890625,-0.30650022625923157,-22.171680450439453
-52.65186309814453,-14.643138885498047,84.07337951660156,4.92746114730835,0.13007934391498566,19.126964569091797,-0.2972123324871063,-19.475751876831055
-33.52189636230469,-26.322288513183594,82.62974548339844,6.481865406036377,0.14866210520267487,15.09876537322998,-0.2786365747451782,-15.478342056274414
-12.21640396118164,-36.24384689331055,75.5777587890625,7.414507865905762,0.13937072455883026,10.06584358215332,-0.2972123324871063,-10.439746856689453
9.936286926269531,-43.17021942138672,62.75124740600586,8.207254409790039,0.13937072455883026,4.428226947784424,-0.2507728934288025,-4.834076881408691
31.43004608154297,-47.03900146484375,45.1160888671875,8.284974098205566,0.13937072455883026,-1.3954497575759888,-0.1950455904006958,0.9203338623046875
49.83832550048828,-48.45339584350586,26.182703018188477,7.1968913078308105,0.11149658262729645,-6.921430587768555,-0.13003039360046387,6.405151844024658
64.64862060546875,-46.76860427856445,5.691440582275391,5.8911919593811035,0.11149658262729645,-11.945049285888672,-0.06501519680023193,11.415858268737793
76.216552734375,-41.319026947021484,-16.555028915405273,4.5854926109313965,0.09291381388902664,-16.252338409423828,0.009287885390222073,15.664268493652344
81.89592742919922,-30.752670288085938,-36.00770950317383,5.207253932952881,0.08362243324518204,-19.33163070678711,0.10216674208641052,18.759937286376953
82.03189849853516,-21.860708236694336,-54.83723449707031,-0.5751295685768127,0.055748291313648224,-21.099199295043945,0.1578940451145172,20.489049911499023
77.63900756835938,-11.575151443481445,-69.96940612792969,-2.1917099952697754,0.0,-21.41550064086914,0.20433348417282104,20.758642196655273
66.97057342529297,2.9639875888824463,-81.27958679199219,-4.07253885269165,0.0,-20.21541404724121,0.24148501455783844,19.531530380249023
51.459510803222656,15.027936935424805,-85.0911865234375,-6.24870491027832,-0.018582763150334358,-17.508241653442383,0.2136213630437851,16.86349105834961
32.71653366088867,26.592687606811523,-84.02144622802734,-8.129533767700195,-0.018582763150334358,-13.53586196899414,0.2321971356868744,12.893970489501953
11.212315559387207,36.76384735107422,-76.87599182128906,-9.046632766723633,-0.018582763150334358,-8.558757781982422,0.2136213630437851,7.966930866241455
-10.302361488342285,42.71261978149414,-63.92484664916992,-9.24870491027832,-0.009291381575167179,-2.995565414428711,0.1393182873725891,2.4077422618865967
-31.691526412963867,46.91420364379883,-46.54933547973633,-9.357513427734375,-0.027874145656824112,2.725778341293335,0.08359096944332123,-3.2444093227386475
-50.18347930908203,48.390995025634766,-27.782121658325195,-8.922280311584473,0.027874145656824112,8.270364761352539,0.04643942788243294,-8.747819900512695
-64.71138000488281,45.770206451416016,-6.989670276641846,-7.243523597717285,0.018582763150334358,13.349802017211914,-0.018575770780444145,-13.758526802062988
-76.35252380371094,40.778228759765625,15.433358192443848,-5.751295566558838,0.037165526300668716,17.573362350463867,-0.08359096944332123,-17.99764060974121
-82.4293441772461,31.917465209960938,36.77626037597656,-4.243523597717285,0.055748291313648224,20.661958694458008,-0.1578940451145172,-21.03753089904785
-82.74312591552734,21.26791000366211,55.0241813659668,-1.818652868270874,0.09291381388902664,22.299285888671875,-0.1950455904006958,-22.701568603515625
-77.34615325927734,9.817558288574219,69.49165344238281,0.6528497934341431,0.10220519453287125,22.559770584106445,-0.2786365747451782,-22.896791458129883
-67.06471252441406,-2.8287880420684814,79.46206665039062,2.751295328140259,0.10220519453287125,21.248046875,-0.30650022625923157,-21.58601188659668
-51.64777374267578,-15.402335166931152,83.60601043701172,4.896373271942139,0.13007934391498566,18.485057830810547,-0.2972123324871063,-18.843603134155273
-32.423675537109375,-27.102285385131836,81.97543334960938,6.575129985809326,0.12078796327114105,14.391737937927246,-0.32507598400115967,-14.762527465820312
-11.871248245239258,-36.545448303222656,75.60891723632812,7.865285396575928,0.14866210520267487,9.25648307800293,-0.2786365747451782,-9.668153762817383
9.904909133911133,-43.43021774291992,63.16667938232422,8.191710472106934,0.14866210520267487,3.5630481243133545,-0.24148501455783844,-4.016002178192139
31.51371955871582,-47.74620056152344,45.74962615966797,8.269430160522461,0.14866210520267487,-2.195507526397705,-0.16718193888664246,1.7570010423660278
50.37174606323242,-50.21099090576172,27.60556411743164,7.1658034324646,0.37165525555610657,-8.065699577331543,0.11145462840795517,7.046596527099609
65.1925048828125,-48.79659652709961,6.034173011779785,5.518135070800781,0.3902380168437958,-13.247468948364258,0.2321971356868744,12.131673812866211
76.59308624267578,-41.57902526855469,-16.18113899230957,4.554404258728027,0.5203173756599426,-17.722211837768555,0.4272427260875702,16.27782440185547
81.7390365600586,-32.56226348876953,-38.022560119628906,2.4093265533447266,0.5760656595230103,-20.94104766845703,0.5201215744018555,19.31771469116211
82.74312591552734,-22.97350311279297,-55.31498336791992,0.1865285038948059,0.5667742490768433,-22.773738861083984,0.6037125587463379,21.056123733520508
76.85456848144531,-10.337556838989258,-70.5406265258789,-1.9274612665176392,0.557482898235321,-23.04352569580078,0.6780156493186951,21.242050170898438
66.7718505859375,2.4543895721435547,-80.51103210449219,-4.025907039642334,0.464569091796875,-21.72249984741211,0.6037125587463379,20.024234771728516
51.239864349365234,15.267135620117188,-84.86270141601562,-6.279792785644531,0.4181121587753296,-18.857177734375,0.5851367712020874,17.300416946411133
32.10989761352539,27.331085205078125,-83.66832733154297,-7.943005561828613,0.2694500684738159,-14.661524772644043,0.4922579228878021,13.377378463745117
11.777114868164062,36.87824630737305,-77.05255126953125,-8.720207214355469,0.14866210520267487,-9.368119239807129,0.352939635515213,8.394560813903809
-10.5638427734375,44.47021484375,-64.79725646972656,-9.699481964111328,0.0,-3.5444421768188477,0.14860616624355316,2.8911497592926025
-38.7306022644043,69.37810516357422,-53.9959831237793,-6.839378356933594,-0.027874145656824112,-0.3256049156188965,0.12074250727891922,-0.32537055015563965
-62.713661193847656,81.1508560180664,-39.69468307495117,-6.015544414520264,-0.10220519453287125,-0.30699893832206726,-0.04643942788243294,0.027888905256986618
