220kVⅠ母_1,220kVⅠ母_2,220kVⅠ母_3,220kVⅠ母_4,220kV苏崇II线_17,220kV苏崇II线_18,220kV苏崇II线_19,220kV苏崇II线_20
-85.08712768554688,49.78569412231445,34.75428771972656,-0.8839629888534546,-0.8833950161933899,0.25860199332237244,0.6693699955940247,0.01322299987077713
-85.07120513916016,44.996551513671875,39.678253173828125,-0.6280810236930847,-0.8702099919319153,0.21038900315761566,0.7218700051307678,0.017629999667406082
-84.36006927490234,39.966609954833984,44.103458404541016,-0.41096898913383484,-0.8790000081062317,0.17532500624656677,0.7481200098991394,0.017629999667406082
-83.33051300048828,34.5888557434082,48.581722259521484,-0.24038100242614746,-0.8526300191879272,0.06575000286102295,0.7831199765205383,-0.026440000161528587
-82.23196411132812,29.104080200195312,53.11304473876953,0.007747000083327293,-0.8394449949264526,0.0263030007481575,0.8268700242042542,-0.008812000043690205
-81.3350830078125,23.84404754638672,57.554168701171875,0.09304100275039673,-0.7823100090026855,-0.02191000059247017,0.8662449717521667,0.004408999811857939
-79.92341613769531,18.48769760131836,61.43815994262695,0.038763001561164856,-0.7383599877357483,-0.07888899743556976,0.8662449717521667,-0.008812000043690205
-78.2198715209961,13.233015060424805,64.9825668334961,-0.06203899905085564,-0.716385006904602,-0.10518699884414673,0.9012449979782104,0.022036999464035034
-76.70207214355469,7.764293193817139,68.82411193847656,-0.2016109973192215,-0.6724349856376648,-0.18408100306987762,0.9187449812889099,-0.004404999781399965
-75.2320327758789,2.4507501125335693,72.64973449707031,-0.1861030012369156,-0.6504600048065186,-0.24106000363826752,0.9231200218200684,0.022036999464035034
-73.18883514404297,-2.573838949203491,75.62110137939453,-0.16284100711345673,-0.5933250188827515,-0.3068050146102905,0.9406200051307678,0.017629999667406082
-70.630859375,-7.443249225616455,78.00879669189453,-7.000000096013537e-06,-0.5493749976158142,-0.35063499212265015,1.001870036125183,0.022036999464035034
-67.68016815185547,-12.291254997253418,80.099365234375,0.24036699533462524,-0.49663498997688293,-0.42952901124954224,0.9406200051307678,0.017629999667406082
-64.79846954345703,-17.417512893676758,82.43400573730469,0.3179070055484772,-0.413129985332489,-0.47335898876190186,0.993120014667511,0.008816000074148178
-61.17909240722656,-22.35113525390625,83.9515151977539,0.7443770170211792,-0.3515999913215637,-0.5171890258789062,0.9493700265884399,0.004408999811857939
-56.79551315307617,-27.0172061920166,84.33885955810547,0.8529329895973206,-0.3428100049495697,-0.5697849988937378,0.9362450242042542,0.01322299987077713
-52.0828971862793,-31.795650482177734,84.44497680664062,0.9692429900169373,-0.272489994764328,-0.6267639994621277,0.9537450075149536,0.008816000074148178
-47.2110710144043,-36.76137924194336,84.49272918701172,0.9537349939346313,-0.2109600007534027,-0.6442959904670715,0.9231200218200684,0.03525799885392189
-42.40292739868164,-41.3846435546875,84.36538696289062,0.8374249935150146,-0.16700999438762665,-0.6968920230865479,0.8881199955940247,0.004408999811857939
-37.281673431396484,-45.89018249511719,83.60662841796875,0.5970510244369507,-0.09229499846696854,-0.7407220005989075,0.8924949765205383,-0.008812000043690205
-32.00651550292969,-50.40107727050781,82.50298309326172,0.15507300198078156,-0.030765000730752945,-0.7889350056648254,0.8574950098991394,0.022036999464035034
-26.657058715820312,-55.061798095703125,81.62748718261719,-0.2713969945907593,0.004395000170916319,-0.7845519781112671,0.8356199860572815,0.008816000074148178
-21.466812133789062,-59.32119369506836,80.46016693115234,-0.5272790193557739,0.10108499974012375,-0.8020840287208557,0.818120002746582,0.03966499865055084
-16.265953063964844,-63.08829879760742,79.01163482666016,-0.5582950115203857,0.11866500228643417,-0.8371480107307434,0.7787449955940247,0.022036999464035034
-10.980180740356445,-66.82864379882812,77.6214599609375,-0.4187229871749878,0.15382499992847443,-0.8678290247917175,0.7174950242042542,0.030851000919938087
-5.513970851898193,-70.68136596679688,76.06149291992188,-0.19385699927806854,0.25051501393318176,-0.9204249978065491,0.7262449860572815,0.017629999667406082
-0.38210201263427734,-74.14346313476562,74.5386734008789,-0.10856299847364426,0.29886001348495483,-0.9160419702529907,0.6431199908256531,0.01322299987077713
4.664855003356934,-76.9527359008789,72.27301025390625,-0.031022999435663223,0.3472050130367279,-0.9379569888114929,0.6124950051307678,0.022036999464035034
9.679969787597656,-79.4570083618164,69.77919006347656,0.06202499940991402,0.4219200015068054,-0.9554889798164368,0.5687450170516968,0.022036999464035034
14.758769035339355,-81.6295166015625,66.89273071289062,-7.000000096013537e-06,0.4614750146865845,-0.929190993309021,0.49874499440193176,0.004408999811857939
19.789804458618164,-83.57727813720703,63.650760650634766,-0.24813500046730042,0.5142149925231934,-0.929190993309021,0.45061999559402466,0.022036999464035034
24.55018424987793,-84.7116928100586,59.89942169189453,-0.5505409836769104,0.5889300107955933,-0.9116590023040771,0.3849950134754181,0.026443999260663986
29.177888870239258,-85.21468353271484,55.479522705078125,-0.876209020614624,0.6416699886322021,-0.9204249978065491,0.32811999320983887,0.017629999667406082
33.78436279296875,-85.171875,50.79962921142578,-0.9459949731826782,0.676829993724823,-0.9028930068016052,0.2843700051307678,0.030851000919938087
38.43329620361328,-85.05415344238281,45.99769973754883,-1.0545510053634644,0.7119899988174438,-0.8765950202941895,0.2274949997663498,0.03966499865055084
42.98670196533203,-84.54045867919922,41.02067184448242,-0.9072250127792358,0.7559400200843811,-0.8765950202941895,0.1662449985742569,0.017629999667406082
47.34375,-83.73780822753906,35.97997283935547,-0.6358349919319153,0.7779150009155273,-0.8678290247917175,0.12249500304460526,0.01322299987077713
51.69548797607422,-82.6622543334961,30.679277420043945,-0.5272790193557739,0.8130750060081482,-0.8108500242233276,0.0568699985742569,0.03966499865055084
56.126834869384766,-81.7204818725586,25.277769088745117,-0.379952996969223,0.8438400030136108,-0.793317973613739,-0.004379999823868275,0.03525799885392189
