1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,21-220kV砚普Ⅰ回线路电流Ia_21,22-220kV砚普Ⅰ回线路电流Ib_22,23-220kV砚普Ⅰ回线路电流Ic_23,24-220kV砚普Ⅰ回线路电流3Io_24
-11.422348022460938,-67.53897094726562,79.5094985961914,0.7594708204269409,-0.07065204530954361,-0.6366459727287292,0.7066102027893066,-0.03528313338756561
-6.060190200805664,-70.6722183227539,77.07327270507812,0.4430246651172638,0.0,-0.6720151901245117,0.7066102027893066,-0.03528313338756561
-0.6980323791503906,-73.80546569824219,74.54212951660156,0.0,0.07065204530954361,-0.7073844075202942,0.6359491944313049,0.0
4.473752975463867,-76.43233489990234,72.1375503540039,0.3164461851119995,0.07065204530954361,-0.7073844075202942,0.6359491944313049,0.0
9.613809585571289,-78.77436065673828,69.3216552734375,0.18986770510673523,0.17663010954856873,-0.7073844075202942,0.6006187200546265,0.0
14.722138404846191,-81.02143859863281,65.8413314819336,-0.8860493302345276,0.17663010954856873,-0.7073844075202942,0.6006187200546265,0.0
20.116024017333984,-82.76213836669922,62.48756790161133,-0.348090797662735,0.24728216230869293,-0.7427536249160767,0.52995765209198,-0.03528313338756561
25.22435188293457,-84.0280990600586,58.78577423095703,-0.09493385255336761,0.31793421506881714,-0.7781228423118591,0.52995765209198,0.0
30.681697845458984,-84.53447723388672,54.957420349121094,1.8353878259658813,0.31793421506881714,-0.7781228423118591,0.45929664373397827,-0.03528313338756561
36.01212692260742,-85.19911193847656,50.84431457519531,2.816370964050293,0.35326021909713745,-0.7781228423118591,0.4239661395549774,0.0
40.517608642578125,-85.8953857421875,45.78203201293945,0.5379585027694702,0.38858625292778015,-0.7781228423118591,0.38863563537597656,-0.03528313338756561
44.864444732666016,-85.9903335571289,40.94122314453125,-0.348090797662735,0.45923829078674316,-0.7427536249160767,0.3533051013946533,-0.03528313338756561
48.89399719238281,-85.9903335571289,35.499267578125,-2.9113049507141113,0.49456432461738586,-0.7781228423118591,0.2826440930366516,-0.03528313338756561
53.431209564208984,-84.91426849365234,30.84829330444336,-1.0126277208328247,0.5652163624763489,-0.7781228423118591,0.24731357395648956,0.0
57.96841812133789,-82.66719055175781,26.83010482788086,3.6707756519317627,0.5652163624763489,-0.7427536249160767,0.17665255069732666,-0.03528313338756561
16.974878311157227,27.471332550048828,-13.858002662658691,50.31494140625,0.6358684301376343,-3.147860527038574,0.03533051162958145,-2.5756688117980957
81.44769287109375,-21.6795654296875,34.26533508300781,163.6659698486328,0.8124985098838806,-3.713768243789673,-0.03533051162958145,-2.928500175476074
78.7190170288086,-19.432485580444336,27.462890625,148.4132537841797,0.7065204381942749,-2.9710144996643066,-0.2119830697774887,-2.5051026344299316
72.2146224975586,-21.014936447143555,4.018187999725342,96.42115020751953,0.45923829078674316,-3.572291374206543,-0.31797459721565247,-3.42246413230896
89.57025146484375,-57.18974304199219,11.896368026733398,76.07366180419922,0.035326022654771805,-3.3600759506225586,-0.2119830697774887,-3.598879814147949
69.89842987060547,-16.90056610107422,1.7717994451522827,97.1173324584961,0.5298903584480286,-4.279675483703613,-0.6712797284126282,-4.480957984924316
57.61940383911133,-113.65155792236328,-30.310426712036133,-149.8056182861328,0.6711944341659546,-5.9066596031188965,-0.7772712707519531,-5.998132705688477
105.6884536743164,34.49740982055664,9.903093338012695,254.8341064453125,0.6358684301376343,-6.649413585662842,-0.6712797284126282,-6.668512344360352
91.91817474365234,-40.32082748413086,-19.64798927307129,57.15018081665039,0.31793421506881714,-5.8005523681640625,-0.7772712707519531,-6.280397891998291
94.5516586303711,-18.79950714111328,-10.947189331054688,112.8447036743164,0.0,-6.0481367111206055,-0.8832627534866333,-6.880211353302002
66.24961853027344,-30.952722549438477,-51.413822174072266,-27.689041137695312,0.07065204530954361,-6.472567558288574,-0.9892542958259583,-7.409458160400391
79.70260620117188,-10.918905258178711,-37.39762496948242,55.47301483154297,0.45923829078674316,-6.755521297454834,-1.4132204055786133,-7.727006435394287
99.81863403320312,-43.92881393432617,-31.829111099243164,41.4860954284668,0.31793421506881714,-7.958074569702148,-1.307228922843933,-8.997199058532715
79.35359191894531,-6.13990592956543,-51.2556266784668,38.51150131225586,0.14130409061908722,-7.498274803161621,-1.05991530418396,-8.467952728271484
84.23982238769531,-5.886713981628418,-49.29399108886719,50.5997428894043,0.10597806423902512,-7.7104902267456055,-1.0952458381652832,-8.785500526428223
74.4039077758789,-30.383041381835938,-64.29100799560547,-35.220458984375,0.14130409061908722,-7.533644199371338,-1.307228922843933,-8.75021743774414
87.82516479492188,-3.5446879863739014,-53.027427673339844,53.669273376464844,0.21195612847805023,-7.922705173492432,-1.731195092201233,-9.455880165100098
84.49365234375,-17.66014289855957,-60.082984924316406,12.151533126831055,0.035326022654771805,-7.781228542327881,-1.5545425415039062,-9.31474781036377
