110kVⅡ组母线_5,110kVⅡ组母线_6,110kVⅡ组母线_7,110kVⅡ组母线_8,洱北西线162_29,洱北西线162_30,洱北西线162_31,洱北西线162_32
-22.02955436706543,-59.58292007446289,81.79087829589844,0.5441319942474365,-0.11419700086116791,-0.9033420085906982,1.0412629842758179,0.013043000362813473
-16.869428634643555,-63.1260986328125,80.27813720703125,0.5914480090141296,-0.07906100153923035,-0.9731659889221191,1.058763027191162,-0.004356999881565571
-11.736433029174805,-66.28945922851562,78.16897583007812,0.4258419871330261,-0.04392499849200249,-1.130270004272461,1.1812629699707031,-0.004356999881565571
-6.277876853942871,-69.23577117919922,75.61521911621094,0.11828800290822983,-0.06149299815297127,-1.0953580141067505,1.1112630367279053,-0.004356999881565571
-0.9332669973373413,-72.59989166259766,73.56570434570312,0.0551999993622303,0.043914999812841415,-1.06044602394104,1.0237629413604736,-0.004356999881565571
4.178024768829346,-75.61675262451172,71.28845977783203,-0.2523539960384369,0.07905100286006927,-1.2000939846038818,1.093762993812561,-0.004356999881565571
9.685415267944336,-77.92822265625,67.9485092163086,-0.44950398802757263,0.11418700218200684,-1.2524620294570923,1.1637630462646484,-0.004356999881565571
15.138545036315918,-79.9521255493164,64.61397552490234,-0.41007399559020996,0.1493230015039444,-1.2350059747695923,1.058763027191162,-0.004356999881565571
19.989389419555664,-81.97059631347656,61.73489761352539,-0.3864159882068634,0.20202699303627014,-1.2350059747695923,1.006263017654419,-0.004356999881565571
24.845659255981445,-83.39220428466797,58.291927337646484,-0.18926599621772766,0.21959500014781952,-1.3048299551010132,1.058763027191162,-0.004356999881565571
30.190269470214844,-84.0053482055664,53.797088623046875,0.06308600306510925,0.2371630072593689,-1.3397419452667236,1.058763027191162,-0.004356999881565571
35.263580322265625,-84.56964874267578,49.38900375366211,0.31543800234794617,0.3250029981136322,-1.2699179649353027,0.9537630081176758,-0.004356999881565571
39.902809143066406,-85.06884002685547,45.176109313964844,0.3233239948749542,0.36013901233673096,-1.2699179649353027,0.9537630081176758,-0.004356999881565571
44.55289077758789,-84.96031951904297,40.448123931884766,0.3785260021686554,0.37770700454711914,-1.3048299551010132,0.9537630081176758,-0.004356999881565571
49.18669509887695,-84.52081298828125,35.318912506103516,0.2444639950990677,0.4304110109806061,-1.3222860097885132,0.8487629890441895,-0.004356999881565571
53.35928726196289,-84.0053482055664,30.39031410217285,-0.149836003780365,0.44797900319099426,-1.2524620294570923,0.7612630128860474,-0.004356999881565571
57.32027053833008,-83.16973876953125,25.304479598999023,-0.44950398802757263,0.46554699540138245,-1.2524620294570923,0.7262629866600037,-0.004356999881565571
61.199859619140625,-81.84579467773438,20.007184982299805,-0.6387680172920227,0.5182510018348694,-1.2350059747695923,0.7087630033493042,-0.02175699919462204
64.91667175292969,-80.2559814453125,14.774954795837402,-0.5993379950523376,0.5358189940452576,-1.2000939846038818,0.6387630105018616,-0.02175699919462204
68.16683959960938,-78.51966094970703,9.960219383239746,-0.27601200342178345,0.5709549784660339,-1.2000939846038818,0.5512629747390747,-0.02175699919462204
71.34648132324219,-76.44692993164062,4.977400779724121,0.23657800257205963,0.6060910224914551,-3.486829996109009,0.49876299500465393,-2.3533570766448975
78.94287872314453,-30.282520294189453,4.961134910583496,94.56890869140625,0.4304110109806061,-14.833230018615723,0.25376299023628235,-14.133156776428223
68.85594177246094,-17.965499877929688,-12.476016998291016,67.00733947753906,0.11418700218200684,-18.446622848510742,-0.42873701453208923,-18.76155662536621
65.6220474243164,-13.505328178405762,-24.04656410217285,48.680274963378906,0.8169069886207581,-23.753246307373047,0.568763017654419,-22.345956802368164
62.952457427978516,-6.7282538414001465,-32.61874771118164,42.45033645629883,0.3425709903240204,-27.925230026245117,-0.27123698592185974,-27.861757278442383
74.80284118652344,-4.297406196594238,-28.899255752563477,72.78778076171875,0.1493230015039444,-34.401405334472656,-0.5512369871139526,-34.83915710449219
63.5384635925293,1.714601993560791,-46.73221206665039,32.340484619140625,0.6060910224914551,-38.78286361694336,-0.27123698592185974,-38.406158447265625
71.68289184570312,3.3369760513305664,-46.249656677246094,49.926265716552734,0.28986701369285583,-41.33143615722656,-0.4462369978427887,-41.50335693359375
76.57171630859375,-3.3424301147460938,-46.32014083862305,46.51951217651367,0.3250029981136322,-44.96228790283203,-0.8487370014190674,-45.48795700073242
71.38446044921875,-8.556816101074219,-55.770687103271484,12.231184005737305,0.07905100286006927,-47.458492279052734,-0.9012370109558105,-48.306758880615234
72.8983154296875,-12.68057632446289,-57.07196807861328,5.488654136657715,0.4304110109806061,-49.29137420654297,-0.8137369751930237,-49.66395568847656
72.67584991455078,-14.579675674438477,-59.864295959472656,-3.083427906036377,0.07905100286006927,-50.1118049621582,-1.1462370157241821,-51.16035842895508
76.25157928466797,-16.538461685180664,-59.398006439208984,0.41795599460601807,0.36013901233673096,-52.38108444213867,-1.0412369966506958,-53.05695724487305
76.71821594238281,-11.557394027709961,-60.71012878417969,7.807137966156006,0.16689099371433258,-52.55564498901367,-1.1637370586395264,-53.54415512084961
78.67157745361328,-6.592604160308838,-62.46685791015625,16.600027084350586,0.2371630072593689,-52.88731002807617,-1.2512370347976685,-53.874755859375
76.72364807128906,-1.351088047027588,-66.126708984375,15.977033615112305,0.18445900082588196,-53.23643112182617,-1.2687369585037231,-54.32715606689453
73.90755462646484,3.7385001182556152,-70.20404815673828,12.7437744140625,0.16689099371433258,-52.46836471557617,-1.4262369871139526,-53.735557556152344
70.51087188720703,5.762397766113281,-73.76630401611328,4.077060222625732,0.2371630072593689,-51.50828552246094,-1.3037370443344116,-52.56975555419922
69.96285247802734,5.046165943145752,-74.61756134033203,0.37064000964164734,0.3250029981136322,-50.2165412902832,-1.21623694896698,-51.108158111572266
70.78217315673828,2.0293099880218506,-74.31935119628906,-2.9178218841552734,0.1493230015039444,-48.366207122802734,-1.2687369585037231,-49.48995590209961
66.77778625488281,-2.382028102874756,-77.19300842285156,-22.585506439208984,0.2547309994697571,-46.55078125,-1.2512370347976685,-47.54115676879883
62.67030334472656,-4.883413791656494,-79.88774108886719,-38.767578125,0.21959500014781952,-43.7054557800293,-1.181236982345581,-44.65275573730469
60.255733489990234,-6.397267818450928,-80.10462188720703,-46.101558685302734,0.2547309994697571,-40.49354934692383,-1.0412369966506958,-41.31195831298828
58.904659271240234,-5.301216125488281,-79.19915008544922,-44.94231414794922,0.2547309994697571,-36.949981689453125,-0.9887369871139526,-37.657955169677734
58.3512077331543,-2.3494720458984375,-76.36886596679688,-35.74723815917969,0.2371630072593689,-33.38895797729492,-0.9537370204925537,-34.07355880737305
56.96757888793945,2.0564401149749756,-73.66328430175781,-25.66104507446289,0.18445900082588196,-29.60100555419922,-1.0062370300292969,-30.384756088256836
53.1856575012207,6.641409873962402,-73.16445922851562,-23.468738555908203,0.18445900082588196,-25.41156578063965,-0.9712370038032532,-26.17395782470703
48.470462799072266,10.358220100402832,-73.37592315673828,-25.408693313598633,0.16689099371433258,-20.43660545349121,-0.9012370109558105,-21.145357131958008
42.76231002807617,12.34956169128418,-73.69581604003906,-32.57706832885742,0.16689099371433258,-14.798317909240723,-0.7612370252609253,-15.420757293701172
38.17734146118164,11.237232208251953,-72.45960235595703,-40.41575241088867,0.21959500014781952,-9.282221794128418,-0.7262369990348816,-9.783157348632812
33.7660026550293,9.327280044555664,-70.18778228759766,-47.3317756652832,0.16689099371433258,-3.469373941421509,-0.7087370157241821,-4.041156768798828
29.479463577270508,6.456925868988037,-67.44967651367188,-55.060054779052734,0.18445900082588196,2.099090099334717,-0.656237006187439,1.6486430168151855
24.411579132080078,5.067870140075684,-65.40557861328125,-62.48866653442383,0.11418700218200684,7.911938190460205,-0.5862370133399963,7.460243225097656
18.73598289489746,5.057017803192139,-63.14460754394531,-68.56877136230469,0.16689099371433258,13.986625671386719,-0.6212369799613953,13.550243377685547
12.86505126953125,6.500333786010742,-60.536624908447266,-71.55756378173828,0.11418700218200684,20.28824234008789,-0.5512369871139526,19.901243209838867
8.567659378051758,9.424947738647461,-56.50265884399414,-67.1335220336914,0.16689099371433258,26.69459342956543,-0.46373701095581055,26.44364356994629
5.453135013580322,12.88131046295166,-51.66623306274414,-57.95421600341797,0.1493230015039444,33.22313690185547,-0.42873701453208923,32.96864318847656
1.7526030540466309,16.261707305908203,-47.04126739501953,-50.49406051635742,0.20202699303627014,39.80405044555664,-0.42873701453208923,39.632843017578125
-2.327749013900757,18.247623443603516,-42.64402389526367,-46.50374221801758,0.18445900082588196,46.35005187988281,-0.30623701214790344,46.210044860839844
-6.462360858917236,18.518924713134766,-38.4582405090332,-46.07789993286133,0.21959500014781952,52.72148895263672,-0.27123698592185974,52.71764373779297
-10.618677139282227,17.13529396057129,-34.543556213378906,-48.8380012512207,0.18445900082588196,58.95328140258789,-0.23623700439929962,58.99904251098633
-14.997459411621094,14.774984359741211,-31.078899383544922,-54.602664947509766,0.21959500014781952,65.30726623535156,-0.20123699307441711,65.41963958740234
-19.913415908813477,12.235615730285645,-27.907028198242188,-62.18111038208008,0.2547309994697571,71.76598358154297,-0.09623699635267258,71.97944641113281
-25.003002166748047,10.152031898498535,-24.561655044555664,-68.7974624633789,0.28986701369285583,78.1548843383789,0.00876300036907196,78.50444030761719
