1-110kVⅠ段母线Ua_1,2-110kVⅠ段母线Ub_2,3-110kVⅠ段母线Uc_3,4-110kVⅠ段母线3Uo_4,37-110kV杨锡线线路电流Ia_37,38-110kV杨锡线线路电流Ib_38,39-110kV杨锡线线路电流Ic_39,40-110kV杨锡线线路电流3Io_40
39.40210723876953,-84.88678741455078,45.072967529296875,-0.6336115002632141,0.03533928096294403,0.0,-0.03529159724712372,0.0
44.51802444458008,-85.04515838623047,40.19507598876953,-0.4118475019931793,0.03533928096294403,0.0,-0.03529159724712372,0.03533986955881119
48.83954620361328,-84.25330352783203,35.0321159362793,-0.5068892240524292,0.03533928096294403,0.0,-0.07058319449424744,0.0
53.065738677978516,-83.77819061279297,30.1225528717041,-0.8870561122894287,0.03533928096294403,0.0,-0.03529159724712372,0.0
57.514366149902344,-82.79629516601562,24.99126625061035,-0.3801669180393219,0.03533928096294403,0.03530634194612503,-0.03529159724712372,0.03533986955881119
61.20037078857422,-81.49765014648438,19.891653060913086,-0.5068892240524292,0.0,0.0,0.0,0.0
64.8863754272461,-80.1673355102539,14.855391502380371,-0.6652920842170715,0.03533928096294403,0.03530634194612503,-0.03529159724712372,0.0
68.57237243652344,-78.23521423339844,9.502382278442383,-0.1267223060131073,0.03533928096294403,0.03530634194612503,-0.03529159724712372,0.03533986955881119
71.36865234375,-75.9229965209961,4.339421272277832,-0.19008345901966095,0.0,0.03530634194612503,-0.03529159724712372,0.03533986955881119
74.19670867919922,-73.16734313964844,-1.171960473060608,-0.09504172950983047,0.0,0.03530634194612503,-0.07058319449424744,0.0
76.77055358886719,-70.44336700439453,-6.366596221923828,0.09504172950983047,0.0,0.03530634194612503,-0.03529159724712372,0.0
78.64533233642578,-67.27594757080078,-11.497882843017578,-0.06336115300655365,0.03533928096294403,0.03530634194612503,-0.03529159724712372,0.0
80.93319702148438,-64.01350402832031,-16.85089111328125,0.2534446120262146,0.0,0.03530634194612503,0.0,0.03533986955881119
82.20423126220703,-60.370975494384766,-21.538732528686523,0.6019309759140015,-0.03533928096294403,0.03530634194612503,-0.03529159724712372,0.0
82.96685791015625,-56.44337844848633,-26.416622161865234,0.2534446120262146,0.0,0.03530634194612503,-0.03529159724712372,0.0
84.14256286621094,-52.38908386230469,-31.5162353515625,0.3801669180393219,0.0,0.03530634194612503,-0.03529159724712372,0.0
84.07901000976562,-47.98637390136719,-35.950679779052734,0.285125195980072,-0.03533928096294403,0.07061268389225006,-0.03529159724712372,0.0
84.46031951904297,-43.2985954284668,-41.1769905090332,0.0,0.0,0.03530634194612503,-0.07058319449424744,0.0
84.55564880371094,-38.705841064453125,-45.706459045410156,0.285125195980072,0.0,0.07061268389225006,0.0,0.0
83.8248062133789,-33.606300354003906,-50.17258071899414,0.09504172950983047,0.0,0.03530634194612503,-0.03529159724712372,0.0
83.37994384765625,-28.60177993774414,-54.702049255371094,0.06336115300655365,-0.03533928096294403,0.03530634194612503,-0.03529159724712372,0.03533986955881119
