220kV I母_1,220kV I母_2,220kV I母_3,220kV I母_4,文南II回264开关_37,文南II回264开关_38,文南II回264开关_39,文南II回264开关_40
-84.54347229003906,54.2229118347168,29.780529022216797,-0.9193940162658691,-0.4318769872188568,0.05583300068974495,0.30184000730514526,0.004298999905586243
-84.83496856689453,49.81814193725586,34.42108917236328,-0.9822580218315125,-0.3976689875125885,0.021472999826073647,0.30184000730514526,-0.012896999716758728
-84.78099060058594,45.15427017211914,39.03466796875,-0.9429680109024048,-0.34635698795318604,0.0042929998598992825,0.3363359868526459,0.004298999905586243
-84.54887390136719,40.603755950927734,43.51874542236328,-0.6993700265884399,-0.3634609878063202,-0.012887000106275082,0.38808000087738037,0.004298999905586243
-84.15481567382812,35.59981155395508,48.18088912963867,-0.41648200154304504,-0.34635698795318604,-0.04724700003862381,0.38808000087738037,0.004298999905586243
-83.74456787109375,30.763202667236328,52.76209259033203,-0.2278899997472763,-0.3121489882469177,-0.11596699804067612,0.42257601022720337,0.004298999905586243
-83.021240234375,25.883411407470703,56.86305236816406,-0.24360600113868713,-0.2779409885406494,-0.11596699804067612,0.40532800555229187,-0.012896999716758728
-81.56378173828125,20.528594970703125,60.748172760009766,-0.20431600511074066,-0.2779409885406494,-0.15032699704170227,0.42257601022720337,0.004298999905586243
-80.13330841064453,15.395096778869629,64.55774688720703,-0.18074199557304382,-0.2779409885406494,-0.2018669992685318,0.42257601022720337,0.004298999905586243
-78.48152160644531,10.175230979919434,68.03277587890625,-0.2907539904117584,-0.22662900388240814,-0.21904699504375458,0.42257601022720337,0.021494999527931213
-76.28453826904297,4.906783103942871,71.00057220458984,-0.47934600710868835,-0.2437330037355423,-0.25340700149536133,0.4398239850997925,-0.012896999716758728
-73.96339416503906,-0.3130829930305481,73.99535369873047,-0.30647000670433044,-0.209525004029274,-0.2705869972705841,0.42257601022720337,-0.012896999716758728
-71.08625793457031,-5.7164812088012695,76.63399505615234,-0.24360600113868713,-0.17531700432300568,-0.2877669930458069,0.4398239850997925,-0.012896999716758728
-68.0040054321289,-11.18465518951416,79.1593246459961,0.03928200155496597,-0.17531700432300568,-0.32212701439857483,0.42257601022720337,0.004298999905586243
-64.91094970703125,-16.361337661743164,81.39327239990234,0.3300279974937439,-0.14110900461673737,-0.32212701439857483,0.42257601022720337,0.004298999905586243
-60.90023422241211,-21.38687515258789,82.54261779785156,0.7150700092315674,-0.12400499731302261,-0.32212701439857483,0.42257601022720337,0.004298999905586243
-56.72218322753906,-26.579750061035156,83.79988861083984,0.9586679935455322,-0.12400499731302261,-0.37366700172424316,0.42257601022720337,-0.012896999716758728
