220kVⅠ段母线电压_A相_1,220kVⅠ段母线电压_B相_2,220kVⅠ段母线电压_C相_3,220kVⅠ段母线电压_3U0_4,耿沾Ⅱ回274_A相_33,耿沾Ⅱ回274_B相_34,耿沾Ⅱ回274_C相_35,耿沾Ⅱ回274_3I0_36
-82.79515838623047,44.160911560058594,37.98057174682617,-0.5280460119247437,1.320256233215332,-0.8887346386909485,-0.35547390580177307,0.06561406701803207
-81.0118179321289,24.350698471069336,56.119930267333984,0.2329614758491516,1.367408275604248,-0.533240795135498,-0.7390115261077881,0.06561406701803207
-74.0140151977539,3.1306560039520264,69.98387908935547,-1.025030493736267,1.3013955354690552,-0.2058122307062149,-1.0009397268295288,0.0749875083565712
-61.874755859375,-18.41074562072754,80.3507080078125,0.6678228974342346,1.1127874851226807,0.1871020346879959,-1.206740379333496,0.0749875083565712
-44.59404373168945,-38.625247955322266,82.35350799560547,0.32614606618881226,0.9053186178207397,0.4864652752876282,-1.3189952373504639,0.0749875083565712
-24.017793655395508,-57.419551849365234,80.63088989257812,-0.2329614758491516,0.5563937425613403,0.8419591784477234,-1.3189952373504639,0.05624062940478325
-3.952558994293213,-70.8025894165039,74.23853302001953,-0.29508453607559204,0.24519045650959015,1.0758366584777832,-1.253513216972351,0.046867191791534424
18.25060272216797,-82.14344024658203,62.19059371948242,-0.6678228974342346,-0.1508864313364029,1.3003591299057007,-1.0757763385772705,0.0374937541782856
37.856964111328125,-83.35630798339844,44.279537200927734,-0.32614606618881226,-0.4526593089103699,1.4126203060150146,-0.8606210350990295,0.046867191791534424
56.2014274597168,-81.79098510742188,24.697750091552734,-0.5435767769813538,-0.8015841841697693,1.4219754934310913,-0.514501690864563,0.0374937541782856
73.06498718261719,-65.37059020996094,6.9423508644104,23.094247817993164,-1.0467746257781982,1.3471345901489258,-0.19644610583782196,0.028120314702391624
81.38726043701172,-47.96538162231445,-17.547855377197266,29.927783966064453,-0.7167105674743652,-4.378187656402588,0.49579256772994995,4.752333164215088
84.82880401611328,-33.85669708251953,-36.0711669921875,26.852693557739258,-0.7732929587364197,-7.633762836456299,0.9167485237121582,7.648725986480713
76.41266632080078,-24.0708065032959,-59.793460845947266,-11.182150840759277,-0.6789889335632324,-9.626399993896484,1.4031864404678345,9.092235565185547
73.9514389038086,-0.40429002046585083,-70.01500701904297,8.433205604553223,-0.622406542301178,-9.907052993774414,1.6651146411895752,9.017248153686523
60.80057907104492,10.698136329650879,-81.92803955078125,-16.7576961517334,-0.5658240914344788,-8.90605640411377,1.8054332733154297,7.817447662353516
43.269569396972656,27.57465362548828,-83.14217376708984,-21.292678833007812,-0.5375329256057739,-6.417599678039551,1.7493058443069458,5.361606597900391
24.48709487915039,43.91211700439453,-81.89691162109375,-22.28664779663086,-0.4715200960636139,-3.021697759628296,1.5622142553329468,2.0527830123901367
3.5875470638275146,52.46440505981445,-75.17247772216797,-33.204776763916016,-0.4998112916946411,1.17874276638031,1.216094970703125,-1.8090736865997314
-19.773223876953125,61.58684539794922,-60.65476989746094,-31.51192283630371,-0.4998112916946411,5.846938610076904,0.8044936060905457,-6.036494255065918
-39.025001525878906,64.87300109863281,-44.99556350708008,-31.605106353759766,-0.5941153168678284,10.739656448364258,0.3180555999279022,-10.395143508911133
-56.691585540771484,62.68568801879883,-25.486417770385742,-35.25483703613281,-0.5563937425613403,15.463983535766602,-0.24321898818016052,-14.566323280334473
-68.76827239990234,58.41472625732422,-2.2103447914123535,-23.109779357910156,-0.5563937425613403,19.59893798828125,-0.7670753002166748,-18.17509651184082
-79.22846984863281,49.78987121582031,16.572397232055664,-22.13134002685547,-0.5186721086502075,22.826448440551758,-1.2722223997116089,-20.884021759033203
-82.70130157470703,37.640438079833984,37.44095993041992,-14.62998104095459,-0.5281025171279907,24.987476348876953,-1.7025328874588013,-22.63685417175293
-80.15664672851562,24.050073623657227,55.69446563720703,-1.754976511001587,-0.4526593089103699,25.848146438598633,-2.132843494415283,-23.1242733001709
-74.70232391357422,7.484548568725586,70.21217346191406,4.8455986976623535,-0.4715200960636139,25.39910125732422,-2.329289436340332,-22.440011978149414
-62.05204772949219,-9.319403648376465,80.83843231201172,14.008749961853027,-0.4715200960636139,23.584211349487305,-2.4041261672973633,-20.490337371826172
-42.44568634033203,-25.48063850402832,82.415771484375,23.824193954467773,-0.39607688784599304,20.394121170043945,-2.2825167179107666,-17.472089767456055
-24.069936752319336,-41.911399841308594,81.96955108642578,29.12018394470215,-0.3206336796283722,16.11884117126465,-2.039297580718994,-13.507124900817871
-3.6605494022369385,-51.61436080932617,75.20361328125,33.81047439575195,-0.21689924597740173,10.954824447631836,-1.674469232559204,-8.792284965515137
19.80451011657715,-58.2073974609375,61.868900299072266,38.4075813293457,-0.1508864313364029,5.4072489738464355,-1.2348041534423828,-3.7774956226348877
