1-110kVⅠ母电压Ua_1,2-110kVⅠ母电压Ub_2,3-110kVⅠ母电压Uc_3,4-110kVⅠ母电压3Uo_4,21-马拉线165电流Ia_21,22-马拉线165电流Ib_22,23-马拉线165电流Ic_23,24-马拉线165电流3Io_24
-40.232200622558594,84.05823516845703,-43.62409210205078,0.1587221473455429,0.035434793680906296,-0.3895871341228485,0.3539608418941498,0.0
-44.751956939697266,83.67730712890625,-38.83685302734375,-0.06348885595798492,0.07086958736181259,-0.3895871341228485,0.3539608418941498,0.017724372446537018
-49.20805358886719,83.26463317871094,-34.081321716308594,-0.19046658277511597,0.08858698606491089,-0.3895871341228485,0.318564772605896,0.0
-53.56866455078125,82.72499084472656,-29.262380599975586,-0.2539554238319397,0.12402178347110748,-0.4072956144809723,0.3008667230606079,0.0
-57.51549530029297,81.93138885498047,-24.316625595092773,-0.03174442797899246,0.14173917472362518,-0.42500412464141846,0.318564772605896,0.0
-61.20769119262695,80.7568588256836,-19.339168548583984,0.19046658277511597,0.15945658087730408,-0.4427126348018646,0.2831686735153198,0.0
-64.4861068725586,79.1696548461914,-14.29830265045166,0.4761664569377899,0.17717397212982178,-0.42500412464141846,0.24777260422706604,0.0
-67.66902923583984,77.36024475097656,-9.22573471069336,0.5713997483253479,0.19489136338233948,-0.4072956144809723,0.24777260422706604,0.0
-70.72463989257812,75.07466888427734,-4.026351451873779,0.5079108476638794,0.23032616078853607,-0.42500412464141846,0.21237652003765106,0.0
-73.43013000488281,72.40817260742188,1.2681422233581543,0.2539554238319397,0.23032616078853607,-0.3895871341228485,0.1769804209470749,0.0
-75.97647094726562,69.48771667480469,6.530932426452637,0.0,0.28347834944725037,-0.4072956144809723,0.159282386302948,0.0
-78.45915222167969,66.44029235839844,11.888833045959473,-0.3491887152194977,0.28347834944725037,-0.4072956144809723,0.1415843367576599,0.0
-80.62354278564453,63.138912200927734,17.151622772216797,-0.6666330099105835,0.30119574069976807,-0.3895871341228485,0.10618826001882553,0.0
-82.11952209472656,59.488346099853516,22.287599563598633,-0.730121910572052,0.31891316175460815,-0.3895871341228485,0.08849021047353745,0.017724372446537018
-83.07440185546875,55.52033996582031,27.233352661132812,-0.5713997483253479,0.33663055300712585,-0.3895871341228485,0.053094130009412766,0.0
-83.67915344238281,51.425357818603516,32.0839958190918,-0.3491887152194977,0.33663055300712585,-0.37187862396240234,0.03539608418941498,-0.017724372446537018
-84.02928161621094,47.044677734375,36.776123046875,-0.22221100330352783,0.35434794425964355,-0.3541701138019562,0.0,0.0
-83.83830261230469,42.4100456237793,41.373138427734375,0.0,0.38978272676467896,-0.33646160364151,-0.03539608418941498,0.0
-83.32903289794922,37.58495330810547,45.87504196166992,0.2539554238319397,0.38978272676467896,-0.31875309348106384,-0.07079216837882996,0.0
-82.8834228515625,32.66462326049805,50.376949310302734,0.3491887152194977,0.38978272676467896,-0.3010445833206177,-0.08849021047353745,-0.017724372446537018
-82.43781280517578,27.807785034179688,54.65692901611328,0.1587221473455429,0.38978272676467896,-0.2833361029624939,-0.10618826001882553,0.017724372446537018
