1-500kV大宝Ⅰ回线路电压Ua_1,2-500kV大宝Ⅰ回线路电压Ub_2,3-500kV大宝Ⅰ回线路电压Uc_3,4-500kV大宝Ⅰ回线路电压3Uo_4,9-500kV大宝Ⅰ回线路电流Ia_9,10-500kV大宝Ⅰ回线路电流Ib_10,11-500kV大宝Ⅰ回线路电流Ic_11,12-500kV大宝Ⅰ回线路电流3Io_12
-74.63081359863281,9.601243019104004,64.71959686279297,-0.5593517422676086,-0.24876753985881805,-0.05518476665019989,0.2968910336494446,0.0
-73.45014190673828,4.660797595977783,68.38414001464844,-0.7147272229194641,-0.2349471151828766,-0.06898095458745956,0.3037954568862915,0.0
-71.80342102050781,-0.1242879331111908,71.45863342285156,-0.8079525232315063,-0.2211267054080963,-0.08967524021863937,0.3106999099254608,0.0
-69.53528594970703,-4.9093732833862305,74.06729125976562,-0.7458023428916931,-0.20730628073215485,-0.11036953330039978,0.3106999099254608,-0.006901963148266077
-66.86324310302734,-9.818746566772461,76.33433532714844,-0.5593517422676086,-0.18657565116882324,-0.12416572123765945,0.31760433316230774,0.0
-63.91156768798828,-14.634903907775879,78.38400268554688,-0.31075096130371094,-0.17275524139404297,-0.14486001431941986,0.31760433316230774,0.0
-60.711326599121094,-19.326772689819336,79.96782684326172,-0.12430039048194885,-0.15202461183071136,-0.15865619480609894,0.31760433316230774,0.0
-57.13824462890625,-23.863283157348633,81.02371215820312,-0.031075097620487213,-0.1382041871547699,-0.1724523901939392,0.31760433316230774,0.0
-53.13018035888672,-28.306575775146484,81.48954772949219,0.062150195240974426,-0.1174735575914383,-0.19314667582511902,0.31760433316230774,0.0
-48.59391784667969,-32.656654357910156,81.39637756347656,0.2486007809638977,-0.09674292802810669,-0.2069428712129593,0.3106999099254608,0.0
-43.653743743896484,-36.97565841674805,80.93054962158203,0.5282766222953796,-0.08292251080274582,-0.22073906660079956,0.3037954568862915,0.0
-38.58928680419922,-41.2946662902832,80.37155151367188,0.8390276432037354,-0.062191884964704514,-0.23453524708747864,0.3037954568862915,0.0
-33.555904388427734,-45.67581558227539,79.8436050415039,1.0876283645629883,-0.04146125540137291,-0.2483314424753189,0.2968910336494446,0.0
-28.273954391479492,-50.336612701416016,79.31566619873047,1.2119287252426147,-0.020730627700686455,-0.2621276378631592,0.28998658061027527,0.0
-22.65023422241211,-54.99740982055664,78.38400268554688,1.3362292051315308,0.0,-0.27592381834983826,0.28308212757110596,0.0
-16.87116241455078,-59.34748840332031,76.95545196533203,1.3051540851593018,0.01382041908800602,-0.282821923494339,0.27617770433425903,0.0
-11.464933395385742,-63.013980865478516,75.15422821044922,1.1808537244796753,0.034551046788692474,-0.2897200286388397,0.2623687982559204,0.0
-6.680110454559326,-66.0901107788086,73.44618225097656,1.2119287252426147,0.05528167635202408,-0.29661810398101807,0.24855992197990417,0.0
-2.7031142711639404,-68.63800811767578,72.01763153076172,1.2430038452148438,0.06910209357738495,-0.3035162091255188,0.24165548384189606,0.0
1.273881435394287,-71.0616226196289,70.46485900878906,1.2430038452148438,0.08983272314071655,-0.31041431427001953,0.2209421545267105,-0.006901963148266077
5.996563911437988,-73.73381805419922,68.41519165039062,1.2430038452148438,0.10365314036607742,-0.31041431427001953,0.20713326334953308,0.0
11.278512001037598,-76.5302963256836,65.77548217773438,0.9322528839111328,0.12438376992940903,-0.31041431427001953,0.19332438707351685,0.0
16.43617820739746,-78.8606948852539,62.60782241821289,0.4039762616157532,0.14511439204216003,-0.3173123896121979,0.1726110577583313,-0.006901963148266077
20.91029930114746,-80.22785949707031,59.19172286987305,-0.12430039048194885,0.1589348167181015,-0.31041431427001953,0.15189772844314575,0.0
24.731943130493164,-80.60072326660156,55.58928680419922,-0.34182605147361755,0.1796654462814331,-0.31041431427001953,0.1311843991279602,0.0
28.553586959838867,-80.50750732421875,51.831573486328125,-0.062150195240974426,0.2003960758447647,-0.31041431427001953,0.11737551540136337,0.0
32.74807357788086,-80.2589340209961,47.73225402832031,0.4661264419555664,0.21421648561954498,-0.3035162091255188,0.09666219353675842,0.0
37.563968658447266,-80.16571807861328,43.01182174682617,0.8701027035713196,0.22803691029548645,-0.29661810398101807,0.07594886422157288,0.0
42.81484603881836,-80.16571807861328,37.76344680786133,0.8390276432037354,0.24185733497142792,-0.29661810398101807,0.05523553863167763,0.0
48.06572341918945,-80.1346435546875,32.266632080078125,0.4661264419555664,0.2556777596473694,-0.2897200286388397,0.041426654905080795,0.0
52.7573356628418,-79.6064224243164,26.862979888916016,0.15537548065185547,0.26949816942214966,-0.27592381834983826,0.020713327452540398,0.006901963148266077
56.88968276977539,-78.30139923095703,21.552494049072266,0.31075096130371094,0.2764083743095398,-0.2690257430076599,0.0,0.0
60.74239730834961,-76.43708038330078,16.179899215698242,0.9633280038833618,0.29022878408432007,-0.2621276378631592,-0.020713327452540398,0.0
64.68832397460938,-74.57276153564453,10.807302474975586,1.7402054071426392,0.29022878408432007,-0.2483314424753189,-0.03452221304178238,0.0
