220kVⅡ段母线电压_A相_5,220kVⅡ段母线电压_B相_6,220kVⅡ段母线电压_C相_7,220kVⅡ段母线电压_3U0_8,厂新Ⅰ回272断路器_A相_21,厂新Ⅰ回272断路器_B相_22,厂新Ⅰ回272断路器_C相_23,厂新Ⅰ回272断路器_3I0_24
79.28961181640625,-14.783010482788086,-64.36209106445312,0.2807309329509735,-0.6319616436958313,0.23229007422924042,0.5376222729682922,0.018592437729239464
69.12348175048828,7.157102584838867,-76.29409790039062,0.2651347815990448,-0.5762003064155579,0.055749617516994476,0.6303157806396484,0.02788865752518177
54.32691192626953,28.555484771728516,-82.97269439697266,0.062384653836488724,-0.44609054923057556,-0.11149923503398895,0.6952012181282043,0.02788865752518177
35.48262405395508,48.078643798828125,-83.61766815185547,0.015596163459122181,-0.31598082184791565,-0.297331303358078,0.7230092287063599,0.03718487545847893
14.494807243347168,65.01815795898438,-79.71661376953125,-0.17155779898166656,-0.1208161935210228,-0.4367053508758545,0.667393147945404,0.02788865752518177
-7.013280868530273,76.71746826171875,-69.5010757446289,0.34311559796333313,0.03717421367764473,-0.5389130115509033,0.6117770671844482,0.03718487545847893
-28.45893669128418,83.17657470703125,-54.4066162109375,0.6394426822662354,0.2416323870420456,-0.6225374341011047,0.49127551913261414,0.03718487545847893
-48.42701721191406,83.77039337158203,-35.41111373901367,-0.04678849130868912,0.3903292417526245,-0.6597038507461548,0.333696573972702,0.03718487545847893
-64.75318908691406,79.63448333740234,-15.09445571899414,-0.15596163272857666,0.5483196377754211,-0.6504122018814087,0.1761176437139511,0.02788865752518177
-76.59459686279297,69.45619201660156,6.917858600616455,-0.21834628283977509,0.6505487561225891,-0.594662606716156,0.0092693492770195,0.02788865752518177
-83.08760833740234,54.27729797363281,28.306005477905273,-0.7174234986305237,0.7156035900115967,-0.48316335678100586,-0.1575789451599121,0.05577731505036354
-83.97207641601562,35.50423049926758,47.85285568237305,-0.8733851313591003,0.7527778148651123,-0.3623725175857544,-0.3151578903198242,0.03718487545847893
-79.3624496459961,14.824682235717773,64.41410827636719,-0.10917314141988754,0.6877229809761047,-0.17654046416282654,-0.47273680567741394,0.03718487545847893
-69.24834442138672,-7.073759078979492,76.26288604736328,-0.2651347815990448,0.6505487561225891,0.009291603229939938,-0.5561609864234924,0.02788865752518177
-54.2852897644043,-28.63882827758789,82.93108367919922,-0.04678849130868912,0.5204389691352844,0.17654046416282654,-0.6210464239120483,0.046481095254421234
-35.48262405395508,-48.12031555175781,83.72169494628906,0.20275013148784637,0.3717421293258667,0.3530809283256531,-0.658123791217804,0.05577731505036354
-14.442780494689941,-65.0494155883789,79.51896667480469,0.2495386153459549,0.17657750844955444,0.49245497584342957,-0.593238353729248,0.03718487545847893
7.127740859985352,-76.80081176757812,69.37623596191406,-0.21834628283977509,0.0,0.6132457852363586,-0.5376222729682922,0.046481095254421234
28.479747772216797,-83.36409759521484,54.47943878173828,-0.35871174931526184,-0.17657750844955444,0.6782870292663574,-0.41712072491645813,0.02788865752518177
48.39580154418945,-83.90583038330078,35.48393249511719,0.12476930767297745,-0.34386149048805237,0.7154534459114075,-0.2780804932117462,0.03718487545847893
64.69075012207031,-79.5823974609375,15.021636009216309,0.233942449092865,-0.4832647740840912,0.7154534459114075,-0.10196284204721451,0.046481095254421234
76.40730285644531,-69.45619201660156,-6.761816501617432,0.45228874683380127,-0.5947874188423157,0.6782870292663574,0.055616095662117004,0.03718487545847893
82.88990783691406,-54.298133850097656,-28.181171417236328,0.7798081636428833,-0.659842312335968,0.5296213626861572,0.2502724230289459,0.018592437729239464
83.87842559814453,-35.59798812866211,-47.80084228515625,0.8889813423156738,-0.6877229809761047,0.39953893423080444,0.3893126845359802,0.018592437729239464
79.2167739868164,-14.668414115905762,-64.46611785888672,0.37430793046951294,-0.6412551999092102,0.2137068808078766,0.5376222729682922,0.009296218864619732
69.02983093261719,7.250863552093506,-76.32530975341797,0.2963271141052246,-0.5762003064155579,0.04645801708102226,0.6488544344902039,0.018592437729239464
54.150020599365234,28.69091796875,-83.02470397949219,0.031192326918244362,-0.45538410544395447,-0.11149923503398895,0.7044705748558044,0.02788865752518177
35.357757568359375,48.15156936645508,-83.63847351074219,0.031192326918244362,-0.31598082184791565,-0.278748095035553,0.7137398719787598,0.03718487545847893
14.421969413757324,65.0910873413086,-79.643798828125,-0.12476930767297745,-0.11152263730764389,-0.4274137616157532,0.658123791217804,0.018592437729239464
-7.096524715423584,76.76956176757812,-69.5010757446289,0.34311559796333313,0.04646776616573334,-0.5482046008110046,0.6117770671844482,0.02788865752518177
-28.573396682739258,83.1557388305664,-54.344200134277344,0.5458657145500183,0.2323388308286667,-0.6132457852363586,0.49127551913261414,0.046481095254421234
-48.531070709228516,83.80165100097656,-35.29668426513672,-0.031192326918244362,0.4089163541793823,-0.6504122018814087,0.3429659307003021,0.046481095254421234
-64.79480743408203,79.50946807861328,-14.959218978881836,-0.2651347815990448,0.5483196377754211,-0.631829023361206,0.1761176437139511,0.05577731505036354
-76.58419799804688,69.39368438720703,6.96987247467041,-0.34311559796333313,0.6691358685493469,-0.594662606716156,0.0,0.046481095254421234
-83.04598999023438,54.20437240600586,28.36842155456543,-0.6550388932228088,0.7063100337982178,-0.47387176752090454,-0.166848286986351,0.06507353484630585
-84.0136947631836,35.483394622802734,47.956886291503906,-0.9513659477233887,0.7527778148651123,-0.33449772000312805,-0.3058885335922241,0.046481095254421234
