罗平II母线A相_13,罗平II母线B相_14,罗平II母线C相_15,罗平II母线3U0_16,罗平II回线A相_29,罗平II回线B相_30,罗平II回线C相_31,罗平II回线3I0_32
-65.19869232177734,82.55075073242188,-17.300495147705078,0.37298399209976196,-0.06432799994945526,0.0170460008084774,-0.032214999198913574,-0.03608100116252899
-79.218017578125,73.75529479980469,4.9681878089904785,-0.606099009513855,-0.07189600169658661,0.007575999945402145,-0.017054999247193336,-0.034182000905275345
-85.57911682128906,58.570682525634766,26.044092178344727,-1.21219801902771,-0.06432799994945526,-0.01515199989080429,-0.007579999975860119,-0.028485000133514404
-86.6375732421875,38.89500045776367,47.01627731323242,-0.839214026927948,-0.05297600105404854,-0.03787999972701073,0.011370000429451466,-0.03798000141978264
-82.34149169921875,17.269380569458008,64.5656967163086,-0.606099009513855,-0.04162399843335152,-0.06060799956321716,0.02652999944984913,-0.034182000905275345
-73.51066589355469,-4.760747909545898,78.51603698730469,0.4040659964084625,-0.022703999653458595,-0.07575999945402145,0.02652999944984913,-0.034182000905275345
-58.64042663574219,-26.189300537109375,85.10225677490234,0.3419019877910614,-0.005675999913364649,-0.09848800301551819,0.02463500015437603,-0.028485000133514404
-38.52980041503906,-47.4104118347168,86.27429962158203,0.48177099227905273,0.02081199921667576,-0.1174279972910881,0.013264999724924564,-0.034182000905275345
-16.75885581970215,-65.23988342285156,82.10475158691406,0.23311500251293182,0.043515998870134354,-0.12689800560474396,0.005685000214725733,-0.034182000905275345
5.479055881500244,-79.03463745117188,73.37152862548828,-0.1554100066423416,0.056759998202323914,-0.13068599998950958,-0.009475000202655792,-0.03608100116252899
26.378334045410156,-85.55862426757812,58.757381439208984,-0.7148860096931458,0.06811200082302094,-0.13068599998950958,-0.02652999944984913,-0.0322830006480217
47.72382354736328,-86.9173583984375,38.95723342895508,-0.38852500915527344,0.07946400344371796,-0.12500399351119995,-0.04927000030875206,-0.039879001677036285
65.43736267089844,-82.60260772705078,17.2071475982666,-0.12432800233364105,0.08703199774026871,-0.10985200107097626,-0.06632500141859055,-0.03608100116252899
79.197265625,-73.74491882324219,-4.812607765197754,0.8858370184898376,0.09270799905061722,-0.09659399837255478,-0.08337999880313873,-0.034182000905275345
85.47534942626953,-58.44622039794922,-26.158184051513672,1.181115984916687,0.08892399817705154,-0.07386600226163864,-0.09285499900579453,-0.034182000905275345
88.8478775024414,-35.53447341918945,-29.64317512512207,40.46876525878906,0.14190000295639038,0.007575999945402145,-0.3941600024700165,-0.19179899990558624
87.52999877929688,-11.886311531066895,-29.89210319519043,78.94828033447266,0.08324799686670303,0.03030399978160858,-0.7219949960708618,-0.5602049827575684
75.13985443115234,6.077991962432861,-46.155399322509766,60.56327819824219,0.09838400036096573,0.07765399664640427,-1.233644962310791,-0.9931769967079163
59.69887924194336,26.562692642211914,-46.60139465332031,68.56689453125,0.08703199774026871,0.1685660034418106,-1.703605055809021,-1.397663950920105
39.380714416503906,49.090675354003906,-48.292030334472656,69.4061050415039,0.12487199902534485,0.2500079870223999,-2.243680000305176,-1.7888580560684204
18.605960845947266,65.99703979492188,-42.43185043334961,72.63863372802734,0.10595200210809708,0.29546400904655457,-2.6681599617004395,-2.193345069885254
-4.81492805480957,78.48492431640625,-37.2562255859375,62.8322639465332,0.15136000514030457,0.36175400018692017,-3.0774800777435303,-2.495285987854004
-26.378334045410156,84.01319885253906,-35.21294021606445,38.65046691894531,0.1324400007724762,0.3844819962978363,-3.312459945678711,-2.7364590167999268
-47.28799057006836,85.963134765625,-21.480411529541016,29.761014938354492,0.1683879941701889,0.42425599694252014,-3.534174919128418,-2.8750860691070557
-65.42698669433594,82.30181884765625,-9.957119941711426,12.059816360473633,0.15703600645065308,0.4166800081729889,-3.511435031890869,-2.865591049194336
-81.70849609375,71.51493835449219,-0.8193879723548889,-18.851232528686523,0.19298399984836578,0.42614999413490295,-3.429949998855591,-2.728863000869751
-88.8790054321289,54.76416015625,10.724648475646973,-40.11132049560547,0.20244400203227997,0.40910398960113525,-3.1646499633789062,-2.487689971923828
-88.46392822265625,36.66501998901367,23.181419372558594,-49.20280456542969,0.213796004652977,0.3693299889564514,-2.815969944000244,-2.151566982269287
