220kVⅡ段母线电压_17,220kVⅡ段母线电压_18,220kVⅡ段母线电压_19,220kVⅡ段母线电压_20,和谢Ⅰ回224断路器_13,和谢Ⅰ回224断路器_14,和谢Ⅰ回224断路器_15,和谢Ⅰ回224断路器_16
19.17799949645996,-80.27569580078125,25.076255798339844,62.814781188964844,1.735874056816101,2.173074960708618,24.388879776000977,-29.04374122619629
24.373899459838867,-81.97087860107422,24.073205947875977,58.36771774291992,1.7539559602737427,2.245511054992676,24.969999313354492,-29.751239776611328
29.079200744628906,-83.04151916503906,23.404504776000977,53.10317611694336,1.735874056816101,2.3179469108581543,25.532960891723633,-30.36803436279297
34.02980041503906,-84.0006332397461,22.71351432800293,47.413551330566406,1.7720379829406738,2.3722739219665527,25.98695945739746,-30.912263870239258
39.292598724365234,-84.75900268554688,21.933364868164062,40.8410530090332,1.7720379829406738,2.426600933074951,26.404640197753906,-31.383930206298828
44.332401275634766,-84.69208526611328,20.863445281982422,33.74536895751953,1.735874056816101,2.499037027359009,26.713359832763672,-31.746749877929688
48.94850158691406,-83.91141510009766,19.68207550048828,26.420793533325195,1.735874056816101,2.535254955291748,26.967599868774414,-32.055145263671875
53.43080139160156,-83.10842895507812,18.233224868774414,19.521303176879883,1.6997100114822388,2.5714728832244873,27.149200439453125,-32.25469970703125
57.73469924926758,-82.2608413696289,16.249414443969727,14.191367149353027,1.6997100114822388,2.6076910495758057,27.294479370117188,-32.39982604980469
61.681800842285156,-81.30172729492188,13.463165283203125,10.398283004760742,1.6273820400238037,2.6076910495758057,27.36712074279785,-32.472389221191406
65.2052001953125,-79.71807098388672,10.297985076904297,7.062984943389893,1.5912179946899414,2.643908977508545,27.330799102783203,-32.39982604980469
68.59480285644531,-77.71062469482422,7.311124801635742,2.812114953994751,1.555053949356079,2.6257998943328857,27.167360305786133,-32.20027542114258
71.67220306396484,-75.72547912597656,4.881515026092529,-1.8311430215835571,1.555053949356079,2.643908977508545,26.967599868774414,-31.928159713745117
74.30359649658203,-73.5618896484375,3.0760250091552734,-7.06298303604126,1.482725977897644,2.6257998943328857,26.695199966430664,-31.565340042114258
76.8458023071289,-71.01911926269531,1.4265650510787964,-12.948802947998047,1.410398006439209,2.6076910495758057,26.332000732421875,-31.2025203704834
79.34339904785156,-67.9187240600586,-0.31205499172210693,-19.750194549560547,1.356152057647705,2.5533640384674072,25.950639724731445,-30.69457244873047
81.52880096435547,-64.1714859008789,-1.9169349670410156,-27.20556640625,1.3019059896469116,2.499037027359009,25.44215965270996,-30.114059448242188
83.37969970703125,-60.357330322265625,-3.432655096054077,-34.49744415283203,1.2295780181884766,2.4809279441833496,24.842880249023438,-29.424701690673828
84.78459930419922,-56.4316520690918,-4.881505012512207,-41.200740814208984,1.1391680240631104,2.408492088317871,24.225439071655273,-28.644638061523438
85.89959716796875,-52.5728874206543,-6.308064937591553,-47.44624710083008,1.0668400526046753,2.3360559940338135,23.499040603637695,-27.82829475402832
86.74700164794922,-48.535682678222656,-8.225005149841309,-52.481895446777344,0.9945120215415955,2.245511054992676,22.754480361938477,-26.90310287475586
