110kV II 母电压_A相_5,110kV II 母电压_B相_6,110kV II 母电压_C相_7,110kV II 母电压_3U0_8,大中I回T线132_A相_13,大中I回T线132_B相_14,大中I回T线132_C相_15,大中I回T线132_3I0_16
18.8312931060791,-79.32141876220703,54.80109786987305,-10.035345077514648,0.06463966518640518,0.03690033778548241,8.465275764465332,8.425307273864746
38.81172180175781,-83.03605651855469,41.09823989868164,-5.528731822967529,0.07387390732765198,0.018450168892741203,9.94992733001709,9.890978813171387
56.46282196044922,-81.35980987548828,24.106691360473633,-1.4247711896896362,0.07387390732765198,0.03690033778548241,10.530877113342285,10.499370574951172
71.17379760742188,-75.87580871582031,6.008574962615967,2.214590072631836,0.05540543049573898,0.04612542316317558,10.198905944824219,10.130648612976074
79.99417877197266,-63.9765625,-11.789630889892578,7.356155872344971,0.046171192079782486,0.06457559019327164,8.963233947753906,8.950736999511719
83.48298645019531,-47.27622604370117,-30.466886520385742,10.004371643066406,0.009234238415956497,0.05535050481557846,7.017510890960693,6.9596357345581055
81.8990478515625,-28.278820037841797,-45.94853210449219,13.225593566894531,0.0,0.09225084632635117,4.361738204956055,4.341706275939941
73.7619400024414,-6.311774730682373,-59.40319061279297,13.90700626373291,0.018468476831912994,0.06457559019327164,1.3002221584320068,1.2628742456436157
62.218841552734375,14.72402572631836,-67.94550323486328,15.48664379119873,0.0,0.02767525240778923,-1.9549438953399658,-2.0187551975250244
44.83690643310547,35.9564208984375,-72.89921569824219,13.612759590148926,-0.03693695366382599,0.04612542316317558,-5.164002895355225,-5.254294395446777
25.529396057128906,53.38105773925781,-70.8515396118164,14.015412330627441,-0.02770271524786949,0.07380067557096481,-8.160968780517578,-8.250164031982422
3.4474000930786133,68.69486999511719,-65.75304412841797,11.119410514831543,-0.02770271524786949,0.02767525240778923,-10.789077758789062,-10.914183616638184
-18.003089904785156,79.9732894897461,-56.45578384399414,9.663665771484375,-0.03693695366382599,0.009225084446370602,-12.790128707885742,-12.923720359802246
-38.5218505859375,83.3154296875,-42.1634407043457,4.52209997177124,-0.009234238415956497,0.018450168892741203,-14.025800704956055,-14.158940315246582
-55.87272644042969,81.7426528930664,-25.502832412719727,0.6504390239715576,-0.009234238415956497,0.018450168892741203,-14.357771873474121,-14.50922679901123
-70.89427947998047,76.01032257080078,-6.856600761413574,-3.1437885761260986,0.0,0.009225084446370602,-13.786043167114258,-13.928489685058594
-79.96311950683594,64.26628112792969,11.024338722229004,-8.25438117980957,0.009234238415956497,0.0,-12.384385108947754,-12.52734375
-83.09994506835938,47.359004974365234,29.81535530090332,-10.37605094909668,0.046171192079782486,-0.03690033778548241,-10.162019729614258,-10.324227333068848
-81.9404525756836,28.661664962768555,45.0798225402832,-14.278685569763184,0.046171192079782486,-0.04612542316317558,-7.331039905548096,-7.521937370300293
-73.60665130615234,6.756702899932861,58.524139404296875,-14.480011940002441,0.02770271524786949,-0.018450168892741203,-4.03898811340332,-4.2310895919799805
-61.991085052490234,-14.15493106842041,66.45628356933594,-16.89592742919922,0.046171192079782486,-0.009225084446370602,-0.5348431468009949,-0.6821364760398865
-44.73337936401367,-35.356285095214844,72.17529296875,-13.814085960388184,0.09234238415956497,-0.02767525240778923,2.923194408416748,2.756200075149536
-25.33269691467285,-52.8430061340332,69.88975524902344,-14.510985374450684,0.10157661885023117,-0.02767525240778923,6.0123748779296875,5.917994976043701
-3.302464485168457,-68.31202697753906,65.1532211303711,-11.351709365844727,0.08310814201831818,0.018450168892741203,8.74191951751709,8.637322425842285
18.189435958862305,-79.71460723876953,55.93869400024414,-9.864992141723633,0.09234238415956497,0.04612542316317558,10.8720703125,10.785130500793457
38.59431838989258,-83.26368713378906,41.78079605102539,-5.141565799713135,0.07387390732765198,0.018450168892741203,12.236842155456543,12.140185356140137
55.92449188232422,-81.72196197509766,25.047794342041016,-1.3163647651672363,0.08310814201831818,0.03690033778548241,12.688693046569824,12.628743171691895
71.03921508789062,-76.07240295410156,6.6704487800598145,2.787595748901367,0.06463966518640518,0.07380067557096481,12.255285263061523,12.186275482177734
79.9113540649414,-63.90413284301758,-11.313908576965332,8.145974159240723,0.02770271524786949,0.05535050481557846,10.945841789245605,10.840438842773438
83.12064361572266,-47.400394439697266,-30.07390022277832,9.741098403930664,0.0,0.07380067557096481,8.83413314819336,8.757157325744629
81.97151184082031,-28.330556869506836,-45.49349594116211,14.092845916748047,-0.009234238415956497,0.10147593170404434,6.141474723815918,6.0470476150512695
73.81370544433594,-6.653231620788574,-59.0722541809082,13.953465461730957,-0.009234238415956497,0.04612542316317558,2.9416372776031494,2.8207263946533203
62.218841552734375,14.21701431274414,-66.99405670166016,16.291948318481445,0.009234238415956497,0.02767525240778923,-0.4518502652645111,-0.5715197324752808
44.940433502197266,35.190731048583984,-72.2787094116211,13.566299438476562,-0.02770271524786949,0.04612542316317558,-3.7070162296295166,-3.880803346633911
26.01596450805664,52.76022720336914,-70.76880645751953,13.937979698181152,-0.02770271524786949,0.05535050481557846,-6.740868091583252,-6.931981563568115
3.820091962814331,68.29133605957031,-65.74270629882812,11.0884370803833,-0.018468476831912994,0.05535050481557846,-9.442748069763184,-9.57756519317627
-17.827096939086914,79.64218139648438,-56.404075622558594,9.446852684020996,-0.018468476831912994,0.018450168892741203,-11.489906311035156,-11.660846710205078
-38.118099212646484,83.33612060546875,-42.28754425048828,5.110592365264893,-0.02770271524786949,0.018450168892741203,-12.771685600280762,-12.960593223571777
-55.613914489746094,81.89786529541016,-25.761377334594727,0.8053054809570312,-0.009234238415956497,0.009225084446370602,-13.195871353149414,-13.366188049316406
-70.7286376953125,76.38282012939453,-7.197879791259766,-2.772109270095825,0.02770271524786949,-0.009225084446370602,-12.670249938964844,-12.840758323669434
-79.71466064453125,64.42149353027344,10.724427223205566,-8.115001678466797,0.009234238415956497,-0.02767525240778923,-11.323920249938965,-11.485703468322754
-82.85147857666016,47.61768341064453,29.36031723022461,-10.360564231872559,0.046171192079782486,-0.03690033778548241,-9.156883239746094,-9.337895393371582
-81.91975402832031,28.837568283081055,45.09016418457031,-13.968952178955078,0.07387390732765198,-0.04612542316317558,-6.381232261657715,-6.563259124755859
-73.64806365966797,6.922257900238037,58.47243118286133,-14.387091636657715,0.05540543049573898,-0.018450168892741203,-3.116844654083252,-3.300065517425537
-62.115318298339844,-13.885904312133789,66.63209533691406,-16.291948318481445,0.07387390732765198,0.009225084446370602,0.3504144847393036,0.16592508554458618
-44.7851448059082,-34.97344207763672,71.85469818115234,-13.7521390914917,0.07387390732765198,-0.018450168892741203,3.6516878604888916,3.493644952774048
-26.057374954223633,-52.573978424072266,70.6240234375,-14.015412330627441,0.10157661885023117,-0.02767525240778923,6.7132039070129395,6.600131034851074
-3.820091962814331,-67.91883850097656,65.37039947509766,-11.227816581726074,0.08310814201831818,0.009225084446370602,9.387419700622559,9.254932403564453
17.723569869995117,-79.42488861083984,56.383392333984375,-9.35393238067627,0.07387390732765198,0.018450168892741203,11.462242126464844,11.356650352478027
38.08704376220703,-83.18091583251953,42.20480728149414,-5.218998908996582,0.07387390732765198,0.04612542316317558,12.753242492675781,12.656396865844727
55.66567611694336,-81.9185562133789,25.740694046020508,-0.9446852803230286,0.07387390732765198,0.03690033778548241,13.186650276184082,13.108081817626953
70.81146240234375,-76.38282012939453,7.115145683288574,2.6482160091400146,0.03693695366382599,0.04612542316317558,12.697914123535156,12.591870307922363
79.81818389892578,-64.40079498291016,-10.745110511779785,8.099514961242676,0.03693695366382599,0.05535050481557846,11.342363357543945,11.264470100402832
82.9757080078125,-47.71080780029297,-29.33963394165039,10.28313159942627,0.009234238415956497,0.10147593170404434,9.221433639526367,9.11666202545166
82.11644744873047,-28.80652618408203,-45.36939239501953,13.798599243164062,-0.018468476831912994,0.09225084632635117,6.491889476776123,6.378897666931152
73.88616943359375,-6.777397632598877,-58.90678405761719,14.185765266418457,0.0,0.04612542316317558,3.273608922958374,3.161794662475586
62.33272171020508,14.03076457977295,-66.97337341308594,16.137083053588867,0.009234238415956497,0.03690033778548241,-0.12910006940364838,-0.2765417993068695
45.10607147216797,34.96309280395508,-72.00981903076172,13.90700626373291,-0.018468476831912994,0.07380067557096481,-3.4395947456359863,-3.595043659210205
26.399009704589844,52.584327697753906,-70.81017303466797,14.2167387008667,-0.018468476831912994,0.04612542316317558,-6.537996292114258,-6.7015299797058105
4.047848224639893,67.85675048828125,-65.40142059326172,11.367196083068848,-0.009234238415956497,0.05535050481557846,-9.221433639526367,-9.393203735351562
-17.40264129638672,79.3317642211914,-56.46612548828125,9.58623218536377,-0.009234238415956497,0.02767525240778923,-11.323920249938965,-11.522575378417969
-37.67293930053711,83.17056274414062,-42.380619049072266,5.482271671295166,-0.009234238415956497,0.009225084446370602,-12.633363723754883,-12.849976539611816
