1-500kV威甘甲线电压Ua_1,2-500kV威甘甲线电压Ub_2,3-500kV威甘甲线电压Uc_3,4-500kV威甘甲线电压3Uo_4,5-500kV威甘甲线电流Ia_5,6-500kV威甘甲线电流Ib_6,7-500kV威甘甲线电流Ic_7,8-500kV威甘甲线电流3Io_8
-87.127197265625,53.2686882019043,33.47686767578125,-0.6039780974388123,-0.12222681939601898,0.04325626790523529,0.07199716567993164,0.007215075194835663
-86.99967956542969,48.05624008178711,38.59536361694336,-0.6357664465904236,-0.12941662967205048,0.036046892404556274,0.08639659732580185,0.0
-86.84028625488281,42.4623908996582,44.031776428222656,-0.6357664465904236,-0.11503700911998749,0.02883751317858696,0.09359630942344666,0.0
-86.5533676147461,36.99567794799805,49.2138557434082,-0.5404014587402344,-0.11503700911998749,0.02883751317858696,0.10079602897167206,0.0
-86.45772552490234,32.03749465942383,54.236976623535156,-0.3814598619937897,-0.11503700911998749,0.01441875658929348,0.10079602897167206,0.0
-86.29832458496094,27.556058883666992,58.59246826171875,-0.3178832232952118,-0.11503700911998749,0.00720937829464674,0.10079602897167206,0.0
-85.43757629394531,23.0428409576416,62.18495178222656,-0.3178832232952118,-0.1078471913933754,0.0,0.10799574106931686,0.0
-83.81171417236328,18.148223876953125,65.45951843261719,-0.3178832232952118,-0.1006573811173439,0.0,0.11519546061754227,0.0
-81.64389038085938,12.840424537658691,68.63870239257812,-0.3178832232952118,-0.1006573811173439,-0.021628133952617645,0.11519546061754227,0.007215075194835663
-78.90223693847656,6.960526943206787,71.78610229492188,-0.28609490394592285,-0.08627775311470032,-0.02883751317858696,0.11519546061754227,0.0
-76.16058349609375,1.0806297063827515,74.80633544921875,-0.5086131691932678,-0.08627775311470032,-0.036046892404556274,0.12959489226341248,0.0
-73.22765350341797,-5.117099761962891,78.08090209960938,-0.5086131691932678,-0.08627775311470032,-0.04325626790523529,0.12239517271518707,0.007215075194835663
-70.4222412109375,-10.996996879577637,81.2282943725586,-0.28609490394592285,-0.07908794283866882,-0.050465647131204605,0.12959489226341248,0.0
-67.48931121826172,-16.177663803100586,83.67626953125,0.0,-0.06470831483602524,-0.050465647131204605,0.12239517271518707,0.007215075194835663
-64.36509704589844,-20.690881729125977,85.20228576660156,0.3178832232952118,-0.06470831483602524,-0.05767502635717392,0.12959489226341248,0.0
-60.826454162597656,-24.9498348236084,86.12425231933594,0.5086131691932678,-0.057518504559993744,-0.06488440185785294,0.12239517271518707,0.0
-56.61833572387695,-29.812667846679688,86.76008605957031,0.5086131691932678,-0.05032869055867195,-0.07209378480911255,0.12959489226341248,0.007215075194835663
-51.86825942993164,-34.8661994934082,87.01441955566406,0.4132481813430786,-0.04313887655735016,-0.08651253581047058,0.12959489226341248,0.007215075194835663
-46.60811233520508,-40.20578384399414,86.82366943359375,0.0,-0.035949066281318665,-0.0937219187617302,0.12239517271518707,0.007215075194835663
-41.22044372558594,-45.863197326660156,86.9190444946289,-0.34967154264450073,-0.028759252279996872,-0.10093129426240921,0.11519546061754227,0.0
-35.80089569091797,-51.425262451171875,86.95083618164062,-0.5086131691932678,-0.014379626139998436,-0.10093129426240921,0.11519546061754227,0.0
-30.668264389038086,-56.44701385498047,86.76008605957031,-0.5404014587402344,-0.014379626139998436,-0.10093129426240921,0.11519546061754227,-0.007215075194835663
-25.79067039489746,-60.483482360839844,86.15604400634766,-0.2543065845966339,0.0,-0.10814066976308823,0.11519546061754227,0.0
-21.008716583251953,-63.69358825683594,84.72540283203125,0.03178832307457924,0.007189813069999218,-0.10814066976308823,0.11519546061754227,0.0
-16.13112449645996,-66.61764526367188,82.84968566894531,0.2543065845966339,0.014379626139998436,-0.12255942821502686,0.10079602897167206,0.0
