220kV I段电压_A相_1,220kV I段电压_B相_2,220kV I段电压_C相_3,220kV I段电压_3U0_4,砚马 I线_A相_29,砚马 I线_B相_30,砚马 I线_C相_31,砚马 I线_3I0_32
-63.89994430541992,-15.496356964111328,79.42823028564453,0.4359932541847229,0.2174198180437088,0.059160664677619934,-0.25916630029678345,0.00951547734439373
-46.60002517700195,-37.295257568359375,84.07479858398438,0.7007034420967102,0.16020408272743225,0.1316801905632019,-0.28012827038764954,0.007612381596118212
-27.021324157714844,-56.71250534057617,83.60701751708984,0.2647101879119873,0.09726676344871521,0.20229129493236542,-0.2915620803833008,-0.001903095399029553
-6.219608306884766,-71.13763427734375,76.95421600341797,-0.14014068245887756,0.017164722084999084,0.24618469178676605,-0.2706001102924347,-0.003806190798059106
15.428810119628906,-80.17544555664062,64.19954681396484,-0.31142374873161316,-0.05912293493747711,0.2748108208179474,-0.23058177530765533,-0.00951547734439373
37.16085433959961,-84.74114990234375,46.93344497680664,-0.6072763204574585,-0.13159620761871338,0.2881696820259094,-0.1753183752298355,-0.00951547734439373
56.25871276855469,-84.01313018798828,27.058197021484375,-0.6851322650909424,-0.20025509595870972,0.29198649525642395,-0.11624370515346527,-0.01903095468878746
70.60039520263672,-77.05537414550781,6.133052825927734,-0.2802813649177551,-0.24030610918998718,0.2633603811264038,-0.04192395880818367,-0.017127858474850655
79.83050537109375,-63.90946960449219,-15.644481658935547,0.7474169731140137,-0.2765427529811859,0.22137539088726044,0.03239578753709793,-0.01903095468878746
84.51350402832031,-46.59307098388672,-37.20372009277344,1.432549238204956,-0.2937074899673462,0.15839789807796478,0.10671553015708923,-0.01903095468878746
83.80268859863281,-27.019821166992188,-56.22657775878906,1.012127161026001,-0.2937074899673462,0.0916036069393158,0.17722401022911072,-0.015224763192236423
76.7154769897461,-6.125741004943848,-70.6340560913086,0.06228474900126457,-0.2708211839199066,0.0152672678232193,0.22867614030838013,-0.015224763192236423
63.82677459716797,15.517157554626465,-79.68810272216797,-0.4359932541847229,-0.23077015578746796,-0.059160664677619934,0.2667888402938843,-0.005709286313503981
46.610477447509766,37.43046188354492,-84.52178192138672,-0.653989851474762,-0.16401846706867218,-0.12786336243152618,0.28203392028808594,-0.005709286313503981
27.19902801513672,56.681304931640625,-84.1059799194336,-0.18685424327850342,-0.09535957127809525,-0.20419971644878387,0.2896564304828644,0.001903095399029553
6.261421203613281,71.00243377685547,-77.24527740478516,0.14014068245887756,-0.020979104563593864,-0.2442762851715088,0.2744113802909851,0.003806190798059106
-15.742403984069824,80.01943969726562,-64.12678527832031,0.40485087037086487,0.05149416625499725,-0.27671924233436584,0.23248741030693054,0.011418572627007961
-37.52671432495117,84.54354858398438,-46.65277862548828,0.6851322650909424,0.12396743893623352,-0.29198649525642395,0.17722401022911072,0.017127858474850655
-56.38414764404297,83.84673309326172,-27.151750564575195,0.653989851474762,0.19262632727622986,-0.2938949167728424,0.11814934015274048,0.020934049040079117
-70.48541259765625,76.82656860351562,-6.3409528732299805,0.18685424327850342,0.24221330881118774,-0.26717719435691833,0.04382959380745888,0.020934049040079117
-79.7259750366211,63.75346755981445,15.446976661682129,-0.7318457961082458,0.2765427529811859,-0.22137539088726044,-0.03430142253637314,0.01903095468878746
-84.49259948730469,46.385066986083984,37.224510192871094,-1.2924085855484009,0.2879858911037445,-0.16603153944015503,-0.10480989515781403,0.017127858474850655
-83.96994018554688,26.905418395996094,56.30973815917969,-1.0432695150375366,0.29180029034614563,-0.09542042762041092,-0.1753183752298355,0.013321667909622192
-76.88272094726562,6.063339710235596,70.58207702636719,-0.12456949800252914,0.2650996148586273,-0.0152672678232193,-0.2229592353105545,0.015224763192236423
-63.6281623840332,-15.766762733459473,79.45941162109375,0.4359932541847229,0.22123420238494873,0.059160664677619934,-0.26107192039489746,0.007612381596118212
-46.38050842285156,-37.62806701660156,84.17874908447266,0.716274619102478,0.16401846706867218,0.13549700379371643,-0.28393954038619995,0.007612381596118212
-26.948152542114258,-56.868507385253906,83.64859771728516,0.2491389960050583,0.09535957127809525,0.19465766847133636,-0.2896564304828644,0.0
-6.14643669128418,-71.13763427734375,76.891845703125,-0.09342712163925171,0.015257530845701694,0.2442762851715088,-0.2686944603919983,-0.003806190798059106
15.637872695922852,-80.12344360351562,63.970855712890625,-0.326994925737381,-0.05912293493747711,0.2748108208179474,-0.23058177530765533,-0.007612381596118212
37.35946273803711,-84.75154876708984,46.65277862548828,-0.6384186744689941,-0.12968900799751282,0.29198649525642395,-0.17912964522838593,-0.013321667909622192
56.45732116699219,-84.0859375,26.985431671142578,-0.7007034420967102,-0.20216229557991028,0.2900781035423279,-0.11052680015563965,-0.015224763192236423
70.67356872558594,-77.03457641601562,6.029102325439453,-0.2491389960050583,-0.2441204935312271,0.2633603811264038,-0.038112688809633255,-0.015224763192236423
79.83050537109375,-63.71186828613281,-15.738037109375,0.7629881501197815,-0.27463555335998535,0.22137539088726044,0.03430142253637314,-0.015224763192236423
84.51350402832031,-46.36426544189453,-37.40122604370117,1.432549238204956,-0.28989309072494507,0.16030631959438324,0.10480989515781403,-0.017127858474850655
83.83405303955078,-26.874217987060547,-56.46566390991211,1.012127161026001,-0.2937074899673462,0.09351201355457306,0.1753183752298355,-0.015224763192236423
76.64230346679688,-6.021738529205322,-70.68602752685547,0.015571187250316143,-0.2708211839199066,0.019084084779024124,0.22677050530910492,-0.013321667909622192
63.638614654541016,15.735562324523926,-79.72968292236328,-0.4204220473766327,-0.2288629710674286,-0.06870270520448685,0.2648831903934479,-0.00951547734439373
