110kV II母_5,110kV II母_6,110kV II母_7,110kV II母_8,110kV崇古六线_33,110kV崇古六线_34,110kV崇古六线_35,110kV崇古六线_36
-74.74948120117188,72.62498474121094,1.4993339776992798,0.24121099710464478,-0.01296900026500225,-0.06052200123667717,0.06916800141334534,0.0
-77.16007232666016,69.6581039428711,6.940380096435547,0.1478389948606491,0.0043230000883340836,-0.06052200123667717,0.051876001060009,-0.017292000353336334
-79.07264709472656,66.60645294189453,11.883414268493652,0.09337200224399567,0.0043230000883340836,-0.06052200123667717,0.03458400070667267,-0.017292000353336334
-80.2964859008789,63.39057159423828,16.206581115722656,-0.023343000560998917,0.0043230000883340836,-0.0259380005300045,0.03458400070667267,-0.017292000353336334
-81.41436767578125,60.14289474487305,20.67279624938965,-0.015561999753117561,0.0043230000883340836,-0.06052200123667717,0.017292000353336334,-0.017292000353336334
-82.47396850585938,56.5826416015625,25.2608642578125,-0.062247999012470245,-0.01296900026500225,-0.0259380005300045,0.03458400070667267,-0.017292000353336334
-83.5229721069336,53.112449645996094,29.933700561523438,-0.023343000560998917,0.021615000441670418,-0.06052200123667717,0.03458400070667267,-0.017292000353336334
-84.13224029541016,49.09126663208008,34.54825973510742,0.007780999876558781,0.0389069989323616,-0.0778139978647232,0.017292000353336334,-0.017292000353336334
-84.42362976074219,44.37604904174805,39.58665466308594,-0.023343000560998917,0.021615000441670418,-0.06052200123667717,0.017292000353336334,-0.017292000353336334
-84.36005401611328,39.31645965576172,44.65154266357422,0.007780999876558781,0.0043230000883340836,-0.06052200123667717,0.0,-0.017292000353336334
-84.28588104248047,34.55885314941406,49.38795471191406,-0.015561999753117561,0.0389069989323616,-0.06052200123667717,0.017292000353336334,0.0
-83.48058319091797,29.67939567565918,53.568077087402344,-0.023343000560998917,0.05619899928569794,-0.0259380005300045,0.0,-0.017292000353336334
-82.58522033691406,24.582719802856445,57.80118179321289,-0.03890499845147133,0.021615000441670418,-0.06052200123667717,0.0,-0.017292000353336334
-81.53621673583984,19.321805953979492,62.119049072265625,0.0,0.05619899928569794,-0.06052200123667717,0.0,-0.017292000353336334
-80.36006164550781,13.880760192871094,66.37334442138672,0.007780999876558781,0.0043230000883340836,-0.14698199927806854,0.13833600282669067,0.017292000353336334
-76.88457489013672,9.880769729614258,61.085941314697266,-9.951898574829102,-0.030261000618338585,-0.285317987203598,0.6916800141334534,0.3112559914588928
-70.01837158203125,8.439714431762695,62.02898406982422,0.7703189849853516,-0.1685969978570938,-0.3890700042247772,0.6743879914283752,0.103752002120018
-67.0408935546875,2.1086039543151855,69.38260650634766,7.485321998596191,-0.20318099856376648,-0.4755299985408783,0.899183988571167,0.207504004240036
-65.50977325439453,-4.270187854766846,64.27533721923828,-9.819622039794922,-0.2204730063676834,-0.4755299985408783,1.1758559942245483,0.3977159857749939
-59.6978645324707,-6.919188022613525,67.32698059082031,0.9570630192756653,-0.34151700139045715,-0.6138659715652466,1.3487759828567505,0.3631319999694824
-58.70713806152344,-13.054271697998047,71.22101593017578,-1.4161419868469238,-0.4106850028038025,-0.6830340027809143,1.5216959714889526,0.38042399287223816
-54.67006301879883,-17.303268432617188,71.00909423828125,-2.303175926208496,-0.44526898860931396,-0.7176179885864258,1.6946159601211548,0.415008008480072
-50.1243782043457,-20.43968391418457,71.05677795410156,0.18674400448799133,-0.5490210056304932,-0.8905379772186279,2.0404560565948486,0.5360519886016846
-47.1151123046875,-25.73768424987793,72.3600845336914,-1.774067997932434,-0.5836049914360046,-0.8905379772186279,2.1442079544067383,0.5879279971122742
-43.586647033691406,-31.82508659362793,75.0143814086914,-1.61844801902771,-0.6181889772415161,-0.9597060084342957,2.3171279430389404,0.6743879914283752
-38.99327850341797,-36.43964385986328,76.33888244628906,0.7625380158424377,-0.7738170027732849,-1.0980420112609863,2.559216022491455,0.6225119829177856
-35.878055572509766,-42.96678161621094,77.98126220703125,-2.731131076812744,-0.860276997089386,-1.1845020055770874,2.8185958862304688,0.7089719772338867
-31.957536697387695,-47.62902069091797,80.41304779052734,0.11671499907970428,-0.8948609828948975,-1.1672099828720093,2.974224090576172,0.7954319715499878
-24.92708969116211,-50.02371597290039,76.12696075439453,0.7625380158424377,-0.9640290141105652,-1.2363779544830322,3.026099920272827,0.7608479857444763
-20.201274871826172,-55.22105407714844,74.72299194335938,-2.692225933074951,-1.033197045326233,-1.3747140169143677,3.3373560905456543,0.8818920254707336
-14.505924224853516,-59.21044921875,73.30313110351562,-2.1242129802703857,-1.0850729942321777,-1.4438819885253906,3.4929840564727783,0.899183988571167
-6.892697811126709,-61.917724609375,71.12035369873047,2.489919900894165,-1.1369489431381226,-1.5303419828414917,3.614027976989746,0.8818920254707336
-1.8807899951934814,-66.07135772705078,69.668701171875,1.1282449960708618,-1.2407009601593018,-1.5303419828414917,3.735071897506714,0.8818920254707336
2.9615819454193115,-70.16670989990234,65.89652252197266,-4.069462776184082,-1.2234090566635132,-1.5476340055465698,3.907991886138916,1.0721039772033691
8.65693187713623,-72.17465209960938,63.56540298461914,-1.7040389776229858,-1.3098690509796143,-1.651386022567749,4.029036045074463,0.9856439828872681
14.225130081176758,-73.44087219238281,61.69520950317383,2.3732049465179443,-1.3790370225906372,-1.6686780452728271,4.080912113189697,0.9510599970817566
