5-110kVⅠ段母线电压Ua_5,6-110kVⅠ段母线电压Ub_6,7-110kVⅠ段母线电压Uc_7,8-110kVⅠ段母线电压3Uo_8,45-110kV云拉T线187线路电流Ia_45,46-110kV云拉T线187线路电流Ib_46,47-110kV云拉T线187线路电流Ic_47,48-110kV云拉T线187线路电流3Io_48
66.5007095336914,9.734809875488281,-61.59139633178711,-23.079816818237305,0.03538078814744949,0.1410745233297348,-14.864215850830078,-14.704387664794922
62.66352081298828,14.713197708129883,-60.735076904296875,-25.42584228515625,-0.07076157629489899,0.0352686308324337,-16.34710693359375,-16.4363956451416
59.90454864501953,21.372188568115234,-63.43089294433594,-27.264619827270508,-0.03538078814744949,0.0352686308324337,-17.865304946899414,-17.92097282409668
55.97222137451172,24.289459228515625,-64.762939453125,-24.1577205657959,0.0,0.1410745233297348,-19.524730682373047,-19.47624397277832
52.64242935180664,29.806907653808594,-64.38235473632812,-27.803571701049805,-0.10614235699176788,0.0352686308324337,-21.078235626220703,-21.137557983398438
48.583255767822266,35.86341857910156,-66.47557067871094,-27.137807846069336,-0.07076157629489899,0.1058058962225914,-22.631738662719727,-22.586788177490234
43.192161560058594,38.939239501953125,-68.156494140625,-21.336149215698242,-0.07076157629489899,0.0705372616648674,-24.14993667602539,-24.142059326171875
39.418399810791016,44.20301055908203,-67.04645538330078,-25.013702392578125,-0.07076157629489899,0.0,-25.632827758789062,-25.76802635192871
34.82011413574219,49.21310806274414,-67.39532470703125,-24.79178237915039,-0.10614235699176788,0.1410745233297348,-27.115718841552734,-27.07586669921875
28.128816604614258,53.018245697021484,-67.49047088623047,-20.797197341918945,-0.03538078814744949,0.0705372616648674,-28.527996063232422,-28.56044578552246
23.625669479370117,58.40885543823242,-66.44385528564453,-23.6187686920166,-0.10614235699176788,0.0,-29.904966354370117,-30.04502296447754
18.900535583496094,61.579803466796875,-65.14352416992188,-22.79448890686035,-0.03538078814744949,0.0705372616648674,-31.211322784423828,-31.246824264526367
13.097183227539062,63.894596099853516,-63.84319305419922,-19.909513473510742,-0.07076157629489899,0.0,-32.44706344604492,-32.554664611816406
8.181775093078613,67.95340728759766,-62.25741958618164,-20.86060333251953,-0.14152315258979797,0.0705372616648674,-33.54158020019531,-33.72111892700195
2.8223953247070312,70.42675018310547,-60.322776794433594,-19.021827697753906,-0.07076157629489899,0.1058058962225914,-34.67140197753906,-34.746185302734375
-2.1564369201660156,72.90008544921875,-59.117591857910156,-17.404972076416016,-0.07076157629489899,-0.0352686308324337,-35.62468719482422,-35.80659866333008
-6.913282871246338,76.3564224243164,-58.26127243041992,-16.67580223083496,-0.10614235699176788,0.0705372616648674,-36.542667388916016,-36.65492630004883
-12.68492317199707,78.70291900634766,-56.19976806640625,-14.456588745117188,-0.07076157629489899,0.0352686308324337,-37.35472869873047,-37.46791076660156
-18.012590408325195,81.39823150634766,-54.51885223388672,-13.061655044555664,-0.07076157629489899,-0.0352686308324337,-38.02555847167969,-38.245548248291016
-22.706012725830078,82.508056640625,-52.52077865600586,-10.588817596435547,-0.07076157629489899,0.0705372616648674,-38.62577819824219,-38.74040603637695
-28.033679962158203,84.06182098388672,-49.76153564453125,-8.90855598449707,-0.07076157629489899,0.0,-39.08476638793945,-39.27061080932617
-33.456485748291016,86.0278091430664,-46.399696350097656,-8.90855598449707,-0.14152315258979797,0.0352686308324337,-39.437835693359375,-39.65943145751953
-37.927921295166016,85.01310729980469,-42.65727615356445,-6.404015064239502,-0.03538078814744949,0.0,-39.72029113769531,-39.87151336669922
-43.001888275146484,84.2837905883789,-38.53426742553711,-3.836068630218506,-0.03538078814744949,-0.0705372616648674,-39.86151885986328,-40.048248291015625
-46.26825714111328,83.23738098144531,-34.82355880737305,-2.884977102279663,-0.10614235699176788,0.0352686308324337,-39.86151885986328,-40.048248291015625
-50.200584411621094,82.47634887695312,-31.303144454956055,-1.1413096189498901,0.0,-0.0352686308324337,-39.7909049987793,-39.97755432128906
-54.06948471069336,81.42993927001953,-27.751014709472656,0.6023578643798828,-0.10614235699176788,-0.0352686308324337,-39.579063415527344,-39.800819396972656
-56.95530319213867,79.74933624267578,-24.484323501586914,2.726461887359619,-0.03538078814744949,-0.0352686308324337,-39.22599411010742,-39.44734573364258
-60.57050704956055,79.11514282226562,-21.788511276245117,5.0090813636779785,0.0,-0.0352686308324337,-38.802310943603516,-38.98783493041992
-63.488040924072266,77.87847900390625,-18.39495849609375,5.896766662597656,-0.07076157629489899,0.0,-38.272708892822266,-38.4576301574707
-67.67406463623047,76.64180755615234,-14.20851993560791,7.735543251037598,-0.03538078814744949,-0.0705372616648674,-37.60187530517578,-37.856727600097656
-71.86009216308594,74.70752716064453,-10.656390190124512,11.635017395019531,-0.07076157629489899,-0.0705372616648674,-36.82512283325195,-37.04374694824219
-75.31673431396484,72.61470031738281,-6.184511661529541,13.3469820022583,-0.03538078814744949,-0.0352686308324337,-35.907142639160156,-36.12472152709961
-78.04399108886719,70.61700439453125,-1.744349479675293,13.632309913635254,-0.03538078814744949,-0.0705372616648674,-34.918548583984375,-35.09965515136719
-80.48583984375,66.97041320800781,2.442089319229126,16.105146408081055,-0.03538078814744949,-0.0705372616648674,-33.753421783447266,-34.0038948059082
-82.29344177246094,63.0384407043457,6.850536346435547,18.13414192199707,0.0,-0.1058058962225914,-32.517677307128906,-32.73139953613281
-82.92768096923828,59.55039978027344,10.561243057250977,18.83160972595215,0.03538078814744949,-0.0705372616648674,-31.211322784423828,-31.423559188842773
-83.75220489501953,55.39645767211914,14.493958473205566,20.194839477539062,0.0,-0.0705372616648674,-29.79904556274414,-29.974328994750977
-83.4350814819336,50.76687240600586,17.633787155151367,21.779993057250977,0.03538078814744949,-0.1058058962225914,-28.280847549438477,-28.52509880065918
-83.08624267578125,45.34455108642578,21.43964195251465,23.713878631591797,0.03538078814744949,-0.1058058962225914,-26.692035675048828,-26.899131774902344
-82.83255004882812,40.207618713378906,25.277210235595703,25.172218322753906,0.0,-0.0705372616648674,-25.032609939575195,-25.23781967163086
-82.73741149902344,35.73657989501953,28.51218605041504,26.662261962890625,0.03538078814744949,-0.0705372616648674,-23.267263412475586,-23.399770736694336
-82.8959732055664,30.853321075439453,32.28632354736328,28.564443588256836,0.03538078814744949,-0.0705372616648674,-21.466611862182617,-21.597068786621094
-83.27651977539062,26.001771926879883,36.94849395751953,29.547239303588867,0.03538078814744949,-0.1058058962225914,-19.454116821289062,-19.688325881958008
-83.11795806884766,21.720991134643555,39.929744720458984,31.164093017578125,0.03538078814744949,-0.0705372616648674,-17.4769287109375,-17.673542022705078
-81.75432586669922,17.503631591796875,41.927818298339844,32.33710479736328,0.07076157629489899,-0.0705372616648674,-15.499740600585938,-15.588065147399902
-79.85159301757812,12.208148956298828,46.68513488769531,30.14959716796875,0.03538078814744949,-0.1410745233297348,-13.45193862915039,-13.643975257873535
-76.61693572998047,6.595571041107178,48.55634689331055,30.78365707397461,0.07076157629489899,-0.1410745233297348,-11.33352279663086,-11.523149490356445
-74.58734893798828,0.19025686383247375,50.68128204345703,34.01736831665039,0.10614235699176788,-0.0352686308324337,-9.250414848327637,-9.36697769165039
-71.00386047363281,-5.073516368865967,53.821109771728516,31.988372802734375,0.03538078814744949,-0.1058058962225914,-7.096692085266113,-7.281499862670898
-66.69098663330078,-10.083613395690918,54.61399841308594,31.829858779907227,0.14152315258979797,-0.0705372616648674,-4.97827672958374,-5.054633140563965
-63.868587493896484,-16.362091064453125,56.10462188720703,34.429508209228516,0.10614235699176788,-0.1058058962225914,-2.895167827606201,-2.9691550731658936
-59.90454864501953,-20.959964752197266,58.578426361083984,31.861560821533203,0.10614235699176788,-0.1410745233297348,-0.7767523527145386,-0.9190242290496826
-56.95530319213867,-25.304162979125977,60.3544921875,31.322608947753906,0.14152315258979797,-0.0705372616648674,1.3063563108444214,1.2018009424209595
-53.75236129760742,-30.314260482788086,61.33767318725586,32.27370071411133,0.07076157629489899,-0.0352686308324337,3.1776232719421387,3.145890712738037
-49.05894088745117,-34.75358581542969,63.01858901977539,29.420427322387695,0.10614235699176788,-0.1410745233297348,5.084197521209717,5.019286155700684
-44.20695495605469,-39.60513687133789,63.367462158203125,29.16680145263672,0.10614235699176788,-0.1058058962225914,6.9554643630981445,6.928028583526611
-39.450111389160156,-44.456687927246094,62.76486587524414,30.022785186767578,0.10614235699176788,0.0,8.756117820739746,8.766077041625977
-33.9955940246582,-48.7691764831543,63.84319305419922,26.757369995117188,0.10614235699176788,-0.1058058962225914,10.521464347839355,10.462737083435059
-28.35080337524414,-53.46217727661133,63.367462158203125,26.281824111938477,0.10614235699176788,-0.0705372616648674,12.216196060180664,12.2654390335083
-23.403682708740234,-58.50398635864258,62.35256576538086,27.83527374267578,0.10614235699176788,-0.0705372616648674,13.910928726196289,13.926752090454102
-18.298002243041992,-61.67493438720703,61.971981048583984,25.77457618713379,0.10614235699176788,-0.0352686308324337,15.499740600585938,15.517370223999023
