220KV I母线_A_1,220KV I母线_B_2,220KV I母线_C_3,220KV I母线_N_4,220KV 黄施I回电流_A_13,220KV 黄施I回电流_B_14,220KV 黄施I回电流_C_15,220KV 黄施I回电流_N_16
-20.12762451171875,-69.35707092285156,26.20033836364746,-106.49027252197266,0.15412800014019012,0.2780359983444214,2.2638559341430664,2.7290399074554443
15.59522819519043,-73.56532287597656,17.060195922851562,-72.1344985961914,0.14424799382686615,0.33285999298095703,2.8475680351257324,3.368472099304199
32.23154067993164,-86.633056640625,17.912153244018555,-64.49988555908203,0.13436800241470337,0.3974739909172058,3.0526559352874756,3.6334080696105957
64.10553741455078,-79.94625854492188,18.669450759887695,5.631318092346191,0.10077600181102753,0.40530601143836975,3.208444118499756,3.766871929168701
72.70762634277344,-74.72549438476562,7.173275947570801,10.994478225708008,0.06915999948978424,0.40726399421691895,3.121675968170166,3.6473519802093506
84.42244720458984,-55.5194091796875,0.5364180207252502,50.41370391845703,0.03359200060367584,0.3543980121612549,2.8160159587860107,3.242975950241089
86.17861938476562,-31.851940155029297,-5.26951789855957,85.38465881347656,0.0,0.2780359983444214,2.3032960891723633,2.617487907409668
78.4388427734375,-8.173925399780273,-13.90479564666748,97.90921783447266,-0.02964000031352043,0.17034600675106049,1.6190119981765747,1.7848320007324219
64.15811920166016,23.65692138671875,-17.196929931640625,123.2107162475586,-0.049400001764297485,0.052866000682115555,0.8361279964447021,0.8446080088615417
42.852699279785156,46.1325798034668,-22.36126708984375,115.79693603515625,-0.06323199719190598,-0.06657200306653976,0.007888000458478928,-0.12748800218105316
17.782556533813477,68.72425079345703,-22.508520126342773,110.5284194946289,-0.06718400120735168,-0.16642999649047852,-0.7375280261039734,-0.9940080046653748
-10.873543739318848,79.34507751464844,-21.593454360961914,81.9301528930664,-0.06323199719190598,-0.25258201360702515,-1.3508199453353882,-1.6951919794082642
-35.49150085449219,84.3443603515625,-15.882180213928223,57.259620666503906,-0.05137600004673004,-0.31132200360298157,-1.7649400234222412,-2.1633119583129883
-60.2041015625,82.09784698486328,-10.349712371826172,20.190719604492188,-0.03161599859595299,-0.3348180055618286,-1.9384759664535522,-2.350559949874878
-74.8634033203125,72.1942138671875,-3.3342061042785645,-10.34774398803711,-0.011855999939143658,-0.33090201020240784,-1.8832600116729736,-2.2629120349884033
-83.62322998046875,53.831886291503906,3.2710978984832764,-45.886566162109375,0.019759999588131905,-0.2917419970035553,-1.5992920398712158,-1.9043519496917725
-83.7283935546875,32.558589935302734,9.476717948913574,-72.16605377197266,0.045448001474142075,-0.22517000138759613,-1.1220680475234985,-1.328663945198059
-77.87097930908203,8.121190071105957,15.335244178771973,-94.47048950195312,0.06915999948978424,-0.13118599355220795,-0.5166640281677246,-0.589631974697113
-62.31781768798828,-19.828359603881836,21.362058639526367,-105.63848114013672,0.08496800065040588,-0.02153800055384636,0.19325600564479828,0.2569679915904999
-40.81259536743164,-44.919673919677734,24.811962127685547,-105.74889373779297,0.09880000352859497,0.08810999989509583,0.9110640287399292,1.1055599451065063
-17.435527801513672,-65.8343734741211,25.264236450195312,-100.68544006347656,0.10868000239133835,0.18601000308990479,1.5894320011138916,1.902359962463379
8.707247734069824,-78.27983093261719,23.30788803100586,-80.13191986083984,0.09880000352859497,0.27020400762557983,2.1573679447174072,2.559720039367676
35.56511306762695,-85.31468200683594,18.669450759887695,-53.552730560302734,0.08496800065040588,0.32894399762153625,2.5497961044311523,3.0059280395507812
60.10945510864258,-82.67793273925781,13.042320251464844,-16.010610580444336,0.06125599890947342,0.3563559949398041,2.7095279693603516,3.1632959842681885
74.89495086669922,-71.07623291015625,6.174066066741943,17.777297973632812,0.027664000168442726,0.3524399995803833,2.62473201751709,3.0378000736236572
83.77045440673828,-54.158843994140625,-0.45227399468421936,50.871150970458984,-0.009879999794065952,0.3074060082435608,2.3151280879974365,2.6413919925689697
85.17960357666016,-32.0839729309082,-7.352081775665283,79.48518371582031,-0.03951999917626381,0.22712799906730652,1.8142399787902832,2.023871898651123
78.82793426513672,-6.992660999298096,-13.536665916442871,101.0482406616211,-0.06125599890947342,0.13118599355220795,1.1516480445861816,1.22707200050354
62.7069091796875,20.113128662109375,-18.20665740966797,111.97962951660156,-0.08101599663496017,0.017621999606490135,0.4003159999847412,0.32868000864982605
39.22468185424805,43.770050048828125,-23.06597328186035,103.177734375,-0.09089600294828415,-0.08810999989509583,-0.35693201422691345,-0.5557680130004883
15.889676094055176,65.97148132324219,-24.38072395324707,99.61280822753906,-0.10275200009346008,-0.19188399612903595,-1.0471320152282715,-1.372488021850586
-8.73879623413086,78.67007446289062,-21.83536720275879,83.46023559570312,-0.09484799951314926,-0.28391000628471375,-1.6268999576568604,-2.041800022125244
-34.02977752685547,85.09319305419922,-17.544023513793945,58.15873718261719,-0.08299200236797333,-0.34264999628067017,-2.039047956466675,-2.5099198818206787
-58.542572021484375,82.7095718383789,-11.864303588867188,21.578832626342773,-0.05928000062704086,-0.37202000617980957,-2.2263879776000977,-2.7051360607147217
-74.45327758789062,72.3735122680664,-5.301072120666504,-12.69806957244873,-0.02964000031352043,-0.36418798565864563,-2.1691999435424805,-2.6115119457244873
-83.87561798095703,54.6229133605957,2.1141180992126465,-46.943424224853516,0.005927999969571829,-0.3230699896812439,-1.8911479711532593,-2.2489678859710693
-85.88417053222656,31.271854400634766,9.066515922546387,-78.83845520019531,0.0355679988861084,-0.2447499930858612,-1.3922319412231445,-1.6374239921569824
-78.5229721069336,5.885225772857666,15.345762252807617,-99.3761978149414,0.05928000062704086,-0.14489200711250305,-0.7375280261039734,-0.8446080088615417
-58.363800048828125,-16.094722747802734,22.655771255493164,-89.69096374511719,0.04347199946641922,-0.06853000074625015,0.03155200183391571,0.0
-36.53258514404297,-39.78328323364258,27.11540412902832,-85.46353149414062,-0.03161599859595299,-0.04895000159740448,0.9524760246276855,0.8724960088729858
-17.403980255126953,-65.8765640258789,25.537704467773438,-100.08602905273438,-0.11460799723863602,-0.03524399921298027,1.830016016960144,1.68722403049469
14.659303665161133,-72.84812927246094,24.443832397460938,-58.45844268798828,-0.17981599271297455,-0.013705999590456486,2.543879985809326,2.350559949874878
33.15694808959961,-86.37992858886719,18.290802001953125,-60.19358444213867,-0.24107199907302856,0.0,3.0427958965301514,2.8047358989715576
59.52056121826172,-82.17167663574219,13.47355842590332,-15.44274616241455,-0.2746640145778656,0.017621999606490135,3.2833800315856934,3.0278398990631104
72.72865295410156,-71.41373443603516,4.217718124389648,10.095359802246094,-0.2845439910888672,0.03328600153326988,3.1985840797424316,2.938199996948242
81.65673828125,-57.83974838256836,-2.3034420013427734,37.699859619140625,-0.2647840082645416,0.03720200061798096,2.83376407623291,2.5876080989837646
85.3163070678711,-31.05036735534668,-11.611871719360352,74.12202453613281,-0.21933600306510925,0.04111799970269203,2.1711719036102295,1.9680960178375244
75.83087921142578,-10.051291465759277,-16.807764053344727,84.89566802978516,-0.1462240070104599,0.03720200061798096,1.3015199899673462,1.1553599834442139
62.41246032714844,19.332651138305664,-21.793296813964844,103.91911315917969,-0.05532800033688545,0.03524399921298027,0.3056600093841553,0.23704800009727478
28.277524948120117,31.48279571533203,-68.91393280029297,-15.67935562133789,-0.005927999969571829,-0.007832000032067299,-0.0571880005300045,-0.12350399792194366
18.234743118286133,67.43751525878906,-84.13348388671875,3.4387319087982178,0.03754400089383125,-0.029370000585913658,-0.05324399843811989,-0.09960000216960907
-10.221551895141602,81.06423950195312,-51.49612808227539,33.83523178100586,0.05532800033688545,-0.08223599940538406,-0.05324399843811989,-0.13147200644016266
-38.29927062988281,77.64701080322266,-56.113529205322266,-28.75600242614746,0.10472799837589264,-0.08419399708509445,-0.05127200111746788,-0.08565600216388702
-49.69861602783203,92.34953308105469,-21.561899185180664,36.86383819580078,0.12448800355195999,-0.11160600185394287,-0.049300000071525574,-0.08963999897241592
-77.2926025390625,68.30237579345703,-5.385216236114502,-24.907146453857422,0.15412800014019012,-0.1076899990439415,-0.049300000071525574,-0.051791999489068985
-78.9541244506836,59.29523468017578,24.20191764831543,8.186705589294434,0.16203199326992035,-0.10573200136423111,-0.05127200111746788,-0.04382399842143059
-85.54766082763672,31.999597549438477,47.88845443725586,-9.49594783782959,0.16598400473594666,-0.07831999659538269,-0.05127200111746788,-0.007968000136315823
-75.12630462646484,5.9274139404296875,72.66886138916016,6.6093058586120605,0.15215200185775757,-0.05678199976682663,-0.04732799902558327,-0.0019920000340789557
-64.17914581298828,-20.08148765563965,81.59864044189453,-4.258979797363281,0.1323920041322708,-0.013705999590456486,-0.04732799902558327,0.027888000011444092
-39.897705078125,-42.74699020385742,82.97650146484375,1.056857943534851,0.09089600294828415,0.025453999638557434,-0.04732799902558327,0.025895999744534492
-14.554143905639648,-62.501522064208984,78.31702423095703,2.4291958808898926,0.0533519983291626,0.06461399793624878,-0.04732799902558327,0.03187200054526329
12.093400001525879,-78.3958511352539,64.56999969482422,-2.6973540782928467,0.015807999297976494,0.09985800087451935,-0.04535600170493126,0.02988000027835369
37.184574127197266,-82.0873031616211,48.04622268676758,5.915249824523926,-0.02173599973320961,0.1233540028333664,-0.04535600170493126,0.017928000539541245
