500kV_500kV建太甲线线路_Ua_1,500kV_500kV建太甲线线路_Ub_2,500kV_500kV建太甲线线路_Uc_3,500kV_500kV建太甲线线路_3U0_4,500kV_500kV建太甲线线路_Ia_21,500kV_500kV建太甲线线路_Ib_22,500kV_500kV建太甲线线路_Ic_23,500kV_500kV建太甲线线路_3I0_24
65.02252960205078,-83.25121307373047,18.27625274658203,0.023359425365924835,0.04908125847578049,0.027980895712971687,0.029609883204102516,0.05607509985566139
69.04751586914062,-81.56999969482422,12.648598670959473,-0.031145906075835228,0.043822549283504486,0.022734476253390312,0.029609883204102516,0.03679928183555603
72.0993423461914,-79.53853607177734,7.371213912963867,-0.04671885818243027,0.043822549283504486,0.020985670387744904,0.031351640820503235,0.049065712839365005
74.95652770996094,-77.08676147460938,2.2572884559631348,0.12458360940217972,0.04908125847578049,0.02623208984732628,0.031351640820503235,0.040303975343704224
77.29989624023438,-74.13685607910156,-3.035663604736328,0.17130246758460999,0.05433996394276619,0.02623208984732628,0.04006043076515198,0.03679928183555603
79.78339385986328,-70.93788146972656,-8.639966011047363,0.34260493516921997,0.04557545483112335,0.019236864522099495,0.031351640820503235,0.03679928183555603
81.60514831542969,-67.5521011352539,-13.87843132019043,0.28809961676597595,0.038563843816518784,0.029729701578617096,0.0330934002995491,0.04205632209777832
83.32569122314453,-64.08849334716797,-19.08576202392578,0.34260493516921997,0.04206964746117592,0.02623208984732628,0.0330934002995491,0.045561015605926514
84.78153228759766,-60.290191650390625,-24.230823516845703,0.4516156017780304,0.04732835665345192,0.02448328211903572,0.0330934002995491,0.0525704063475132
86.13616943359375,-55.84587478637695,-29.67945098876953,0.817579984664917,0.043822549283504486,0.020985670387744904,0.027868125587701797,0.040303975343704224
86.96141052246094,-51.31593704223633,-35.01910400390625,0.9499500393867493,0.04908125847578049,0.02623208984732628,0.02438460849225521,0.04205632209777832
87.42073822021484,-46.700382232666016,-40.148597717285156,0.8642988204956055,0.04557545483112335,0.029729701578617096,0.02438460849225521,0.045561015605926514
87.22611236572266,-42.154876708984375,-44.53084945678711,0.9110177159309387,0.04557545483112335,0.029729701578617096,0.02438460849225521,0.045561015605926514
87.08597564697266,-36.91665267944336,-49.473533630371094,1.0200283527374268,0.043822549283504486,0.027980895712971687,0.015675818547606468,0.04205632209777832
