500kV红宁乙线_5,500kV红宁乙线_6,500kV红宁乙线_7,500kV红宁乙线_8,500kV红宁乙线_29,500kV红宁乙线_30,500kV红宁乙线_31,500kV红宁乙线_32
49.84831619262695,-84.63999938964844,28.482263565063477,-10.675532341003418,0.48958998918533325,-0.17213499546051025,4.831025123596191,5.087930202484131
55.077274322509766,-84.45036315917969,26.005781173706055,-5.633443832397461,0.4861299991607666,-0.1236950010061264,4.810265064239502,5.108689785003662
58.871788024902344,-83.20964050292969,23.632259368896484,-1.0037490129470825,0.5068899989128113,-0.15829500555992126,4.796424865722656,5.087930202484131
63.23466491699219,-82.3861083984375,21.31292724609375,3.867156982421875,0.5414900183677673,-0.1236950010061264,4.768744945526123,5.132909774780273
66.96422576904297,-81.64926147460938,19.735998153686523,8.846997261047363,0.5311099886894226,-0.15829500555992126,4.706464767456055,5.032569885253906
70.34193420410156,-80.5927505493164,16.381637573242188,10.644408226013184,0.5587900280952454,-0.1236950010061264,4.6441850662231445,5.0256500244140625
74.31507873535156,-78.9294204711914,12.826772689819336,14.215887069702148,0.5484099984169006,-0.15483500063419342,4.568065166473389,4.908010005950928
76.14466857910156,-77.916259765625,10.220233917236328,14.433754920959473,0.562250018119812,-0.10985500365495682,4.4296650886535645,4.82496976852417
78.16913604736328,-75.76531219482422,5.299781799316406,13.235481262207031,0.5484099984169006,-0.09947499632835388,4.294724941253662,4.683110237121582
80.26937866210938,-72.85042572021484,2.238046884536743,16.573530197143555,0.562250018119812,-0.11331500113010406,4.16324520111084,4.551630020141602
82.40750885009766,-68.70024108886719,0.30888301134109497,23.996604919433594,0.5518699884414673,-0.08217500150203705,3.9937050342559814,4.4097700119018555
84.93538665771484,-63.84571075439453,-2.844974994659424,31.256277084350586,0.5691699981689453,-0.10985500365495682,3.824165105819702,4.233310222625732
88.22648620605469,-59.814720153808594,-5.4623517990112305,39.364078521728516,0.5484099984169006,-0.05449499934911728,3.640784978866577,4.070690155029297
90.0939712524414,-54.69470977783203,-7.261459827423096,48.281105041503906,0.5311099886894226,-0.06141500174999237,3.4435648918151855,3.8561699390411377
92.02100372314453,-50.12733459472656,-9.353194236755371,55.7508659362793,0.5518699884414673,-0.023354999721050262,3.2186648845672607,3.6935501098632812
93.40131378173828,-45.186119079589844,-12.219844818115234,61.52436828613281,0.5345699787139893,-0.012974999845027924,2.990304946899414,3.4617300033569336
93.89930725097656,-39.849388122558594,-15.427892684936523,66.08403015136719,0.5241900086402893,0.0008650000090710819,2.741184949874878,3.2160699367523193
93.2822265625,-35.0652961730957,-18.42460060119629,68.01371765136719,0.5068899989128113,0.02162499912083149,2.492064952850342,2.9634900093078613
92.51358032226562,-29.6798038482666,-21.442983627319336,70.71372985839844,0.4861299991607666,0.014705000445246696,2.229104995727539,2.679769992828369
91.12785339355469,-24.61939239501953,-25.003265380859375,70.90825653076172,0.47574999928474426,0.0562250018119812,1.9453849792480469,2.430649995803833
89.60680389404297,-19.661922454833984,-28.130029678344727,71.32064819335938,0.45844998955726624,0.042385000735521317,1.6582050323486328,2.105410099029541
87.825927734375,-14.93742561340332,-30.552322387695312,72.05206298828125,0.4411500096321106,0.09774500131607056,1.3537249565124512,1.8355300426483154
85.08694458007812,-10.310454368591309,-31.03461265563965,74.58088684082031,0.43077000975608826,0.07698500156402588,1.0527050495147705,1.5033700466156006
82.98129272460938,-5.526360034942627,-32.75785446166992,76.1915512084961,0.39271000027656555,0.12542499601840973,0.7689849734306335,1.2300299406051636
