500kV通思甲线电压_A相_1,500kV通思甲线电压_B相_2,500kV通思甲线电压_C相_3,500kV通思甲线电压_3U0_4,500kV通思甲线电流_A相_25,500kV通思甲线电流_B相_26,500kV通思甲线电流_C相_27,500kV通思甲线电流_3I0_28
-83.57901000976562,19.546297073364258,63.84127426147461,-0.49413689970970154,0.12881283462047577,-0.062057267874479294,-0.04534252732992172,0.013153825886547565
-74.24983978271484,-3.28691029548645,77.54875946044922,-0.24706844985485077,0.12691853940486908,-0.039490990340709686,-0.06612451374530792,0.013153825886547565
-59.67559814453125,-25.45037269592285,85.53021240234375,0.43236979842185974,0.11934130638837814,0.0,-0.08501723408699036,0.013153825886547565
-40.592262268066406,-46.284645080566406,87.33247375488281,0.5713458061218262,0.10418685525655746,0.024446802213788033,-0.10768850147724152,0.0075164721347391605
-19.290653228759766,-64.3368911743164,83.7176513671875,0.09265066683292389,0.07766656577587128,0.06017674505710602,-0.10957776755094528,0.009395590052008629
3.3688673973083496,-78.03063201904297,74.5621566772461,-0.12353422492742538,0.05114627629518509,0.08274302631616592,-0.11146704107522964,0.0075164721347391605
25.510101318359375,-85.73787689208984,59.95868682861328,-0.37060266733169556,0.017048759385943413,0.11095087230205536,-0.10579922795295715,0.0075164721347391605
46.314151763916016,-87.49982452392578,41.22545623779297,0.07720889151096344,-0.007577226031571627,0.12223401665687561,-0.08690650761127472,0.009395590052008629
64.26762390136719,-83.76985168457031,19.536521911621094,0.046325333416461945,-0.04356905072927475,0.12787558138370514,-0.06045670062303543,0.009395590052008629
77.9400405883789,-74.44491577148438,-3.501537799835205,-0.030883556231856346,-0.07008934020996094,0.1297561079263687,-0.03400689363479614,0.013153825886547565
85.55886840820312,-59.79291915893555,-25.344953536987305,0.5867875814437866,-0.09282101690769196,0.12035349011421204,-0.0018892718944698572,0.013153825886547565
87.23812103271484,-40.89575958251953,-46.02462387084961,0.5713458061218262,-0.10608116537332535,0.11095087230205536,0.030228350311517715,0.013153825886547565
83.5893783569336,-19.443260192871094,-64.02664947509766,0.46325334906578064,-0.11365839093923569,0.08274302631616592,0.062345974147319794,0.016912061721086502
74.21874237060547,3.4620749950408936,-77.66204833984375,0.386044442653656,-0.11744700372219086,0.05453517660498619,0.08123869448900223,0.013153825886547565
59.644500732421875,25.62553596496582,-85.69498443603516,-0.2933937907218933,-0.10418685525655746,0.022566279396414757,0.10579922795295715,0.011274708434939384
40.74774932861328,46.35676956176758,-87.72382354736328,-0.5867875814437866,-0.09092671424150467,-0.007522093132138252,0.12280267477035522,0.011274708434939384
19.3010196685791,64.39871215820312,-83.87213134765625,0.18530133366584778,-0.06630072742700577,-0.04137151315808296,0.13035975396633148,0.016912061721086502
-3.586548089981079,78.03063201904297,-74.45916748046875,0.12353422492742538,-0.03978043794631958,-0.062057267874479294,0.13035975396633148,0.015032944269478321
-25.6033935546875,85.55240631103516,-59.85569763183594,0.33971911668777466,-0.007577226031571627,-0.0921456441283226,0.1190241277217865,0.013153825886547565
-46.42817687988281,87.43799591064453,-40.988590240478516,0.23162667453289032,0.026520291343331337,-0.0996677353978157,0.10579922795295715,0.013153825886547565
-64.37128448486328,83.71833038330078,-19.402639389038086,0.10809244960546494,0.056829195469617844,-0.10718982666730881,0.07557087391614914,0.0075164721347391605
-77.81565856933594,74.25944519042969,3.3985514640808105,-0.13897600769996643,0.08145517855882645,-0.10718982666730881,0.051010340452194214,0.011274708434939384
-85.43447875976562,59.76200866699219,25.520030975341797,-0.2933937907218933,0.10418685525655746,-0.10154825448989868,0.018892718479037285,0.009395590052008629
-87.3417739868164,40.86484909057617,46.292388916015625,-0.3242773413658142,0.12312991917133331,-0.08838459849357605,-0.013224903494119644,0.005637354217469692
-83.51681518554688,19.340221405029297,64.00605010986328,-0.5095787048339844,0.13449576497077942,-0.05641569942235947,-0.04345325380563736,0.009395590052008629
-74.1876449584961,-3.4517710208892822,77.66204833984375,-0.23162667453289032,0.1250242292881012,-0.039490990340709686,-0.06801378726959229,0.011274708434939384
-59.44755172729492,-25.604928970336914,85.53021240234375,0.46325334906578064,0.12312991917133331,-0.003761046566069126,-0.08879578113555908,0.015032944269478321
-40.384944915771484,-46.490718841552734,87.36336517333984,0.5559040307998657,0.10229255259037018,0.026327326893806458,-0.10013140738010406,0.009395590052008629
-19.093704223632812,-64.51205444335938,83.68675231933594,0.10809244960546494,0.08334948867559433,0.05641569942235947,-0.11146704107522964,0.0075164721347391605
3.5450851917266846,-78.1027603149414,74.46946716308594,-0.10809244960546494,0.05872350186109543,0.08274302631616592,-0.11146704107522964,0.013153825886547565
25.675952911376953,-85.75848388671875,59.82480239868164,-0.33971911668777466,0.018943065777420998,0.10907035320997238,-0.10202068090438843,0.009395590052008629
46.52146911621094,-87.51012420654297,40.988590240478516,0.07720889151096344,-0.013260145671665668,0.12035349011421204,-0.08690650761127472,0.013153825886547565
64.4645767211914,-83.7595443725586,19.320249557495117,0.030883556231856346,-0.04735766351222992,0.1297561079263687,-0.056678157299757004,0.009395590052008629
77.794921875,-68.63357543945312,-11.071038246154785,-3.119239091873169,-0.06061780825257301,0.11659244447946548,0.08879578113555908,0.12402179092168808
89.62223815917969,-52.93059158325195,-29.82486343383789,12.044587135314941,-0.0871381014585495,0.14103925228118896,-0.03211762383580208,-0.0018791180336847901
90.20272064208984,-38.89682388305664,-40.53544998168945,18.622783660888672,-0.11744700372219086,0.0921456441283226,-0.09068505465984344,-0.12965914607048035
83.9832763671875,-16.578805923461914,-55.46847915649414,20.969934463500977,-0.10797546803951263,0.08274302631616592,-0.16436666250228882,-0.2123403400182724
73.47240447998047,2.6789865493774414,-61.9669189453125,24.892147064208984,-0.07387795299291611,0.11847297102212906,-0.3627402186393738,-0.3232083022594452
58.04817581176758,24.636371612548828,-71.73003387451172,19.580175399780273,-0.05493488907814026,0.08274302631616592,-0.476096510887146,-0.4509883224964142
39.47275924682617,46.799835205078125,-73.42930603027344,22.699413299560547,-0.024625984951853752,0.07334040850400925,-0.6480202674865723,-0.6031968593597412
16.24312400817871,60.895423889160156,-66.05548095703125,19.286781311035156,0.009471532888710499,0.0695793628692627,-0.7613765597343445,-0.6971527934074402
-5.307261943817139,75.38256072998047,-63.30574417114258,12.044587135314941,0.03599182516336441,0.039490990340709686,-0.8388367295265198,-0.7741966247558594
-24.90888786315918,88.00470733642578,-56.51893997192383,11.65854263305664,0.056829195469617844,-0.003761046566069126,-0.8822900056838989,-0.8380866050720215
-47.31962966918945,87.53073120117188,-37.620933532714844,4.617091655731201,0.07387795299291611,-0.039490990340709686,-0.8482831120491028,-0.8305701613426208
-63.365806579589844,84.17169952392578,-23.810457229614258,-5.172995567321777,0.056829195469617844,-0.08086249977350235,-0.772712230682373,-0.8080207109451294
-75.75286865234375,77.30937194824219,-8.352197647094727,-11.751193046569824,0.04735766351222992,-0.11471191793680191,-0.6140133738517761,-0.7046692371368408
-83.91071319580078,61.266361236572266,11.637463569641113,-19.07059669494629,0.020837372168898582,-0.17300814390182495,-0.3986363708972931,-0.5750101208686829
-84.97838592529297,42.647403717041016,26.56019401550293,-27.424598693847656,-0.034097518771886826,-0.21814070641994476,-0.1398061215877533,-0.4171642065048218
-80.72843170166016,23.348398208618164,39.587974548339844,-31.053415298461914,-0.07008934020996094,-0.2632732689380646,0.166255921125412,-0.2123403400182724
-71.65840148925781,0.7006580233573914,50.319156646728516,-36.226409912109375,-0.11934130638837814,-0.31968897581100464,0.47231796383857727,-0.0018791180336847901
-56.70063018798828,-21.936779022216797,58.64045715332031,-34.96018600463867,-0.19132494926452637,-0.34225523471832275,0.7859371304512024,0.2085821032524109
-38.311798095703125,-42.41041946411133,62.234683990478516,-32.35052490234375,-0.2348940074443817,-0.3761046528816223,1.065549373626709,0.4171642065048218
-18.440662384033203,-61.70942306518555,59.74241256713867,-35.469764709472656,-0.29172319173812866,-0.3836267590522766,1.3281581401824951,0.6031968593597412
4.395076274871826,-76.49536895751953,55.96281433105469,-27.91873550415039,-0.335292249917984,-0.3685825765132904,1.517085313796997,0.7572845816612244
26.753990173339844,-82.98676300048828,45.756858825683594,-17.91246223449707,-0.36938977241516113,-0.3554188907146454,1.6436665058135986,0.877548098564148
46.28305435180664,-87.11858367919922,31.956682205200195,-15.271918296813965,-0.39212143421173096,-0.3084058165550232,1.6833412647247314,0.9451963305473328
63.40726852416992,-85.27420043945312,18.06381607055664,-6.531872272491455,-0.3750726878643036,-0.2557511627674103,1.630441665649414,0.9621084332466125
78.08516693115234,-75.2280044555664,1.36971914768219,7.473820686340332,-0.3637068569660187,-0.18053023517131805,1.507638931274414,0.9301633834838867
84.91619110107422,-63.2343864440918,-14.335707664489746,12.785792350769043,-0.3333979547023773,-0.0846235454082489,1.2865941524505615,0.8305701613426208
84.68814849853516,-45.31608963012695,-29.536500930786133,17.09404754638672,-0.25573137402534485,-0.013163663446903229,1.0032033920288086,0.7065483927726746
80.7906265258789,-22.18406867980957,-43.26458740234375,26.714275360107422,-0.16480466723442078,0.07334040850400925,0.6706915497779846,0.5430651307106018
69.68891143798828,-0.29881003499031067,-52.64664840698242,29.339378356933594,-0.045463357120752335,0.15044187009334564,0.2796122431755066,0.35891154408454895
52.533599853515625,22.307714462280273,-59.865997314453125,26.235580444335938,0.08903240412473679,0.20873808860778809,-0.08879578113555908,0.1822744458913803
34.6423225402832,43.65717697143555,-61.47258377075195,29.54012107849121,0.20269079506397247,0.2858395278453827,-0.4666501581668854,-0.009395590052008629
13.651687622070312,59.823829650878906,-58.125526428222656,26.868694305419922,0.3258207142353058,0.35729941725730896,-0.8161654472351074,-0.15596678853034973
-8.38588809967041,72.21929168701172,-52.47157287597656,19.873567581176758,0.4337961971759796,0.4155956506729126,-1.1071133613586426,-0.2724721133708954
-27.386301040649414,80.25625610351562,-42.67756652832031,17.804370880126953,0.5133570432662964,0.4626087248325348,-1.34327232837677,-0.373944491147995
-46.728782653808594,83.87288665771484,-30.36039161682129,11.843843460083008,0.5853407382965088,0.4701308310031891,-1.4736320972442627,-0.4209224283695221
-64.60969543457031,81.42058563232422,-15.489155769348145,2.3625919818878174,0.6289097666740417,0.4757723808288574,-1.5397566556930542,-0.4321971535682678
-78.26138305664062,73.569091796875,1.2461354732513428,-5.898759365081787,0.6497471332550049,0.46636977791786194,-1.4963033199310303,-0.39273566007614136
-86.58507537841797,61.699119567871094,17.466493606567383,-12.940210342407227,0.6573243737220764,0.413715124130249,-1.3716113567352295,-0.3025380074977875
-88.61676025390625,42.431026458740234,34.36656188964844,-20.599332809448242,0.611860990524292,0.36482152342796326,-1.1732378005981445,-0.18415355682373047
-83.53754425048828,20.13361358642578,47.9710693359375,-27.08487892150879,0.5701862573623657,0.31780844926834106,-0.903071939945221,-0.011274708434939384
-71.91754913330078,-1.555872917175293,57.38402557373047,-28.289337158203125,0.48115384578704834,0.2595122158527374,-0.5781171917915344,0.15784591436386108
-54.876258850097656,-24.739410400390625,63.53231430053711,-28.258453369140625,0.3637068569660187,0.2162601798772812,-0.23615898191928864,0.3401203453540802
-35.05695343017578,-45.357303619384766,56.158485412597656,-42.2332649230957,0.2727801501750946,0.1767691969871521,0.035896167159080505,0.47729596495628357
-15.75593376159668,-62.647071838378906,-14.86093807220459,-162.83355712890625,0.24436554312705994,0.2068575620651245,0.03211762383580208,0.47353774309158325
3.5139877796173096,-77.8245620727539,-91.79178619384766,-290.53704833984375,0.21405664086341858,0.24070698022842407,0.035896167159080505,0.4716586172580719
24.121091842651367,-84.30564880371094,-57.15745544433594,-204.0785369873047,0.18185342848300934,0.23318488895893097,0.02644980698823929,0.43031802773475647
45.847694396972656,-86.44883728027344,13.99585247039795,-46.77314758300781,0.12123561650514603,0.25763168931007385,0.035896167159080505,0.39649391174316406
65.01396179199219,-84.47050476074219,4.1400532722473145,-26.637067794799805,0.07198365032672882,0.25763168931007385,0.024560535326600075,0.3513950705528259
79.06990814208984,-74.80554962158203,-64.74755096435547,-105.2666015625,0.022731678560376167,0.24446803331375122,0.03211762383580208,0.27810946106910706
86.11861419677734,-61.39000701904297,-93.23358917236328,-119.11787414550781,-0.037886131554841995,0.22942383587360382,0.03400689363479614,0.20670297741889954
